Organisational Unit,Payment Date,Amount,Benificiary Name
CYPF,2017-07-03,1398.88,AMY'S HOUSE LTD
PLACE,2017-07-03,780.00,RELOCATE2SHEFFIELD LTD
PLACE,2017-07-03,505.50,RELOCATE2SHEFFIELD LTD
RESOURCES,2017-07-03,320.00,SHEFFIELD CENTRAL QUAKER MEETING
PLACE,2017-07-03,6802.25,CREATIVE SPACE MANAGEMENT LTD
COMMUNITIES,2017-07-03,491.31,SEVERN TRENT WATER LTD
COMMUNITIES,2017-07-03,300.75,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-03,300.02,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-03,455.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-03,558.00,PEOPLEPLUS GROUP LIMITED
COMMUNITIES,2017-07-03,880.50,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-03,786.80,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-03,1730.56,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-03,1397.53,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-03,2788.35,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-03,4932.00,REDACTED PERSONAL DATA
CYPF,2017-07-03,257.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-03,2750.16,CRAEGMOOR FITZWILLIAM LODGE PRIORY
CYPF,2017-07-03,1685.55,REDACTED PERSONAL DATA
CYPF,2017-07-03,3200.00,PROGRESSIVE CARE LTD
CYPF,2017-07-03,1600.00,PROGRESSIVE CARE LTD
CYPF,2017-07-03,2065.00,PROGRESSIVE CARE LTD
CYPF,2017-07-03,588.00,BIRLEY SPA PRIMARY SCHOOL
CYPF,2017-07-03,2811.20,FAMILY FOCUSED LTD
COMMUNITIES,2017-07-03,10384.86,BURNT TREE CROFT SHEFFCARE LTD
COMMUNITIES,2017-07-03,1136.57,COTLEIGH (SHEFFCARE LTD)
COMMUNITIES,2017-07-03,10722.00,DEERLANDS (SHEFFCARE LTD)
COMMUNITIES,2017-07-03,10487.43,HOUSTEADS (SHEFFCARE LTD)
COMMUNITIES,2017-07-03,4092.00,KNOWLE HOUSE (SHEFFCARE LTD)
COMMUNITIES,2017-07-03,18105.13,PADDOCK HILL (SHEFFCARE LTD)
COMMUNITIES,2017-07-03,5117.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2017-07-03,2439.85,ROCKLEY DENE CARE HOME LTD
COMMUNITIES,2017-07-03,1892.00,NORTHFIELD NURSING HOME
COMMUNITIES,2017-07-03,2955.10,SHEFFIELD CHESHIRE HOME
COMMUNITIES,2017-07-03,1704.56,ASHFIELD CARE LIMITED
COMMUNITIES,2017-07-03,2902.08,ASHFIELD CARE LIMITED
COMMUNITIES,2017-07-03,5097.30,PADDOCK HILL (SHEFFCARE LTD)
COMMUNITIES,2017-07-03,1704.56,ASHFIELD CARE LIMITED
COMMUNITIES,2017-07-03,2902.08,ASHFIELD CARE LIMITED
COMMUNITIES,2017-07-03,1704.56,ASHFIELD CARE LIMITED
COMMUNITIES,2017-07-03,2902.08,ASHFIELD CARE LIMITED
COMMUNITIES,2017-07-03,558.00,JASMIN COURT NURSING HOME
COMMUNITIES,2017-07-03,1158.86,GRANGE CRESCENT SHEFFCARE LTD
COMMUNITIES,2017-07-03,365.14,BURNT TREE CROFT SHEFFCARE LTD
COMMUNITIES,2017-07-03,3012.00,DEERLANDS (SHEFFCARE LTD)
COMMUNITIES,2017-07-03,852.00,KNOWLE HOUSE (SHEFFCARE LTD)
COMMUNITIES,2017-07-03,305.71,GSK HOLDINGS LTD
COMMUNITIES,2017-07-03,46086.80,HORIZON CARE HOMES LTD WOOD HILL GRANGE
COMMUNITIES,2017-07-03,4230.76,SCC COMMUNITIES (SP)
COMMUNITIES,2017-07-03,26913.76,SHEFFIELD AREA REFUGE AND SUPPORT
COMMUNITIES,2017-07-03,13037.92,SHEFFIELD YWCA (SP)
COMMUNITIES,2017-07-03,28697.52,SHELTER (SP)
COMMUNITIES,2017-07-03,82692.32,SHELTER (SP)
COMMUNITIES,2017-07-03,31079.12,SOUTH YORKSHIRE HOUSING ASSC (SP)
COMMUNITIES,2017-07-03,9817.08,SOUTH YORKSHIRE HOUSING ASSC (SP)
COMMUNITIES,2017-07-03,36837.20,SOUTH YORKSHIRE HOUSING ASSC (SP)
COMMUNITIES,2017-07-03,28442.08,ST ANNE'S COMMUNITY SERVICES
COMMUNITIES,2017-07-03,8646.16,ST ANNE'S COMMUNITY SERVICES
COMMUNITIES,2017-07-03,7958.52,YORKSHIRE HOUSING LTD
COMMUNITIES,2017-07-03,12376.00,YOUNG WOMENS HOUSING PROJECT
COMMUNITIES,2017-07-03,14463.24,DISC
COMMUNITIES,2017-07-03,26807.68,DISC
COMMUNITIES,2017-07-03,12307.68,THE SALVATION ARMY (SP)
COMMUNITIES,2017-07-03,12710.84,SOUTH YORKSHIRE HOUSING ASSC (SP)
COMMUNITIES,2017-07-03,19615.40,ROUNDABOUT LTD (SP)
COMMUNITIES,2017-07-03,20158.83,SOUTH YORKSHIRE HOUSING ASSC (SP)
COMMUNITIES,2017-07-03,38088.00,TARGET HOUSING LTD
COMMUNITIES,2017-07-03,37307.68,DEPAUL UK
COMMUNITIES,2017-07-03,12293.00,CREATIVE SUPPORT LTD
COMMUNITIES,2017-07-03,29737.16,SOUTH YORKSHIRE HOUSING ASSOCIATION
COMMUNITIES,2017-07-03,25383.00,ADULLAM HOMES HOUSING ASSOCIATION LTD
COMMUNITIES,2017-07-03,29457.32,AGE CONCERN SHEFFIELD LTD (SP)
COMMUNITIES,2017-07-03,24167.36,CHERRYTREE SUPPORT SERVICES LTD (SP)
COMMUNITIES,2017-07-03,20275.20,GUINNESS PARTNERSHIP LTD (SP)
COMMUNITIES,2017-07-03,4556.20,PLACES FOR PEOPLE INDIVIDUAL SUPPORT(SP)
COMMUNITIES,2017-07-03,10173.20,PLACES FOR PEOPLE INDIVIDUAL SUPPORT(SP)
COMMUNITIES,2017-07-03,21896.00,ROUNDABOUT LTD (SP)
COMMUNITIES,2017-07-03,31206.80,THE SALVATION ARMY (SP)
RESOURCES,2017-07-04,43750.00,MANCHESTER CITY COUNCIL
PLACE,2017-07-04,451.90,HIGH PEAK FORENSICS
PLACE,2017-07-04,276.90,MARTA COHEN  LTD
PLACE,2017-07-04,276.90,MARTA COHEN  LTD
PLACE,2017-07-04,76396.12,BARNSLEY MBC
CYPF,2017-07-04,581.40,DR M LAXTON-KANE
COMMUNITIES,2017-07-04,27185.00,SOUTH YORKSHIRE COMMUNITY FOUNDATION
COMMUNITIES,2017-07-04,16500.00,SHEFFIELD CITIZENS ADVICE AND LAW CENTRE
PLACE,2017-07-04,8000.00,IBRAHIM FARID IBRAHIM
COMMUNITIES,2017-07-04,400.00,HM COURTS & TRIBUNALS SERVICE
RESOURCES,2017-07-04,1180.00,REDACTED PERSONAL DATA
CYPF,2017-07-04,2083.00,CLARE ROBINSON PROJECT MANAGEMENT
COMMUNITIES,2017-07-04,5391.00,SHEFFIELD CHINESE COMMUNITY CENTRE
CYPF,2017-07-04,593.60,CLARITY TRAVEL MANAGEMENT
PLACE,2017-07-04,699.50,CLARITY TRAVEL MANAGEMENT
COMMUNITIES,2017-07-04,5391.00,SHEFFIELD CHINESE COMMUNITY CENTRE
PLACE,2017-07-04,1217.78,VEOLIA ES (UK) LIMITED
PLACE,2017-07-04,5971.81,SPA LANDSCAPING LIMITED
PLACE,2017-07-04,1200.00,LINCS MEDICAL SERVICES LTD
CYPF,2017-07-04,623.00,LANGUAGELINE SOLUTIONS
PLACE,2017-07-04,2499.92,BROXAP LTD
CYPF,2017-07-04,600.00,MISS A HICKINBOTTOM
CYPF,2017-07-04,600.00,JUSTINE COLE
CYPF,2017-07-04,600.00,JUSTINE COLE
CYPF,2017-07-04,2550.00,REDACTED PERSONAL DATA
CYPF,2017-07-04,1950.00,REDACTED PERSONAL DATA
POLICY PERFORMANCE AND COMMS,2017-07-04,2731.00,THE PRINT AND DESIGN FACTORY LTD
POLICY PERFORMANCE AND COMMS,2017-07-04,850.00,EXTERION MEDIA (UK) LTD
POLICY PERFORMANCE AND COMMS,2017-07-04,610.00,PUSHKIN SIGNS LIMITED
CYPF,2017-07-04,1019.50,HAYS PERSONNEL
PLACE,2017-07-04,1559.72,CLARITY TRAVEL MANAGEMENT
CYPF,2017-07-04,263.50,NORTHFIELD CONSTRUCTION LIMITED
CYPF,2017-07-04,273.70,NORTHFIELD CONSTRUCTION LIMITED
CYPF,2017-07-04,272.00,NORTHFIELD CONSTRUCTION LIMITED
CYPF,2017-07-04,272.00,NORTHFIELD CONSTRUCTION LIMITED
CYPF,2017-07-04,272.00,NORTHFIELD CONSTRUCTION LIMITED
PLACE,2017-07-04,600.00,NO GRAFFITI LTD
POLICY PERFORMANCE AND COMMS,2017-07-04,298.70,PUSHKIN SIGNS LIMITED
CYPF,2017-07-04,325.55,J&J DECORATORS LTD
POLICY PERFORMANCE AND COMMS,2017-07-04,479.00,THE PRINT AND DESIGN FACTORY LTD
CYPF,2017-07-04,272.00,THE DL COMPANY
PLACE,2017-07-04,267.53,CLEANQUEST
POLICY PERFORMANCE AND COMMS,2017-07-04,403.00,PUSHKIN SIGNS LIMITED
PLACE,2017-07-04,605.62,KILLGERM CHEMICALS LTD
COMMUNITIES,2017-07-04,4750.50,SHARROW COMMUNITY FORUM
PLACE,2017-07-04,378.00,CLARITY TRAVEL MANAGEMENT
PLACE,2017-07-04,2075.74,BRITEL FUND TRUSTEES LTD
PLACE,2017-07-04,18000.00,GRADCORE LTD
RESOURCES,2017-07-04,985.04,LOOMIS UK LTD
PLACE,2017-07-04,430.00,NATIONWIDE DATA COLLECTION
CYPF,2017-07-04,4500.00,BARNSLEY HEALTHCARE FEDERATION CIC
COMMUNITIES,2017-07-04,438.00,BURNGREAVE B & B
COMMUNITIES,2017-07-04,1420.45,EARL MARSHALL GUEST HOUSE LTD
PLACE,2017-07-04,14000.00,LANCASTER RETAIL CONSULTING LTD
PLACE,2017-07-04,1000.00,LANCASTER RETAIL CONSULTING LTD
PLACE,2017-07-04,1000.00,LANCASTER RETAIL CONSULTING LTD
PLACE,2017-07-04,1500.00,LANCASTER RETAIL CONSULTING LTD
PLACE,2017-07-04,805.00,ROWLAND SCAFFOLD COMPANY LTD
COMMUNITIES,2017-07-04,3371.00,NUCA TRADING AS ZEST
PLACE,2017-07-04,4600.00,GVA GRIMLEY LTD
PLACE,2017-07-04,1213.90,BANNER BOX
CYPF,2017-07-04,1164.00,ENHANCE EHC LTD
CYPF,2017-07-04,271.00,SHEFFIELD ASSOCIATION FOR THE VOLUNTARY
CYPF,2017-07-04,428.50,SHEFFIELD ASSOCIATION FOR THE VOLUNTARY
PLACE,2017-07-04,661.92,WYBONE LTD
PLACE,2017-07-04,1873.60,WYBONE LTD
PLACE,2017-07-04,612.86,WYBONE LTD
PLACE,2017-07-04,4272.50,REDACTED PERSONAL DATA
PLACE,2017-07-04,698.40,REDACTED PERSONAL DATA
CYPF,2017-07-04,355.50,COLLIS MEDIATION LTD
CYPF,2017-07-04,355.50,COLLIS MEDIATION LTD
CYPF,2017-07-04,369.00,COLLIS MEDIATION LTD
POLICY PERFORMANCE AND COMMS,2017-07-04,3300.00,1SPATIAL GROUP LTD
COMMUNITIES,2017-07-04,9088.00,DOMESTIC APPLIANCE DISTRIBUTORS
RESOURCES,2017-07-04,499.16,ARDEN WINCH & CO LTD
PLACE,2017-07-04,7212.00,OVE ARUP & PARTNERS LTD
RESOURCES,2017-07-04,1101.00,SHEFFIELD CENTRAL QUAKER MEETING
CYPF,2017-07-04,301.88,MCLEN AND CO ACCOUNTANCY LTD
PLACE,2017-07-04,472.00,THE JOINERY SHOP LTD
CYPF,2017-07-04,272.00,NORTHFIELD CONSTRUCTION LIMITED
PLACE,2017-07-04,261.50,SPA LANDSCAPING LIMITED
CYPF,2017-07-04,1579.30,ANANDA FOODS
CYPF,2017-07-04,273.70,UPSADAISY LIMITED
CYPF,2017-07-04,316.20,UPSADAISY LIMITED
COMMUNITIES,2017-07-04,34351.33,THE EXTRACARE CHARITABLE TRUST
RESOURCES,2017-07-04,515.50,FLOGAS UK LIMITED
COMMUNITIES,2017-07-04,6175.00,ALLEN UPHOLSTERY LTD
COMMUNITIES,2017-07-04,6175.00,ALLEN UPHOLSTERY LTD
PLACE,2017-07-04,1580.00,HEASON EVENTS
COMMUNITIES,2017-07-04,1800.00,MANOR & CASTLE €“ OPERATIONS
PLACE,2017-07-04,710.00,WYBONE LTD
PLACE,2017-07-04,620.00,SHEFFIELD TREE CARE
PLACE,2017-07-04,12432.54,LES HALMAN NURSERIES LTD
PLACE,2017-07-04,285.00,CLARITY TRAVEL MANAGEMENT
PLACE,2017-07-04,2314.00,SE CONTROLS
RESOURCES,2017-07-04,2959.35,BURNGREAVE BUILDING CO LTD
RESOURCES,2017-07-04,2435.00,RICHMOND ENVIRONMENTAL SERVICES
RESOURCES,2017-07-04,3499.27,RICHMOND ENVIRONMENTAL SERVICES
RESOURCES,2017-07-04,6480.00,METRO ROD (SOUTH YORKSHIRE)
RESOURCES,2017-07-04,897.08,FLETCHER PLANT LIMITED
RESOURCES,2017-07-04,1683.08,FLETCHER PLANT LIMITED
CYPF,2017-07-04,1567.50,CITY & GUILDS
CYPF,2017-07-04,271.80,CITY & GUILDS
CYPF,2017-07-04,278.00,SYPTE
RESOURCES,2017-07-04,984.83,CARLTON FUELS
COMMUNITIES,2017-07-04,2666.67,HEELEY DEVELOPMENT TRUST
PLACE,2017-07-04,419.00,AVANTI STEEL FABRICATIONS
COMMUNITIES,2017-07-04,54165.00,COMMUNITY INTEGRATED CARE
COMMUNITIES,2017-07-04,11819.28,COMMUNITY INTEGRATED CARE
COMMUNITIES,2017-07-04,11819.28,COMMUNITY INTEGRATED CARE
RESOURCES,2017-07-04,19264.00,WFL (UK) LTD HALL FUELS
COMMUNITIES,2017-07-04,335.54,PETERS LTD
COMMUNITIES,2017-07-04,298.09,PETERS LTD
COMMUNITIES,2017-07-04,274.68,PETERS LTD
COMMUNITIES,2017-07-04,304.30,PETERS LTD
COMMUNITIES,2017-07-04,286.38,PETERS LTD
RESOURCES,2017-07-04,2090.11,CANON UK LTD
COMMUNITIES,2017-07-04,270.00,STOCKPORT HOMES LIMITED
PLACE,2017-07-04,4507.43,SPECIALISED MOVERS
CYPF,2017-07-04,280.00,SUNNY MEADOWS NURSERY
CYPF,2017-07-04,280.00,SUNNY MEADOWS NURSERY
CYPF,2017-07-04,280.00,SUNNY MEADOWS NURSERY
PLACE,2017-07-04,2567.00,PICKFORDS
COMMUNITIES,2017-07-04,5966.88,INTERSERVE HEALTHCARE LTD
COMMUNITIES,2017-07-04,56018.00,SHEFFIELD HEALTH & SOCIAL CARE NHS
COMMUNITIES,2017-07-04,60822.04,SHEFFIELD HEALTH & SOCIAL CARE NHS
PLACE,2017-07-04,1700.00,LANGUAGELINE SOLUTIONS
CYPF,2017-07-04,573.65,A-ROCK CONSTRUCTION LTD
RESOURCES,2017-07-04,2800.00,TUV SUD LTD
COMMUNITIES,2017-07-04,4083.33,HEELEY CITY FARM
COMMUNITIES,2017-07-04,4083.33,HEELEY CITY FARM
PLACE,2017-07-04,19676.84,NORTH MIDLAND CONSTRUCTION PLC
RESOURCES,2017-07-04,1754.50,SEVERN TRENT WATER LTD
RESOURCES,2017-07-04,290.34,BRITISH GAS BUSINESS
POLICY PERFORMANCE AND COMMS,2017-07-04,1021.14,ROYAL MAIL GROUP LTD
RESOURCES,2017-07-04,997.52,BRITISH GAS BUSINESS
COMMUNITIES,2017-07-04,3232.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-04,258.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-04,1683.42,REDACTED PERSONAL DATA
CYPF,2017-07-04,2265.41,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-04,780.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-04,32765.61,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-04,1044.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-04,720.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-07-04,1947.23,AUTISM EAST MIDLANDS
COMMUNITIES,2017-07-04,520.20,AUTISM EAST MIDLANDS
COMMUNITIES,2017-07-04,1812.40,AUTISM EAST MIDLANDS
COMMUNITIES,2017-07-04,6430.40,COMMUNITY HEALTH SHEFFIELD
COMMUNITIES,2017-07-04,5963.44,COMMUNITY HEALTH SHEFFIELD
COMMUNITIES,2017-07-04,42277.35,COMMUNITY HEALTH SHEFFIELD
COMMUNITIES,2017-07-04,400.00,SHEFFIELD MENCAP
COMMUNITIES,2017-07-04,4747.52,MILBURY CARE
COMMUNITIES,2017-07-04,3802.96,MILBURY CARE
COMMUNITIES,2017-07-04,10809.76,MILBURY CARE
COMMUNITIES,2017-07-04,2782.00,MILBURY CARE
COMMUNITIES,2017-07-04,4905.36,MILBURY CARE
COMMUNITIES,2017-07-04,10001.36,MILBURY CARE
COMMUNITIES,2017-07-04,472.00,CENTRAL TRAVEL SHEFFIELD LTD
COMMUNITIES,2017-07-04,7648.56,MENCAP HOMECARE
COMMUNITIES,2017-07-04,2793.28,MENCAP HOMECARE
COMMUNITIES,2017-07-04,5516.72,CHOICE SUPPORT
COMMUNITIES,2017-07-04,12128.60,CHOICE SUPPORT
COMMUNITIES,2017-07-04,275.00,CHOICE SUPPORT
CYPF,2017-07-04,3099.88,REDACTED PERSONAL DATA
CYPF,2017-07-04,919.87,REDACTED PERSONAL DATA
CYPF,2017-07-04,424.00,REDACTED PERSONAL DATA
CYPF,2017-07-04,3679.48,REDACTED PERSONAL DATA
CYPF,2017-07-04,2968.00,REDACTED PERSONAL DATA
CYPF,2017-07-04,2921.52,REDACTED PERSONAL DATA
CYPF,2017-07-04,3014.76,REDACTED PERSONAL DATA
CYPF,2017-07-04,3385.20,BARNARDO'S
CYPF,2017-07-04,268.00,PROGRESSIVE CARE LTD
CYPF,2017-07-04,268.18,PROGRESSIVE CARE LTD
CYPF,2017-07-04,274.99,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,900.00,REDACTED PERSONAL DATA
CYPF,2017-07-04,527.18,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,329.33,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,400.00,REDACTED PERSONAL DATA
CYPF,2017-07-04,358.43,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,397.92,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,428.29,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,265.78,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,279.28,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,353.25,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,309.54,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,410.74,CREWS SUPPORT SERVICES LTD
CYPF,2017-07-04,480.00,ROUNDABOUT LIMITED
CYPF,2017-07-04,300.00,ROUNDABOUT LIMITED
COMMUNITIES,2017-07-04,663.00,BANNER CROSS LUNCHEON & FRIENDSHIP CLUB
COMMUNITIES,2017-07-04,751.00,ST WILLIAMS LUNCH CLUB
COMMUNITIES,2017-07-04,317.00,ADLINGTON LUNCHEON CLUB
COMMUNITIES,2017-07-04,987.00,DARNALL LUNCH CLUB
