Organisational Unit,Payment Date,Amount,Benificiary Name
CYPF,2017-05-02,310.81,BRITISH GAS BUSINESS
RESOURCES,2017-05-02,390.00,VODAFONE LTD (CORPORATE)
RESOURCES,2017-05-02,500.00,VODAFONE LTD (CORPORATE)
COMMUNITIES,2017-05-02,1020.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,3159.93,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,413.28,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,559.31,PEOPLEPLUS GROUP LIMITED
COMMUNITIES,2017-05-02,6850.03,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,1661.62,REDACTED PERSONAL DATA
CYPF,2017-05-02,379.91,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,2726.50,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,4367.91,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,542.71,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,836.88,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,3020.71,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,688.46,SHEFFIELD MIND - USE 556296
COMMUNITIES,2017-05-02,283.62,SOUTH YORKSHIRE HOUSING ASSOCIATION
COMMUNITIES,2017-05-02,2508.53,REDACTED PERSONAL DATA
CYPF,2017-05-02,1861.64,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,6809.40,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-02,2915.04,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1787.32,MENCAP HOMECARE
COMMUNITIES,2017-05-02,933.80,MENCAP HOMECARE
COMMUNITIES,2017-05-02,2264.76,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1614.60,MENCAP HOMECARE
COMMUNITIES,2017-05-02,4449.44,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1787.20,MENCAP HOMECARE
COMMUNITIES,2017-05-02,5416.04,MENCAP HOMECARE
COMMUNITIES,2017-05-02,2613.40,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1787.56,MENCAP HOMECARE
COMMUNITIES,2017-05-02,933.80,MENCAP HOMECARE
COMMUNITIES,2017-05-02,613.64,MENCAP HOMECARE
COMMUNITIES,2017-05-02,2065.84,MENCAP HOMECARE
COMMUNITIES,2017-05-02,853.76,MENCAP HOMECARE
COMMUNITIES,2017-05-02,747.04,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1654.16,MENCAP HOMECARE
COMMUNITIES,2017-05-02,453.56,MENCAP HOMECARE
COMMUNITIES,2017-05-02,426.88,MENCAP HOMECARE
COMMUNITIES,2017-05-02,2888.04,MENCAP HOMECARE
COMMUNITIES,2017-05-02,747.04,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1027.20,MENCAP HOMECARE
COMMUNITIES,2017-05-02,853.76,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1280.64,MENCAP HOMECARE
COMMUNITIES,2017-05-02,853.76,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1698.44,MENCAP HOMECARE
COMMUNITIES,2017-05-02,2207.12,MENCAP HOMECARE
COMMUNITIES,2017-05-02,7220.72,MENCAP HOMECARE
COMMUNITIES,2017-05-02,2140.92,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1568.68,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1067.20,MENCAP HOMECARE
COMMUNITIES,2017-05-02,3302.20,MENCAP HOMECARE
COMMUNITIES,2017-05-02,853.76,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1560.48,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1000.20,MENCAP HOMECARE
COMMUNITIES,2017-05-02,426.88,MENCAP HOMECARE
COMMUNITIES,2017-05-02,767.32,MENCAP HOMECARE
COMMUNITIES,2017-05-02,853.76,MENCAP HOMECARE
COMMUNITIES,2017-05-02,2771.68,MENCAP HOMECARE
COMMUNITIES,2017-05-02,323.36,MENCAP HOMECARE
COMMUNITIES,2017-05-02,705.20,MENCAP HOMECARE
COMMUNITIES,2017-05-02,2771.68,MENCAP HOMECARE
COMMUNITIES,2017-05-02,1651.88,MENCAP HOMECARE
COMMUNITIES,2017-05-02,693.68,MENCAP HOMECARE
COMMUNITIES,2017-05-02,614.60,MENCAP HOMECARE
COMMUNITIES,2017-05-02,3532.08,MENCAP HOMECARE
COMMUNITIES,2017-05-02,640.32,MENCAP HOMECARE
COMMUNITIES,2017-05-02,827.08,MENCAP HOMECARE
COMMUNITIES,2017-05-02,905.64,MENCAP HOMECARE
CYPF,2017-05-02,5411.67,REDACTED PERSONAL DATA
CYPF,2017-05-02,514.10,REDACTED PERSONAL DATA
CYPF,2017-05-02,500.00,STONEACRE PROPERTIES LTD
CYPF,2017-05-02,17560.32,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,45758.50,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,58187.27,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,47847.77,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,17792.36,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,12061.16,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,12061.16,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,23364.00,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,64123.25,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,17792.36,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,17560.32,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,17792.33,THE NATIONAL AUTISTIC SOCIETY
CYPF,2017-05-02,14525.72,FRIENDS TOGETHER CARE HOMES LTD
CYPF,2017-05-02,251.40,PROGRESSIVE CARE LTD
CYPF,2017-05-02,397.87,CREWS SUPPORT SERVICES LTD
CYPF,2017-05-02,252.00,REDACTED PERSONAL DATA
CYPF,2017-05-02,482.06,CLARITY TRAVEL MANAGEMENT
CYPF,2017-05-02,4246.19,REED MANAGED SERVICE PLC
CYPF,2017-05-02,253.20,PROGRESSIVE CARE LTD
COMMUNITIES,2017-05-02,1726.00,IDEAL CAREHOMES LTD
COMMUNITIES,2017-05-02,56122.71,IDEAL CAREHOMES LTD
COMMUNITIES,2017-05-02,16800.00,THE HESLEY GROUP
COMMUNITIES,2017-05-02,4739.00,DEVAGLADE LTD T/A AARON VIEW
COMMUNITIES,2017-05-02,8515.14,LOXLEY HEALTHCARE LTD
COMMUNITIES,2017-05-02,5026.24,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS
COMMUNITIES,2017-05-02,298.74,ROSEBERRY CARE CENTRES GB LTD
COMMUNITIES,2017-05-02,15079.68,THE DAVID LEWIS CENTRE
PLACE,2017-05-03,119700.00,DLA PIPER UK LLP
CA LEP,2017-05-03,2000.00,EVENORT LTD
PLACE,2017-05-03,42300.00,DLA PIPER UK LLP
CA LEP,2017-05-03,1120.00,KINGS OAK PRIMARY LEARNING CENTRE BMBC
CA LEP,2017-05-03,1120.00,KINGS OAK PRIMARY LEARNING CENTRE BMBC
CA LEP,2017-05-03,1120.00,KINGS OAK PRIMARY LEARNING CENTRE BMBC
CA LEP,2017-05-03,1120.00,KINGS OAK PRIMARY LEARNING CENTRE BMBC
CA LEP,2017-05-03,1120.00,NIGHT X DAY LTD
CA LEP,2017-05-03,1420.00,PAUL SHERIF
CA LEP,2017-05-03,1120.00,M S LOGISTICS
CA LEP,2017-05-03,2000.00,SELECT ELECTRICAL (GB) LTD
CA LEP,2017-05-03,1500.00,ENDLESS BEAUTY
CA LEP,2017-05-03,2000.00,FROM RAGS TO STITCHES
CA LEP,2017-05-03,1120.00,ACTIVE COPIER SYSTEMS LTD
CA LEP,2017-05-03,1420.00,SLS INTERIORS LTD
CA LEP,2017-05-03,1120.00,WORTLEY HALL LTD
CA LEP,2017-05-03,1120.00,WORTLEY HALL LTD
CA LEP,2017-05-03,2000.00,PROCUT ENGINEERING LTD
CA LEP,2017-05-03,1120.00,YMCA WHITEROSE
CA LEP,2017-05-03,1120.00,ST. JOSEPH'S CATHOLIC PRIMARY SCHOOL
CA LEP,2017-05-03,1420.00,TITAN INTERIOR SOLUTIONS LTD
CA LEP,2017-05-03,1120.00,WORTLEY HALL LTD
CA LEP,2017-05-03,2000.00,IAN COCKER PRECISION ENGINEERING
CA LEP,2017-05-03,1120.00,BROOKFIELD ACADEMY (GAP)
CA LEP,2017-05-03,1420.00,GNE CONTRACTING LTD
CA LEP,2017-05-03,1500.00,BEAU BOUTIQUE
CA LEP,2017-05-03,1120.00,ELAINE DAVISON
CA LEP,2017-05-03,1120.00,ELAINE DAVISON
CA LEP,2017-05-03,1120.00,INJURY LAW CHAMBERS
CA LEP,2017-05-03,1500.00,MONROES HAIR STUDIO
CA LEP,2017-05-03,1420.00,REASBECKS LTD
CA LEP,2017-05-03,1120.00,CRAFT @ CHAPPELLES
CA LEP,2017-05-03,1500.00,CRYSTAL PEAKS DENTAL CENTRE
CA LEP,2017-05-03,1120.00,JAMES MOTOR COMPANY
CA LEP,2017-05-03,1120.00,MEDISUN LIMITED
CA LEP,2017-05-03,1420.00,DOBSON AND CLARKE LTD
CA LEP,2017-05-03,1500.00,TAPTONVILLE HOUSE LTD
CA LEP,2017-05-03,1120.00,CPS BODYSHOP
CA LEP,2017-05-03,1420.00,GNE CONTRACTING LTD
CA LEP,2017-05-03,2000.00,CORSAN NORTHERN LTD
CA LEP,2017-05-03,2000.00,H2O SOLAR ENGINEERING LTD
CA LEP,2017-05-03,1500.00,SAKS DONCASTER
CA LEP,2017-05-03,1120.00,PHASE 1 SERVICES LTD T.A RESOURCE MANAGE
CA LEP,2017-05-03,1420.00,SOS GAS SERVICES LTD
CA LEP,2017-05-03,1120.00,BUSY RASCALS
CA LEP,2017-05-03,1120.00,JAMES MOTOR COMPANY
CA LEP,2017-05-03,1120.00,ITNPLUS LTD
CA LEP,2017-05-03,1120.00,HAIR UNION SHEFFIELD LTD
CYPF,2017-05-03,2483.25,A MIND APART THEATRE COMPANY LTD
CYPF,2017-05-03,4278.50,BOYS AND GIRLS CLUBS OF SOUTH YORKSHIRE
CYPF,2017-05-03,2567.13,DONCASTER ROTH & DIST (MOTOR TRADES)GTA
CYPF,2017-05-03,1341.75,SHEFFIELD INDUSTRIAL MUSEUMS TRUST LTD
CYPF,2017-05-03,1065.75,HEELEY CITY FARM
CYPF,2017-05-03,3500.50,HEELEY DEVELOPMENT TRUST
CYPF,2017-05-03,3440.00,IN2CHANGE SOUTH YORKS LTD
CYPF,2017-05-03,344.00,THE MUSICAL WORKS
CYPF,2017-05-03,957.00,NACRO
CYPF,2017-05-03,2418.75,ONBOARD SHEFFIELD SKATEPARK
CYPF,2017-05-03,2042.50,SHARKS BASKETBALL LTD
CYPF,2017-05-03,3375.50,SHEFFIELD WEDNESDAY ACADEMY
CYPF,2017-05-03,630.75,SYREETA MAKE UP ACADEMY
CYPF,2017-05-03,1075.00,SYTG LTD
CYPF,2017-05-03,1320.25,WHIRLOW HALL FARM TRUST LTD
COMMUNITIES,2017-05-03,411.00,JANE HAYWOOD
CYPF,2017-05-03,4020.50,Y A S Y
COMMUNITIES,2017-05-03,341891.18,SEVERN TRENT WATER LIMITED
COMMUNITIES,2017-05-03,3536366.99,YORKSHIRE WATER
CYPF,2017-05-03,547.84,REDACTED PERSONAL DATA
CYPF,2017-05-03,450.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-03,975.80,LETWISE LTD
RESOURCES,2017-05-03,314.00,STEPHEN JONES
CYPF,2017-05-03,1870.25,REDACTED PERSONAL DATA
CYPF,2017-05-03,6918.57,ALLEN PROJECTS LIMITED
CYPF,2017-05-03,598.00,REDACTED PERSONAL DATA
CYPF,2017-05-03,598.00,REDACTED PERSONAL DATA
CYPF,2017-05-03,5700.00,REDACTED PERSONAL DATA
CYPF,2017-05-03,349.60,REDACTED PERSONAL DATA
COMMUNITIES,2017-05-03,1000.00,BURNCROSS ACTION TEAM
COMMUNITIES,2017-05-03,462.00,ST MARKS PAROCHIAL CHURCH COUNCIL
CYPF,2017-05-03,400.00,REDACTED PERSONAL DATA
CYPF,2017-05-03,599.21,REDACTED PERSONAL DATA
PLACE,2017-05-03,1615.00,TINSLEY TREE PROJECT
COMMUNITIES,2017-05-03,3369.00,MANOR & CASTLE €“ OPERATIONS
PLACE,2017-05-03,900.00,R L DEAR (WASTE MERCHANTS) LTD
RESOURCES,2017-05-03,300.00,QUALSAFE LIMITED
PLACE,2017-05-03,1032.50,CLARITY TRAVEL MANAGEMENT
CYPF,2017-05-03,86277.43,RUSKIN MILL TRUST
RESOURCES,2017-05-03,176158.12,REED
RESOURCES,2017-05-03,168388.12,REED
COMMUNITIES,2017-05-03,2057.12,VIRIDOR WASTE MANAGEMENT
COMMUNITIES,2017-05-03,4108.00,VIRIDOR WASTE MANAGEMENT
COMMUNITIES,2017-05-03,3860.48,VIRIDOR WASTE MANAGEMENT
COMMUNITIES,2017-05-03,7209.28,VIRIDOR WASTE MANAGEMENT
COMMUNITIES,2017-05-03,4014.40,VIRIDOR WASTE MANAGEMENT
COMMUNITIES,2017-05-03,2801.76,VIRIDOR WASTE MANAGEMENT
COMMUNITIES,2017-05-03,2726.88,VIRIDOR WASTE MANAGEMENT
CYPF,2017-05-03,6354.30,CATCH 22
CYPF,2017-05-03,975.00,WOODSEATS MEDICAL CENTRE
CYPF,2017-05-03,755.00,WOODSEATS MEDICAL CENTRE
RESOURCES,2017-05-03,900.00,HILL DICKINSON LLP
PLACE,2017-05-03,60500.29,KIER SERVICES MAINTENANCE EAST (KSME)
PLACE,2017-05-03,18696.75,KIER SERVICES MAINTENANCE EAST (KSME)
RESOURCES,2017-05-03,1375.00,PENISTONE TREE SERVICES
CYPF,2017-05-03,400.00,MANOR PARK MEDICAL CENTRE
CYPF,2017-05-03,710.00,UPPERTHORPE MEDICAL CENTRE
PLACE,2017-05-03,808.79,CLARITY TRAVEL MANAGEMENT
RESOURCES,2017-05-03,690.37,TIMES EDUCATIONAL SUPPLEMENT
CYPF,2017-05-03,865.00,SHEFFIELD UNITED COMMUNITY FOUNDATION
COMMUNITIES,2017-05-03,602.50,FORWARD ENVIRONMENTAL LIMITED
CYPF,2017-05-03,1650.00,BALTIMORE CONSULTING GROUP
PLACE,2017-05-03,775.00,TRACSIS TRAFFIC DATA LIMITED
CYPF,2017-05-03,253.33,YORKSHIRE PURCHASING ORGANISATION
CYPF,2017-05-03,319.00,ROTHERHAM MBC
CYPF,2017-05-03,30000.00,THE SHEFFIELD COLLEGE
CYPF,2017-05-03,1000.00,THE SHEFFIELD COLLEGE
CYPF,2017-05-03,22156.91,THE SHEFFIELD COLLEGE
CYPF,2017-05-03,1650.00,BALTIMORE CONSULTING GROUP
PLACE,2017-05-03,1580.00,DRONFIELD TREE SERVICES LTD
COMMUNITIES,2017-05-03,5974.25,SHEFFIELD NORTH LIVE AT HOME
RESOURCES,2017-05-03,1215.00,TAL TRAINING
CYPF,2017-05-03,1702.00,OFSTED
COMMUNITIES,2017-05-03,1571.00,CCT LIGHTING (UK) LTD
PLACE,2017-05-03,290.00,AQUAID (SOUTH YORKSHIRE)
COMMUNITIES,2017-05-03,5175.00,CITY OF SANCTUARY
CYPF,2017-05-03,403.00,IMPERIAL COLLEGE HEALTH NHS TRUST
COMMUNITIES,2017-05-03,458.80,EXCHANGE SUPPLIES LTD
PLACE,2017-05-03,350.00,JORDANS SOLICITORS
PLACE,2017-05-03,5959.00,IGENE LONDON LTD
COMMUNITIES,2017-05-03,5072.00,PINNACLE HEALTH PARTNERSHIP LLP
CYPF,2017-05-03,6706.61,THE ROTHERHAM NHS FOUNDATION TRUST
CYPF,2017-05-03,3125.00,ZEST
CYPF,2017-05-03,10523.33,OAKFIELD SCHOOL
COMMUNITIES,2017-05-03,5137.90,LIFEWAYS COMMUNITY CARE LTD
COMMUNITIES,2017-05-03,300.00,IGNITE IMAGINATIONS
PLACE,2017-05-03,1590.00,BOLD COMMUNICATIONS LTD
COMMUNITIES,2017-05-03,3024.80,LIFEWAYS COMMUNITY CARE LTD
COMMUNITIES,2017-05-03,4880.00,SOFA-UK LTD
CYPF,2017-05-03,304.28,RAILEX FILE AND STORE LTD
PLACE,2017-05-03,657.53,CANAL & RIVER TRUST
COMMUNITIES,2017-05-03,266.66,APOLLO APPLIANCES LTD
PLACE,2017-05-03,394.80,CERTAS ENERGY UK LTD
COMMUNITIES,2017-05-03,2004.47,ASPIRING COMMUNITIES TOGETHER LTD
COMMUNITIES,2017-05-03,559.60,EXCHANGE SUPPLIES LTD
COMMUNITIES,2017-05-03,280.80,EXCHANGE SUPPLIES LTD
COMMUNITIES,2017-05-03,430.70,EXCHANGE SUPPLIES LTD
PLACE,2017-05-03,1700.00,SHEFFIELD CITY REGION COMBINED AUTHORITY
CYPF,2017-05-03,950.00,RENTON PRODUCTIONS
PLACE,2017-05-03,2370.84,SYAQS
RESOURCES,2017-05-03,350.00,BERRYMANS LACE MAWER
RESOURCES,2017-05-03,804.00,BERRYMANS LACE MAWER
RESOURCES,2017-05-03,880.00,BERRYMANS LACE MAWER
RESOURCES,2017-05-03,2502.00,BERRYMANS LACE MAWER
RESOURCES,2017-05-03,350.00,BERRYMANS LACE MAWER
RESOURCES,2017-05-03,500.00,BERRYMANS LACE MAWER
RESOURCES,2017-05-03,995.00,BERRYMANS LACE MAWER
RESOURCES,2017-05-03,2629.00,BERRYMANS LACE MAWER
PLACE,2017-05-03,647.46,CARLTON FUELS
PLACE,2017-05-03,323.00,KINLOCH PAVING
COMMUNITIES,2017-05-03,42000.00,VOLUNTARY ACTION SHEFFIELD
PLACE,2017-05-03,312.00,KINLOCH PAVING
POLICY PERFORMANCE AND COMMS,2017-05-03,1598.75,GALT SIGNS LTD T/A FASTSIGNS
