Organisational Unit,Payment Date,Amount,Benificiary Name
CYPF,2016-08-01,4800.00,PROGRESSIVE CARE LTD
CYPF,2016-08-01,3800.00,TWENTY FOUR SEVEN
CYPF,2016-08-01,600.00,QUAYSIDE CHILDCARE LTD
CYPF,2016-08-01,2795.60,FORENSIC TESTING SERVICE LTD
CYPF,2016-08-01,299.40,PROGRESSIVE CARE LTD
CYPF,2016-08-01,290.80,PROGRESSIVE CARE LTD
CYPF,2016-08-01,271.80,PROGRESSIVE CARE LTD
CYPF,2016-08-01,318.10,PROGRESSIVE CARE LTD
CYPF,2016-08-01,273.28,PROGRESSIVE CARE LTD
CYPF,2016-08-01,260.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-08-01,746.86,ALEXANDER COURT CARE HOME
COMMUNITIES,2016-08-01,5416.29,ALEXANDER COURT CARE HOME
COMMUNITIES,2016-08-01,4347.37,ABBEYFIELD GRANGE
COMMUNITIES,2016-08-01,3400.00,MEADOW GRANGE NURSING HOME
COMMUNITIES,2016-08-01,3400.00,MEADOW GRANGE NURSING HOME
COMMUNITIES,2016-08-01,3400.00,MEADOW GRANGE NURSING HOME
COMMUNITIES,2016-08-01,23221.81,MEADOW GRANGE NURSING HOME
COMMUNITIES,2016-08-01,3512.00,MEADOW GRANGE NURSING HOME
COMMUNITIES,2016-08-01,3464.00,MEADOW GRANGE NURSING HOME
COMMUNITIES,2016-08-01,3464.00,MEADOW GRANGE NURSING HOME
COMMUNITIES,2016-08-01,3464.00,MEADOW GRANGE NURSING HOME
COMMUNITIES,2016-08-01,5524.24,SEVERN OAKS CARE HOME (C/O CINTRE COMMUN
CYPF,2016-08-02,12740.83,THE SHEFFIELD COLLEGE
COMMUNITIES,2016-08-02,375.00,TAPTON ESTATES PROPERTIES LTD
COMMUNITIES,2016-08-02,390.00,MU PROPERTIES
COMMUNITIES,2016-08-02,410.00,MR R L WILLEY
COMMUNITIES,2016-08-02,336.61,ARCHES HOUSING LIMITED
CYPF,2016-08-02,616.50,JANE HAYWOOD
CYPF,2016-08-02,414.18,ASSOCIATED CHEMIST WICKER LTD
COMMUNITIES,2016-08-02,350.00,ST MARY'S COMMUNITY CENTRE
COMMUNITIES,2016-08-02,600.00,SHEFFIELD FC GIRLS
COMMUNITIES,2016-08-02,300.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-08-02,399.99,REDACTED PERSONAL DATA
COMMUNITIES,2016-08-02,350.00,BOYS & GIRLS CLUBS OF S YORKS (BGCSY)
COMMUNITIES,2016-08-02,500.00,THE UNITY GYM
COMMUNITIES,2016-08-02,450.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-08-02,591.00,FOOTBALL UNITES RACISM DIVIDES
COMMUNITIES,2016-08-02,365.00,NETHER EDGE NEIGHBOURHOOD GROUP
COMMUNITIES,2016-08-02,250.00,SEHNSA CRICKET CLUB
COMMUNITIES,2016-08-02,500.00,SHEFFIELD ALCOHOL SUPPORT SERVICE
COMMUNITIES,2016-08-02,455.00,WYSE MOVE PROPERTIES LTD
COMMUNITIES,2016-08-02,500.00,THE LINK COMMUNITY
COMMUNITIES,2016-08-02,400.00,INTAKE WIVES GROUP
COMMUNITIES,2016-08-02,996.12,STRADBROKE & DISTRICT COMMUNITY ASSOCIAT
COMMUNITIES,2016-08-02,1600.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-08-02,500.00,FRIENDS OF RICHMOND PARK
COMMUNITIES,2016-08-02,500.00,HOLLY GREEN ART & CRAFT CLUB
COMMUNITIES,2016-08-02,500.00,FRIENDS OF HOLLINSEND PARK
COMMUNITIES,2016-08-02,500.00,THE LINK COMMUNITY
COMMUNITIES,2016-08-02,275.00,WALKLEY COMMUNITY FORUM
PLACE,2016-08-02,1080.00,GREENTOP CIRCUS CENTRE
COMMUNITIES,2016-08-02,1586.00,PIKE JOINERY LTD
COMMUNITIES,2016-08-02,1666.00,PIKE JOINERY LTD
COMMUNITIES,2016-08-02,7500.00,CREATIVE PATHWAYS
PLACE,2016-08-02,360.00,CLARITY TRAVEL MANAGEMENT
PLACE,2016-08-02,610.00,VALE ENGINEERING (YORK) LTD
RESOURCES,2016-08-02,385.00,GOVNET COMMUNICATIONS
COMMUNITIES,2016-08-02,1240.00,HILLSBOROUGH FENCING CO LTD
CYPF,2016-08-02,50000.00,TURNER & TOWNSEND
CYPF,2016-08-02,70000.00,TURNER & TOWNSEND
CA LEP,2016-08-02,531.60,REED EMPLOYMENT
CA LEP,2016-08-02,531.60,REED EMPLOYMENT
RESOURCES,2016-08-02,712.10,GOWLING WLG (UK) LLP
COMMUNITIES,2016-08-02,450.00,TIN CAN ALLEY - ALISTAIR HIGGINS TA
PLACE,2016-08-02,407.13,ARCO LTD
COMMUNITIES,2016-08-02,1087.00,PIKE JOINERY LTD
CA LEP,2016-08-02,1615.00,IPB COMMUNICATIONS LTD
RESOURCES,2016-08-02,6698.30,HEALTH MANAGEMENT LTD
PLACE,2016-08-02,836.00,NALEO
COMMUNITIES,2016-08-02,840.00,H HARROLD & SONS LTD
COMMUNITIES,2016-08-02,2158.84,NEW CHANNELS TECHNOLOGY LTD
CYPF,2016-08-02,295.13,DETAINEE SUPPLIES LTD
PLACE,2016-08-02,500.00,HN WOODLAND & ESTATE MANAGEMENT
PLACE,2016-08-02,377.00,LANTRA
CYPF,2016-08-02,652.87,YORKSHIRE PURCHASING ORGANISATION
CYPF,2016-08-02,313000.00,G F TOMLINSON BUILDING LTD
RESOURCES,2016-08-02,35200.00,CHG ELECTRICAL LIMITED
CYPF,2016-08-02,408.50,COLLIS MEDIATION LTD
PLACE,2016-08-02,264600.00,SBS ROOFING LTD
CA LEP,2016-08-02,919.20,REED EMPLOYMENT
CYPF,2016-08-02,1848.50,SOAR
PLACE,2016-08-02,450.00,GEOPLACE LLP
PLACE,2016-08-02,250.00,DRONFIELD TREE SERVICES LTD
PLACE,2016-08-02,1082600.00,KIER SERVICES MAINTENANCE EAST (KSME)
CYPF,2016-08-02,620.88,HAYS PERSONNEL
CYPF,2016-08-02,307.02,THOMAS KNEALE & CO LTD
CYPF,2016-08-02,360.00,WELCARE SECURE ESCORTS LTD
PLACE,2016-08-02,270.00,EXCITECH LTD
PLACE,2016-08-02,375.00,REDACTED PERSONAL DATA
PLACE,2016-08-02,2800.00,CITY MAKERS SHOP LTD
CA LEP,2016-08-02,18957.00,SQW LTD
POLICY PERFORMANCE AND COMMS,2016-08-02,300.00,SHEFFIELD 3 STUDENT ACCOMMODATION
CYPF,2016-08-02,4678.34,GREENACRE SCHOOL
COMMUNITIES,2016-08-02,3550.00,WHITELEAF FURNITURE LTD
PLACE,2016-08-02,1836.00,ELEVEN DESIGN CONSULTANTS LTD
CYPF,2016-08-02,617.04,HAYS PERSONNEL
PLACE,2016-08-02,5280.00,PEDAL READY CO-OPERATIVE LTD
RESOURCES,2016-08-02,1162.75,SGS UNITED KINGDOM LTD
COMMUNITIES,2016-08-02,724.68,ASKEWS LIBRARY SERVICES LTD
COMMUNITIES,2016-08-02,2780.39,ASKEWS LIBRARY SERVICES LTD
CYPF,2016-08-02,2400.00,STEPHEN HARRISON ACADEMY
CYPF,2016-08-02,1200.00,STEPHEN HARRISON ACADEMY
PLACE,2016-08-02,8450.00,PLATTS HARRIS AGRICULTURAL GROUP
CYPF,2016-08-02,1502.67,WOODTHORPE DEVELOPMENT TRUST
CYPF,2016-08-02,427.00,BETHANY SCHOOL
CYPF,2016-08-02,949.00,BETHANY SCHOOL
CYPF,2016-08-02,450.00,HELEN DAVEY
COMMUNITIES,2016-08-02,1886.00,REDACTED PERSONAL DATA
PLACE,2016-08-02,6960.00,PREMIER PITCHES LIMITED
PLACE,2016-08-02,10310.76,NEPRO LTD
PLACE,2016-08-02,2892.00,EAST MIDLANDS TRAINS
CYPF,2016-08-02,3108.00,REDACTED PERSONAL DATA
CYPF,2016-08-02,3003.48,REDACTED PERSONAL DATA
CYPF,2016-08-02,3010.00,REDACTED PERSONAL DATA
CYPF,2016-08-02,9580.00,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-08-02,3178.00,REDACTED PERSONAL DATA
CYPF,2016-08-02,3178.00,REDACTED PERSONAL DATA
CYPF,2016-08-02,2314.24,PATHWAY 2 PROGRESS
CYPF,2016-08-02,1591.04,PATHWAY 2 PROGRESS
CA LEP,2016-08-03,29709.13,SCHUBERT TECHNICAL SERVICES LTD
RESOURCES,2016-08-03,476.00,CARPENTERS
RESOURCES,2016-08-03,1543.49,CCL VEHICLE RENTALS LTD
RESOURCES,2016-08-03,1438.66,CCL VEHICLE RENTALS LTD
PLACE,2016-08-03,62500.00,FOYS SOLICITORS
CYPF,2016-08-03,270.00,JULIE WILSON
RESOURCES,2016-08-03,3216.00,KAIZEN LAW SOLICITORS
CYPF,2016-08-03,250.00,PENNY REA
COMMUNITIES,2016-08-03,932.00,BURNGREAVE MESSENGER LTD
COMMUNITIES,2016-08-03,5000.00,SOAR
RESOURCES,2016-08-03,910.00,INFORMATION COMMISSIONER
COMMUNITIES,2016-08-03,500.00,PARSON CROSS INITIATIVE
COMMUNITIES,2016-08-03,1000.00,HEELEY CITY FARM
COMMUNITIES,2016-08-03,880.00,LONGLEY TARA
PLACE,2016-08-03,149646.86,BRITISH GAS BUSINESS
COMMUNITIES,2016-08-03,13451.52,SHEFFIELD CREDIT UNION
CYPF,2016-08-03,16584.80,THE ROTHERHAM FOUNDATION TRUST HOSPITAL
CYPF,2016-08-03,6265.10,CATCH 22
CYPF,2016-08-03,324.25,CATCH 22
PLACE,2016-08-03,4461.19,COBALT TELEPHONE TECHNOLOGIES LTD
RESOURCES,2016-08-03,1980.00,SHEFFIELD TREE CARE
RESOURCES,2016-08-03,3400.00,DIAMOND BUSINESS INTERIORS LTD
CYPF,2016-08-03,34347.36,CATCH22 NCAS
CYPF,2016-08-03,2100.00,HEELEY DEVELOPMENT TRUST
RESOURCES,2016-08-03,9691.53,PRIORGATE LIMITED
CYPF,2016-08-03,10841.67,HOPE ATTACHMENT TRAINING AND THERAPEUTIC
COMMUNITIES,2016-08-03,1011.80,EXCHANGE SUPPLIES LTD
CYPF,2016-08-03,639.90,SHAPE POSTURE SEATING
PLACE,2016-08-03,560.00,SHEFFIELD TREE CARE
COMMUNITIES,2016-08-03,997.31,EXCHANGE SUPPLIES LTD
POLICY PERFORMANCE AND COMMS,2016-08-03,339.00,NEW LEAF SIGN & DESIGN LTD
CYPF,2016-08-03,535.39,REACH SOUTH SHEFFIELD
CYPF,2016-08-03,4172.00,QUEEN ALEXANDRA COLLEGE
CYPF,2016-08-03,511.70,IMAGINATION GAMING
CYPF,2016-08-03,692.55,IMAGINATION GAMING
RESOURCES,2016-08-03,32996.12,PRIORGATE LIMITED
PLACE,2016-08-03,1627.50,XP SOLUTIONS SOFTWARE  LTD
RESOURCES,2016-08-03,870.17,PYRAMID SCHOOLS SHEFFIELD LTD
RESOURCES,2016-08-03,393.62,PYRAMID SCHOOLS SHEFFIELD LTD
RESOURCES,2016-08-03,3494.15,PYRAMID SCHOOLS SHEFFIELD LTD
RESOURCES,2016-08-03,25016.06,PRIORGATE LIMITED
CYPF,2016-08-03,2538.22,PROTOCOL NATIONAL LTD
PLACE,2016-08-03,184028.62,BRITISH GAS BUSINESS
COMMUNITIES,2016-08-03,2240.65,EXCHANGE SUPPLIES LTD
RESOURCES,2016-08-03,785.00,ST MARY'S (CONFERENCE & CATERING) LTD
POLICY PERFORMANCE AND COMMS,2016-08-03,427.00,WIDE WAVE GROUP
CYPF,2016-08-03,5940.00,SYPTE
POLICY PERFORMANCE AND COMMS,2016-08-03,1440.00,THE AVENUE MEDICAL PRACTICE
COMMUNITIES,2016-08-03,280.00,ASPECT CONTRACTS LTD
COMMUNITIES,2016-08-03,785.00,ASPECT CONTRACTS LTD
CYPF,2016-08-03,3253.25,ROTHERHAM COLLEGE OF ARTS & TECHNOLOGY
RESOURCES,2016-08-03,5493.00,BERRYMANS LACE MAWER
RESOURCES,2016-08-03,995.00,BERRYMANS LACE MAWER
RESOURCES,2016-08-03,995.00,BERRYMANS LACE MAWER
RESOURCES,2016-08-03,1441.00,BERRYMANS LACE MAWER
RESOURCES,2016-08-03,1628.00,BERRYMANS LACE MAWER
PLACE,2016-08-03,1218.00,ABACUS SECURITIES LTD
COMMUNITIES,2016-08-03,11783.00,SHEFFIELD CUBED
COMMUNITIES,2016-08-03,7312.00,SHEFFIELD CUBED
RESOURCES,2016-08-03,3567.00,ESTATES GAZETTE
POLICY PERFORMANCE AND COMMS,2016-08-03,585.00,NEW LEAF SIGN & DESIGN LTD
POLICY PERFORMANCE AND COMMS,2016-08-03,628.20,NEW LEAF SIGN & DESIGN LTD
POLICY PERFORMANCE AND COMMS,2016-08-03,610.00,NEW LEAF SIGN & DESIGN LTD
PLACE,2016-08-03,980.00,SHEFFIELD TREE CARE
CYPF,2016-08-03,309.37,WAKE SMITH SOLICITORS LTD
CYPF,2016-08-03,1320.00,ADS ELECTRICAL SOLUTIONS LTD
CYPF,2016-08-03,251.20,REDACTED PERSONAL DATA
CYPF,2016-08-03,664.95,SHEILA LACEY - ARNOLD
CYPF,2016-08-03,259.05,WATOTO PRE-SCHOOL
CYPF,2016-08-03,264.84,M & A GARRETTY
CYPF,2016-08-03,280.52,M & A GARRETTY
CYPF,2016-08-03,330.00,DPB SITE SERVICES LTD
CYPF,2016-08-03,294.53,ASHLEY-CLARKE CONSULTANTS LTD
CYPF,2016-08-03,308.55,ASHLEY-CLARKE CONSULTANTS LTD
CYPF,2016-08-03,290.40,AIRFLOW COOLING LTD
CYPF,2016-08-03,1122.00,B AND C PLUMBING AND HEATING
CYPF,2016-08-03,589.87,THE AVENUE HAIR SALON LTD
CYPF,2016-08-03,260.00,RIVELIN TRAVEL LTD
CYPF,2016-08-03,2129.62,ZEST
CYPF,2016-08-03,1783.70,SPACEKRAFT LTD
CYPF,2016-08-03,4009.00,SHEFFIELD MENCAP & GATEWAY
CYPF,2016-08-03,2253.00,SHEFFIELD MENCAP & GATEWAY
CYPF,2016-08-03,252.45,THE POETRY BUSINESS
PLACE,2016-08-03,300.00,RIGHTMOVE PLC
PLACE,2016-08-03,1042.00,CERTAS ENERGY UK LTD
PLACE,2016-08-03,22746.00,BEVAN BRITTAN LLP
PLACE,2016-08-03,1300.00,DURA-SPORT LTD
PLACE,2016-08-03,2680.00,MHH CONTRACTING LTD
RESOURCES,2016-08-03,1900.00,GUARDIAN NEWSPAPERS LTD
PLACE,2016-08-03,1000.00,KONG INDUSTRIES LTD
POLICY PERFORMANCE AND COMMS,2016-08-03,423.47,THE PRINT AND DESIGN FACTORY LTD
POLICY PERFORMANCE AND COMMS,2016-08-03,831.76,THE PRINT AND DESIGN FACTORY LTD
CYPF,2016-08-03,4346.80,MY CHOICE LOCAL LTD
CYPF,2016-08-03,2214.60,MY CHOICE LOCAL LTD
CYPF,2016-08-03,4095.00,MY CHOICE LOCAL LTD
PLACE,2016-08-03,9320.90,TURNER & TOWNSEND
PLACE,2016-08-03,850.00,DRONFIELD TREE SERVICES LTD
RESOURCES,2016-08-03,15472.31,BRITISH TELECOMMUNICATIONS PLC
CYPF,2016-08-03,3703.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,2878.96,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.40,REDACTED PERSONAL DATA
CYPF,2016-08-03,2983.68,REDACTED PERSONAL DATA
CYPF,2016-08-03,2897.18,REDACTED PERSONAL DATA
CYPF,2016-08-03,2773.12,REDACTED PERSONAL DATA
CYPF,2016-08-03,3210.48,REDACTED PERSONAL DATA
CYPF,2016-08-03,2726.19,REDACTED PERSONAL DATA
CYPF,2016-08-03,2931.39,REDACTED PERSONAL DATA
CYPF,2016-08-03,3014.76,REDACTED PERSONAL DATA
CYPF,2016-08-03,3014.76,REDACTED PERSONAL DATA
CYPF,2016-08-03,3319.96,REDACTED PERSONAL DATA
CYPF,2016-08-03,3108.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3108.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3014.76,REDACTED PERSONAL DATA
CYPF,2016-08-03,3010.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3060.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,1360.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3220.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3220.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3010.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3010.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3060.12,REDACTED PERSONAL DATA
CYPF,2016-08-03,3060.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3060.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3010.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3890.04,REDACTED PERSONAL DATA
CYPF,2016-08-03,3010.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3010.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3010.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3682.96,REDACTED PERSONAL DATA
CYPF,2016-08-03,3060.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,4000.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,2966.04,REDACTED PERSONAL DATA
CYPF,2016-08-03,3010.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3890.04,REDACTED PERSONAL DATA
CYPF,2016-08-03,3514.84,CAPSTONE FOSTER CARE (NORTH) LTD
CYPF,2016-08-03,2966.04,REDACTED PERSONAL DATA
CYPF,2016-08-03,2791.60,REDACTED PERSONAL DATA
CYPF,2016-08-03,5243.28,REDACTED PERSONAL DATA
CYPF,2016-08-03,3532.19,REDACTED PERSONAL DATA
CYPF,2016-08-03,3604.25,REDACTED PERSONAL DATA
CYPF,2016-08-03,4692.52,REDACTED PERSONAL DATA
CYPF,2016-08-03,5160.40,REDACTED PERSONAL DATA
CYPF,2016-08-03,5868.80,REDACTED PERSONAL DATA
CYPF,2016-08-03,3604.25,REDACTED PERSONAL DATA
CYPF,2016-08-03,3304.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,4423.72,REDACTED PERSONAL DATA
CYPF,2016-08-03,3604.25,REDACTED PERSONAL DATA
CYPF,2016-08-03,3120.04,REDACTED PERSONAL DATA
CYPF,2016-08-03,3604.25,REDACTED PERSONAL DATA
CYPF,2016-08-03,3304.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3604.25,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.29,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.29,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.29,REDACTED PERSONAL DATA
CYPF,2016-08-03,4788.28,REDACTED PERSONAL DATA
CYPF,2016-08-03,3199.84,REDACTED PERSONAL DATA
CYPF,2016-08-03,4751.88,REDACTED PERSONAL DATA
CYPF,2016-08-03,2970.24,REDACTED PERSONAL DATA
CYPF,2016-08-03,4600.12,REDACTED PERSONAL DATA
CYPF,2016-08-03,3290.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,5593.28,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.29,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.29,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.29,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.40,REDACTED PERSONAL DATA
CYPF,2016-08-03,4788.28,REDACTED PERSONAL DATA
CYPF,2016-08-03,3019.10,REDACTED PERSONAL DATA
CYPF,2016-08-03,3019.10,REDACTED PERSONAL DATA
CYPF,2016-08-03,3114.44,REDACTED PERSONAL DATA
CYPF,2016-08-03,2648.10,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.29,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.40,REDACTED PERSONAL DATA
CYPF,2016-08-03,3676.40,REDACTED PERSONAL DATA
CYPF,2016-08-03,3178.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3604.25,REDACTED PERSONAL DATA
CYPF,2016-08-03,3679.48,REDACTED PERSONAL DATA
CYPF,2016-08-03,3178.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3178.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,2968.00,REDACTED PERSONAL DATA
CYPF,2016-08-03,3082.66,REDACTED PERSONAL DATA
CYPF,2016-08-03,3800.00,HUTTON CARE PARTNERSHIP LTD
CYPF,2016-08-03,3800.00,HUTTON CARE PARTNERSHIP LTD
CYPF,2016-08-03,3800.00,HUTTON CARE PARTNERSHIP LTD
CYPF,2016-08-03,3800.00,HUTTON CARE PARTNERSHIP LTD
CYPF,2016-08-03,396.90,EARL MARSHALL GUEST HOUSE LTD
CYPF,2016-08-03,396.90,EARL MARSHALL GUEST HOUSE LTD
CYPF,2016-08-03,396.90,EARL MARSHALL GUEST HOUSE LTD
CYPF,2016-08-03,406.00,EARL MARSHALL GUEST HOUSE LTD
CYPF,2016-08-03,325.95,EARL MARSHALL GUEST HOUSE LTD
CYPF,2016-08-03,320.95,EARL MARSHALL GUEST HOUSE LTD
CYPF,2016-08-03,320.95,EARL MARSHALL GUEST HOUSE LTD
CYPF,2016-08-03,401.90,EARL MARSHALL GUEST HOUSE LTD
CYPF,2016-08-03,530.00,ALARA BED & BREAKFAST
CYPF,2016-08-03,5985.00,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-08-03,9580.00,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-08-03,7980.00,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-08-03,7980.00,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-08-03,9580.00,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-08-03,7980.00,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-08-03,342.14,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-08-03,9237.86,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-08-04,634.00,THE APPLETON SCHOOL
PLACE,2016-08-04,1537.56,THYSSENKRUPP ENCASA
PLACE,2016-08-04,3236.10,CLARK & PARTNERS LTD
PLACE,2016-08-04,4400.00,WESTWOOD JOINERY & CONSTRUCTION LTD
PLACE,2016-08-04,3895.23,CLARK & PARTNERS LTD
PLACE,2016-08-04,1350.00,CLARK & PARTNERS LTD
PLACE,2016-08-04,4850.12,CLARK & PARTNERS LTD
RESOURCES,2016-08-04,9000.00,LPS SOLICITORS LTD
CYPF,2016-08-04,656.45,REDACTED PERSONAL DATA
PLACE,2016-08-04,4139.00,WESTWOOD JOINERY & CONSTRUCTION LTD
PLACE,2016-08-04,9730.00,WESTWOOD JOINERY & CONSTRUCTION LTD
PLACE,2016-08-04,3530.00,REDACTED PERSONAL DATA
PLACE,2016-08-04,10237.00,CLARK & PARTNERS LTD
PLACE,2016-08-04,3642.82,THYSSENKRUPP ENCASA
