Organisational Unit,Payment Date,Amount,Benificiary Name
COMMUNITIES,2016-07-01,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,550.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,275.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,522.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,1428.19,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,388.95,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,461.91,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,2858.24,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,1699.20,PARKSIDE PAYROLL LIMITED
CYPF,2016-07-01,792.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,7097.75,CUSTOM HOME CARE LTD
COMMUNITIES,2016-07-01,1225.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,418.00,SPECTRUM ACTIVE NOT FOR PROFIT
COMMUNITIES,2016-07-01,540.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2016-07-01,630.00,SPECTRUM ACTIVE NOT FOR PROFIT
COMMUNITIES,2016-07-01,304.00,SPECTRUM ACTIVE NOT FOR PROFIT
COMMUNITIES,2016-07-01,2201.50,LEONARD CHESHIRE SERVICES
COMMUNITIES,2016-07-01,7289.92,ABBEYCARE & NURSING
COMMUNITIES,2016-07-01,8345.68,AFFINITY TRUST
COMMUNITIES,2016-07-01,3171.00,AFFINITY TRUST
COMMUNITIES,2016-07-01,3149.90,AFFINITY TRUST
COMMUNITIES,2016-07-01,985.54,AFFINITY TRUST
COMMUNITIES,2016-07-01,741.46,AFFINITY TRUST
COMMUNITIES,2016-07-01,763.00,SHEFFIELD COMMUNITY TRANSPORT
COMMUNITIES,2016-07-01,274.18,AFFINITY TRUST
COMMUNITIES,2016-07-01,2521.08,AFFINITY TRUST
COMMUNITIES,2016-07-01,7211.40,AFFINITY TRUST
COMMUNITIES,2016-07-01,3066.92,AFFINITY TRUST
COMMUNITIES,2016-07-01,3059.68,AFFINITY TRUST
COMMUNITIES,2016-07-01,1552.36,AFFINITY TRUST
COMMUNITIES,2016-07-01,1552.36,AFFINITY TRUST
COMMUNITIES,2016-07-01,342.00,SHEFFIELD COMMUNITY TRANSPORT
COMMUNITIES,2016-07-01,5798.20,HOMELIFE LEEDS LTD
COMMUNITIES,2016-07-01,403.20,SHEFFIELD COMMUNITY TRANSPORT
COMMUNITIES,2016-07-01,851.20,SHEFFIELD COMMUNITY TRANSPORT
COMMUNITIES,2016-07-01,1560.48,MENCAP HOMECARE
COMMUNITIES,2016-07-01,1000.80,MENCAP HOMECARE
COMMUNITIES,2016-07-01,377.40,SHEFFIELD COMMUNITY TRANSPORT
COMMUNITIES,2016-07-01,1717.22,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,277.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,988.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,386.43,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,979.30,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,795.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,425.20,AFFINITY TRUST
COMMUNITIES,2016-07-01,6786.20,AFFINITY TRUST
COMMUNITIES,2016-07-01,803.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,688.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,387.44,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,803.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,688.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-01,570.00,SPECTRUM ACTIVE NOT FOR PROFIT
CYPF,2016-07-01,300.00,REDACTED PERSONAL DATA
CYPF,2016-07-01,2043.00,REDACTED PERSONAL DATA
CYPF,2016-07-01,2562.89,REDACTED PERSONAL DATA
CYPF,2016-07-01,3800.00,TWENTY FOUR SEVEN
CYPF,2016-07-01,7869.29,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-07-01,390.00,NORTHERN LIFE CARE LTD T/A UBU
CYPF,2016-07-01,4800.00,PROGRESSIVE CARE LTD
CYPF,2016-07-01,3200.00,PROGRESSIVE CARE LTD
CYPF,2016-07-01,3990.00,PROGRESSIVE CARE LTD
CYPF,2016-07-01,300.30,PROGRESSIVE CARE LTD
CYPF,2016-07-01,290.70,PROGRESSIVE CARE LTD
CYPF,2016-07-01,2250.00,BURTON STREET PROJECT
COMMUNITIES,2016-07-01,3494.12,SUSASH GB LTD T/A EAGLE HOUSE
COMMUNITIES,2016-07-01,20384.00,SUSASH GB LTD T/A EAGLE HOUSE
COMMUNITIES,2016-07-01,1684.00,SUSASH GB LTD T/A EAGLE HOUSE
COMMUNITIES,2016-07-01,10771.20,SUSASH GB LTD T/A EAGLE HOUSE
COMMUNITIES,2016-07-01,18057.16,SUSASH GB LTD T/A EAGLE HOUSE
COMMUNITIES,2016-07-01,1668.00,PARK LANE HEALTHCARE MOORGATE
COMMUNITIES,2016-07-01,3573.43,ROSEBERRY CARE CENTRES GB LTD
COMMUNITIES,2016-07-01,6694.28,ROSEBERRY CARE CENTRES GB LTD
COMMUNITIES,2016-07-01,1620.00,JASMIN COURT NURSING HOME
COMMUNITIES,2016-07-01,2342.65,NEWFIELD NURSING HOME
COMMUNITIES,2016-07-01,9704.14,NEWFIELD NURSING HOME
COMMUNITIES,2016-07-01,74928.43,SHIREBROOK FIELDS CARE HOME
COMMUNITIES,2016-07-01,2575.16,LINCOLNSHIRE HOUSE ASSOCIATION
COMMUNITIES,2016-07-01,10612.29,NIGHTINGALES RES HOME
COMMUNITIES,2016-07-01,1142.71,HADDON COURT NURSING HOME
COMMUNITIES,2016-07-01,346.29,THE WHITE HOUSE CARE HOME
COMMUNITIES,2016-07-01,401.00,SWALLOWNEST CARE HOME
COMMUNITIES,2016-07-01,962.29,COUNTRY COURT CARE HOMES LTD
COMMUNITIES,2016-07-01,625.00,BROOMGROVE TRUST NURSING
COMMUNITIES,2016-07-01,546.43,ASCOT LODGE CARE HOME
COMMUNITIES,2016-07-01,661.57,LOGINI CARE SOLUTIONS LTD
CYPF,2016-07-01,400.00,THE FURNIVAL
CYPF,2016-07-01,300.00,ROUNDABOUT LTD
CYPF,2016-07-01,300.00,ROUNDABOUT LTD
CYPF,2016-07-01,300.00,ROUNDABOUT LTD
CYPF,2016-07-01,1029.42,FOSTERING OPTIONS LIMITED
CYPF,2016-07-04,416.00,EARLY STEPS NSRY & CHILDRENS CENTRE
PLACE,2016-07-04,3885.00,REDACTED PERSONAL DATA
PLACE,2016-07-04,3776.00,G B ALLEN
PLACE,2016-07-04,3806.00,WOODSEATS PLUMBING CO LTD
PLACE,2016-07-04,10000.00,CHALLENGER PROPERTY CO LTD
PLACE,2016-07-04,4697.43,REDACTED PERSONAL DATA
PLACE,2016-07-04,2592.00,CLARK & PARTNERS LTD
PLACE,2016-07-04,300.00,SAMANTHA PEARCE
COMMUNITIES,2016-07-04,375.00,TAPTON ESTATES PROPERTIES LTD
COMMUNITIES,2016-07-04,410.00,MR R L WILLEY
RESOURCES,2016-07-04,1000.00,REDACTED PERSONAL DATA
RESOURCES,2016-07-04,5299.03,ASONS SOLICITORS LIMITED
COMMUNITIES,2016-07-04,390.00,MU PROPERTIES
RESOURCES,2016-07-04,360.00,TRADE UNION LEGAL LLP
COMMUNITIES,2016-07-04,336.61,ARCHES HOUSING LIMITED
PLACE,2016-07-04,350.00,KIER SERVICES MAINTENANCE EAST (KSME)
COMMUNITIES,2016-07-04,5390.00,SHEFFIELD CHINESE COMMUNITY CENTRE
COMMUNITIES,2016-07-04,19658.97,HOUSEMARK LTD
CYPF,2016-07-04,14583.33,SHEENA AMOS YOUTH TRUST
CYPF,2016-07-04,203487.47,SHEFFIELD LEP LTD
PLACE,2016-07-04,930.17,SHEFFIELD CHAMBER OF COMMERCE & INDUSTRY
RESOURCES,2016-07-04,602.00,ST MARY'S (CONFERENCE & CATERING) LTD
PLACE,2016-07-04,40000.00,SITE GALLERY (MAP) LTD
CYPF,2016-07-04,310.00,THE OLD RECTORY
PLACE,2016-07-04,3086.34,SHEFFIELD TEACHING HOSPITALS NHS TRUST
RESOURCES,2016-07-04,50362.40,PYRAMID SCHOOLS SHEFFIELD LTD
RESOURCES,2016-07-04,22290.45,PYRAMID SCHOOLS SHEFFIELD LTD
RESOURCES,2016-07-04,956684.50,PYRAMID SCHOOLS SHEFFIELD LTD
RESOURCES,2016-07-04,40333.40,PYRAMID SCHOOLS SHEFFIELD LTD
CYPF,2016-07-04,17651.68,MEDINA CAPITAL DAIRY CO LTD
POLICY PERFORMANCE AND COMMS,2016-07-04,397.00,CHESHIRE WOODLANDS LIMITED
CYPF,2016-07-04,29911.50,PHONAK GROUP LTD
POLICY PERFORMANCE AND COMMS,2016-07-04,7791.66,SHEFFIELD OCCUPATIONAL HEALTH ADVISORY S
POLICY PERFORMANCE AND COMMS,2016-07-04,3187.50,SHEFFIELD OCCUPATIONAL HEALTH ADVISORY S
RESOURCES,2016-07-04,784.00,THE WORKSTATION
PLACE,2016-07-04,1115.00,J B HIBBERD LIMITED
COMMUNITIES,2016-07-04,3299.00,DOMESTIC APPLIANCE DISTRIBUTORS
PLACE,2016-07-04,4141.62,THYSSENKRUPP ENCASA
CYPF,2016-07-04,2670.00,ZEST
CYPF,2016-07-04,2710.00,ZEST
PLACE,2016-07-04,1537.56,THYSSENKRUPP ENCASA
PLACE,2016-07-04,1866.40,THYSSENKRUPP ENCASA
CYPF,2016-07-04,31513.08,HB SPORTS SURFACES LTD
CYPF,2016-07-04,1166.00,SYPTE
CYPF,2016-07-04,4995.00,LANGUAGELINE SOLUTIONS
COMMUNITIES,2016-07-04,905.40,NOMIX ENVIRO
PLACE,2016-07-04,5000.00,MUSEUMS SHEFFIELD
COMMUNITIES,2016-07-04,4666.67,NORTHGATE PUBLIC SERVICES LTD
CYPF,2016-07-04,337.50,G4S CASH SOLUTIONS (UK) LTD
COMMUNITIES,2016-07-04,417.69,TUNSTALL HEALTHCARE (UK) LTD
COMMUNITIES,2016-07-04,262.20,TUNSTALL HEALTHCARE (UK) LTD
CYPF,2016-07-04,3200.32,SHEFFIELD LEP LTD
COMMUNITIES,2016-07-04,280.50,BURNGREAVE B & B
COMMUNITIES,2016-07-04,51985.50,SOLPRO MANUFACTURING LTD
CYPF,2016-07-04,1051.44,CITIZENSHIP FIRST
RESOURCES,2016-07-04,12400.00,MOORE STEPHENS INSIGHT LIMITED
COMMUNITIES,2016-07-04,18969.74,TELSTAR SECURITY
CYPF,2016-07-04,152574.80,SHEFFIELD LEP LTD
POLICY PERFORMANCE AND COMMS,2016-07-04,5000.00,NHS SHEFFIELD CCG
PLACE,2016-07-04,160000.00,SYPTE
CYPF,2016-07-04,1107.64,DR G T CRAIG T/A GTC FORENSICS
CYPF,2016-07-04,792.00,SLATTERYS BUTCHERS LTD
CYPF,2016-07-04,963.60,BUS STOP VW LIMITED
CYPF,2016-07-04,268.13,TAGADVANCE LTD
PLACE,2016-07-04,579.20,WAKEFIELD MDC
CYPF,2016-07-04,305.08,SIGNSHOP YORKSHIRE
PLACE,2016-07-04,1823.60,ARI ENVIRONMENTAL SERVICES LTD
PLACE,2016-07-04,362.90,ARI ENVIRONMENTAL SERVICES LTD
CYPF,2016-07-04,642.53,ALCO AUDIT LTD
CYPF,2016-07-04,1188.00,NORTHSIDE CARPETS LTD
CYPF,2016-07-04,290.40,AIRFLOW COOLING LTD
CYPF,2016-07-04,692.55,IMAGINATION GAMING
CYPF,2016-07-04,375.00,THE MUSICAL WORKS
PLACE,2016-07-04,10308.48,VIRIDOR WASTE MANAGEMENT
CYPF,2016-07-04,13960.00,SWWOP
CYPF,2016-07-04,1950.00,KATE MORLEY
CYPF,2016-07-04,900.00,HELEN DAVEY
PLACE,2016-07-04,2491.64,JOHNSTON PUBLISHING LTD
COMMUNITIES,2016-07-04,1445.90,EXCHANGE SUPPLIES LTD
PLACE,2016-07-04,33200.00,DENTON & NICKELS LTD
CYPF,2016-07-04,365.00,OXFORD UNIVERSITY HOSPITALS NHS TRUST
COMMUNITIES,2016-07-04,336.61,EON
COMMUNITIES,2016-07-04,557.18,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,569.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,5069.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,326.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,3510.96,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,3989.70,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,403.94,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,8896.68,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,710.30,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,993.22,RETHINK MHREC
COMMUNITIES,2016-07-04,2082.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,2105.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,655.21,REDACTED PERSONAL DATA
COMMUNITIES,2016-07-04,900.00,BURTON STREET PROJECT
COMMUNITIES,2016-07-04,444.00,LEONARD CHESHIRE SERVICES
COMMUNITIES,2016-07-04,1073.24,ABBEYCARE & NURSING
COMMUNITIES,2016-07-04,4704.36,SANCTUARY HOMECARE
COMMUNITIES,2016-07-04,360.00,WORK LTD
COMMUNITIES,2016-07-04,360.00,WORK LTD
COMMUNITIES,2016-07-04,720.00,WORK LTD
COMMUNITIES,2016-07-04,1118.52,H F TRUST LIMITED
COMMUNITIES,2016-07-04,594.36,LEONARD CHESHIRE SERVICES
COMMUNITIES,2016-07-04,1058.42,LEONARD CHESHIRE SERVICES
COMMUNITIES,2016-07-04,1102.00,LEONARD CHESHIRE SERVICES
COMMUNITIES,2016-07-04,5809.66,LEONARD CHESHIRE SERVICES
COMMUNITIES,2016-07-04,520.00,LEONARD CHESHIRE SERVICES
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,ST PAULS & ST LEONARDS CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,GREENHILL METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,255.00,ST PETERS CHURCH (GLEADLESS PCC)
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,THE NEW GLEADLESS LIBRARY
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,ST AUGUSTINE'S CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,270.00,BROOMHILL METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,ST JAMES UTD REFORMED CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,NORWOOD & BISHOPHOLME TARA
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,ASPIRING COMMUNITIES TOGETHER LTD
POLICY PERFORMANCE AND COMMS,2016-07-04,350.00,EVEREST INN
POLICY PERFORMANCE AND COMMS,2016-07-04,350.00,CITY LIFE CHRISTIAN CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,450.00,BROOMHILL METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,500.00,ST TIMOTHY'S COMMUNITY HALL
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,HALLAM FOOTBALL CLUB
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,CROSSPOOL & DISTRICT YOUTH SPORTS TRUST
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,HANDSWORTH METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,BANNER CROSS METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,FIRTH PARK CENTRE FOR LIFE
POLICY PERFORMANCE AND COMMS,2016-07-04,270.00,REDACTED PERSONAL DATA
POLICY PERFORMANCE AND COMMS,2016-07-04,320.00,ST LUKES CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,360.00,BROOMHILL METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,358.40,ST JOHNS
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,GLEADLESS VALLEY METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,314.00,ST PAULS CHURCH AND CENTRE
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,HILLSBOROUGH TRINITY METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,275.00,MOSBOROUGH METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,325.00,THE SALVATION ARMY
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,MOTHER OF GOD CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,SHIREGREEN NEIGHBOURHOOD CENTRE
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,DUNGWORTH VILLAGE HALL
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,STANNINGTON & DISTRICT LIBRARY
POLICY PERFORMANCE AND COMMS,2016-07-04,280.00,SMCA
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,THE UNITY CENTRE LIMITED
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,WALKLEY COMMUNITY LIBRARY FUTURES GROUP
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,NUCA TRADING AS ZEST
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,SHARROW COMMUNITY FORUM
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,DOUBLE SIX YOUTH CLUB
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,REACH SOUTH SHEFFIELD
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,MOUNT TABOR METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,BATEMOOR & JORDANTHORPE COMM A
POLICY PERFORMANCE AND COMMS,2016-07-04,320.00,LOCAL
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,CRESWICK GREAVE METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,WESLEY HALL & WALKLEY EBENEZER CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,HALFWAY ELDERLY PEOPLES CLUB
POLICY PERFORMANCE AND COMMS,2016-07-04,400.00,NETHER EDGE BOWLING CLUB
POLICY PERFORMANCE AND COMMS,2016-07-04,800.00,VERI LTD
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,ST PETER & ST OSWALD CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,280.00,ST THOMAS CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,WOODSEATS METHODIST CHURCH
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,CHURCH OF ST COLUMBA
POLICY PERFORMANCE AND COMMS,2016-07-04,300.00,THE OLD RECTORY
POLICY PERFORMANCE AND COMMS,2016-07-04,250.00,FOXHILL FORUM LTD
PLACE,2016-07-05,387.20,REDACTED PERSONAL DATA
PLACE,2016-07-05,290.40,DR MINI C VARGHESE
PLACE,2016-07-05,276.90,MARTA COHEN  LTD
PLACE,2016-07-05,1565.70,HIGH PEAK FORENSICS
COMMUNITIES,2016-07-05,6750.00,CREATIVE PATHWAYS
CYPF,2016-07-05,402.00,WHITE ROSE SCHOOLS LTD
CYPF,2016-07-05,741.00,EMILY MAY LOWE - USE 627963
CA LEP,2016-07-05,1120.00,PEPPERMINT SALON
CA LEP,2016-07-05,1420.00,R M POOLE DECORATING LTD
CA LEP,2016-07-05,1120.00,HYPE SALON TA C FOX BROOMHILL HR LTD
CA LEP,2016-07-05,1420.00,A & E PLUMBING AND HEATING
CA LEP,2016-07-05,1120.00,CONSULT RESOLUTE
CA LEP,2016-07-05,1120.00,DANBY BUILD LTD
CA LEP,2016-07-05,1420.00,SOUTH YORKSHIRE LAMINATES AND CARPETS
CA LEP,2016-07-05,1120.00,J NEWSOME (TOOLS) LIMITED
CA LEP,2016-07-05,1120.00,BEECHES OF WALKLEY
CA LEP,2016-07-05,1120.00,BENCHMARK RECRUIT
CA LEP,2016-07-05,1120.00,MONTGOMERY ARTS&CHRISTIAN CTR SHEFF LTD
CA LEP,2016-07-05,1420.00,SCORPION CONSTRUCTION
CA LEP,2016-07-05,1120.00,MAG SHOE SERVICES LTD
CA LEP,2016-07-05,1420.00,ADRIAN JAMES
CA LEP,2016-07-05,1500.00,TSJ SMILE LTD T.A GRIMETHORPE DENTAL
CA LEP,2016-07-05,1120.00,FOXHILL FORUM LTD
CA LEP,2016-07-05,1120.00,SPRINGVALE PRIMARY SCHOOL
CA LEP,2016-07-05,1420.00,DESIGN & BUILD INTERIORS LTD
CA LEP,2016-07-05,1120.00,PAUL SCHOFIELD THE QUALITY BUTCHERS LTD
CA LEP,2016-07-05,1420.00,RYAN WALKER LTD
CA LEP,2016-07-05,1500.00,PLATINUM
CA LEP,2016-07-05,1420.00,WHITAKER DECORATIVE FINISHES
