Organisational Unit,Payment Date,Amount,Benificiary Name
COMMUNITIES,2015-09-01,373.86,GAUTAM BAL
COMMUNITIES,2015-09-01,758.00,SEELAM CONSULTANCY LTD
PLACE,2015-09-01,16568.81,SHEFFIELD HALLAM UNIVERSITY
CYPF,2015-09-01,114794.99,FLOORTRAIN (GB) LTD
CYPF,2015-09-01,25176.13,JGW TRAINING LTD T/A SKILLS FOR CAREERS
CYPF,2015-09-01,900.00,REDACTED PERSONAL DATA
CA LEP,2015-09-01,1120.00,JO JO'S HAIR SALON
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,380.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,399.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-09-01,400.00,REDACTED PERSONAL DATA
PLACE,2015-09-01,390.00,ALLIED SURVEYORS
RESOURCES,2015-09-01,2100.00,HAMPSON HUGHES SOLICITORS
COMMUNITIES,2015-09-01,1622.50,YOUR VOICE SHEFFIELD
CYPF,2015-09-01,1850.00,ECUS LTD
CYPF,2015-09-01,8438.89,PICKFORDS
CYPF,2015-09-01,550.00,ENVIRONMENTAL DRAINAGE SOLUTIONS LTD
CYPF,2015-09-01,1011.14,PICKFORDS
PLACE,2015-09-01,927.99,TURNER HIRE & SALES
PLACE,2015-09-01,1400.00,THISIS GROUP
COMMUNITIES,2015-09-01,1622.50,YOUR VOICE SHEFFIELD
PLACE,2015-09-01,6753.45,S AND A PARSONS
PLACE,2015-09-01,379.06,PICKFORDS
PLACE,2015-09-01,813.00,PICKFORDS
PLACE,2015-09-01,379.06,PICKFORDS
COMMUNITIES,2015-09-01,452.50,SOLON SECURITY LTD
PLACE,2015-09-01,4082.50,PEDAL READY CO-OPERATIVE LIMITED
PLACE,2015-09-01,916.67,SHEFFIELD CHAMBER OF COMMERCE & INDUSTRY
PLACE,2015-09-01,5530.20,PATROL
COMMUNITIES,2015-09-01,442.00,SHEFFIELD COMMUNITY TRANSPORT (WORKSHOP)
COMMUNITIES,2015-09-01,593.60,SHEFFIELD CITY TAXIS LTD
COMMUNITIES,2015-09-01,651.26,SHEFFIELD COMMUNITY TRANSPORT (WORKSHOP)
PLACE,2015-09-01,4549.00,PATROL
PLACE,2015-09-01,7184.75,PATROL
COMMUNITIES,2015-09-01,990.15,NOMIX ENVIRO
PLACE,2015-09-01,302.11,HORIZON PLATFORMS LIMITED
COMMUNITIES,2015-09-01,572.42,PICKFORDS
COMMUNITIES,2015-09-01,283.34,CURRYS ELECTRICAL
RESOURCES,2015-09-01,176657.63,REED
PLACE,2015-09-01,44000.00,RF JOINERY AND SHOPFITTING LTD
PLACE,2015-09-01,8945.00,BROADLAND GROUP LIMITED
COMMUNITIES,2015-09-01,390.00,FOX SERVICES
PLACE,2015-09-01,1492.50,BROADLAND GROUP LIMITED
RESOURCES,2015-09-01,840.19,REDACTED PERSONAL DATA
