Organisational Unit,Payment Date,Amount,Benificiary Name
COMMUNITIES,2016-09-01,509.00,SHEFFIELD CHRISTIAN LIFE CENTRE
COMMUNITIES,2016-09-01,250.00,GREENHILL & BRADWAY
COMMUNITIES,2016-09-01,250.00,HOLMHIRST ART GROUP
PLACE,2016-09-01,390.00,NAGELS UK LIMITED
CYPF,2016-09-01,385.00,SOAR
CYPF,2016-09-01,370.60,SOAR
CYPF,2016-09-01,483.40,SOAR
CYPF,2016-09-01,1000.00,CONSILIENT CONSULTING LTD
CYPF,2016-09-01,31158.52,CATCH22 NCAS
CYPF,2016-09-01,6265.10,CATCH 22
CYPF,2016-09-01,809440.00,SHEFFIELD CHILDRENS HOSPITAL NHS  TRUST
PLACE,2016-09-01,12390.00,RUSSELLS (KIRBYMOORSIDE) LTD
COMMUNITIES,2016-09-01,1200.00,TELEFONICA UK LTD
POLICY PERFORMANCE AND COMMS,2016-09-01,1600.00,SALFORD GIS
COMMUNITIES,2016-09-01,1877.28,GUINNESS PARTNERSHIP LTD (SP)
COMMUNITIES,2016-09-01,3441.68,GUINNESS PARTNERSHIP LTD (SP)
PLACE,2016-09-01,864.00,TEAL PATENTS LTD
CYPF,2016-09-01,650.00,BARNARDO'S
CYPF,2016-09-01,264.00,P & W AUTOMOBILE SERVICES
CYPF,2016-09-01,858.00,P & W AUTOMOBILE SERVICES
CYPF,2016-09-01,898.60,AIRSPRUNG FURNITURE LTD
PLACE,2016-09-01,40534.64,PTS (PLUMBING TRADE SUPPLIERS)
CYPF,2016-09-01,422615.00,SHEFFIELD TEACHING HOSPITALS NHS FND TST
CYPF,2016-09-01,528.00,DHB COMPRESSORS LTD
COMMUNITIES,2016-09-01,1337.50,BADENOCH AND CLARK LTD
CYPF,2016-09-01,6250.00,ADOPTIONPLUS LTD
CYPF,2016-09-01,750.00,ACTION FOR CHILDREN
PLACE,2016-09-01,270.00,J B HIBBERD LIMITED
CYPF,2016-09-01,11625.00,SOAR
PLACE,2016-09-01,23096.11,PTS (PLUMBING TRADE SUPPLIERS)
PLACE,2016-09-01,25618.66,PTS (PLUMBING TRADE SUPPLIERS)
COMMUNITIES,2016-09-01,998.13,SOUTH YORKSHIRE HOUSING ASSOCIATION
COMMUNITIES,2016-09-01,998.13,SOUTH YORKSHIRE HOUSING ASSOCIATION
PLACE,2016-09-01,490.00,J B HIBBERD LIMITED
CYPF,2016-09-01,1250.00,ZEST
COMMUNITIES,2016-09-01,998.13,SOUTH YORKSHIRE HOUSING ASSOCIATION
COMMUNITIES,2016-09-01,998.13,SOUTH YORKSHIRE HOUSING ASSOCIATION
COMMUNITIES,2016-09-01,998.13,SOUTH YORKSHIRE HOUSING ASSOCIATION
COMMUNITIES,2016-09-01,998.13,SOUTH YORKSHIRE HOUSING ASSOCIATION
PLACE,2016-09-01,16250.00,HOMES & COMMUNITIES AGENCY
CYPF,2016-09-01,264.00,EARLY STEPS NSRY & CHILDRENS CENTRE
CYPF,2016-09-01,858.00,THE PENSION PLANNER LIMITED
CYPF,2016-09-01,330.00,EARLY STEPS NSRY & CHILDRENS CENTRE
CYPF,2016-09-01,501.60,THE PENSION PLANNER LIMITED
CYPF,2016-09-01,264.00,EARLY STEPS NSRY & CHILDRENS CENTRE
CYPF,2016-09-01,264.00,EARLY STEPS NSRY & CHILDRENS CENTRE
CYPF,2016-09-01,1122.00,R GRAHAM AND FAMILY HOME IMPROVEMENTS
CYPF,2016-09-01,264.00,DPB SITE SERVICES LTD
CYPF,2016-09-01,1122.00,HEADPOST
CYPF,2016-09-01,264.00,SIGNS EXPRESS (SHEFFIELD)
CYPF,2016-09-01,1289.08,KEYS MOBILE LTD
CYPF,2016-09-01,660.00,STUART'S FRUIT & VEG
CYPF,2016-09-01,660.00,STUART'S FRUIT & VEG
CYPF,2016-09-01,660.00,STUART'S FRUIT & VEG
COMMUNITIES,2016-09-01,1464.91,LWC YORKSHIRE
CYPF,2016-09-01,528.00,DAISY CHAIN PRIVATE DAY CARE CENTRE
CYPF,2016-09-01,250.80,ASSOCIATED CHEMISTS (WICKER) LTD
CYPF,2016-09-01,316.80,WOOLLEY BROS (WHOLESALE MEATS) LTD
CYPF,2016-09-01,264.00,MMTREESCAPE TREE SERVICES LTD
CYPF,2016-09-01,536.00,THE FLOOR STORE SHEFFIELD LTD
CYPF,2016-09-01,675.36,A1 FIXINGS
RESOURCES,2016-09-01,375.20,ARNOLD CLARK CAR & VAN RENTAL
PLACE,2016-09-01,603.82,ARGO FEEDS LTD
PLACE,2016-09-01,1488.00,CLARK & PARTNERS LTD
PLACE,2016-09-01,1298.00,CLARK & PARTNERS LTD
COMMUNITIES,2016-09-01,764.72,ARCO LTD
CYPF,2016-09-01,9481.16,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS
RESOURCES,2016-09-01,4409.50,CARLTON FUELS
CYPF,2016-09-01,7562.08,WOODTHORPE DEVELOPMENT TRUST
CYPF,2016-09-01,3646.60,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS
PLACE,2016-09-01,300.00,BLIND MICE MEDIA LTD
COMMUNITIES,2016-09-01,315.00,SCALEWAYS (LEICESTER) LTD
CYPF,2016-09-01,698.75,REED
CYPF,2016-09-01,698.75,REED
CYPF,2016-09-01,698.75,REED
CYPF,2016-09-01,698.75,REED
CYPF,2016-09-01,559.00,REED
CYPF,2016-09-01,698.75,REED
PLACE,2016-09-01,34600.00,GNE CONTRACTING LTD
RESOURCES,2016-09-01,412.27,NORTHGATE VEHICLE HIRE LTD (HULL)
CYPF,2016-09-01,771.00,DRONFIELD TREE SERVICES LTD
CA LEP,2016-09-01,15306.92,BARNSLEY MBC
PLACE,2016-09-01,2975.00,ROBINSON LOW FRANCIS LLP
COMMUNITIES,2016-09-01,412.34,ASKEWS LIBRARY SERVICES LTD
COMMUNITIES,2016-09-01,6790.75,ASKEWS LIBRARY SERVICES LTD
COMMUNITIES,2016-09-01,250.00,OPENING THE BOOK LTD
PLACE,2016-09-01,1160.00,ROBINSON LOW FRANCIS LLP
PLACE,2016-09-01,45000.00,SHEFFIELD INTERNATIONAL DOCUMENTARY
RESOURCES,2016-09-01,590.06,F R SHARROCK LTD
RESOURCES,2016-09-01,527.13,LOOKERS FORD
RESOURCES,2016-09-01,1139.67,LOOKERS FORD
RESOURCES,2016-09-01,482.46,LOOKERS FORD
RESOURCES,2016-09-01,470.50,AMBASSADOR REPAIR CENTRE LTD
RESOURCES,2016-09-01,324.26,D B AUTO ELECTRICAL SUPPLIES
RESOURCES,2016-09-01,803.84,D B AUTO ELECTRICAL SUPPLIES
RESOURCES,2016-09-01,280.00,SHEFFIELD VAN HIRE LTD
RESOURCES,2016-09-01,2019.32,D B AUTO ELECTRICAL SUPPLIES
RESOURCES,2016-09-01,564.90,F R SHARROCK LTD
RESOURCES,2016-09-01,321.18,LOOKERS FORD
RESOURCES,2016-09-01,580.54,LOOKERS FORD
RESOURCES,2016-09-01,687.90,D B AUTO ELECTRICAL SUPPLIES
COMMUNITIES,2016-09-01,640.00,NEWFIELD VIEW SUPPORTED LIVING LTD
COMMUNITIES,2016-09-01,2190.56,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2016-09-01,1769.76,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2016-09-01,768.92,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2016-09-01,6110.68,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2016-09-01,2049.72,AUTISM EAST MIDLANDS
COMMUNITIES,2016-09-01,1929.03,AUTISM EAST MIDLANDS
COMMUNITIES,2016-09-01,520.20,AUTISM EAST MIDLANDS
COMMUNITIES,2016-09-01,5931.67,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2016-09-01,2801.40,MENCAP HOMECARE
COMMUNITIES,2016-09-01,1856.00,H F TRUST LIMITED
COMMUNITIES,2016-09-01,3451.36,H F TRUST LIMITED
COMMUNITIES,2016-09-01,708.00,CENTRAL TRAVEL SHEFFIELD LTD
COMMUNITIES,2016-09-01,540.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2016-09-01,1560.16,SUPPORTED HOUSING SERVICES
COMMUNITIES,2016-09-01,1114.40,SUPPORTED HOUSING SERVICES
COMMUNITIES,2016-09-01,2749.92,CRAEGMOOR FITZWILLIAM LODGE PRIORY
COMMUNITIES,2016-09-01,456.00,NORTHERN TAXIS LIMITED
COMMUNITIES,2016-09-01,400.40,NORTHERN TAXIS LIMITED
COMMUNITIES,2016-09-01,392.40,NORTHERN TAXIS LIMITED
COMMUNITIES,2016-09-01,457.60,NORTHERN TAXIS LIMITED
COMMUNITIES,2016-09-01,640.00,NEWFIELD VIEW SUPPORTED LIVING LTD
CYPF,2016-09-01,25650.00,DURHAM COUNTY COUNCIL
CYPF,2016-09-01,14423.86,REDACTED PERSONAL DATA
COMMUNITIES,2016-09-01,1596.00,GRANGEWOOD LODGE RESIDENTIAL HOME
COMMUNITIES,2016-09-01,1596.00,GRANGEWOOD LODGE RESIDENTIAL HOME
COMMUNITIES,2016-09-01,3464.00,AUTUMN HOUSE RESIDENTIAL AND NURSING HOM
CYPF,2016-09-02,1866.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,442.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,1614.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,467.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,1036.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,642.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,618.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,537.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,682.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,701.30,REDACTED PERSONAL DATA
CYPF,2016-09-02,272.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,682.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,364.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,440.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,557.76,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,350.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,1536.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,350.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,642.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,381.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,287.52,REDACTED PERSONAL DATA
CYPF,2016-09-02,734.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,350.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,714.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,762.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,1662.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,472.98,REDACTED PERSONAL DATA
CYPF,2016-09-02,1286.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,1971.25,REDACTED PERSONAL DATA
CYPF,2016-09-02,934.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,1482.58,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,682.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,381.08,REDACTED PERSONAL DATA
CYPF,2016-09-02,682.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,381.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,1681.40,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,1084.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,297.26,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,1065.30,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,428.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,312.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,936.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,295.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,357.05,REDACTED PERSONAL DATA
CYPF,2016-09-02,521.60,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,478.96,REDACTED PERSONAL DATA
CYPF,2016-09-02,618.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,310.86,REDACTED PERSONAL DATA
CYPF,2016-09-02,296.86,REDACTED PERSONAL DATA
CYPF,2016-09-02,434.38,REDACTED PERSONAL DATA
CYPF,2016-09-02,295.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,1856.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,418.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,267.69,REDACTED PERSONAL DATA
CYPF,2016-09-02,295.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,618.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,513.96,REDACTED PERSONAL DATA
CYPF,2016-09-02,496.72,REDACTED PERSONAL DATA
CYPF,2016-09-02,521.60,REDACTED PERSONAL DATA
CYPF,2016-09-02,936.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,1651.19,REDACTED PERSONAL DATA
CYPF,2016-09-02,344.25,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,334.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,1664.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,364.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,618.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,287.52,REDACTED PERSONAL DATA
CYPF,2016-09-02,534.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,701.30,REDACTED PERSONAL DATA
CYPF,2016-09-02,581.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,663.40,REDACTED PERSONAL DATA
CYPF,2016-09-02,428.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,287.52,REDACTED PERSONAL DATA
CYPF,2016-09-02,1439.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,642.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,568.86,REDACTED PERSONAL DATA
CYPF,2016-09-02,682.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,350.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,682.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,521.60,REDACTED PERSONAL DATA
CYPF,2016-09-02,304.34,REDACTED PERSONAL DATA
CYPF,2016-09-02,831.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,577.96,REDACTED PERSONAL DATA
CYPF,2016-09-02,2180.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,642.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,839.44,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,701.30,REDACTED PERSONAL DATA
CYPF,2016-09-02,562.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,581.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,1124.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,588.36,REDACTED PERSONAL DATA
CYPF,2016-09-02,310.86,REDACTED PERSONAL DATA
CYPF,2016-09-02,631.06,REDACTED PERSONAL DATA
CYPF,2016-09-02,381.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,1724.28,REDACTED PERSONAL DATA
CYPF,2016-09-02,418.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,597.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,618.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,642.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,642.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,762.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,418.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,467.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,534.98,REDACTED PERSONAL DATA
CYPF,2016-09-02,267.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,948.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,280.26,REDACTED PERSONAL DATA
CYPF,2016-09-02,381.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,348.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,524.88,REDACTED PERSONAL DATA
CYPF,2016-09-02,532.76,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,490.56,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,381.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,273.52,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,267.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,854.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,267.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,285.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,418.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,521.60,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,467.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,296.86,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,604.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,301.86,REDACTED PERSONAL DATA
CYPF,2016-09-02,682.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,534.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,784.90,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,618.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,364.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,2941.56,REDACTED PERSONAL DATA
CYPF,2016-09-02,794.50,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,601.40,REDACTED PERSONAL DATA
CYPF,2016-09-02,360.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,442.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,581.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,618.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,312.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,1706.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,338.29,REDACTED PERSONAL DATA
CYPF,2016-09-02,253.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,1286.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,677.96,REDACTED PERSONAL DATA
CYPF,2016-09-02,273.52,REDACTED PERSONAL DATA
CYPF,2016-09-02,428.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,682.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,418.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,581.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,463.96,REDACTED PERSONAL DATA
CYPF,2016-09-02,2892.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,364.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,1084.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,381.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,804.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,418.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,1780.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,482.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,1060.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,358.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,364.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,430.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,825.50,REDACTED PERSONAL DATA
CYPF,2016-09-02,762.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,832.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,956.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,924.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,398.60,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,310.86,REDACTED PERSONAL DATA
CYPF,2016-09-02,467.80,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,640.60,REDACTED PERSONAL DATA
CYPF,2016-09-02,806.29,REDACTED PERSONAL DATA
CYPF,2016-09-02,618.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,463.96,REDACTED PERSONAL DATA
CYPF,2016-09-02,618.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,1296.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,633.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,367.10,REDACTED PERSONAL DATA
CYPF,2016-09-02,605.75,REDACTED PERSONAL DATA
CYPF,2016-09-02,680.60,REDACTED PERSONAL DATA
CYPF,2016-09-02,308.26,REDACTED PERSONAL DATA
CYPF,2016-09-02,296.86,REDACTED PERSONAL DATA
CYPF,2016-09-02,642.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,414.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,1084.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,2327.78,REDACTED PERSONAL DATA
CYPF,2016-09-02,788.08,REDACTED PERSONAL DATA
CYPF,2016-09-02,343.76,REDACTED PERSONAL DATA
CYPF,2016-09-02,297.66,REDACTED PERSONAL DATA
CYPF,2016-09-02,320.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,1084.00,REDACTED PERSONAL DATA
CYPF,2016-09-02,334.20,REDACTED PERSONAL DATA
CYPF,2016-09-02,1324.00,REDACTED PERSONAL DATA
