Organisational Unit,Payment Date,Amount,Benificiary Name
PLACE,2016-12-01,934.80,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS
PLACE,2016-12-01,3035.40,BUILDERS CENTRE (SHEFFIELD) LTD
CA LEP,2016-12-01,595.98,REED EMPLOYMENT
RESOURCES,2016-12-01,4983.30,CONSTANT SECURITY SERVICES LIMITED
RESOURCES,2016-12-01,10732.20,CONSTANT SECURITY SERVICES LIMITED
PLACE,2016-12-01,362.86,ARCO LTD
COMMUNITIES,2016-12-01,97000.00,SHEFFIELD HEALTH & SOCIAL CARE NHS
COMMUNITIES,2016-12-01,314.50,EXCHANGE SUPPLIES LTD
RESOURCES,2016-12-01,17450.48,CORDANT SECURITY LTD
PLACE,2016-12-01,1000.00,BAND OF BIRDS
CYPF,2016-12-01,1801.44,7 HILLS LEISURE TRUST
PLACE,2016-12-01,2227.50,D H MANSFIELD LTD
PLACE,2016-12-01,7680.00,LIMEHOUSE SOFTWARE LTD
RESOURCES,2016-12-01,460.00,BELLWOOD PHOTOGRAPHY LTD
COMMUNITIES,2016-12-01,5203.80,COMMUNITY INTEGRATED CARE
CYPF,2016-12-01,1750.00,LBJ FORUM
COMMUNITIES,2016-12-01,630.00,TIN CAN ALLEY - ALISTAIR HIGGINS TA
PLACE,2016-12-01,286.74,ACOLD DISTRIBUTORS LTD
PLACE,2016-12-01,12059.35,ALPHEUS ENVIRONMENTAL LTD
PLACE,2016-12-01,1000.00,ELECTRONIC COMMERCE GROUP LIMITED
PLACE,2016-12-01,656.88,H HARROLD & SONS LTD
COMMUNITIES,2016-12-01,263.10,THOMAS KNEALE & CO LTD
COMMUNITIES,2016-12-01,815.27,ARCO LTD
COMMUNITIES,2016-12-01,274.38,ARCO LTD
PLACE,2016-12-01,775.00,VEOLIA ES SHEFFIELD LTD
PLACE,2016-12-01,957.50,VEOLIA ES SHEFFIELD LTD
PLACE,2016-12-01,319.10,VEOLIA ES SHEFFIELD LTD
CYPF,2016-12-01,700.56,7 HILLS LEISURE TRUST
COMMUNITIES,2016-12-01,1032.50,ACORN LIGHTING SERVICES LTD
CYPF,2016-12-01,307.00,HOGREFE LTD
PLACE,2016-12-01,600.00,R L DEAR (WASTE MERCHANTS) LTD
PLACE,2016-12-01,369.20,FALON NAMEPLATES LTD
CYPF,2016-12-01,9779.00,TRAVELLERS TAXIS
CYPF,2016-12-01,13707.50,TRAVELLERS TAXIS
CA LEP,2016-12-01,845.08,HAYS PERSONNEL
RESOURCES,2016-12-01,138807.34,CORDANT CLEANING LIMITED
COMMUNITIES,2016-12-01,320.00,PHILS TRAVEL
CA LEP,2016-12-01,1937.50,VCA CONSULTANCY LIMITED
CA LEP,2016-12-01,7325.00,VCA CONSULTANCY LIMITED
CA LEP,2016-12-01,3430.00,VCA CONSULTANCY LIMITED
CA LEP,2016-12-01,2506.05,VCA CONSULTANCY LIMITED
CA LEP,2016-12-01,6946.00,NEWSCO INSIDER
CA LEP,2016-12-01,1125.00,VCA CONSULTANCY LIMITED
CA LEP,2016-12-01,289.50,THE PALFREYMANS LTD URBAN PLANTERS
CA LEP,2016-12-01,767.55,REED EMPLOYMENT
CA LEP,2016-12-01,650.16,REED EMPLOYMENT
CA LEP,2016-12-01,708.86,REED EMPLOYMENT
CA LEP,2016-12-01,564.80,REED EMPLOYMENT
CA LEP,2016-12-01,564.80,REED EMPLOYMENT
CA LEP,2016-12-01,564.80,REED EMPLOYMENT
CA LEP,2016-12-01,564.80,REED EMPLOYMENT
CYPF,2016-12-01,2423.37,MASKK
CYPF,2016-12-01,2500.00,BEIGHTON VILLAGES DEVELOPMENT TRUST
PLACE,2016-12-01,300.00,CIBSE PUBLICATIONS
RESOURCES,2016-12-01,518977.09,CAPITA BUSINESS SERVICES LTD
CYPF,2016-12-01,267800.00,WILDGOOSE CONSTRUCTION LTD
CYPF,2016-12-01,117245.88,SHEFFIELD LEP LTD
RESOURCES,2016-12-01,312.51,CHATFIELDS T/A EVANS HALSHAW TRUCKS
RESOURCES,2016-12-01,625.42,BRITISH GAS BUSINESS
RESOURCES,2016-12-01,670.36,BRITISH GAS BUSINESS
RESOURCES,2016-12-01,496.73,BRITISH GAS BUSINESS
RESOURCES,2016-12-01,1008.51,BRITISH GAS BUSINESS
RESOURCES,2016-12-01,2086.06,BRITISH GAS BUSINESS
RESOURCES,2016-12-01,911.04,ROYAL MAIL GROUP LTD
PLACE,2016-12-01,593.08,YORKSHIRE WATER PLC
RESOURCES,2016-12-01,1083.39,ROYAL MAIL GROUP LTD
RESOURCES,2016-12-01,721.13,BRITISH GAS BUSINESS
COMMUNITIES,2016-12-01,1206.11,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-01,640.32,MENCAP HOMECARE
CYPF,2016-12-01,3200.00,PROGRESSIVE CARE LTD
CYPF,2016-12-01,500.00,TWENTY FOUR SEVEN
COMMUNITIES,2016-12-01,5052.00,WARREN PARK NURSING HOME
COMMUNITIES,2016-12-01,6777.96,WARREN PARK NURSING HOME
COMMUNITIES,2016-12-01,3571.24,HOLLY HOUSE
PLACE,2016-12-02,250.00,CHRIS WRIGHT CONSTRUCTION
PLACE,2016-12-02,1537.56,THYSSENKRUPP ENCASA
PLACE,2016-12-02,2081.20,PRISM MEDICAL UK WESTHOLME DIVISION
CA LEP,2016-12-02,1500.00,VULCAN TO THE SKY
PLACE,2016-12-02,72000.00,TAYLOR & EMMET SOLICITORS
CYPF,2016-12-02,6321.00,A MIND APART THEATRE COMPANY LTD
CYPF,2016-12-02,8578.50,BOYS AND GIRLS CLUBS OF SOUTH YORKSHIRE
CYPF,2016-12-02,3770.25,SHEFFIELD INDUSTRIAL MUSEUMS TRUST LTD
CYPF,2016-12-02,6497.75,DONCASTER ROTH & DIST (MOTOR TRADES)GTA
CYPF,2016-12-02,2664.38,HEELEY CITY FARM
CYPF,2016-12-02,8847.13,HEELEY DEVELOPMENT TRUST
CYPF,2016-12-02,5493.25,IN2CHANGE SOUTH YORKS LTD
CYPF,2016-12-02,903.00,THE MUSICAL WORKS
CYPF,2016-12-02,2359.88,NACRO
CYPF,2016-12-02,7224.00,ONBOARD SHEFFIELD SKATEPARK
CYPF,2016-12-02,5342.75,SHARKS BASKETBALL LTD
CYPF,2016-12-02,8879.50,SHEFFIELD WEDNESDAY ACADEMY
CYPF,2016-12-02,3121.13,SYREETA MAKE UP ACADEMY
CYPF,2016-12-02,5428.50,SYTG LTD
CYPF,2016-12-02,3607.63,WHIRLOW HALL FARM TRUST LTD
CA LEP,2016-12-02,1120.00,RED DOG LININGS LTD
CA LEP,2016-12-02,1120.00,MORTHEN ROAD LTD T/A WICKERSLEY PHARMACY
CA LEP,2016-12-02,2450.00,AXITA LTD
RESOURCES,2016-12-02,10963.00,BROWNE CIVIL ENGINEERING LTD
COMMUNITIES,2016-12-02,300.00,ABBEYDALE TARA
CYPF,2016-12-02,1000.00,VICTORIA KERSHAW
PLACE,2016-12-02,558.00,RICHARD MANSFIELD
PLACE,2016-12-02,941.00,WESTWOOD JOINERY & CONSTRUCTION LTD
PLACE,2016-12-02,1464.00,REDACTED PERSONAL DATA
PLACE,2016-12-02,1825.00,CHAPELTOWN GLASS WINDOW & FACIA COMPANY
PLACE,2016-12-02,1966.40,THYSSENKRUPP ENCASA
PLACE,2016-12-02,1967.44,THYSSENKRUPP ENCASA
RESOURCES,2016-12-02,20000.00,THOMPSONS CLIENT ACCOUNT
RESOURCES,2016-12-02,5000.00,O H PARSONS & PARTNERS CLIENT ACCOUNT
COMMUNITIES,2016-12-02,126643.00,GUINNESS PARTNERSHIP LTD (SP)
CYPF,2016-12-02,20850.00,SOVA
COMMUNITIES,2016-12-02,1643.25,INTERSERVE HEALTHCARE LTD
CYPF,2016-12-02,252.81,LYRECO UK LTD
PLACE,2016-12-02,21898.00,BEVAN BRITTAN LLP
PLACE,2016-12-02,5696.89,WSP UK LTD
PLACE,2016-12-02,673.00,STREETMASTER (SOUTH WALES) LTD
RESOURCES,2016-12-02,5354.48,DUE NORTH LTD
PLACE,2016-12-02,693.75,THE SHEFFIELD COLLEGE
PLACE,2016-12-02,2440.00,HANDSPRING DESIGN LIMITED
CYPF,2016-12-02,642.00,CONSTANT SECURITY SERVICES LIMITED
CYPF,2016-12-02,285.00,LANGUAGELINE SOLUTIONS
PLACE,2016-12-02,429.06,PICKFORDS
PLACE,2016-12-02,265.00,J B HIBBERD LIMITED
CYPF,2016-12-02,21231.53,OASIS COMMUNITY LEARNING
PLACE,2016-12-02,1846.48,MUSEUMS SHEFFIELD
PLACE,2016-12-02,350.00,ALAN JOHNSON BOOKS
COMMUNITIES,2016-12-02,9288.00,GATENBY SANDERSON LTD
COMMUNITIES,2016-12-02,6192.00,GATENBY SANDERSON LTD
CYPF,2016-12-02,258.40,AQUAID (SOUTH YORKSHIRE)
PLACE,2016-12-02,259.71,BJ RODGERS T/A A0 REPROGRAPHICS
PLACE,2016-12-02,300.00,HIVE SOUTH YORKSHIRE
CYPF,2016-12-02,404.24,MUSIC EXCHANGE (MANCHESTER) LTD
CYPF,2016-12-02,489.50,PJS MUSIC
CYPF,2016-12-02,450.00,PJS MUSIC
CYPF,2016-12-02,495.10,PJS MUSIC
COMMUNITIES,2016-12-02,449.98,ASSOCIATED CHEMIST WICKER LTD
PLACE,2016-12-02,26515.12,CUBIC TRANSPORTATION SYSTEMS (ITMS) LTD
PLACE,2016-12-02,1980.00,J B HIBBERD LIMITED
CYPF,2016-12-02,2875.00,CHAMBERLAIN MUSIC
COMMUNITIES,2016-12-02,720.00,REFLECT BSL
PLACE,2016-12-02,283.44,PLAYDALE PLAYGROUNDS LTD
PLACE,2016-12-02,760.00,FOOLS PARADISE LTD
PLACE,2016-12-02,336.69,ARGO FEEDS LTD
PLACE,2016-12-02,785.00,FOOLS PARADISE LTD
PLACE,2016-12-02,2250.00,MAGIC CARPET THEATRE
RESOURCES,2016-12-02,1098.50,CARTER BROWN
PLACE,2016-12-02,500.00,ELLIOTT LOOHIRE LTD
CYPF,2016-12-02,411.35,YORKSHIRE PURCHASING ORGANISATION
COMMUNITIES,2016-12-02,572.96,CONSERVATION RESOURCES (UK ) LTD
COMMUNITIES,2016-12-02,1097.00,FOSTERS OF THRYBERGH LTD
PLACE,2016-12-02,323.39,BJ RODGERS T/A A0 REPROGRAPHICS
PLACE,2016-12-02,551.39,SALVINS CLEANING MANAGEMENT SERVICES
PLACE,2016-12-02,1103.80,PLACES FOR PEOPLE LEISURE MANAGEMENT
POLICY PERFORMANCE AND COMMS,2016-12-02,44128.00,CREATIVE SPACE MANAGEMENT LTD
PLACE,2016-12-02,129700.00,SBS ROOFING LTD
COMMUNITIES,2016-12-02,1705.20,INTERSERVE HEALTHCARE LTD
CYPF,2016-12-02,13028.58,KIER SERVICES MAINTENANCE EAST (KSME)
CYPF,2016-12-02,2845.29,KIER SERVICES MAINTENANCE EAST (KSME)
PLACE,2016-12-02,40006.76,HENRY BOOT CONSTRUCTION LTD
PLACE,2016-12-02,1732.40,GREEN ESTATE LTD
PLACE,2016-12-02,14634.85,HAGS-SMP LTD
PLACE,2016-12-02,1460.00,SURVEY SYSTEMS LIMITED
COMMUNITIES,2016-12-02,1106.63,BRITISH TELECOMMUNICATIONS PLC
COMMUNITIES,2016-12-02,522.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,811.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,550.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,797.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,550.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,275.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,522.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,555.04,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,1173.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,1000.00,ORCHARD CARE RESIDENTIAL HOME
COMMUNITIES,2016-12-02,1290.00,BURTON STREET PROJECT
COMMUNITIES,2016-12-02,600.00,BURTON STREET PROJECT
COMMUNITIES,2016-12-02,576.00,ORCHARD CARE RESIDENTIAL HOME
COMMUNITIES,2016-12-02,10770.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,12895.74,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,12226.50,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,10523.98,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,10706.50,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,10645.25,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,37395.65,LIFEWAYS COMMUNITY CARE LTD
COMMUNITIES,2016-12-02,2685.36,LIFEWAYS COMMUNITY CARE LTD
COMMUNITIES,2016-12-02,1161.00,REAL LIFE OPTIONS
COMMUNITIES,2016-12-02,1470.60,REAL LIFE OPTIONS
COMMUNITIES,2016-12-02,6740.30,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-02,30027.76,MENCAP HOMECARE
COMMUNITIES,2016-12-02,1098.68,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS
COMMUNITIES,2016-12-02,1146.00,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS
COMMUNITIES,2016-12-02,1616.72,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS
COMMUNITIES,2016-12-02,1693.75,THE ADSETTS PARTNERSHIP C/O AUTISM PLUS
CYPF,2016-12-02,4800.00,PROGRESSIVE CARE LTD
CYPF,2016-12-02,26505.00,DURHAM COUNTY COUNCIL
CYPF,2016-12-02,500.00,STONEACRE PROPERTIES LTD
CYPF,2016-12-02,9600.00,REDACTED PERSONAL DATA
CYPF,2016-12-02,265.71,NEXT STEP CARE MANAGEMENT LTD
CYPF,2016-12-02,265.71,NEXT STEP CARE MANAGEMENT LTD
CYPF,2016-12-02,300.00,ROUNDABOUT LTD
CYPF,2016-12-02,300.00,ROUNDABOUT LTD
CYPF,2016-12-02,2141.23,REED MANAGED SERVICE PLC
CYPF,2016-12-02,1566.75,REED MANAGED SERVICE PLC
CYPF,2016-12-02,1357.85,REED MANAGED SERVICE PLC
PLACE,2016-12-05,3804.67,THYSSENKRUPP ENCASA
PLACE,2016-12-05,4818.77,CLARK & PARTNERS LTD
PLACE,2016-12-05,5676.00,CROWN BUILDING SERVICES
PLACE,2016-12-05,5748.48,HULBERTS PLUMBING & HEATING
PLACE,2016-12-05,3449.32,THYSSENKRUPP ENCASA
PLACE,2016-12-05,2850.91,REDACTED PERSONAL DATA
PLACE,2016-12-05,4225.75,COMPLETE CONSTRUCTION SHEFFIELD
PLACE,2016-12-05,3645.70,CLARK & PARTNERS LTD
PLACE,2016-12-05,3845.16,THYSSENKRUPP ENCASA
PLACE,2016-12-05,5269.00,CHILTERN INVADEX (UK) LTD
CA LEP,2016-12-05,5846.00,SIMON FRANCIS ASSOCIATES
CYPF,2016-12-05,665.00,PAUL HAWKSWORTH GUITAR TUITION
PLACE,2016-12-05,1750634.30,DLA PIPER UK LLP
PLACE,2016-12-05,3759.09,THYSSENKRUPP ENCASA
CYPF,2016-12-05,520.00,LITTLE IMP PRE-SCHOOL
CYPF,2016-12-05,520.00,BOLE HILL NURSERY
CYPF,2016-12-05,520.00,BARNARDO'S LITTLE GREENHOUSE PARENT & CA
COMMUNITIES,2016-12-05,375.00,TOM TRASK
PLACE,2016-12-05,5000.00,CC BUILDING AND MAINTENANCE
COMMUNITIES,2016-12-05,645.00,CROSSPOOL FORUM
CYPF,2016-12-05,900.00,MRS MICHELLE CROOKES
COMMUNITIES,2016-12-05,500.00,DEEPCAR VILLAGE COMMUNITY ASSOCIATION
COMMUNITIES,2016-12-05,500.00,STOCKSBRIDGE COMMUNITY CARE GROUP LTD
COMMUNITIES,2016-12-05,126643.00,GUINNESS PARTNERSHIP LTD (SP)
COMMUNITIES,2016-12-05,12100.67,CLOVERLEAF ADVOCACY 2000 LTD
COMMUNITIES,2016-12-05,10154.67,CLOVERLEAF ADVOCACY 2000 LTD
PLACE,2016-12-05,1478.90,DERBYSHIRE COUNTY COUNCIL
TRANSPORT AUTHORITY,2016-12-05,420795.81,SHEFFIELD CITY COUNCIL
COMMUNITIES,2016-12-05,8628.67,CLOVERLEAF ADVOCACY 2000 LTD
PLACE,2016-12-05,1000.00,AAA 1ST CALL
POLICY PERFORMANCE AND COMMS,2016-12-05,798.00,B AND B PRESS (PARKGATE) LTD
PLACE,2016-12-05,3273.56,BAUER RADIO LTD
POLICY PERFORMANCE AND COMMS,2016-12-05,500.00,B AND B PRESS (PARKGATE) LTD
POLICY PERFORMANCE AND COMMS,2016-12-05,277.00,B AND B PRESS (PARKGATE) LTD
PLACE,2016-12-05,15726.40,AMEY OW LTD (SHEFFIELD)
PLACE,2016-12-05,630.00,BOB WILD GRASS MACHINERY LTD
COMMUNITIES,2016-12-05,2801.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,679.00,REDACTED PERSONAL DATA
RESOURCES,2016-12-05,950.00,REDACTIVE PUBLISHING LTD
CYPF,2016-12-05,336.53,NHS SUPPLY CHAIN
CYPF,2016-12-05,496.20,NHS SUPPLY CHAIN
CYPF,2016-12-05,629.00,NHS SUPPLY CHAIN
CYPF,2016-12-05,316.73,NHS SUPPLY CHAIN
CYPF,2016-12-05,28180.12,ROTHERHAM MBC
CYPF,2016-12-05,422615.00,SHEFFIELD TEACHING HOSPITALS NHS FND TST
PLACE,2016-12-05,30013.20,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS
RESOURCES,2016-12-05,825.00,TOTALJOBS GROUP LIMITED
CYPF,2016-12-05,1200.96,7 HILLS LEISURE TRUST
PLACE,2016-12-05,280.00,ANDERSON TREE CARE LTD
PLACE,2016-12-05,320.00,ANDERSON TREE CARE LTD
CYPF,2016-12-05,782.10,KELHAM ISLAND COMMUNITY CHILDCARE
CYPF,2016-12-05,6571.00,LINBURG TOURING LTD
CYPF,2016-12-05,1020.00,CONSILIENT CONSULTING LTD
POLICY PERFORMANCE AND COMMS,2016-12-05,931.50,ELECTRIC WORKS
CYPF,2016-12-05,250.00,REACH OUT CHILD CARE SERVICES LTD
CYPF,2016-12-05,33916.66,CGL
PLACE,2016-12-05,320.00,SHEFFIELD TREE CARE
CA LEP,2016-12-05,166955.50,SYPTE
TRANSPORT AUTHORITY,2016-12-05,84597.85,SYPTE
COMMUNITIES,2016-12-05,1092.50,ASPECT CONTRACTS LTD
COMMUNITIES,2016-12-05,737.50,ASPECT CONTRACTS LTD
PLACE,2016-12-05,500.00,BATES WELLS BRAITHWAITE LONDON LLP
CYPF,2016-12-05,152700.00,G F TOMLINSON BUILDING LTD
PLACE,2016-12-05,154509.15,DSM DEMOLITION LTD
CYPF,2016-12-05,766.50,SHEFFIELD ASSOCIATION FOR THE VOLUNTARY
PLACE,2016-12-05,2257.80,PRISM MEDICAL UK WESTHOLME DIVISION
PLACE,2016-12-05,2580.00,RECORD RSS LTD
POLICY PERFORMANCE AND COMMS,2016-12-05,1288.98,HORNER BROTHERS PARAGON
PLACE,2016-12-05,500.00,NOMIX ENVIRO
CYPF,2016-12-05,3540.00,YOUTH JUSTICE BOARD FOR ENGLAND AND WALE
COMMUNITIES,2016-12-05,1125.00,SHEFFIELD CO-OPERATIVE FUNERALCARE
COMMUNITIES,2016-12-05,1000.00,YMA FUNERAL SERVICE
RESOURCES,2016-12-05,295.19,REDACTED PERSONAL DATA
PLACE,2016-12-05,2308.33,LCM
PLACE,2016-12-05,585.00,PJ TASTE LLP
PLACE,2016-12-05,446.25,PJ TASTE LLP
PLACE,2016-12-05,1000.00,FARADION LIMITED
RESOURCES,2016-12-05,300.00,VODAFONE LTD (CORPORATE)
CYPF,2016-12-05,1831.68,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,5964.60,COMMUNITY HEALTH SHEFFIELD
COMMUNITIES,2016-12-05,320.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,320.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,1807.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,316.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,1040.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,399.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,1060.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,7113.44,MENCAP HOMECARE
COMMUNITIES,2016-12-05,1399.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,634.52,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,800.00,PENDERELS TRUST
COMMUNITIES,2016-12-05,3206.36,REDACTED PERSONAL DATA
COMMUNITIES,2016-12-05,928.80,REAL LIFE OPTIONS
COMMUNITIES,2016-12-05,5798.08,HOMELIFE LEEDS LTD
CYPF,2016-12-05,996.00,RUSKIN COLLEGE
CYPF,2016-12-05,2200.00,PROGRESSIVE CARE LTD
CYPF,2016-12-05,1193.50,PROGRESSIVE CARE LTD
CYPF,2016-12-05,288.00,SHEFFIELD COLLEGE NURSERIES
CYPF,2016-12-05,328.28,LANGUAGELINE SOLUTIONS
CYPF,2016-12-05,1693.30,LANGUAGELINE SOLUTIONS
CYPF,2016-12-05,302.18,LANGUAGELINE SOLUTIONS
CYPF,2016-12-05,1579.50,LANGUAGELINE SOLUTIONS
CYPF,2016-12-05,435.00,LANGUAGELINE SOLUTIONS
CYPF,2016-12-05,5566.20,LANGUAGELINE SOLUTIONS
CYPF,2016-12-05,635.00,LANGUAGELINE SOLUTIONS
CYPF,2016-12-05,2158.70,LANGUAGELINE SOLUTIONS
CYPF,2016-12-05,550.00,PARKER RHODES HICKMOTTS
CYPF,2016-12-05,977.00,FORENSIC TESTING SERVICE LTD
COMMUNITIES,2016-12-05,3247.71,COUNTRY COURT CARE HOMES LTD
COMMUNITIES,2016-12-05,1200.00,COUNTRY COURT CARE HOMES LTD
COMMUNITIES,2016-12-05,3276.43,LOWER BOWSHAW VIEW NH
COMMUNITIES,2016-12-05,3225.43,LOWER BOWSHAW VIEW NH
COMMUNITIES,2016-12-05,20377.11,LONGLEY HEALTH CARE LTD
COMMUNITIES,2016-12-05,5008.21,ATHORPE LODGE
COMMUNITIES,2016-12-05,5520.00,NORTHFIELD NURSING HOME
COMMUNITIES,2016-12-05,6394.71,ROSEBERRY CARE CENTRES GB LTD
COMMUNITIES,2016-12-05,7850.57,ROSEBERRY CARE CENTRES GB LTD
COMMUNITIES,2016-12-05,5040.00,BROOKVIEW NURSING HOME
COMMUNITIES,2016-12-05,888.44,BOWDEN LODGE CRAEGMOOR
COMMUNITIES,2016-12-05,1864.43,HADDON COURT NURSING HOME
COMMUNITIES,2016-12-05,1659.20,PRIOR BANK HOUSE
COMMUNITIES,2016-12-05,1864.43,NETHERMORE CARE HOME (PREVIOUSLY KILLAMA
COMMUNITIES,2016-12-05,10380.00,ROSE COTTAGE CARE HOME
COMMUNITIES,2016-12-05,4040.66,LEY COMMUNITY OXFORD
COMMUNITIES,2016-12-05,1077.14,LEAHYRST RESIDENTIAL CARE HOME
COMMUNITIES,2016-12-05,2670.00,HENLEIGH HALL
COMMUNITIES,2016-12-05,15079.68,THE DAVID LEWIS CENTRE
