Organisational Unit,Payment Date,Amount,Benificiary Name
PLACE,2015-12-01,1784.50,JOHNSTON PUBLISHING LTD
PLACE,2015-12-01,930.00,JOHN HEATH & SONS
RESOURCES,2015-12-01,817.00,THE WORKSTATION
PLACE,2015-12-01,2640.00,TECH DEPT LTD
PLACE,2015-12-01,1075.00,SINGLE USE SURGICAL LTD
RESOURCES,2015-12-01,9750.00,ZURICH RISK ENGINEERING
CYPF,2015-12-01,600.00,REDACTED PERSONAL DATA
CYPF,2015-12-01,1500.00,D G H ASHCROFT LTD
CYPF,2015-12-01,402.00,CENTRAL MANCHESTER UNIVERSITY HOSPITALS
CYPF,2015-12-01,894.54,DONCASTER & BASSETLAW HOSPITALS  FOUNDAT
CYPF,2015-12-01,4128.44,THE ROTHERHAM FOUNDATION TRUST HOSPITAL
CYPF,2015-12-01,279.94,UNIVERSITY HOSPITALS BIRMINGHAM NHSFT
CYPF,2015-12-01,379.00,OXFORD UNIVERSITY HOSPITALS NHS TRUST
PLACE,2015-12-01,700.00,RENAISSANCE ONE
PLACE,2015-12-01,277000.00,HUGHES AND SALVIDGE LTD
PLACE,2015-12-01,3207.59,CLEANQUEST
PLACE,2015-12-01,4427.50,ECUS LTD
COMMUNITIES,2015-12-01,555.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,357.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,904.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,940.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,399.64,REDACTED PERSONAL DATA
CYPF,2015-12-01,492.64,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1080.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,364.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,480.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2512.68,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1077.24,REDACTED PERSONAL DATA
CYPF,2015-12-01,322.12,REDACTED PERSONAL DATA
CYPF,2015-12-01,322.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,418.84,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,360.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,831.44,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1250.84,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,527.04,REDACTED PERSONAL DATA
CYPF,2015-12-01,422.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1964.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,960.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,3161.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,365.92,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1255.24,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,573.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,651.24,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,310.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,260.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,395.40,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,843.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,884.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1583.92,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,450.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1299.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,553.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,364.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,341.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,340.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1368.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,609.68,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,607.28,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,374.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,410.04,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,563.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,461.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,391.44,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,598.28,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,714.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1079.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1035.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,253.32,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,5813.40,THAMES HOME CARE LTD
CYPF,2015-12-01,460.00,THAMES HOME CARE LTD
COMMUNITIES,2015-12-01,2145.44,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,463.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,482.84,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,913.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,313.88,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,258.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,863.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,605.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,380.52,REDACTED PERSONAL DATA
CYPF,2015-12-08,1200.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,501.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1032.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1437.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,533.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,468.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,541.96,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1679.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,869.84,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1706.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,560.84,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,988.64,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1120.92,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1023.00,REDACTED PERSONAL DATA
CYPF,2015-12-01,368.40,BTS
COMMUNITIES,2015-12-01,839.04,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1064.76,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,740.44,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1430.68,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,310.68,REDACTED PERSONAL DATA
CYPF,2015-12-01,345.68,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,476.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1331.16,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,863.60,REDACTED PERSONAL DATA
CYPF,2015-12-01,1064.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,336.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1480.76,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,665.28,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,311.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,279.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1981.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,263.92,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,291.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1719.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,331.40,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,408.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,336.96,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,598.24,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1806.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,684.84,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,887.96,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1255.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,676.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,403.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1624.64,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1254.16,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,475.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,466.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,294.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1689.04,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1257.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,451.92,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1079.96,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,586.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,995.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,682.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,947.04,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,446.40,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,368.04,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,543.76,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,523.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,504.40,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1014.92,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1210.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,434.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,710.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2517.24,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1222.88,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2077.88,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,934.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,571.48,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,450.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,849.16,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,612.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2354.52,PARKSIDE PAYROLL LIMITED
COMMUNITIES,2015-12-01,2378.80,PARKSIDE PAYROLL LIMITED
CYPF,2015-12-01,5295.64,PARKSIDE PAYROLL LIMITED
COMMUNITIES,2015-12-01,15374.68,PARKSIDE PAYROLL LIMITED
COMMUNITIES,2015-12-01,479.44,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,574.44,REDACTED PERSONAL DATA
CYPF,2015-12-01,526.68,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,414.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,302.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,414.40,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-02,573.00,BURTON STREET PROJECT
COMMUNITIES,2015-12-01,785.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,621.40,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,524.32,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,4030.24,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,392.48,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,473.28,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1001.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,441.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,819.44,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1829.28,REDACTED PERSONAL DATA
CYPF,2015-12-01,268.32,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1232.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,657.88,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1092.44,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,859.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1228.48,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,566.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1239.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,446.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,307.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,789.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,452.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,728.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1016.60,REDACTED PERSONAL DATA
CYPF,2015-12-01,292.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,775.32,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1075.88,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,259.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,919.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1213.68,REDACTED PERSONAL DATA
CYPF,2015-12-01,612.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,400.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,327.24,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,435.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,463.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1074.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,724.96,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,518.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2185.16,THE MONEY CARER FOUNDATION
COMMUNITIES,2015-12-01,585.04,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,632.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,780.64,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,896.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,822.32,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,574.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,408.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1849.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1400.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1676.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1865.52,REDACTED PERSONAL DATA
CYPF,2015-12-01,624.04,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,720.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,583.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,583.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,448.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1845.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1914.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1054.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,800.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,633.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,910.96,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,320.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,522.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,364.16,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,910.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,258.40,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,399.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2196.16,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1321.32,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,364.00,REDACTED PERSONAL DATA
CYPF,2015-12-01,345.68,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,514.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,478.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,595.28,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,441.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,312.24,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,262.28,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,270.40,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,336.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,360.00,REDACTED PERSONAL DATA
CYPF,2015-12-01,852.88,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,403.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1274.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,347.76,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,558.92,REDACTED PERSONAL DATA
CYPF,2015-12-01,390.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,258.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,822.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,283.04,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,3770.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,736.44,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,301.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,631.44,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1071.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,268.68,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,680.72,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,430.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2080.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,867.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2300.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,371.48,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,413.52,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,387.28,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,327.96,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2473.96,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,690.92,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,7009.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,295.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,486.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,460.68,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1820.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,3920.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1143.32,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,541.44,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,762.68,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,4463.88,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2233.16,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,374.36,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,619.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,416.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,650.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,874.24,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,612.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,421.48,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1395.32,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,704.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1399.96,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1468.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2587.84,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1735.56,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1941.12,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1652.08,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1694.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2049.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1962.24,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,2296.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,1653.48,REDACTED PERSONAL DATA
COMMUNITIES,2015-12-01,3251.80,REDACTED PERSONAL DATA
