Organisational Unit,Payment Date,Amount,Benificiary Name
CYPF,2017-01-03,277.20,CONCEPT PERFORMANCE LTD
CYPF,2017-01-03,265.20,JEWEL CONSTRUCTION LIMITED
CYPF,2017-01-03,296.65,JEWEL CONSTRUCTION LIMITED
CYPF,2017-01-03,264.00,MMTREESCAPE TREE SERVICES LTD
CYPF,2017-01-03,1225.00,HEELEY DEVELOPMENT TRUST
CYPF,2017-01-03,4788.91,ENDEAVOUR TRAINING
CYPF,2017-01-03,387.75,SHEILA LACEY - ARNOLD
COMMUNITIES,2017-01-03,549.08,INTERSERVE FS (UK) LTD
PLACE,2017-01-03,362.86,ARCO LTD
CYPF,2017-01-03,2222.00,SHEFFIELD INDEPENDENT FILM AND TELEVISIO
CYPF,2017-01-03,2222.00,SHEFFIELD INDEPENDENT FILM AND TELEVISIO
CYPF,2017-01-03,2223.00,SHEFFIELD INDEPENDENT FILM AND TELEVISIO
CYPF,2017-01-03,2280.73,MITIE PFI LIMITED
CYPF,2017-01-03,10043.99,MITIE PFI LIMITED
CYPF,2017-01-03,2250.00,IMAGINATION GAMING
CYPF,2017-01-03,1287.32,MOSTYN MUSIC
RESOURCES,2017-01-03,300.00,SHEFFIELD INTERNATIONAL VENUES
PLACE,2017-01-03,962.80,H HARROLD & SONS LTD
COMMUNITIES,2017-01-03,713.52,H HARROLD & SONS LTD
COMMUNITIES,2017-01-03,379.06,PICKFORDS
CYPF,2017-01-03,12949.80,NORTH EAST LINCOLNSHIRE COUNCIL
CYPF,2017-01-03,360.00,HANDSWORTH COMMUNITY NURSERY
COMMUNITIES,2017-01-03,1337.50,BADENOCH AND CLARK LTD
PLACE,2017-01-03,600.00,R L DEAR (WASTE MERCHANTS) LTD
PLACE,2017-01-03,254.36,NEWEY & EYRE LTD
PLACE,2017-01-03,799.80,NEWEY & EYRE LTD
PLACE,2017-01-03,774.75,VEOLIA ES SHEFFIELD LIMITED
PLACE,2017-01-03,1073.50,VEOLIA ES SHEFFIELD LIMITED
PLACE,2017-01-03,295.20,VEOLIA ES SHEFFIELD LIMITED
PLACE,2017-01-03,450.00,COUNTING SOLUTIONS
CYPF,2017-01-03,117245.88,SHEFFIELD LEP LTD
CYPF,2017-01-03,420.00,ROUNDABOUT CRECHE SERVICE
COMMUNITIES,2017-01-03,953.70,PETERS LTD
CYPF,2017-01-03,35296.31,DONCASTER MBC
CYPF,2017-01-03,272.00,THE ORIGINAL MARBLE FACTORY WORKSHOP LTD
CYPF,2017-01-03,344.00,RICHARD LINACRE PLASTERING
CYPF,2017-01-03,3400.00,MANOR & CASTLE DEVELOPMENT TRUST
PLACE,2017-01-03,300.00,SIMON ALEXANDER CONSULTING LTD
CYPF,2017-01-03,2129.62,MANOR & CASTLE DEVELOPMENT TRUST
CYPF,2017-01-03,3333.00,SHEFFIELD CAB DEBT SUPPORT UNIT
CYPF,2017-01-03,423.00,NORTH EAST DERBYSHIRE DISTRICT COUNCIL
CYPF,2017-01-03,4900.00,SHEFFIELD CREDIT UNION
CYPF,2017-01-03,757.60,SHEFFIELD CREDIT UNION
PLACE,2017-01-03,410.00,HILLSBOROUGH STEELSTOCK LTD
PLACE,2017-01-03,1243.50,B & S CHAINS (MIDLANDS) LTD
PLACE,2017-01-03,996.00,AAA 1ST CALL
CA LEP,2017-01-03,399.00,GLOBAL INSIGHT CONFERENCES LTD
PLACE,2017-01-03,747.00,AAA 1ST CALL
COMMUNITIES,2017-01-03,5520.00,REDACTED PERSONAL DATA
CA LEP,2017-01-03,699.83,REED EMPLOYMENT
CA LEP,2017-01-03,618.56,REED EMPLOYMENT
CA LEP,2017-01-03,637.35,REED EMPLOYMENT
CYPF,2017-01-03,2003.56,WOODTHORPE DEVELOPMENT TRUST
CA LEP,2017-01-03,564.80,REED EMPLOYMENT
CA LEP,2017-01-03,1309.86,REED EMPLOYMENT
RESOURCES,2017-01-03,900.00,GUARDIAN NEWSPAPERS LTD
CYPF,2017-01-03,433.80,SHEFFIELD CATHEDRAL CHAPTER
CA LEP,2017-01-03,1424.00,WATERMAN TRANSPORT DEVELOPMENT LTD
CYPF,2017-01-03,400.00,DARNALL CAR PROJECTS
CYPF,2017-01-03,500.00,DARNALL CAR PROJECTS
CYPF,2017-01-03,400.00,DARNALL CAR PROJECTS
CYPF,2017-01-03,23916.00,TRAVELLERS TAXIS
CYPF,2017-01-03,13282.00,TRAVELLERS TAXIS
CA LEP,2017-01-03,491.73,REED EMPLOYMENT
CYPF,2017-01-03,422615.00,SHEFFIELD TEACHING HOSPITALS NHS FND TST
COMMUNITIES,2017-01-03,11301.00,DOMESTIC APPLIANCE DISTRIBUTORS
PLACE,2017-01-03,560.00,CVC EVENT SERVICES LTD
CA LEP,2017-01-03,7000.00,WAVTEQ LTD
CA LEP,2017-01-03,5000.00,WAVTEQ LTD
CYPF,2017-01-03,73505.22,RUSKIN MILL TRUST
CYPF,2017-01-03,447.88,YORKSHIRE PURCHASING ORGANISATION
CYPF,2017-01-03,874.00,ADVANCED TRAVEL
CYPF,2017-01-03,354.78,ADT FIRE & SECURITY PLC
CYPF,2017-01-03,9174.00,ADVANCED TRAVEL
CA LEP,2017-01-03,5000.00,INK AND WATER LTD
CA LEP,2017-01-03,9737.20,VCA CONSULTANCY LIMITED
PLACE,2017-01-03,3000.00,KIDOLOGY
COMMUNITIES,2017-01-03,1337.50,BADENOCH AND CLARK LTD
CYPF,2017-01-03,17266.40,NORTH YORKSHIRE COUNTY COUNCIL
CYPF,2017-01-03,76500.00,THE UNIVERSITY OF SALFORD
CYPF,2017-01-03,257.30,HOPWELLS LIMITED
CYPF,2017-01-03,47500.00,REMEDI
CYPF,2017-01-03,42750.00,REMEDI
COMMUNITIES,2017-01-03,1575.90,PETERS LTD
COMMUNITIES,2017-01-03,1117.80,PETERS LTD
CYPF,2017-01-03,2000.00,SHEENA AMOS YOUTH TRUST
CA LEP,2017-01-03,491.73,REED EMPLOYMENT
CA LEP,2017-01-03,491.73,REED EMPLOYMENT
PLACE,2017-01-03,570.00,STREETMASTER (SOUTH WALES) LTD
CA LEP,2017-01-03,491.73,REED EMPLOYMENT
COMMUNITIES,2017-01-03,2503.00,PRESERVATION EQUIPMENT LTD
COMMUNITIES,2017-01-03,2503.00,PRESERVATION EQUIPMENT LTD
POLICY PERFORMANCE AND COMMS,2017-01-03,3786.00,NLA MEDIA ACCESS LTD
RESOURCES,2017-01-03,983.20,CIPFA
CYPF,2017-01-03,7374.09,DIAL A CAB
PLACE,2017-01-04,3230.00,IAM CONSULTING SERVICES
PLACE,2017-01-03,1585.00,BROXAP LTD
COMMUNITIES,2017-01-03,2665.00,ANNAGHMORE AGENCIES
COMMUNITIES,2017-01-03,3365.00,VIGIL SECURITY SYSTEMS LTD
CYPF,2017-01-03,800.00,THE FURNIVAL
CYPF,2017-01-03,400.00,THE FURNIVAL
CYPF,2017-01-03,320.00,THE FURNIVAL
CYPF,2017-01-03,320.00,THE FURNIVAL
CYPF,2017-01-03,375.00,MY LIFE PROJECT
CYPF,2017-01-03,510.00,THE MUSICAL WORKS
CA LEP,2017-01-03,845.08,HAYS PERSONNEL
COMMUNITIES,2017-01-03,4195.00,VIGIL SECURITY SYSTEMS LTD
CYPF,2017-01-03,692.32,REED
CYPF,2017-01-03,789.35,REED
CYPF,2017-01-03,1078.87,REED
CYPF,2017-01-03,912.80,REED
CYPF,2017-01-03,733.30,REED
CYPF,2017-01-03,858.39,REED
CYPF,2017-01-03,552.54,REED
CYPF,2017-01-03,750.14,REED
CYPF,2017-01-03,1019.61,REED
PLACE,2017-01-03,10725.00,GRIFFITHS & ARMOUR INSURANCE BROKERS LTD
PLACE,2017-01-03,5283.84,BARNSLEY HOSPITAL NHS FT
CYPF,2017-01-03,18125.50,MEDINA CAPITAL DAIRY CO LTD
COMMUNITIES,2017-01-03,1004.43,PETERS LTD
COMMUNITIES,2017-01-03,250.00,SHABANA MEHMOOD
PLACE,2017-01-03,21000.00,GRADCORE LTD
CYPF,2017-01-03,11636.65,NORTHERN TAXIS LIMITED
COMMUNITIES,2017-01-03,450.59,GARDENSTYLE LTD
PLACE,2017-01-03,475.50,FIRST SOUTH YORKSHIRE LTD
PLACE,2017-01-03,396.50,FIRST SOUTH YORKSHIRE LTD
PLACE,2017-01-03,1653.25,ST JOHN AMBULANCE
POLICY PERFORMANCE AND COMMS,2017-01-03,362.00,B AND B PRESS (PARKGATE) LTD
PLACE,2017-01-03,1448.43,SHEFFIELD TEACHING HOSPITALS NHS TRUST
CYPF,2017-01-03,1250.00,IMAGINATION GAMING
CA LEP,2017-01-03,568.54,SYPTE
PLACE,2017-01-03,975.00,MARK JENKINSON & SON
PLACE,2017-01-03,607.60,CHEMSOL LTD
PLACE,2017-01-03,771.01,CHEMSOL LTD
PLACE,2017-01-03,1185.37,CHEMSOL LTD
PLACE,2017-01-03,522.80,CHEMSOL LTD
PLACE,2017-01-03,568.62,CHEMSOL LTD
PLACE,2017-01-03,529.64,CHEMSOL LTD
CYPF,2017-01-03,1800.00,M M KHALIQ T/AS ACE MINIBUS TRAVEL
PLACE,2017-01-03,252.56,HONEY BROTHERS LTD
CYPF,2017-01-03,325.00,TINSLEY FORUM
PLACE,2017-01-03,999.25,ROGER ALLPORT NURSERIES
CYPF,2017-01-03,275.00,PJS MUSIC
PLACE,2017-01-03,630.00,JOHN HEATH & SONS
CA LEP,2017-01-03,712.00,WATERMAN TRANSPORT DEVELOPMENT LTD
PLACE,2017-01-03,5444.06,KIER SERVICES MAINTENANCE EAST (KSME)
PLACE,2017-01-03,4485.76,KIER SERVICES MAINTENANCE EAST (KSME)
PLACE,2017-01-03,5774.38,KIER SERVICES MAINTENANCE EAST (KSME)
PLACE,2017-01-03,6113.77,KIER SERVICES MAINTENANCE EAST (KSME)
RESOURCES,2017-01-03,51709.00,KPMG
CYPF,2017-01-05,700.00,MISS ANGELA WROTTESLEY
CA LEP,2017-01-03,1057.08,REED EMPLOYMENT
CA LEP,2017-01-03,726.92,REED EMPLOYMENT
PLACE,2017-01-03,9267.06,VIRGIN MEDIA
COMMUNITIES,2017-01-03,379.06,PICKFORDS
POLICY PERFORMANCE AND COMMS,2017-01-03,374.00,THOMSON REUTERS
PLACE,2017-01-03,141112.22,BAM CONSTRUCTION LTD
COMMUNITIES,2017-01-03,323.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,2245.80,PEOPLEPLUS GROUP LIMITED
COMMUNITIES,2017-01-03,4259.47,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,6158.58,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,331.55,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,1267.75,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,309.92,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,281.52,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,558.83,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,4673.94,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,3660.57,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,1828.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,428.96,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,4520.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,441.00,THAMES HOME CARE LTD
COMMUNITIES,2017-01-03,845.04,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,315.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,3273.82,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,1616.49,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,250.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,733.20,REDACTED PERSONAL DATA
CYPF,2017-01-03,682.29,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,294.00,SCOPE(ROTHERHAM DAY SERVICE)
COMMUNITIES,2017-01-03,728.36,SCOPE(ROTHERHAM DAY SERVICE)
COMMUNITIES,2017-01-03,410.10,SHEFFIELD COMMUNITY TRANSPORT
COMMUNITIES,2017-01-03,444.00,SHEFFIELD COMMUNITY TRANSPORT
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,3322.20,AFFINITY TRUST
COMMUNITIES,2017-01-03,934.16,MENCAP HOMECARE
CYPF,2017-01-04,829.99,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,8345.68,AFFINITY TRUST
COMMUNITIES,2017-01-03,1007.95,AFFINITY TRUST
COMMUNITIES,2017-01-03,2378.25,AFFINITY TRUST
COMMUNITIES,2017-01-03,270.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2017-01-03,324.34,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,460.35,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,502.20,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,803.60,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,2611.70,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,344.40,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,3328.12,REDACTED PERSONAL DATA
CYPF,2017-01-03,5142.90,REDACTED PERSONAL DATA
CYPF,2017-01-03,1271.33,REDACTED PERSONAL DATA
CYPF,2017-01-03,3800.00,TWENTY FOUR SEVEN
CYPF,2017-01-03,3800.00,TWENTY FOUR SEVEN
CYPF,2017-01-03,3800.00,TWENTY FOUR SEVEN
CYPF,2017-01-03,2295.04,GOLDSMITHS UNIVERSITY OF LONDON
CYPF,2017-01-03,2112.00,X1 LETTINGS
CYPF,2017-01-03,334.77,SHEFFIELD CHILDREN'S CENTRE
CYPF,2017-01-03,334.77,SHEFFIELD CHILDREN'S CENTRE
CYPF,2017-01-03,334.77,SHEFFIELD CHILDREN'S CENTRE
CYPF,2017-01-03,351.60,SHEFFIELD CHILDREN'S CENTRE
CYPF,2017-01-03,351.60,SHEFFIELD CHILDREN'S CENTRE
CYPF,2017-01-03,25000.00,REDACTED PERSONAL DATA
CYPF,2017-01-03,600.00,QUAYSIDE CHILDCARE LTD
CYPF,2017-01-03,637.32,REDACTED PERSONAL DATA
CYPF,2017-01-03,499.99,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-03,667.00,BANNER CROSS LUNCHEON & FRIENDSHIP CLUB
COMMUNITIES,2017-01-03,792.00,ST WILLIAMS LUNCH CLUB
COMMUNITIES,2017-01-03,1079.00,DARNALL LUNCH CLUB
COMMUNITIES,2017-01-03,265.00,DORE OPEN DOOR LUNCH CLUB
COMMUNITIES,2017-01-03,739.00,THE LIMES LUNCHEON CLUB
COMMUNITIES,2017-01-03,581.00,DUKE STREET COMMUNITY CENTRE
COMMUNITIES,2017-01-03,2094.00,BIRLEY SPA LUNCH CLUB
COMMUNITIES,2017-01-03,524.00,CHRIST CHURCH PITSMOOR LUNCH CLUB
COMMUNITIES,2017-01-03,405.00,MICHAEL CHURCH LOWEDGES THURS LUNCH CLUB
COMMUNITIES,2017-01-03,725.00,ST JOHN'S ABBEYDALE LUNCH CLUB
COMMUNITIES,2017-01-03,513.00,GRAPEVINE CENTRE LUNCHEON CLUB
COMMUNITIES,2017-01-03,763.00,PITSMOOR LUNCH CLUB
COMMUNITIES,2017-01-03,1161.00,THE SALVATION ARMY SHEFFIELD CASTLE
COMMUNITIES,2017-01-03,516.00,WADSLEY CHURCH LUNCH CLUB
COMMUNITIES,2017-01-03,1236.00,SHIREGREEN UNITED REFORMED CHURCH
COMMUNITIES,2017-01-03,722.00,ST TIMOTHY'S LUNCH CLUB
COMMUNITIES,2017-01-03,946.00,MEERSBROOK PARK LUNCH CLUB
COMMUNITIES,2017-01-03,886.00,CROSSPOOL LUNCH CLUB
COMMUNITIES,2017-01-03,1111.00,FRIDAY FOLK LUNCH CLUB
COMMUNITIES,2017-01-03,856.00,ST LEONARD'S LUNCH CLUB
COMMUNITIES,2017-01-03,1030.00,ST MARY'S LUNCH CLUB
COMMUNITIES,2017-01-03,955.00,ST MARYS HANDSWORTH LUNCH CLUB
COMMUNITIES,2017-01-03,831.00,WILLIAM TEMPLE LUNCH CLUB
COMMUNITIES,2017-01-03,2458.00,SHEFFIELD LIVE AT HOME (NORTH)
COMMUNITIES,2017-01-03,358.00,ST MARKS LUNCH & FRIENDSHIP CLUB
COMMUNITIES,2017-01-03,273.00,LOWEDGES LUNCH CLUB
COMMUNITIES,2017-01-03,577.00,WESLEY HALL LUNCH CLUB
COMMUNITIES,2017-01-03,386.00,VALLEY LUNCH CLUB
COMMUNITIES,2017-01-03,906.00,THE THURSDAY CLUB
COMMUNITIES,2017-01-03,308.00,CHURCH ON THE CORNER
COMMUNITIES,2017-01-03,530.00,MANOR LODGE LUNCHEON CLUB
COMMUNITIES,2017-01-03,288.00,PARSON CROSS COMMUNITY DEVELOPMENT FORUM
COMMUNITIES,2017-01-03,563.00,ARBOURTHORNE COMMUNITY CHURCH
COMMUNITIES,2017-01-03,500.00,YORK HOUSE LUNCHEON CLUB
COMMUNITIES,2017-01-03,536.00,HALLAM METHODIST LUNCH CLUB
COMMUNITIES,2017-01-03,515.00,HANDY HANDS GROUP
COMMUNITIES,2017-01-03,326.00,TOTLEY RISE LUNCHEON CLUB
COMMUNITIES,2017-01-03,910.00,WOODSEATS METHODIST LUNCH CLUB
COMMUNITIES,2017-01-03,868.00,MOSBOROUGH LUNCH & SOCIAL CLUB
COMMUNITIES,2017-01-03,595.75,LOXLEY HEALTHCARE LTD
COMMUNITIES,2017-01-03,11239.71,LOXLEY HEALTHCARE LTD
PLACE,2017-01-04,30000.00,WESTWOOD JOINERY & CONSTRUCTION LTD
CYPF,2017-01-04,598.00,REDACTED PERSONAL DATA
CYPF,2017-01-04,1111.40,JANE HAYWOOD
COMMUNITIES,2017-01-04,702.65,JANE HAYWOOD
CYPF,2017-01-04,330.00,RICHARD O'NEILL
PLACE,2017-01-04,595.90,DR C A WILSON
COMMUNITIES,2017-01-04,275.25,MCNAUGHTON PROPERTY LTD
PLACE,2017-01-04,1512.00,RICS
RESOURCES,2017-01-04,621.00,BARBER HARRISON & PLATT
RESOURCES,2017-01-04,460.00,ZEBRA TRAINING SERVICES LTD
COMMUNITIES,2017-01-04,62223.17,SHEFFIELD HEALTH & SOCIAL CARE NHS FT
RESOURCES,2017-01-04,610.00,A B GRAPHICS  LTD
RESOURCES,2017-01-04,19500.00,QTIER SOFTWARE LTD
COMMUNITIES,2017-01-04,402161.53,BRITISH RED CROSS SOCIETY
COMMUNITIES,2017-01-04,62223.17,SHEFFIELD HEALTH & SOCIAL CARE NHS FT
CYPF,2017-01-04,2750.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-04,2203.30,EXCHANGE SUPPLIES LTD
COMMUNITIES,2017-01-04,313.60,EXCHANGE SUPPLIES LTD
COMMUNITIES,2017-01-04,486.30,EXCHANGE SUPPLIES LTD
COMMUNITIES,2017-01-04,610.35,EXCHANGE SUPPLIES LTD
COMMUNITIES,2017-01-04,358.10,EXCHANGE SUPPLIES LTD
COMMUNITIES,2017-01-04,737.70,EXCHANGE SUPPLIES LTD
COMMUNITIES,2017-01-04,1703.20,LLOYDSPHARMACY (330)
PLACE,2017-01-04,5000.00,ZEST
COMMUNITIES,2017-01-04,4816.67,NUCA TRADING AS ZEST
COMMUNITIES,2017-01-04,6608.00,MANOR & CASTLE - HEALTHY LIVING/PHS
COMMUNITIES,2017-01-04,4383.00,MANOR & CASTLE - HEALTHY LIVING/PHS
PLACE,2017-01-04,650.00,7 HILLS LEISURE TRUST
PLACE,2017-01-04,366.00,7 HILLS LEISURE TRUST
COMMUNITIES,2017-01-04,582.30,EXCHANGE SUPPLIES LTD
RESOURCES,2017-01-04,338.00,KES AIR TECHNOLOGY LIMITED
PLACE,2017-01-04,454.74,ARCO LTD
PLACE,2017-01-04,325.85,VEOLIA ENVIRONMENTAL SERVICES
PLACE,2017-01-04,340.00,ELVEDEN FARMS LTD
PLACE,2017-01-04,4965.33,UNIVERSITY OF SHEFFIELD STUDENTS UNION
COMMUNITIES,2017-01-04,526.25,EXCHANGE SUPPLIES LTD
PLACE,2017-01-04,33790.04,OVE ARUP & PARTNERS LTD
PLACE,2017-01-04,33790.05,OVE ARUP & PARTNERS LTD
PLACE,2017-01-04,960.81,KOBERG BV
COMMUNITIES,2017-01-04,25000.00,DARNALL WELLBEING LTD
CYPF,2017-01-04,676.00,MANOR COMMUNITY CHILDCARE CENTRE
CYPF,2017-01-04,750.00,FAMILIES FOR CHILDREN
CYPF,2017-01-04,2400.00,REDACTED PERSONAL DATA
CYPF,2017-01-04,1740.00,NORTH YORKSHIRE COUNTY COUNCIL
PLACE,2017-01-04,740.00,FIDLER BROTHERS
CYPF,2017-01-04,9500.00,CHRYSALIS ASSOCIATES LTD
CYPF,2017-01-04,365.00,EXTERION MEDIA (UK) LTD
CYPF,2017-01-04,270.00,EXTERION MEDIA (UK) LTD
COMMUNITIES,2017-01-04,379.06,PICKFORDS
PLACE,2017-01-04,2584.00,IFZW MAINTENANCE LTD
PLACE,2017-01-04,1894.00,IFZW MAINTENANCE LTD
CYPF,2017-01-04,10500.00,SHELTER
PLACE,2017-01-04,384.01,STEEL LINE LTD
PLACE,2017-01-04,2630.90,AMEY OW LTD (SHEFFIELD)
CYPF,2017-01-04,448.98,MASKK
CYPF,2017-01-04,448.98,MASKK
COMMUNITIES,2017-01-04,609.50,EXCHANGE SUPPLIES LTD
COMMUNITIES,2017-01-04,371.50,EXCHANGE SUPPLIES LTD
CYPF,2017-01-04,280.00,ROUNDABOUT CRECHE SERVICE
RESOURCES,2017-01-04,466.60,CARLTON FUELS
RESOURCES,2017-01-04,1633.10,CARLTON FUELS
RESOURCES,2017-01-04,350.00,APSE
COMMUNITIES,2017-01-04,1678.95,INTERSERVE HEALTHCARE LTD
COMMUNITIES,2017-01-04,1701.70,INTERSERVE HEALTHCARE LTD
COMMUNITIES,2017-01-04,1666.35,INTERSERVE HEALTHCARE LTD
CYPF,2017-01-04,2456.34,GREENACRE SCHOOL
COMMUNITIES,2017-01-04,1679.65,INTERSERVE HEALTHCARE LTD
CYPF,2017-01-04,2456.34,GREENACRE SCHOOL
CYPF,2017-01-09,600.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-04,1643.25,INTERSERVE HEALTHCARE LTD
CYPF,2017-01-04,329.00,DIAMOND BUSINESS INTERIORS LTD
COMMUNITIES,2017-01-04,500.00,INITIATEC LIMITED
COMMUNITIES,2017-01-04,1682.10,INTERSERVE HEALTHCARE LTD
COMMUNITIES,2017-01-04,1755.60,INTERSERVE HEALTHCARE LTD
PLACE,2017-01-04,20324.11,AECOM LTD
COMMUNITIES,2017-01-04,2273.70,EXCHANGE SUPPLIES LTD
COMMUNITIES,2017-01-04,3997.27,ASKEWS LIBRARY SERVICES LTD
PLACE,2017-01-04,977.00,KINLOCH PAVING
CYPF,2017-01-04,629.00,NHS SUPPLY CHAIN
CYPF,2017-01-04,375.57,NHS SUPPLY CHAIN
PLACE,2017-01-04,557.00,FALON NAMEPLATES LTD
PLACE,2017-01-04,11333.00,NHS SHEFFIELD CCG
CYPF,2017-01-04,4950.00,BALTIMORE CONSULTING GROUP
CYPF,2017-01-04,600.00,REDACTED PERSONAL DATA
COMMUNITIES,2017-01-04,637.50,BROADFIELD MOWERS LTD
PLACE,2017-01-04,277.00,DRONFIELD TREE SERVICES LTD
PLACE,2017-01-04,300.00,CINDERELLA CLEANING CONTRACTORS LTD
PLACE,2017-01-04,369.50,TOTAL INTEGRATED SOLUTIONS LTD
PLACE,2017-01-04,576.83,TOTAL POOL CHEMICALS LTD
COMMUNITIES,2017-01-04,62223.17,SHEFFIELD HEALTH & SOCIAL CARE NHS FT
CYPF,2017-01-04,1363.00,FLOWER ESTATE FAMILY ACTION (GROUP A/C)
RESOURCES,2017-01-04,350.00,D H MANSFIELD LTD
RESOURCES,2017-01-04,2255.00,BRITISH INSTITUTE OF FACILITIES MANAGMNT
CYPF,2017-01-04,8453.90,HEELEY DEVELOPMENT TRUST
RESOURCES,2017-01-04,278.24,OCS GROUP UK LTD TA CANNON HYGIENE LTD
CYPF,2017-01-04,3500.00,FAMILY ACTION
COMMUNITIES,2017-01-04,432747.90,BRITISH RED CROSS SOCIETY
COMMUNITIES,2017-01-04,901.95,EXCHANGE SUPPLIES LTD
RESOURCES,2017-01-04,4720.44,CARLTON FUELS
CYPF,2017-01-04,2261.83,DONCASTER & BASSETLAW HOSPITALS  FOUNDAT
CYPF,2017-01-04,670.00,LEEDS CITY COUNCIL
CYPF,2017-01-04,641.00,LOCALA COMMUNITY PARTNERSHIPS C.I.C.
COMMUNITIES,2017-01-04,1009.92,EGPROPERTY
COMMUNITIES,2017-01-04,464.14,STEPHEN MOXAM
COMMUNITIES,2017-01-04,321.33,STEPHEN MOXAM
