Organisational Unit,Payment Date,Amount,Benificiary Name
COMMUNITIES,2016-11-03,32828.85,HERBERT T FORREST LTD
COMMUNITIES,2016-11-03,1008.00,CENTRAL TRAVEL SHEFFIELD LTD
COMMUNITIES,2016-11-03,440.30,CENTRAL TRAVEL SHEFFIELD LTD
CYPF,2016-11-03,949.00,BETHANY SCHOOL
COMMUNITIES,2016-11-03,267.30,CENTRAL TRAVEL SHEFFIELD LTD
CYPF,2016-11-03,704.00,BETHANY SCHOOL
PLACE,2016-11-03,860.00,GREENTREE LANDSCAPE MANAGEMENT LTD
RESOURCES,2016-11-03,173192.46,KIER FACILITIES SERVICES LTD
COMMUNITIES,2016-11-03,432.00,ELITE SECURITY SYSTEMS
CYPF,2016-11-03,14691.55,NORTHERN TAXIS LIMITED
CYPF,2016-11-03,19302.95,NORTHERN TAXIS LIMITED
PLACE,2016-11-03,10201.00,GARY FLETCHER (SURFACING) LTD
CYPF,2016-11-03,593.66,FORENSIC TESTING SERVICE LTD
CYPF,2016-11-03,275.52,FORENSIC TESTING SERVICE LTD
PLACE,2016-11-03,420.00,SHEFFIELD TREE CARE
PLACE,2016-11-03,560.00,SHEFFIELD TREE CARE
CYPF,2016-11-03,309.39,FORENSIC TESTING SERVICE LTD
CYPF,2016-11-03,600.00,MRS K E HAYES
RESOURCES,2016-11-03,138807.34,CORDANT CLEANING LIMITED
RESOURCES,2016-11-03,10478.12,CHG ELECTRICAL LIMITED
RESOURCES,2016-11-03,3121.88,CHG ELECTRICAL LIMITED
CYPF,2016-11-03,3600.00,ENVIRO BUILDING SOLUTIONS LTD
CYPF,2016-11-03,697.90,GL ASSESSMENT
RESOURCES,2016-11-03,3850.00,CIPFA BUSINESS LTD
RESOURCES,2016-11-03,1379.62,D B AUTO ELECTRICAL SUPPLIES
RESOURCES,2016-11-03,614.04,D B AUTO ELECTRICAL SUPPLIES
RESOURCES,2016-11-03,757.06,F R SHARROCK LTD
RESOURCES,2016-11-03,724.00,GPG 2000 LTD
RESOURCES,2016-11-03,994.00,GPG 2000 LTD
RESOURCES,2016-11-03,700.12,LOOKERS FORD
RESOURCES,2016-11-03,1536.14,LOOKERS FORD
RESOURCES,2016-11-03,1393.96,LOOKERS FORD
RESOURCES,2016-11-03,305.00,AUTO BATTERY SERVICE LTD
RESOURCES,2016-11-03,836.00,LOOKERS FORD
RESOURCES,2016-11-03,894.30,LOOKERS FORD
RESOURCES,2016-11-03,280.63,AUTO BATTERY SERVICE LTD
RESOURCES,2016-11-03,291.35,AUTO BATTERY SERVICE LTD
RESOURCES,2016-11-03,382.29,AUTO BATTERY SERVICE LTD
RESOURCES,2016-11-03,701.50,D B AUTO ELECTRICAL SUPPLIES
RESOURCES,2016-11-03,407.28,D B AUTO ELECTRICAL SUPPLIES
RESOURCES,2016-11-03,1044.58,D B AUTO ELECTRICAL SUPPLIES
CYPF,2016-11-03,1417.41,NPOWER NORTHERN LTD
COMMUNITIES,2016-11-03,1367.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,571.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,450.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1978.44,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,849.16,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1392.68,REDACTED PERSONAL DATA
CYPF,2016-11-03,431.92,PARKSIDE PAYROLL LIMITED
COMMUNITIES,2016-11-03,14561.84,PARKSIDE PAYROLL LIMITED
COMMUNITIES,2016-11-03,11164.40,PARKSIDE PAYROLL LIMITED
COMMUNITIES,2016-11-03,2354.52,PARKSIDE PAYROLL LIMITED
COMMUNITIES,2016-11-03,428.16,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,479.44,REDACTED PERSONAL DATA
CYPF,2016-11-03,325.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,414.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,302.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,621.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1029.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,4891.24,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,821.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,392.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1001.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1829.28,REDACTED PERSONAL DATA
CYPF,2016-11-03,268.32,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,392.92,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2583.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2118.16,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,979.56,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,566.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,851.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,307.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,789.52,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,728.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,436.96,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1016.60,REDACTED PERSONAL DATA
CYPF,2016-11-03,292.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,792.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1075.88,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,259.20,SMARTPAYE LTD
CYPF,2016-11-03,819.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,919.36,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1213.68,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2851.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,400.52,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,327.24,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,435.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,463.52,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1074.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1240.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,518.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2185.16,THE MONEY CARER FOUNDATION
COMMUNITIES,2016-11-03,1177.92,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,780.64,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,922.32,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,574.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,408.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2410.84,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1676.52,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1865.52,REDACTED PERSONAL DATA
CYPF,2016-11-03,318.76,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1034.04,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,440.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1219.11,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,583.79,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,583.79,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,896.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1845.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1054.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,800.56,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,633.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2637.36,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,320.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,522.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,830.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,980.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,502.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2247.28,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1321.32,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,364.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,3124.96,REDACTED PERSONAL DATA
CYPF,2016-11-03,345.68,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,867.44,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,337.54,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,441.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,312.24,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,262.27,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,270.39,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,332.24,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,360.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,360.00,REDACTED PERSONAL DATA
CYPF,2016-11-03,254.88,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,405.04,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1374.12,REDACTED PERSONAL DATA
CYPF,2016-11-03,390.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2420.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1150.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,5098.84,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,326.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,631.44,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,535.79,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,268.68,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,680.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,430.36,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2300.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,371.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2265.36,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,447.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,345.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,690.92,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,7009.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,460.68,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2352.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1176.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2744.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1380.86,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,541.44,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,3151.96,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2233.16,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,4463.88,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,636.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,368.24,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,416.56,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,464.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,848.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,4446.64,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,421.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1395.32,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1661.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1652.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1694.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,4041.04,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2691.24,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1720.76,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1460.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,810.32,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,964.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,973.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2278.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1044.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,3098.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1083.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1431.68,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,574.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,485.92,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,460.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2058.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2678.64,NEWFIELD VIEW SUPPORTED LIVING LTD
COMMUNITIES,2016-11-03,1072.88,NEWFIELD VIEW SUPPORTED LIVING LTD
COMMUNITIES,2016-11-03,288.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,520.79,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1013.28,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,457.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,960.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,473.84,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2012.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1229.28,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,568.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,979.88,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,351.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1227.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1867.84,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,692.28,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,862.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,684.88,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,694.28,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,511.64,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1689.68,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,261.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,345.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,755.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,867.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,432.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1816.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,541.79,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,263.68,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,736.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1975.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1159.04,REDACTED PERSONAL DATA
CYPF,2016-11-03,472.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,702.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,546.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,590.55,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1274.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,531.55,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,711.28,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,632.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,755.12,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,532.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,690.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,488.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,6034.88,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,707.96,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2250.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,6444.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1025.00,REDACTED PERSONAL DATA
CYPF,2016-11-03,315.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,541.79,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,250.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,5496.28,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,652.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,3382.52,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,524.52,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1376.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,3431.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,358.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2456.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,567.60,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,676.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,705.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,660.64,REDACTED PERSONAL DATA
CYPF,2016-11-03,501.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,430.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,932.96,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,2292.32,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1344.04,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,326.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,434.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,410.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,4196.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1523.24,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,383.92,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,479.96,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1264.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,925.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,4105.68,CUSTOM HOME CARE LTD
COMMUNITIES,2016-11-03,357.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1554.00,HLW KEEBLE HAWSON - TAHERA PARVEEN KHAN
COMMUNITIES,2016-11-03,5128.20,HLW KEEBLE HAWSON - TAHERA PARVEEN KHAN
COMMUNITIES,2016-11-03,1708.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1174.96,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,532.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,731.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,3626.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1680.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,3041.64,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,564.52,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,3476.36,REDACTED PERSONAL DATA
CYPF,2016-11-03,331.84,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1246.56,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,8154.04,RETHINK MHREC
COMMUNITIES,2016-11-03,1835.36,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1079.96,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,854.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,308.92,SHEFFIELD HEALTH & SOCIAL CARE
COMMUNITIES,2016-11-03,19485.54,SHEFFIELD HEALTH & SOCIAL CARE
COMMUNITIES,2016-11-03,11494.40,SHEFFIELD MIND - USE 556296
COMMUNITIES,2016-11-03,808.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,9312.92,SOUTH YORKSHIRE HOUSING ASSOCIATION
COMMUNITIES,2016-11-03,703.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1050.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,711.28,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1016.48,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,595.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,680.52,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,396.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,421.72,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1068.80,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,681.68,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,819.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,367.84,REDACTED PERSONAL DATA
CYPF,2016-11-03,611.76,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,448.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,392.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1365.24,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,943.84,BARRIE BOOKKEEPING & PAYROLL SOLUTIO
COMMUNITIES,2016-11-03,2058.52,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,657.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,376.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,392.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,491.84,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,745.20,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,1204.76,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,464.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,810.76,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,421.40,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,580.00,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,258.92,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,533.04,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,283.08,REDACTED PERSONAL DATA
COMMUNITIES,2016-11-03,553.32,REDACTED PERSONAL DATA
