Organisational Unit,Payment Date,Amount,Benificiary Name
POLICY PERFORMANCE AND COMMS,2015-07-01,500.00,DEPT COMMUNITIES AND LOCAL GOVERNMENT
POLICY PERFORMANCE AND COMMS,2015-07-01,1000.00,DEPT COMMUNITIES AND LOCAL GOVERNMENT
POLICY PERFORMANCE AND COMMS,2015-07-01,2000.00,DEPT COMMUNITIES AND LOCAL GOVERNMENT
POLICY PERFORMANCE AND COMMS,2015-07-01,2000.00,DEPT COMMUNITIES AND LOCAL GOVERNMENT
POLICY PERFORMANCE AND COMMS,2015-07-01,2500.00,DEPT COMMUNITIES AND LOCAL GOVERNMENT
POLICY PERFORMANCE AND COMMS,2015-07-01,2000.00,DEPT COMMUNITIES AND LOCAL GOVERNMENT
RESOURCES,2015-07-01,352.06,RODDISONS RECOVERY
RESOURCES,2015-07-01,757.89,LOOKERS FORD
RESOURCES,2015-07-01,1261.03,LOOKERS FORD
RESOURCES,2015-07-01,277.25,LOOKERS FORD
RESOURCES,2015-07-01,771.00,GPG 2000 LTD
RESOURCES,2015-07-01,1197.19,F R SHARROCK LTD
RESOURCES,2015-07-01,921.96,F R SHARROCK LTD
RESOURCES,2015-07-01,256.92,F R SHARROCK LTD
RESOURCES,2015-07-01,1578.40,EASTWICK ENGINEERING SERVICES
RESOURCES,2015-07-01,927.23,F R SHARROCK LTD
RESOURCES,2015-07-01,611.87,F R SHARROCK LTD
RESOURCES,2015-07-01,352.06,RODDISONS RECOVERY
RESOURCES,2015-07-01,12942.60,ROYAL MAIL GROUP LTD
RESOURCES,2015-07-01,1650.00,VODAFONE LIMITED (CORPORATE)
RESOURCES,2015-07-01,1154.05,LOOKERS FORD
COMMUNITIES,2015-07-01,1270.00,SHEFFIELD HEALTH & SOCIAL CARE NHS
COMMUNITIES,2015-07-01,983.55,REDACTED PERSONAL DATA
CYPF,2015-07-01,320.95,EARL MARSHALL GUEST HOUSE LTD
CYPF,2015-07-01,259.43,SSA SOCIAL CARE & COMMUNITY SERVICES LTD
CYPF,2015-07-02,1898.00,MYLNHURST SCHOOL AND NURSERY
COMMUNITIES,2015-07-01,666.00,BANNER CROSS LUNCHEON & FRIENDSHIP CLUB
COMMUNITIES,2015-07-01,691.00,GREYSTONES LUNCH CLUB
COMMUNITIES,2015-07-01,606.00,ADLINGTON LUNCHEON CLUB
COMMUNITIES,2015-07-01,924.00,DARNALL LUNCH CLUB
COMMUNITIES,2015-07-01,280.00,DORE OPEN DOOR LUNCH CLUB
COMMUNITIES,2015-07-01,640.00,THE LIMES LUNCHEON CLUB
COMMUNITIES,2015-07-01,594.00,DUKE STREET COMMUNITY CENTRE
COMMUNITIES,2015-07-01,1070.00,ST OSWALDS LUNCHEON CLUB
COMMUNITIES,2015-07-01,2131.00,BIRLEY SPA LUNCH CLUB
COMMUNITIES,2015-07-01,553.00,CHRIST CHURCH PITSMOOR LUNCH CLUB
COMMUNITIES,2015-07-01,335.00,MICHAEL CHURCH LOWEDGES THURS LUNCH CLUB
COMMUNITIES,2015-07-01,739.00,ST JOHN'S ABBEYDALE LUNCH CLUB
COMMUNITIES,2015-07-01,566.00,GRAPEVINE CENTRE LUNCHEON CLUB
COMMUNITIES,2015-07-01,1139.00,THE SALVATION ARMY SHEFFIELD CASTLE
COMMUNITIES,2015-07-01,321.00,DORE METHODIST LUNCH CLUB
COMMUNITIES,2015-07-01,547.00,WADSLEY CHURCH LUNCH CLUB
COMMUNITIES,2015-07-01,1153.00,SHIREGREEN UNITED REFORMED CHURCH
COMMUNITIES,2015-07-01,647.00,ST TIMOTHY'S LUNCH CLUB
COMMUNITIES,2015-07-01,939.00,MEERSBROOK PARK LUNCH CLUB
COMMUNITIES,2015-07-01,908.00,CROSSPOOL LUNCH CLUB
COMMUNITIES,2015-07-01,999.00,ST BARTHOLOMEWS LUNCH CLUB
COMMUNITIES,2015-07-01,797.00,ST LEONARD'S LUNCH CLUB
COMMUNITIES,2015-07-01,980.00,ST MARY'S LUNCH CLUB
COMMUNITIES,2015-07-01,516.00,TINSLEY COMMUNITY CENTRE LUNCH CLUB
COMMUNITIES,2015-07-01,1224.00,ST MARY'S HANDSWORTH LUNCH CLUB
COMMUNITIES,2015-07-01,877.00,WILLIAM TEMPLE LUNCH CLUB
COMMUNITIES,2015-07-01,547.00,LOWER SHIREGREEN LUNCH CLUB
COMMUNITIES,2015-07-01,359.00,ST MARKS LUNCH & FRIENDSHIP CLUB
COMMUNITIES,2015-07-01,1089.00,FRECHEVILLE PARISH DAY CENTRE
COMMUNITIES,2015-07-01,628.00,WESLEY HALL LUNCH CLUB
COMMUNITIES,2015-07-01,887.00,MOSBOROUGH LUNCH & SOCIAL CLUB
COMMUNITIES,2015-07-01,859.00,THE THURSDAY CLUB
COMMUNITIES,2015-07-01,314.00,CHURCH ON THE CORNER
COMMUNITIES,2015-07-01,520.00,MANOR LODGE LUNCHEON CLUB
COMMUNITIES,2015-07-01,288.00,PARSON CROSS COMMUNITY DEVELOPMENT FORUM
COMMUNITIES,2015-07-01,550.00,THE MIRACLE TRUST (SPIRES LUNCHEON CLUB)
COMMUNITIES,2015-07-01,576.00,HALLAM METHODIST LUNCH CLUB
COMMUNITIES,2015-07-01,750.00,HILLSBOROUGH TRINITY METHODIST CHURCH
COMMUNITIES,2015-07-01,482.00,HANDY HANDS GROUP
COMMUNITIES,2015-07-01,265.00,TOTLEY RISE METHODIST CHURCH LUNCH CLUB
COMMUNITIES,2015-07-01,855.00,WOODSEATS METHODIST LUNCH CLUB
COMMUNITIES,2015-07-01,1598.64,ASH PADDOCK HOMES LTD
COMMUNITIES,2015-07-01,14627.42,HARTWELL HOUSE
COMMUNITIES,2015-07-01,2586.68,HENLEIGH HALL
COMMUNITIES,2015-07-01,2236.00,HENLEIGH HALL
COMMUNITIES,2015-07-01,4093.48,HENLEIGH HALL
COMMUNITIES,2015-07-01,6891.57,HENLEIGH HALL
COMMUNITIES,2015-07-01,41656.28,LONGLEY HALL LTD
COMMUNITIES,2015-07-01,2992.86,ROSEBERRY CARE CENTRES GB LTD
COMMUNITIES,2015-07-01,5031.00,BALMORAL NURSING HOME
PLACE,2015-07-02,547905.67,NAYLOR DRAINAGE
COMMUNITIES,2015-07-02,375.00,TAPTON ESTATES PROPERTIES LTD
PLACE,2015-07-02,500.00,J DAVISON T/A JO DAVISON COMMUNICATIONS
COMMUNITIES,2015-07-02,390.00,MU PROPERTIES
COMMUNITIES,2015-07-02,410.00,MR R L WILLEY
RESOURCES,2015-07-02,250.00,REDACTED PERSONAL DATA
RESOURCES,2015-07-02,250.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,500.00,GALSWORTHY TARA
CYPF,2015-07-02,860.00,REDACTED PERSONAL DATA
CYPF,2015-07-02,830.00,REDACTED PERSONAL DATA
PLACE,2015-07-02,8980.00,EASTELLA DEVELOPMENTS LTD
CYPF,2015-07-02,22119.64,THE LEARNING COMMUNITY LTD
RESOURCES,2015-07-02,17500.00,ACCOUNTANT GENERAL OF THE SENIOR COURTS
COMMUNITIES,2015-07-02,312.00,SHEFFIELD CREDIT UNION
CYPF,2015-07-02,11070.00,SHEFFIELD FUTURES
COMMUNITIES,2015-07-02,278.50,SHEFFIELD CREDIT UNION
COMMUNITIES,2015-07-02,333.50,SHEFFIELD CREDIT UNION
COMMUNITIES,2015-07-02,956.25,SHEFFIELD CREDIT UNION
ECONOMIC REGENERATION,2015-07-02,3200.00,PRECISE MEDIA MONITORING LTD
RESOURCES,2015-07-02,862.00,CITY & GUILDS
CYPF,2015-07-02,53372.64,WILLIAM BIRCH & SONS LTD
PLACE,2015-07-02,46671.00,NORTH SHEFFIELD CONSERVATION GROUP
PLACE,2015-07-02,4700.00,FALCONER ASSOCIATES LIMITED
PLACE,2015-07-02,2975.00,FALCONER ASSOCIATES LIMITED
PLACE,2015-07-02,1283.60,WILLIAM EYRE & SONS
PLACE,2015-07-02,375.00,GO OUTDOORS LIMITED
PLACE,2015-07-02,4117.00,GARY FLETCHER (SURFACING) LTD
PLACE,2015-07-02,4681.00,GARY FLETCHER (SURFACING) LTD
CYPF,2015-07-02,1112.48,UNIVERSITY OF SHEFFIELD
COMMUNITIES,2015-07-02,471.35,SHEFFIELD CREDIT UNION
COMMUNITIES,2015-07-02,708.50,SHEFFIELD CREDIT UNION
COMMUNITIES,2015-07-02,796.65,SHEFFIELD CREDIT UNION
COMMUNITIES,2015-07-02,1417.60,SHEFFIELD CREDIT UNION
POLICY PERFORMANCE AND COMMS,2015-07-02,610.00,NEW LEAF SIGN & DESIGN LTD
CYPF,2015-07-02,215975.70,SHEFFIELD FUTURES
RESOURCES,2015-07-02,327.00,ILM
COMMUNITIES,2015-07-02,383.50,SHEFFIELD CREDIT UNION
RESOURCES,2015-07-02,445.00,EPILEPSY AWARENESS LTD
CYPF,2015-07-02,2000.00,CRI
CYPF,2015-07-02,1067.50,LEARN FOR LIFE ENTERPRISE LIMITED
CYPF,2015-07-02,335.50,LEARN FOR LIFE ENTERPRISE LIMITED
CYPF,2015-07-02,1117.50,CHAMBERLAIN MUSIC
RESOURCES,2015-07-02,54362.40,PYRAMID SCHOOLS (SHEFFIELD) LTD
POLICY PERFORMANCE AND COMMS,2015-07-02,817.00,NEW LEAF SIGN & DESIGN LTD
POLICY PERFORMANCE AND COMMS,2015-07-02,435.00,B AND B PRESS (PARKGATE) LTD
RESOURCES,2015-07-02,855.00,QUALSAFE LIMITED
COMMUNITIES,2015-07-02,534.50,SHEFFIELD CREDIT UNION
COMMUNITIES,2015-07-02,836.60,EARL MARSHALL GUEST HOUSE LTD
PLACE,2015-07-02,7493.75,HAMMERSON (SHEFFIELD NRQ) LTD
COMMUNITIES,2015-07-02,859.14,EARL MARSHALL GUEST HOUSE LTD
PLACE,2015-07-02,18000.00,HAMMERSON (SHEFFIELD NRQ) LTD
CYPF,2015-07-02,1100.00,CRISIS PREVENTION INSTITUTE
PLACE,2015-07-02,2550.00,YEDL CASHIER
PLACE,2015-07-02,2625.00,HAMMERSON (SHEFFIELD NRQ) LTD
CYPF,2015-07-02,1423.00,ELMORE KINDERGARTEN (BROOMHILL)
PLACE,2015-07-02,1088.00,YEDL CASHIER
CYPF,2015-07-02,1100.00,CRISIS PREVENTION INSTITUTE
PLACE,2015-07-02,3307.50,WORKSOP TARMACADAM CO LTD
CYPF,2015-07-02,299.49,MOORWOOD ELECTRICAL DES & INSTALL LTD
COMMUNITIES,2015-07-02,774.24,TUNSTALL HEALTHCARE (UK) LIMITED
RESOURCES,2015-07-02,22062.85,PYRAMID SCHOOLS (SHEFFIELD) LTD
RESOURCES,2015-07-02,925562.33,PYRAMID SCHOOLS (SHEFFIELD) LTD
RESOURCES,2015-07-02,39155.79,PYRAMID SCHOOLS (SHEFFIELD) LTD
COMMUNITIES,2015-07-02,276.12,H HARROLD & SONS LTD
COMMUNITIES,2015-07-02,350.00,MICRO ALARMS LTD
COMMUNITIES,2015-07-02,1512.86,BURNT TREE CROFT (SHEFFCARE LTD)
PLACE,2015-07-02,571.27,CITY CAR CLUB (UK) LTD
COMMUNITIES,2015-07-02,270.00,FORWARD ENVIRONMENTAL LIMITED
PLACE,2015-07-02,3414.48,COBALT TELEPHONE TECHNOLOGIES LTD
COMMUNITIES,2015-07-02,319.50,FORWARD ENVIRONMENTAL LIMITED
POLICY PERFORMANCE AND COMMS,2015-07-02,12927.00,EXPERIAN LTD
COMMUNITIES,2015-07-02,7425.00,ANNAGHMORE AGENCIES
PLACE,2015-07-02,2147.60,STREETMASTER (SOUTH WALES) LTD
PLACE,2015-07-02,3221.40,STREETMASTER (SOUTH WALES) LTD
COMMUNITIES,2015-07-02,18566.80,HOUSEMARK LTD
RESOURCES,2015-07-02,583.30,CYCLESCHEME LTD
RESOURCES,2015-07-02,2246.06,CYCLESCHEME LTD
CYPF,2015-07-02,3000.00,ROTHERHAM MBC
PLACE,2015-07-02,705.47,CERTAS ENERGY UK LTD
CYPF,2015-07-02,28180.12,ROTHERHAM MBC
CYPF,2015-07-02,8800.00,THE REALLY NEET PROJECT LTD
CYPF,2015-07-02,658.00,SMELTINGS FARM EQUESTRIAN TRAINING LIMIT
COMMUNITIES,2015-07-02,320.00,FERRET INFORMATION SYSTEMS LTD
CYPF,2015-07-02,1200.00,THE REALLY NEET PROJECT LTD
CYPF,2015-07-02,2847.00,LODGE MOOR NURSERY LTD
PLACE,2015-07-02,551.39,SALVINS CLEANING MANAGEMENT SERVICES
PLACE,2015-07-02,50200.00,KIER SERVICES MAINTENANCE EAST
CYPF,2015-07-02,69300.00,RF JOINERY AND SHOPFITTING LTD
CYPF,2015-07-02,1200.00,THE REALLY NEET PROJECT LTD
COMMUNITIES,2015-07-02,341.62,PETERS LTD
CYPF,2015-07-02,10800.00,STANNAH LIFT SERVICES LTD.
RESOURCES,2015-07-02,539.83,GPG 2000 LTD
RESOURCES,2015-07-02,440.00,GEORGE CHILES T/A TRANSAXLE SERVICES
RESOURCES,2015-07-02,465.00,ROBERTS MOTOR BODIES LIMITED
RESOURCES,2015-07-02,814.00,ROBERTS MOTOR BODIES LIMITED
RESOURCES,2015-07-02,755.00,ROBERTS MOTOR BODIES LIMITED
RESOURCES,2015-07-02,352.70,ROBERTS MOTOR BODIES LIMITED
RESOURCES,2015-07-02,598.00,ROBERTS MOTOR BODIES LIMITED
RESOURCES,2015-07-02,935.83,ROBERTS MOTOR BODIES LIMITED
RESOURCES,2015-07-02,1692.82,ROBERTS MOTOR BODIES LIMITED
RESOURCES,2015-07-02,255.00,PLATTS HARRIS AGRIC. GROUP LTD.
CYPF,2015-07-02,1555.20,A4E
COMMUNITIES,2015-07-02,679.68,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,1163.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,630.00,SPECTRUM ACTIVE (NOT FOR PROFIT)
COMMUNITIES,2015-07-02,304.00,SPECTRUM ACTIVE (NOT FOR PROFIT)
COMMUNITIES,2015-07-02,570.00,SPECTRUM ACTIVE (NOT FOR PROFIT)
COMMUNITIES,2015-07-02,722.00,SPECTRUM ACTIVE (NOT FOR PROFIT)
COMMUNITIES,2015-07-02,456.00,SPECTRUM ACTIVE (NOT FOR PROFIT)
COMMUNITIES,2015-07-02,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2015-07-02,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2015-07-02,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2015-07-02,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2015-07-02,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2015-07-02,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2015-07-02,739.02,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,688.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,803.60,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,344.40,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,688.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,459.20,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2015-07-02,266.22,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,692.80,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,570.00,SPECTRUM ACTIVE (NOT FOR PROFIT)
COMMUNITIES,2015-07-02,360.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
COMMUNITIES,2015-07-02,3160.68,SPECTRUM SOCIAL CARE LTD
COMMUNITIES,2015-07-02,427.44,SPECTRUM SOCIAL CARE LTD
COMMUNITIES,2015-07-02,3902.92,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,644.00,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,1652.88,ABBEYCARE & NURSING HOME LTD
CYPF,2015-07-07,3001.18,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-02,2924.12,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,8931.68,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,3781.72,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,1478.44,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,7315.04,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,344.34,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,3618.80,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,2803.50,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,689.00,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,3634.16,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,343.00,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,371.00,ABBEYCARE & NURSING HOME LTD
COMMUNITIES,2015-07-02,400.00,SPRINGWOOD HOUSE (SHEFFCARE LTD)
CYPF,2015-07-02,442.84,REDACTED PERSONAL DATA
CYPF,2015-07-02,2428.60,ADVANCED CHILDCARE
COMMUNITIES,2015-07-02,2100.00,RED HOMES HEALTHCARE
COMMUNITIES,2015-07-02,2100.00,RED HOMES HEALTHCARE
COMMUNITIES,2015-07-02,2100.00,RED HOMES HEALTHCARE
COMMUNITIES,2015-07-02,2100.00,RED HOMES HEALTHCARE
COMMUNITIES,2015-07-02,2100.00,RED HOMES HEALTHCARE
COMMUNITIES,2015-07-02,1616.80,TRUST CARE LTD
COMMUNITIES,2015-07-02,13261.20,FULWOOD LODGE NURSING HOME
COMMUNITIES,2015-07-02,3933.00,DARNALL VIEW RESIDENTIAL HOME
PLACE,2015-07-03,3681.00,WESTWOOD JOINERY & CONSTRUCTION LTD
PLACE,2015-07-03,4446.00,STANNAH LIFT SERVICES LTD.
PLACE,2015-07-03,4236.00,STANNAH LIFT SERVICES LTD.
PLACE,2015-07-03,4740.00,ABBEYDALE SHOWERS
PLACE,2015-07-03,3895.00,BANCROFT PLUMBING & HEATING LTD
PLACE,2015-07-03,10469.15,YORKSHIRE CONSTRUCTION LTD
CYPF,2015-07-03,1104.00,DARNALL COMMUNITY NURSERY
CYPF,2015-07-03,301.50,DIMENSIONS TRAINING SOLUTIONS
COMMUNITIES,2015-07-03,400.00,HM COURTS & TRIBUNALS SERVICE
CYPF,2015-07-03,594.00,AGE UK TRADING LTD (TRAINING DIVISION)
CYPF,2015-07-03,2110.50,HEELEY CITY FARM
CYPF,2015-07-03,924.00,THE MUSICAL WORKS
CYPF,2015-07-03,536.00,NACRO
CYPF,2015-07-03,1959.75,WHITE ROSE SCHOOLS LTD
CYPF,2015-07-03,2112.00,THE SHARKS
CYPF,2015-07-03,761.17,TRIPLE P UK LIMITED
PLACE,2015-07-03,5120.00,CYCLE EXPERIENCE LIMITED (PART OF TTC GR
PLACE,2015-07-03,1280.00,CYCLE EXPERIENCE LIMITED (PART OF TTC GR
PLACE,2015-07-03,25984.14,NEPRO LIMITED
PLACE,2015-07-03,256.60,FOSTERS GARDEN MACHINERY
PLACE,2015-07-03,635.00,GROWTHEATRE CIC
CYPF,2015-07-03,254.58,MAKRO WHOLESALERS LTD
COMMUNITIES,2015-07-03,1060.00,SOAR COMMUNITY
CYPF,2015-07-03,1479.60,195 HAIRLINES MRS J A SHIRT T/A
COMMUNITIES,2015-07-03,3826.73,ESP PROJECTS LTD.
COMMUNITIES,2015-07-03,85158.75,ACTION HOUSING ASSOCIATION LIMITED (SP)
POLICY PERFORMANCE AND COMMS,2015-07-03,697.50,OTW IMAGING LTD.
CYPF,2015-07-03,52793.00,EDUCATION FUNDING AGENCY
COMMUNITIES,2015-07-03,21562.50,ACTION HOUSING ASSOCIATION LIMITED (SP)
POLICY PERFORMANCE AND COMMS,2015-07-03,1920.00,J W NORTHEND LIMITED
PLACE,2015-07-03,1325.50,PLATTS HARRIS AGRICULTURAL GROUP
COMMUNITIES,2015-07-03,450.00,TIN CAN ALLEY - ALISTAIR HIGGINS TA
CYPF,2015-07-03,428.80,MISS L A READMAN T/A LOCXX HAIRDRESSING
CYPF,2015-07-03,1552.21,MISS L A READMAN T/A LOCXX HAIRDRESSING
PLACE,2015-07-03,1836.31,KILLGERM CHEMICALS LTD
PLACE,2015-07-03,379.06,PICKFORDS
PLACE,2015-07-03,797.80,KILLGERM CHEMICALS LTD
PLACE,2015-07-03,559.44,KILLGERM CHEMICALS LTD
CYPF,2015-07-03,300.00,SILVER FOX TRAINING LTD
CYPF,2015-07-03,1440.11,NISBETS
RESOURCES,2015-07-03,8233.00,KENNEDYS LAW LLP
RESOURCES,2015-07-03,740.50,KENNEDYS LAW LLP
RESOURCES,2015-07-03,350.00,KENNEDYS LAW LLP
RESOURCES,2015-07-03,351.00,KENNEDYS LAW LLP
RESOURCES,2015-07-03,1116.00,KENNEDYS LAW LLP
RESOURCES,2015-07-03,1625.00,KENNEDYS LAW LLP
RESOURCES,2015-07-03,758.00,KENNEDYS LAW LLP
RESOURCES,2015-07-03,575.00,KENNEDYS LAW LLP
RESOURCES,2015-07-03,1100.00,KENNEDYS LAW LLP
PLACE,2015-07-03,697.20,MHH CONTRACTING LTD
RESOURCES,2015-07-03,370.29,MOTIVATION (TRAFFIC CONTROL) LTD
CYPF,2015-07-03,1509.60,HAZEL'S QUALITY CATERING LTD
CYPF,2015-07-03,1496.60,HAZEL'S QUALITY CATERING LTD
CYPF,2015-07-03,418.24,PHS GROUP PLC
CYPF,2015-07-03,460.00,O'REILLYS DELI
CYPF,2015-07-03,300.00,GRAFIKA LIMITED
CYPF,2015-07-03,672.00,WRIGHTLINK
PLACE,2015-07-03,319.90,ARCO LTD
PLACE,2015-07-03,492.00,J PUGH LEWIS LIMITED
CYPF,2015-07-03,325.44,FORENSIC TESTING SERVICE LTD
CYPF,2015-07-03,861.30,HAZEL'S QUALITY CATERING LTD
PLACE,2015-07-03,8920.00,CYCLE EXPERIENCE LIMITED (PART OF TTC GR
CYPF,2015-07-03,299.00,THE KNOWLEDGE ACADEMY
CYPF,2015-07-03,13460.00,LEARNDIRECT LIMITED
COMMUNITIES,2015-07-03,7332.77,SHEFFIELD CITIZENS ADVICE AND LAW CENTRE
COMMUNITIES,2015-07-03,710.00,RECYCLING REVOLUTION
CYPF,2015-07-03,480.76,G4S CASH SOLUTIONS (UK) LIMITED
CYPF,2015-07-03,1623.31,G4S CASH SOLUTIONS (UK) LIMITED
COMMUNITIES,2015-07-03,7187.50,ACTION HOUSING ASSOCIATION LIMITED (SP)
COMMUNITIES,2015-07-03,28386.25,ACTION HOUSING ASSOCIATION LIMITED (SP)
CYPF,2015-07-03,822.00,PROTOCOL EDUCATION LTD
CYPF,2015-07-03,1133.75,THE BURTON STREET FOUNDATION
PLACE,2015-07-03,1000.00,MOBILE ZIPWIRE HIRE LIMITED
COMMUNITIES,2015-07-03,550.00,IMAGE FACTORY
COMMUNITIES,2015-07-03,360.00,PHILS TRAVEL
CYPF,2015-07-03,600.00,MS S B NIJABAT
COMMUNITIES,2015-07-03,398.55,CHUBB ELECTRONIC SECURITY
CYPF,2015-07-03,1107.04,CREATOR 1991 LTD
CYPF,2015-07-03,2487.92,FIRVALE BUSINESS AND ENTERPRISE CENTRE
RESOURCES,2015-07-03,327.41,BERENDSEN UK LTD
PLACE,2015-07-03,282.70,CIEH
RESOURCES,2015-07-03,423.53,NPOWER
RESOURCES,2015-07-03,440.00,HOGG DIESEL INJECTION LIMITED
COMMUNITIES,2015-07-03,811.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-03,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-03,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-03,550.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-03,261.00,REDACTED PERSONAL DATA
COMMUNITIES,2015-07-03,261.00,REDACTED PERSONAL DATA
