Organisational Unit,Payment Date,Amount,Benificiary Name
COMMUNITIES,2015-10-01,900.00,WOODHOUSE WEST END BOWLING CLUB
COMMUNITIES,2015-10-01,1160.00,DARNALL WELL-BEING CENTRE
COMMUNITIES,2015-10-01,496.11,WOODMAN JUNIOR FOOTBALL CLUB
COMMUNITIES,2015-10-01,480.00,WOODMAN JUNIOR FOOTBALL CLUB
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
CYPF,2015-10-01,400.00,REDACTED PERSONAL DATA
