Organisational Unit,Payment Date,Amount,Benificiary Name
COMMUNITIES,2017-04-03,2065.84,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1280.64,MENCAP HOMECARE
COMMUNITIES,2017-04-03,6115.92,MENCAP HOMECARE
COMMUNITIES,2017-04-03,997.52,MENCAP HOMECARE
COMMUNITIES,2017-04-03,853.76,MENCAP HOMECARE
COMMUNITIES,2017-04-03,853.76,MENCAP HOMECARE
COMMUNITIES,2017-04-03,853.76,MENCAP HOMECARE
COMMUNITIES,2017-04-03,853.76,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1698.44,MENCAP HOMECARE
COMMUNITIES,2017-04-03,2207.12,MENCAP HOMECARE
COMMUNITIES,2017-04-03,2344.80,MENCAP HOMECARE
COMMUNITIES,2017-04-03,746.92,MENCAP HOMECARE
COMMUNITIES,2017-04-03,853.76,MENCAP HOMECARE
COMMUNITIES,2017-04-03,3736.14,DIMENSIONS (UK) LTD (NEW ERA HOUSING)
COMMUNITIES,2017-04-03,34966.33,DIMENSIONS (UK) LTD (NEW ERA HOUSING)
COMMUNITIES,2017-04-03,34034.10,DIMENSIONS (UK) LTD (NEW ERA HOUSING)
COMMUNITIES,2017-04-03,3377.38,DIMENSIONS (UK) LTD (NEW ERA HOUSING)
COMMUNITIES,2017-04-03,1762.60,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1280.64,MENCAP HOMECARE
COMMUNITIES,2017-04-03,2801.40,MENCAP HOMECARE
COMMUNITIES,2017-04-03,933.80,MENCAP HOMECARE
COMMUNITIES,2017-04-03,453.56,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1205.80,MENCAP HOMECARE
COMMUNITIES,2017-04-03,4449.44,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1787.20,MENCAP HOMECARE
COMMUNITIES,2017-04-03,453.56,MENCAP HOMECARE
COMMUNITIES,2017-04-03,426.88,MENCAP HOMECARE
COMMUNITIES,2017-04-03,2888.04,MENCAP HOMECARE
COMMUNITIES,2017-04-03,747.04,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1027.20,MENCAP HOMECARE
COMMUNITIES,2017-04-03,280.12,MENCAP HOMECARE
COMMUNITIES,2017-04-03,3022.56,SANCTUARY HOMECARE
COMMUNITIES,2017-04-03,1626.80,SANCTUARY HOMECARE
COMMUNITIES,2017-04-03,853.76,MENCAP HOMECARE
COMMUNITIES,2017-04-03,7220.72,MENCAP HOMECARE
COMMUNITIES,2017-04-03,2140.92,MENCAP HOMECARE
COMMUNITIES,2017-04-03,5416.04,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1568.68,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1067.20,MENCAP HOMECARE
COMMUNITIES,2017-04-03,3302.20,MENCAP HOMECARE
COMMUNITIES,2017-04-03,853.76,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1560.48,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1000.20,MENCAP HOMECARE
COMMUNITIES,2017-04-03,426.88,MENCAP HOMECARE
COMMUNITIES,2017-04-03,767.32,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1905.56,MENCAP HOMECARE
COMMUNITIES,2017-04-03,323.36,MENCAP HOMECARE
COMMUNITIES,2017-04-03,933.80,MENCAP HOMECARE
COMMUNITIES,2017-04-03,705.20,MENCAP HOMECARE
COMMUNITIES,2017-04-03,2771.68,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1651.88,MENCAP HOMECARE
COMMUNITIES,2017-04-03,693.68,MENCAP HOMECARE
COMMUNITIES,2017-04-03,614.60,MENCAP HOMECARE
COMMUNITIES,2017-04-03,3532.08,MENCAP HOMECARE
COMMUNITIES,2017-04-03,640.32,MENCAP HOMECARE
COMMUNITIES,2017-04-03,300.00,SPECTRUM SOCIAL CARE LTD
COMMUNITIES,2017-04-03,2440.80,SANCTUARY HOMECARE
COMMUNITIES,2017-04-03,1445.48,H F TRUST LIMITED
COMMUNITIES,2017-04-03,442.52,H F TRUST LIMITED
COMMUNITIES,2017-04-03,2065.84,MENCAP HOMECARE
COMMUNITIES,2017-04-03,590.00,H F TRUST LIMITED
COMMUNITIES,2017-04-03,3480.88,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1566.00,H F TRUST LIMITED
COMMUNITIES,2017-04-03,4271.36,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1682.00,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1118.52,H F TRUST LIMITED
COMMUNITIES,2017-04-03,442.52,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1622.52,H F TRUST LIMITED
COMMUNITIES,2017-04-03,2219.88,H F TRUST LIMITED
COMMUNITIES,2017-04-03,2470.36,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1120.56,MENCAP HOMECARE
COMMUNITIES,2017-04-03,907.48,H F TRUST LIMITED
COMMUNITIES,2017-04-03,3017.60,H F TRUST LIMITED
COMMUNITIES,2017-04-03,4100.24,H F TRUST LIMITED
COMMUNITIES,2017-04-03,3038.36,H F TRUST LIMITED
COMMUNITIES,2017-04-03,3194.60,H F TRUST LIMITED
COMMUNITIES,2017-04-03,2991.44,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1507.52,H F TRUST LIMITED
COMMUNITIES,2017-04-03,2507.36,H F TRUST LIMITED
COMMUNITIES,2017-04-03,290.00,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1290.52,H F TRUST LIMITED
COMMUNITIES,2017-04-03,853.76,MENCAP HOMECARE
COMMUNITIES,2017-04-03,4636.72,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1019.80,H F TRUST LIMITED
COMMUNITIES,2017-04-03,3573.26,H F TRUST LIMITED
COMMUNITIES,2017-04-03,3573.26,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1675.60,H F TRUST LIMITED
COMMUNITIES,2017-04-03,2752.12,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1752.76,H F TRUST LIMITED
COMMUNITIES,2017-04-03,4522.48,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1445.52,H F TRUST LIMITED
COMMUNITIES,2017-04-03,2035.36,H F TRUST LIMITED
COMMUNITIES,2017-04-03,696.00,H F TRUST LIMITED
COMMUNITIES,2017-04-03,928.00,H F TRUST LIMITED
COMMUNITIES,2017-04-03,2065.00,H F TRUST LIMITED
COMMUNITIES,2017-04-03,1400.60,MENCAP HOMECARE
COMMUNITIES,2017-04-03,928.00,H F TRUST LIMITED
COMMUNITIES,2017-04-03,3194.60,H F TRUST LIMITED
COMMUNITIES,2017-04-03,354.00,H F TRUST LIMITED
COMMUNITIES,2017-04-03,426.88,MENCAP HOMECARE
COMMUNITIES,2017-04-03,1654.16,MENCAP HOMECARE
COMMUNITIES,2017-04-03,747.04,MENCAP HOMECARE
CYPF,2017-04-03,1196.68,R M S PAYROLL MANAGEMENT LTD
CYPF,2017-04-03,388.80,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,340.76,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,257.78,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,482.07,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,299.25,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,277.88,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,289.50,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,266.00,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,412.88,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,335.36,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,355.30,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,334.35,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,281.03,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,1481.75,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,466.29,REDACTED PERSONAL DATA
CYPF,2017-04-03,2262.85,PEBBLES CARE LIMITED
CYPF,2017-04-03,426.74,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,478.24,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,294.08,CREWS SUPPORT SERVICES LTD
CYPF,2017-04-03,364.22,CREWS SUPPORT SERVICES LTD
COMMUNITIES,2017-04-03,3414.32,HADDON COURT NURSING HOME
COMMUNITIES,2017-04-03,2591.30,HADDON COURT NURSING HOME
COMMUNITIES,2017-04-03,4725.00,TAPTON GROVE NURSING HOME
COMMUNITIES,2017-04-03,1710.00,HADDON COURT NURSING HOME
COMMUNITIES,2017-04-03,5280.00,HADDON COURT NURSING HOME
COMMUNITIES,2017-04-03,6002.00,NIGHTINGALES RES HOME
COMMUNITIES,2017-04-03,4967.76,SOUTH YORKSHIRE HOUSING ASSC (SP)
COMMUNITIES,2017-04-03,15000.00,DEPAUL UK
COMMUNITIES,2017-04-04,825.03,SHIVA HEALTH LTD
COMMUNITIES,2017-04-04,740.00,DR WAN IZWIN WAN HASSAN
COMMUNITIES,2017-04-04,828.90,SHIVA HEALTH LTD
CYPF,2017-04-04,9900.00,DR REBECCA MAWSON
COMMUNITIES,2017-04-04,862.05,DR T AWANI  C/O CAJUSTRAND CONSULTING
PLACE,2017-04-04,718.23,REDACTED PERSONAL DATA
PLACE,2017-04-04,54500.00,BEST SOLICITORS
PLACE,2017-04-04,6000.00,HUMBERSIDE DAMP AND TIMBER SPECIALIST
PLACE,2017-04-04,19417.50,IRWIN MITCHELL SOLICITORS
PLACE,2017-04-04,450.00,HUMBERSIDE DAMP AND TIMBER SPECIALIST
PLACE,2017-04-04,2298.86,REDACTED PERSONAL DATA
CYPF,2017-04-04,349.60,REDACTED PERSONAL DATA
COMMUNITIES,2017-04-04,400.00,ILET4YOU LIMITED
CA LEP,2017-04-04,450.00,QUAD COMPUTER SERVICES
RESOURCES,2017-04-04,2500.00,SINTONS SOLICITORS
RESOURCES,2017-04-04,500.00,LPS SOLICITORS LTD
COMMUNITIES,2017-04-04,459.00,MR JOHN HODGSON
COMMUNITIES,2017-04-04,459.00,MR JOHN HODGSON
CYPF,2017-04-04,596.32,BURY AND WALKERS LLP
CYPF,2017-04-04,2423.00,DR SUSAN O'ROURKE
CYPF,2017-04-04,845.28,DR SUSAN O'ROURKE
CA LEP,2017-04-04,1120.00,PENNINE VIEW SCHOOL
CA LEP,2017-04-04,1420.00,JVS UK LTD
CA LEP,2017-04-04,1120.00,AMCO OF DONCASTER LTD
CA LEP,2017-04-04,1500.00,BRADDOCK THORNTON WEALTH MANAGEMENT
CA LEP,2017-04-04,1120.00,L. BEAUTIQUE
CA LEP,2017-04-04,2000.00,DAVID DALE PLUMBING & HEATING
CA LEP,2017-04-04,1420.00,DAVID DALE PLUMBING & HEATING
CA LEP,2017-04-04,1120.00,DHD AUTOMOTIVE
CA LEP,2017-04-04,1120.00,AFFORDABLE BABY CARE
CA LEP,2017-04-04,2000.00,DAPATCHI LIMITED
CA LEP,2017-04-04,2000.00,DAPATCHI LIMITED
CA LEP,2017-04-04,1420.00,KA PLASTERING
CA LEP,2017-04-04,1500.00,GREEN SQUARE DENTAL & IMPLANT CENTRE
CA LEP,2017-04-04,1420.00,CARL MOLLART
CA LEP,2017-04-04,1420.00,CARL MOLLART
CA LEP,2017-04-04,1420.00,STEVE RUSSELL BUILDERS
CA LEP,2017-04-04,1420.00,DAVID VERNON
CA LEP,2017-04-04,1120.00,FIREGUARD LIMITED
CA LEP,2017-04-04,1120.00,GRAPEVINE NURSERY LTD
CA LEP,2017-04-04,1120.00,FUNKY DIVAS SALON
CA LEP,2017-04-04,1420.00,D & G UTILITIES
CA LEP,2017-04-04,1500.00,THE WEDDING PALACE
CA LEP,2017-04-04,1800.00,GIBSON BOOTH LTD
CA LEP,2017-04-04,1420.00,STEVE'S STEELS ENGINEERING LTD
CA LEP,2017-04-04,1500.00,PURE NAILS HAIR & BEAUTY
CA LEP,2017-04-04,1120.00,MAYFLOWER BAR & EATERY LTD
CA LEP,2017-04-04,1500.00,THE WATERCOOLER WAREHOUSE LTD
CA LEP,2017-04-04,1500.00,GEMS BEAUTY STUDIOS LTD
CA LEP,2017-04-04,1420.00,G + S PROPERTY MAINTENANCE
CA LEP,2017-04-04,1420.00,DALE STANIFORTH
CA LEP,2017-04-04,2450.00,NETCODA LIMITED
CA LEP,2017-04-04,2000.00,BOB'S BUSINESS LIMITED
CA LEP,2017-04-04,1120.00,THE KAKOTY PRACTICE
CA LEP,2017-04-04,1420.00,CARTERS QUALITY PAINTERS AND DECORATORS
CA LEP,2017-04-04,1420.00,PROSPEC LTD
CA LEP,2017-04-04,1420.00,PROSPEC LTD
CA LEP,2017-04-04,1120.00,TRAINING WORKS 4U
CA LEP,2017-04-04,1420.00,ACADEMY CONSTRUCTION
CA LEP,2017-04-04,1120.00,FLEET SUPPORT OPERATIONS LTD
RESOURCES,2017-04-04,4000.00,THOMPSONS CLIENT ACCOUNT
RESOURCES,2017-04-04,6437.00,THOMPSONS OFFICE ACCOUNT
RESOURCES,2017-04-04,627.00,DEPARTMENT FOR WORK & PENSIONS
CYPF,2017-04-04,9460.70,HEELEY DEVELOPMENT TRUST
CYPF,2017-04-04,6423.70,HEELEY DEVELOPMENT TRUST
PLACE,2017-04-04,2013.76,KILLGERM CHEMICALS LTD
CYPF,2017-04-04,795.00,LANE END FARM TRUST
CYPF,2017-04-04,270.00,LANE END FARM TRUST
COMMUNITIES,2017-04-04,15317.00,INCLUSION NORTH CIC
COMMUNITIES,2017-04-04,15317.00,INCLUSION NORTH CIC
COMMUNITIES,2017-04-04,916.67,STOCKSBRIDGE TOWN COUNCIL
COMMUNITIES,2017-04-04,8400.00,SOAR
CYPF,2017-04-04,51453.27,VIRGIN MEDIA PAYMENTS LIMITED
PLACE,2017-04-04,7500.00,CUSHMAN & WAKEFIELD LLP
PLACE,2017-04-04,3000.00,CUSHMAN & WAKEFIELD LLP
RESOURCES,2017-04-04,730.00,CONSTANT SECURITY SERVICES LIMITED
RESOURCES,2017-04-04,350.00,CONSTANT SECURITY SERVICES LIMITED
COMMUNITIES,2017-04-04,1380.00,FIRTH PARK CENTRE FOR LIFE
PLACE,2017-04-04,6045.20,PATROL
CYPF,2017-04-04,480.00,THE FURNIVAL
CYPF,2017-04-04,543.00,FLYCHEESE PRODUCTIONS
CYPF,2017-04-04,300.00,FLYCHEESE PRODUCTIONS
PLACE,2017-04-04,1754.00,CLARK & PARTNERS LTD
PLACE,2017-04-04,1424.00,CLARK & PARTNERS LTD
PLACE,2017-04-04,12000.00,D FROST PLANT HIRE
PLACE,2017-04-04,7083.00,SHEFFIELD TEACHING HOSPITALS NHS TRUST
CYPF,2017-04-04,261.00,ST MARY'S COMMUNITY CENTRE
PLACE,2017-04-04,7228.12,CLARK & PARTNERS LTD
PLACE,2017-04-04,16500.00,AMEY LG LTD
CYPF,2017-04-04,268.00,LOCALA COMMUNITY PARTNERSHIPS C.I.C.
CYPF,2017-04-04,4890.00,LINKS SCHOOL SPORT PARTNERSHIP
CYPF,2017-04-04,414.00,WHIRLOW HALL FARM TRUST LTD
CYPF,2017-04-04,385.00,CREATIVE CONSULTING & TRAINING LTD
CYPF,2017-04-04,787.50,HEELEY DEVELOPMENT TRUST
PLACE,2017-04-04,8985.00,CLARK & PARTNERS LTD
COMMUNITIES,2017-04-04,10418.00,STOP HATE UK
CYPF,2017-04-04,880.00,EDGE HILL UNIVERSITY
CYPF,2017-04-04,269.10,CITY & GUILDS
CYPF,2017-04-04,396.50,CITY & GUILDS
RESOURCES,2017-04-04,560.00,KIER SERVICES MAINTENANCE EAST (KSME)
PLACE,2017-04-04,525.00,UNBEATABLE ENERGY LTD
CYPF,2017-04-04,1722.60,ROTHERHAM MBC
CYPF,2017-04-04,1786.40,ROTHERHAM MBC
CYPF,2017-04-04,537.20,NORTHFIELD CONSTRUCTION LIMITED
CYPF,2017-04-04,304.30,JJ DECORATORS LTD
CYPF,2017-04-04,340.00,NORTHSIDE CARPETS LTD
CYPF,2017-04-04,612.00,NORTHSIDE CARPETS LTD
CYPF,2017-04-04,340.00,J S SERVICES
CYPF,2017-04-04,318.75,TRIBOSONICS LTD
CYPF,2017-04-04,471.80,PEARSON EDUCATION LTD
CYPF,2017-04-04,318.75,TRIBOSONICS LTD
COMMUNITIES,2017-04-04,511.60,THE SOUNDBEAM PROJECT LTD
CYPF,2017-04-04,318.75,TRIBOSONICS LTD
RESOURCES,2017-04-04,636.00,CAD-CAPTURE DATA SERVICES LTD
COMMUNITIES,2017-04-04,11358.00,DOMESTIC APPLIANCE DISTRIBUTORS
COMMUNITIES,2017-04-04,4500.00,KILSBY AND ALLAN LIMITED
COMMUNITIES,2017-04-04,5194.00,CAPITA GAS REGISTRATION
COMMUNITIES,2017-04-04,320.00,PHILS TRAVEL
PLACE,2017-04-04,3723.82,THYSSENKRUPP ENCASA
PLACE,2017-04-04,653.62,THYSSENKRUPP ENCASA
CYPF,2017-04-04,272.00,SUNNY MEADOWS NURSERY
CYPF,2017-04-04,250.92,SHEFFIELD COMMUNITY TRANSPORT (WORKSHOP)
CYPF,2017-04-04,340.00,GTR AND SON LTD
CYPF,2017-04-04,340.00,GTR AND SON LTD
CYPF,2017-04-04,449.16,APOLLO APPLIANCES LTD
COMMUNITIES,2017-04-04,400.00,PHILS TRAVEL
CYPF,2017-04-04,1417.89,WOODTHORPE DEVELOPMENT TRUST
CYPF,2017-04-04,2003.56,WOODTHORPE DEVELOPMENT TRUST
POLICY PERFORMANCE AND COMMS,2017-04-04,383.63,A PINDER LTD
CYPF,2017-04-04,272.00,SUNNY MEADOWS NURSERY
CYPF,2017-04-04,272.00,SUNNY MEADOWS NURSERY
CYPF,2017-04-04,318.75,TRIBOSONICS LTD
COMMUNITIES,2017-04-04,280.00,ACTION FIRST RECRUITMENT LTD
CYPF,2017-04-04,450.00,REDACTED PERSONAL DATA
CYPF,2017-04-04,4956.00,YOUTH JUSTICE BOARD FOR ENGLAND AND WALE
CYPF,2017-04-04,4248.00,YOUTH JUSTICE BOARD FOR ENGLAND AND WALE
CYPF,2017-04-04,12744.00,YOUTH JUSTICE BOARD FOR ENGLAND AND WALE
CYPF,2017-04-04,372.55,FORENSIC TESTING SERVICE LTD
CYPF,2017-04-04,13216.00,YOUTH JUSTICE BOARD FOR ENGLAND AND WALE
PLACE,2017-04-04,622.00,STREETMASTER (SOUTH WALES) LTD
CYPF,2017-04-04,2500.00,SHARE PSYCHOTHERAPY
CYPF,2017-04-04,17937.05,MEDINA CAPITAL DAIRY CO LTD
COMMUNITIES,2017-04-04,330.00,SOLON SECURITY LTD
CYPF,2017-04-04,22704.67,LINKAGE COMMUNITY TRUST
PLACE,2017-04-04,1300.00,CITY OF YORK COUNCIL
RESOURCES,2017-04-04,475.00,SMARTSTYLE TECHNOLOGY TRAINING
CYPF,2017-04-04,1282.00,DERBYSHIRE COMMUNITY HEALTH SERVICES
CYPF,2017-04-04,268.00,DERBYSHIRE COMMUNITY HEALTH SERVICES
CYPF,2017-04-04,2821.00,SPECTRUM COMMUNITY HEALTH CIC
CYPF,2017-04-04,507.00,SPECTRUM COMMUNITY HEALTH CIC
RESOURCES,2017-04-04,360.83,VEOLIA ES (UK) LIMITED
COMMUNITIES,2017-04-04,8882.14,COMMUNITY INTEGRATED CARE
POLICY PERFORMANCE AND COMMS,2017-04-04,1000.00,KIER BUSINESS SERVICES
POLICY PERFORMANCE AND COMMS,2017-04-04,666.68,KIER BUSINESS SERVICES
PLACE,2017-04-04,5500.00,FISHTEK LTD
POLICY PERFORMANCE AND COMMS,2017-04-04,2750.00,EXTERION MEDIA (UK) LTD
POLICY PERFORMANCE AND COMMS,2017-04-04,400.00,EXTERION MEDIA (UK) LTD
POLICY PERFORMANCE AND COMMS,2017-04-04,2000.00,EXTERION MEDIA (UK) LTD
POLICY PERFORMANCE AND COMMS,2017-04-04,330.00,EXTERION MEDIA (UK) LTD
COMMUNITIES,2017-04-04,400.00,MR J P A P O'BRIEN
COMMUNITIES,2017-04-04,687.50,KINGS CHAMBERS
COMMUNITIES,2017-04-04,1250.00,KINGS CHAMBERS
CYPF,2017-04-04,445.25,FORENSIC TESTING SERVICE LTD
PLACE,2017-04-04,11558.40,BARNSLEY HOSPITAL NHS FT
PLACE,2017-04-04,8421.12,BARNSLEY HOSPITAL NHS FT
COMMUNITIES,2017-04-04,6056.28,PICKFORDS
COMMUNITIES,2017-04-04,5000.00,SOUTH YORKSHIRE POLICE
PLACE,2017-04-04,720.00,JOHN HEATH & SONS
POLICY PERFORMANCE AND COMMS,2017-04-04,333.32,KIER BUSINESS SERVICES
RESOURCES,2017-04-04,903786.89,CAPITA BUSINESS SERVICES LTD
RESOURCES,2017-04-04,1800.00,CIPFA
RESOURCES,2017-04-04,1800.00,CIPFA
RESOURCES,2017-04-04,2020.00,CIPFA
CYPF,2017-04-04,2723.50,AMY'S HOUSE LTD
RESOURCES,2017-04-04,1862.50,CIPFA
RESOURCES,2017-04-04,2045.00,CIPFA
RESOURCES,2017-04-04,2045.00,CIPFA
RESOURCES,2017-04-04,1785.00,CIPFA
RESOURCES,2017-04-04,1785.00,CIPFA
RESOURCES,2017-04-04,2020.00,CIPFA
RESOURCES,2017-04-04,2020.00,CIPFA
RESOURCES,2017-04-04,2045.00,CIPFA
RESOURCES,2017-04-04,2020.00,CIPFA
RESOURCES,2017-04-04,930.00,CIPFA
COMMUNITIES,2017-04-04,2224.92,ASKEWS LIBRARY SERVICES LTD
