Payment Date,Amount,Benificiary Name,Organisational Unit
2015-10-14,668.84,RADIODETECTION LTD,Community
2015-10-28,31.22,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-10-12,15.00,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-10-07,374.28,ARCO LTD,Community
2015-10-05,1054.50,DR K M COATS,Community
2015-10-07,534.40,FALON NAMEPLATES LTD,Community
2015-10-26,609.50,FALON NAMEPLATES LTD,Community
2015-10-21,187.36,HILTON CABINET CO LTD,Community
2015-10-21,49.53,HILTON CABINET CO LTD,Community
2015-10-28,100.00,PMC HIRE & SALES CENTRE,Community
2015-10-28,90.00,PMC HIRE & SALES CENTRE,Community
2015-10-26,660.00,TELESHORE UK LTD,Community
2015-10-07,1905.00,TELESHORE UK LTD,Community
2015-10-12,462.10,HACS CIVIL ENGINEERING LLP,Community
2015-10-28,320.00,WETHERBY SKIP HIRE SERVICES,Community
2015-10-28,172.71,WETHERBY SKIP HIRE SERVICES,Community
2015-10-05,721.50,DR R SPENCER,Community
2015-10-05,351.50,DR VIVIENNE JAYNE POSKITT,Community
2015-10-14,187.65,PROFESSIONAL PAPER SUPPLIES LTD,Community
2015-10-28,225.00,H BEARDMORE DOBSON & SONS LTD,Community
2015-10-28,220.76,KILLGERM CHEMICALS LTD,Community
2015-10-21,251.85,THE PERFORMING RIGHT SOCIETY LTD,Community
2015-10-07,2370.00,UK CONTAINER MAINTENANCE LTD,Community
2015-10-12,208.35,YOU CAN HIRE LTD,Community
2015-10-07,223.14,EDEN FARM LTD,Community
2015-10-28,234.93,EDEN FARM LTD,Community
2015-10-07,389.46,EDEN FARM LTD,Community
2015-10-21,550.58,EDEN FARM LTD,Community
2015-10-28,86.35,WETHERBY SKIP HIRE SERVICES,Community
2015-10-28,86.36,WETHERBY SKIP HIRE SERVICES,Community
2015-10-28,86.36,WETHERBY SKIP HIRE SERVICES,Community
2015-10-28,86.35,WETHERBY SKIP HIRE SERVICES,Community
2015-10-28,86.36,WETHERBY SKIP HIRE SERVICES,Community
2015-10-28,86.35,WETHERBY SKIP HIRE SERVICES,Community
2015-10-28,86.35,WETHERBY SKIP HIRE SERVICES,Community
2015-10-28,86.36,WETHERBY SKIP HIRE SERVICES,Community
2015-10-07,1434.00,STORM ENVIRONMENTAL LIMITED,Community
2015-10-07,669.88,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2015-10-07,598.80,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2015-10-07,598.80,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2015-10-28,378.00,EASTERN HARVESTERS LTD,Community
2015-10-07,990.00,PAUL WHITAKER,Community
2015-10-28,44.69,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-10-28,44.69,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-10-12,47.48,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-10-12,47.21,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-10-12,47.48,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-10-12,47.21,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-10-28,287.80,NORTHGATE VEHICLE HIRE LTD,Community
2015-10-28,287.80,NORTHGATE VEHICLE HIRE LTD,Community
2015-10-14,78.00,COLTON SIGNS,Community
2015-10-14,50.00,COLTON SIGNS,Community
2015-10-14,88.00,COLTON SIGNS,Community
2015-10-14,74.00,COLTON SIGNS,Community
2015-10-14,46.00,COLTON SIGNS,Community
2015-10-14,38.20,COLTON SIGNS,Community
2015-10-14,52.00,COLTON SIGNS,Community
2015-10-28,1672.50,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS,Community
2015-10-14,250.00,IXP LTD,Community
2015-10-21,407.60,KELTIC LTD,Community
2015-10-14,566.40,BEMROSE BOOTH PARAGON LTD,Community
2015-10-14,566.40,BEMROSE BOOTH PARAGON LTD,Community
2015-10-14,850.00,WHARFEDALE FINANCE CO.,Community
2015-10-26,133.72,REDFERN TRAVEL LTD,Community
2015-10-14,1402.00,MITIE PROPERTY SERVICES (UK) LTD,Community
2015-10-28,11957.53,ATS EUROMASTER LTD,Community
2015-10-28,231.72,BARRY CARTER MOTOR PRODUCTS LTD,Community
2015-10-07,397.80,CROSSROADS TRUCK & BUS,Community
2015-10-28,85.63,DENNIS EAGLE LTD,Community
2015-10-28,150.63,DENNIS EAGLE LTD,Community
2015-10-28,337.25,DENNIS EAGLE LTD,Community
2015-10-21,355.00,DENNIS EAGLE LTD,Community
2015-10-14,487.42,DENNIS EAGLE LTD,Community
2015-10-28,487.42,DENNIS EAGLE LTD,Community
2015-10-07,515.94,DENNIS EAGLE LTD,Community
2015-10-14,674.50,DENNIS EAGLE LTD,Community
2015-10-28,2025.00,DENNIS EAGLE LTD,Community
2015-10-28,32.01,DENNIS EAGLE LTD,Community
2015-10-28,243.54,GIBSONS GARDEN MACHINERY LTD,Community
