Payment Date,Amount,Benificiary Name,Organisational Unit
2017-06-14,393.74,AC ENTERTAINMENT TECHNOLOGIES LTD,Community
2017-06-21,8.17,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-21,81.73,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-19,70.00,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-14,240.68,BERENDSEN UK LTD,Community
2017-06-14,606.48,BERENDSEN UK LTD,Community
2017-06-14,457.50,BROOK STREET (UK) LTD,Community
2017-06-12,999.00,DR CHRISTIAN LACHMANN,Community
2017-06-12,925.00,DR R SPENCER,Community
2017-06-12,481.00,DR VIVIENNE JAYNE POSKITT,Community
2017-06-07,683.90,FALON NAMEPLATES LTD,Community
2017-06-07,18.00,FALON NAMEPLATES LTD,Community
2017-06-21,229.31,LANDSCAPE SUPPLY COMPANY,Community
2017-06-14,465.87,RIX PETROLEUM (HULL) LIMITED,Community
2017-06-26,277.20,STEPHENSONS MEMORIAL WORKS,Community
2017-06-05,150.00,WETHERBY SKIP HIRE SERVICES,Community
2017-06-05,200.00,WETHERBY SKIP HIRE SERVICES,Community
2017-06-05,200.00,WETHERBY SKIP HIRE SERVICES,Community
2017-06-05,200.00,WETHERBY SKIP HIRE SERVICES,Community
2017-06-05,560.74,CORDANT PEOPLE LIMITED,Community
2017-06-28,1323.70,PROFESSIONAL PAPER SUPPLIES LTD,Community
2017-06-21,209.36,EDEN FARM LTD,Community
2017-06-14,243.66,EDEN FARM LTD,Community
2017-06-07,486.32,EDEN FARM LTD,Community
2017-06-28,581.14,EDEN FARM LTD,Community
2017-06-28,680.49,EDEN FARM LTD,Community
2017-06-28,870.53,EDEN FARM LTD,Community
2017-06-21,947.68,EDEN FARM LTD,Community
2017-06-07,340.20,KILLGERM CHEMICALS LTD,Community
2017-06-14,2290.00,LOGIC STREET & PARK FURNITURE LTD,Community
2017-06-28,34098.08,NORTH YORKSHIRE COUNTY COUNCIL,Community
2017-06-28,283.59,P P SNACK FOODS LTD,Community
2017-06-28,39.95,P P SNACK FOODS LTD,Community
2017-06-28,39.95,P P SNACK FOODS LTD,Community
2017-06-21,324.98,P P SNACK FOODS LTD,Community
2017-06-21,34.95,P P SNACK FOODS LTD,Community
2017-06-21,34.95,P P SNACK FOODS LTD,Community
2017-06-14,684.00,PAUL WHITAKER,Community
2017-06-07,313.92,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-06-07,454.67,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-06-07,313.92,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-06-28,546.70,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-06-28,511.16,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-06-28,511.16,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-06-07,263.00,SCOTTON PARK ELECTRICAL CONTRACTORS,Community
2017-06-14,263.00,SCOTTON PARK ELECTRICAL CONTRACTORS,Community
2017-06-19,1640.00,ACORN LIGHTING SERVICES,Community
2017-06-21,54.20,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-21,110.66,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-21,54.20,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-21,110.66,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-19,85.08,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-19,54.50,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-19,85.08,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-19,54.50,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-06-26,2215.59,BEMROSE BOOTH PARAGON LTD,Community
2017-06-26,755.20,BEMROSE BOOTH PARAGON LTD,Community
2017-06-26,45.00,BEMROSE BOOTH PARAGON LTD,Community
2017-06-26,2260.59,BEMROSE BOOTH PARAGON LTD,Community
2017-06-14,220.00,CUMMINS ALLISON,Community
2017-06-14,278.00,CUMMINS ALLISON,Community
2017-06-26,22595.72,DUFFIELDS,Community
2017-06-07,538.90,KELTIC LTD,Community
2017-06-26,760.00,MRC ROADS LTD,Community
2017-06-26,950.00,MRC ROADS LTD,Community
2017-06-26,760.00,MRC ROADS LTD,Community
2017-06-12,19.00,NORTHGATE VEHICLE HIRE LTD,Community
2017-06-12,19.00,NORTHGATE VEHICLE HIRE LTD,Community
2017-06-28,19.00,NORTHGATE VEHICLE HIRE LTD,Community
2017-06-28,19.00,NORTHGATE VEHICLE HIRE LTD,Community
2017-06-21,4109.59,PARK SQUARE PROPERTY MANAGEMENT LTD,Community
2017-06-21,0.01,PARKEON LTD,Community
2017-06-21,616.00,PARKEON LTD,Community
2017-06-21,616.00,PARKEON LTD,Community
2017-06-21,0.00,PARKEON LTD,Community
2017-06-21,0.00,PARKEON LTD,Community
2017-06-21,616.00,PARKEON LTD,Community
2017-06-21,0.01,PARKEON LTD,Community
2017-06-21,1092.00,PARKEON LTD,Community
2017-06-21,1092.00,PARKEON LTD,Community
2017-06-21,0.01,PARKEON LTD,Community
2017-06-21,1092.00,PARKEON LTD,Community
2017-06-21,0.00,PARKEON LTD,Community
2017-06-14,613.35,AIR-WEIGH EUROPE LIMITED,Community
2017-06-28,515.84,ATS EUROMASTER LTD,Community
2017-06-28,440.83,ATS EUROMASTER LTD,Community
2017-06-28,96.64,ATS EUROMASTER LTD,Community
2017-06-28,165.95,ATS EUROMASTER LTD,Community
2017-06-28,227.27,ATS EUROMASTER LTD,Community
2017-06-28,275.08,ATS EUROMASTER LTD,Community
2017-06-28,28.15,ATS EUROMASTER LTD,Community
2017-06-28,26.30,ATS EUROMASTER LTD,Community
2017-06-28,228.88,ATS EUROMASTER LTD,Community
2017-06-28,228.88,ATS EUROMASTER LTD,Community
2017-06-28,66.61,ATS EUROMASTER LTD,Community
2017-06-28,262.75,ATS EUROMASTER LTD,Community
2017-06-28,238.65,ATS EUROMASTER LTD,Community
2017-06-28,48.66,ATS EUROMASTER LTD,Community
2017-06-28,592.35,ATS EUROMASTER LTD,Community
2017-06-28,409.77,ATS EUROMASTER LTD,Community
2017-06-28,47.30,ATS EUROMASTER LTD,Community
2017-06-28,635.11,ATS EUROMASTER LTD,Community
2017-06-28,912.87,ATS EUROMASTER LTD,Community
2017-06-28,1052.75,ATS EUROMASTER LTD,Community
2017-06-28,655.97,ATS EUROMASTER LTD,Community
2017-06-28,69.94,ATS EUROMASTER LTD,Community
2017-06-28,239.13,ATS EUROMASTER LTD,Community
2017-06-28,1103.94,ATS EUROMASTER LTD,Community
2017-06-28,945.11,ATS EUROMASTER LTD,Community
2017-06-28,497.24,ATS EUROMASTER LTD,Community
2017-06-28,994.47,ATS EUROMASTER LTD,Community
2017-06-28,275.08,ATS EUROMASTER LTD,Community
2017-06-28,662.98,ATS EUROMASTER LTD,Community
2017-06-28,165.75,ATS EUROMASTER LTD,Community
2017-06-28,331.49,ATS EUROMASTER LTD,Community
2017-06-28,101.98,ATS EUROMASTER LTD,Community
2017-06-28,35.04,ATS EUROMASTER LTD,Community
2017-06-28,227.27,ATS EUROMASTER LTD,Community
2017-06-28,742.58,ATS EUROMASTER LTD,Community
2017-06-28,1338.49,ATS EUROMASTER LTD,Community
2017-06-28,34.01,ATS EUROMASTER LTD,Community
2017-06-28,224.02,ATS EUROMASTER LTD,Community
2017-06-28,389.77,ATS EUROMASTER LTD,Community
2017-06-28,224.02,ATS EUROMASTER LTD,Community
2017-06-21,271.95,BARRY CARTER MOTOR PRODUCTS LTD,Community
2017-06-14,213.71,CROSSROADS TRUCK & BUS,Community
2017-06-14,133.83,CROSSROADS TRUCK & BUS,Community
2017-06-21,378.00,CROSSROADS TRUCK & BUS,Community
2017-06-14,378.00,CROSSROADS TRUCK & BUS,Community
2017-06-14,605.37,CROSSROADS TRUCK & BUS,Community
2017-06-19,274.62,DENNIS EAGLE LTD,Community
2017-06-14,446.12,DENNIS EAGLE LTD,Community
2017-06-21,589.83,DENNIS EAGLE LTD,Community
2017-06-26,703.67,DENNIS EAGLE LTD,Community
2017-06-07,995.50,DENNIS EAGLE LTD,Community
2017-06-19,14423.16,DENNIS EAGLE LTD,Community
2017-06-14,11.20,EVANS HALSHAW DAF LEEDS,Community
2017-06-14,329.14,EVANS HALSHAW DAF LEEDS,Community
2017-06-14,839.66,JOHNSTON SWEEPERS LTD,Community
2017-06-21,238.91,MEND A HOSE HYDRAULICS LTD,Community
2017-06-19,265.90,MEND A HOSE HYDRAULICS LTD,Community
2017-06-28,842.60,MEND A HOSE HYDRAULICS LTD,Community
2017-06-07,392.00,MORGARD COURT LTD T/A GARDNERS,Community
2017-06-07,9080.79,RIX PETROLEUM (HULL) LIMITED,Community
2017-06-21,9220.00,RIX PETROLEUM (HULL) LIMITED,Community
2017-06-21,774.98,RUSSELLS (KIRKBYMOORSIDE) LTD,Community
2017-06-21,238.00,S & W SERVICES (YORKSHIRE) LTD,Community
2017-06-07,239.00,S & W SERVICES (YORKSHIRE) LTD,Community
2017-06-07,259.00,S & W SERVICES (YORKSHIRE) LTD,Community
2017-06-21,284.60,S & W SERVICES (YORKSHIRE) LTD,Community
2017-06-21,398.00,S & W SERVICES (YORKSHIRE) LTD,Community
2017-06-21,476.00,S & W SERVICES (YORKSHIRE) LTD,Community
2017-06-07,249.85,S & W SERVICES (YORKSHIRE) LTD,Community
2017-06-05,498.55,SHERWOOD SERVICES (UK) LTD,Community
2017-06-28,181.08,SPALDINGS (UK) LTD,Community
2017-06-28,36.40,SPALDINGS (UK) LTD,Community
2017-06-28,7.20,SPALDINGS (UK) LTD,Community
2017-06-21,277.40,TERBERG MATEC UK,Community
2017-06-28,389.83,TERBERG MATEC UK,Community
2017-06-28,402.14,TERBERG MATEC UK,Community
2017-06-21,1444.00,NORTH YORKSHIRE COUNTY COUNCIL,Community
2017-06-19,53.60,BEYOND DIGITAL,Community
2017-06-28,2365.00,BAYDALE CONTROL SYSTEMS LTD,Community
2017-06-28,7295.00,BAYDALE CONTROL SYSTEMS LTD,Community
2017-06-28,953.78,RAPID COMPUTERS LIMITED,Community
2017-06-21,73.30,REDFERN TRAVEL LTD,Community
2017-06-19,107.20,BEYOND DIGITAL,Community
2017-06-07,1293.00,RICARDO-AEA LIMITED,Community
2017-06-14,495.00,ARGYLL GUEST HOUSE,Community
2017-06-28,500.00,ARGYLL GUEST HOUSE,Community
2017-06-21,1551.00,ARGYLL GUEST HOUSE,Community
2017-06-14,931.77,ECLIPSE PROPERTIES LIMITED,Community
2017-06-12,600.00,FITZMAURICE LETTINGS,Community
2017-06-26,2322.84,LEEDS FEDERATED HOUSING ASSOC,Community
2017-06-28,575.00,S & D ABEL,Community
2017-06-28,962.00,SHERRINGTONS SALES AND LETTINGS LTD,Community
2017-06-28,2626.96,THE GUINNESS PARTNERSHIP,Community
2017-06-05,840.00,THE WHITE HORSE,Community
2017-06-07,1000.00,"DACRE, SON & HARTLEY LTD",Community
2017-06-19,556.65,BRITISH GAS TRADING LTD,Community
2017-06-19,48.15,BRITISH GAS TRADING LTD,Community
2017-06-28,250.52,CORONA ENERGY RETAIL 4 LTD,Community
2017-06-28,376.22,CORONA ENERGY RETAIL 4 LTD,Community
