Payment Date,Amount,Benificiary Name,Organisational Unit
2018-06-06,313.32,LANDMARK TRADING (STAMFORD) LTD,Community
2018-06-06,286.5,LANDMARK TRADING (STAMFORD) LTD,Community
2018-06-06,286.5,LANDMARK TRADING (STAMFORD) LTD,Community
2018-06-20,222.3,QUANTIFIED TREE RISK ASSESSMENT LTD,Community
2018-06-06,13.5,A R TWIGG & SON LTD,Community
2018-06-06,615,A R TWIGG & SON LTD,Community
2018-06-11,51.69,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-06-13,265.32,BERENDSEN UK LTD,Community
2018-06-25,3358.40,C PRESTON MASONRY,Community
2018-06-25,2708.40,C PRESTON MASONRY,Community
2018-06-25,2708.40,C PRESTON MASONRY,Community
2018-06-11,7646.00,C PRESTON MASONRY,Community
2018-06-11,1250.00,C PRESTON MASONRY,Community
2018-06-11,1250.00,C PRESTON MASONRY,Community
2018-06-04,1073.00,DR CHRISTIAN LACHMANN,Community
2018-06-04,499.5,DR R SPENCER,Community
2018-06-04,814,DR VIVIENNE JAYNE POSKITT,Community
2018-06-27,432.2,FALON NAMEPLATES LTD,Community
2018-06-04,445,ICCM PAYMENTS,Community
2018-06-20,235,PUMP AND PIPEWORK SERVICES LTD,Community
2018-06-06,917,TELESHORE UK LTD,Community
2018-06-27,200,WETHERBY SKIP HIRE SERVICES,Community
2018-06-27,309.4,BULLOUGHS CLEANING SERVICES LTD,Community
2018-06-27,653.57,BULLOUGHS CLEANING SERVICES LTD,Community
2018-06-27,790.97,BULLOUGHS CLEANING SERVICES LTD,Community
2018-06-11,233.89,CORDANT PEOPLE LIMITED,Community
2018-06-04,240.05,CORDANT PEOPLE LIMITED,Community
2018-06-20,248.71,CORDANT PEOPLE LIMITED,Community
2018-06-11,307.75,CORDANT PEOPLE LIMITED,Community
2018-06-27,243.8,NORTHGATE VEHICLE HIRE LTD,Community
2018-06-27,243.8,NORTHGATE VEHICLE HIRE LTD,Community
2018-06-27,264.5,NORTHGATE VEHICLE HIRE LTD,Community
2018-06-27,264.5,NORTHGATE VEHICLE HIRE LTD,Community
2018-06-27,247.5,PROFESSIONAL PAPER SUPPLIES LTD,Community
2018-06-13,1287.50,PROFESSIONAL PAPER SUPPLIES LTD,Community
2018-06-20,262.5,ADVENT CATERING GROUP,Community
2018-06-20,255.36,EDEN FARM LTD,Community
2018-06-06,339.73,EDEN FARM LTD,Community
2018-06-06,427.08,EDEN FARM LTD,Community
2018-06-27,546.94,EDEN FARM LTD,Community
2018-06-13,704.86,EDEN FARM LTD,Community
2018-06-06,784.74,EDEN FARM LTD,Community
2018-06-27,814.62,EDEN FARM LTD,Community
2018-06-20,851.2,EDEN FARM LTD,Community
2018-06-20,1021.44,EDEN FARM LTD,Community
2018-06-06,230.06,P P SNACK FOODS LTD,Community
2018-06-27,570,PAUL WHITAKER,Community
2018-06-06,404.61,PELSIS LIMITED,Community
2018-06-04,292.3,REDACTED - PERSONAL DATA,Community
2018-06-18,593.65,TRAVAIL EMPLOYMENT GROUP LTD,Community
2018-06-27,670.25,TRAVAIL EMPLOYMENT GROUP LTD,Community
2018-06-06,718.13,TRAVAIL EMPLOYMENT GROUP LTD,Community
2018-06-20,718.13,TRAVAIL EMPLOYMENT GROUP LTD,Community
2018-06-13,646.44,UK CONTAINER MAINTENANCE LTD,Community
2018-06-11,97.21,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-06-11,125.11,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-06-11,97.21,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-06-11,125.11,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-06-20,227,CUMMINS ALLISON,Community
2018-06-06,854.1,G4S CASH SOLUTIONS (UK),Community
2018-06-25,5000.00,HER MAJESTYÔS COURTS SERVICE,Community
2018-06-25,885,HER MAJESTYÔS COURTS SERVICE,Community
2018-06-25,5000.00,HER MAJESTYÔS COURTS SERVICE,Community
2018-06-27,325,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS,Community
2018-06-20,521.05,KELTIC LTD,Community
2018-06-27,271.4,NORTHGATE VEHICLE HIRE LTD,Community
2018-06-27,271.4,NORTHGATE VEHICLE HIRE LTD,Community
2018-06-27,271.4,NORTHGATE VEHICLE HIRE LTD,Community
2018-06-27,271.4,NORTHGATE VEHICLE HIRE LTD,Community
2018-06-13,4250.00,ODEON CINEMAS LTD,Community
2018-06-20,14375.00,PARK SQUARE PROPERTY MANAGEMENT LTD,Community
2018-06-13,818,PARKEON LTD,Community
2018-06-13,25,PARKEON LTD,Community
2018-06-13,884,PARKEON LTD,Community
2018-06-06,486276.84,VOLKERLASER LTD,Community
2018-06-20,270,AIR-WEIGH EUROPE LIMITED,Community
2018-06-11,107.64,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-06-13,457.79,CROSSROADS TRUCK & BUS,Community
2018-06-06,408.05,DENNIS EAGLE LTD,Community
2018-06-13,452.27,DENNIS EAGLE LTD,Community
2018-06-06,97.36,DENNIS EAGLE LTD,Community
2018-06-06,399.67,DENNIS EAGLE LTD,Community
2018-06-13,549.79,DENNIS EAGLE LTD,Community
2018-06-06,556.11,DENNIS EAGLE LTD,Community
2018-06-13,611.35,DENNIS EAGLE LTD,Community
2018-06-20,1014.92,DENNIS EAGLE LTD,Community
2018-06-27,1919.30,DENNIS EAGLE LTD,Community
2018-06-13,3696.48,DIRECT TYRE MANAGEMENT LTD,Community
2018-06-27,10870.33,DIRECT TYRE MANAGEMENT LTD,Community
2018-06-20,1440.99,FUCHS LUBRICANTS (UK) PLC,Community
2018-06-20,240,FUCHS LUBRICANTS (UK) PLC,Community
2018-06-27,407.98,GIBSONS GARDEN MACHINERY LTD,Community
2018-06-13,118.97,PROBRUSH,Community
2018-06-13,118.97,PROBRUSH,Community
2018-06-13,118.99,PROBRUSH,Community
2018-06-20,1435.00,PUMP AND PIPEWORK SERVICES LTD,Community
2018-06-20,178,QPS PLASTICS LTD,Community
2018-06-20,122.5,QPS PLASTICS LTD,Community
2018-06-06,2068.41,RIX PETROLEUM (HULL) LIMITED,Community
2018-06-06,276.3,RIX PETROLEUM (HULL) LIMITED,Community
2018-06-27,588.3,RIX PETROLEUM (HULL) LIMITED,Community
2018-06-13,783.77,RIX PETROLEUM (HULL) LIMITED,Community
2018-06-06,824.25,RIX PETROLEUM (HULL) LIMITED,Community
2018-06-20,925.5,RIX PETROLEUM (HULL) LIMITED,Community
2018-06-06,11182.60,RIX PETROLEUM (HULL) LIMITED,Community
2018-06-13,11396.75,RIX PETROLEUM (HULL) LIMITED,Community
2018-06-27,12137.10,RIX PETROLEUM (HULL) LIMITED,Community
