Payment Date,Amount,Benificiary Name,Organisational Unit
2016-03-11,22.27,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-03-09,1773.00,BARCHAM TREES PLC,Community
2016-03-09,1045.60,LANDMARK TRADING (STAMFORD) LTD,Community
2016-03-09,477.75,LANDMARK TRADING (STAMFORD) LTD,Community
2016-03-23,53.84,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-03-16,216.5,VIEWTOUCH LIMITED,Community
2016-03-07,1332.00,DR K M COATS,Community
2016-03-23,576.3,FALON NAMEPLATES LTD,Community
2016-03-23,288.07,HILTON CABINET CO LTD,Community
2016-03-02,2600.00,MOOR & VALLEY LTD,Community
2016-03-02,950,TELESHORE UK LTD,Community
2016-03-16,212.53,BERENDSEN UK LTD,Community
2016-03-16,1418.37,W BOWERS,Community
2016-03-16,2004.04,FACULTATIEVE TECHNOLOGIES LTD,Community
2016-03-07,536.5,DR R SPENCER,Community
2016-03-21,636,NATIONAL ASSOCIATION OF BRITISH MARKET AUTHORITIES,Community
2016-03-23,931.5,AHS LTD,Community
2016-03-07,721.5,DR VIVIENNE JAYNE POSKITT,Community
2016-03-23,915,PROFESSIONAL PAPER SUPPLIES LTD,Community
2016-03-30,1443.70,PROFESSIONAL PAPER SUPPLIES LTD,Community
2016-03-23,450.68,KILLGERM CHEMICALS LTD,Community
2016-03-02,40668.10,NORTH YORKSHIRE COUNTY COUNCIL,Community
2016-03-16,43380.35,NORTH YORKSHIRE COUNTY COUNCIL,Community
2016-03-16,365.61,THE PERFORMING RIGHT SOCIETY LTD,Community
2016-03-16,1900.00,UK CONTAINER MAINTENANCE LTD,Community
2016-03-16,2390.00,STORM ENVIRONMENTAL LIMITED,Community
2016-03-09,608.88,A & C WEBER UK LTD,Community
2016-03-30,285,NATIONAL PEST TECHNICIANS ASSOCIATION,Community
2016-03-30,456,PAUL WHITAKER,Community
2016-03-02,570,PAUL WHITAKER,Community
2016-03-23,697.68,PELSIS LIMITED,Community
2016-03-30,279,ACORN LIGHTING SERVICES,Community
2016-03-11,46.68,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-03-11,46.68,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-03-23,50.69,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-03-23,44.9,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-03-23,50.69,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-03-23,44.9,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-03-02,274.72,NORTHGATE VEHICLE HIRE LTD,Community
2016-03-02,274.72,NORTHGATE VEHICLE HIRE LTD,Community
2016-03-23,274.72,NORTHGATE VEHICLE HIRE LTD,Community
2016-03-23,274.72,NORTHGATE VEHICLE HIRE LTD,Community
2016-03-30,19,NORTHGATE VEHICLE HIRE LTD,Community
2016-03-30,19,NORTHGATE VEHICLE HIRE LTD,Community
2016-03-23,875.84,JOHNSTON PUBLISHING LTD,Community
2016-03-23,1690.00,LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,Community
2016-03-23,70,LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,Community
2016-03-09,4250.00,ODEON CINEMAS LTD,Community
2016-03-21,229,DESIGNA UK LTD,Community
2016-03-21,229,DESIGNA UK LTD,Community
2016-03-30,1186.10,KELTIC LTD,Community
2016-03-02,1185.00,BEMROSE BOOTH PARAGON LTD,Community
2016-03-02,45,BEMROSE BOOTH PARAGON LTD,Community
2016-03-21,12500.00,PARK SQUARE PROPERTY MANAGEMENT LTD,Community
2016-03-16,630,PARKEON LTD,Community
2016-03-09,241.9,ANDREW PAGE LTD,Community
2016-03-16,274.47,BARRY CARTER MOTOR PRODUCTS LTD,Community
2016-03-30,24.23,CHATFIELDS OF LEEDS,Community
2016-03-30,184.22,CHATFIELDS OF LEEDS,Community
2016-03-30,257.12,CHATFIELDS OF LEEDS,Community
2016-03-02,67.83,CROSSROADS TRUCK & BUS,Community
2016-03-02,67.83,CROSSROADS TRUCK & BUS,Community
2016-03-02,67.83,CROSSROADS TRUCK & BUS,Community
2016-03-02,67.83,CROSSROADS TRUCK & BUS,Community
2016-03-02,67.84,CROSSROADS TRUCK & BUS,Community
2016-03-02,363,CROSSROADS TRUCK & BUS,Community
2016-03-23,397.8,CROSSROADS TRUCK & BUS,Community
2016-03-30,426.24,CROSSROADS TRUCK & BUS,Community
2016-03-30,263.95,DENNIS EAGLE LTD,Community
2016-03-02,269.14,DENNIS EAGLE LTD,Community
2016-03-02,65.01,DENNIS EAGLE LTD,Community
2016-03-09,126.96,DENNIS EAGLE LTD,Community
2016-03-02,400.31,DENNIS EAGLE LTD,Community
2016-03-16,266.4,DENNIS EAGLE LTD,Community
2016-03-16,141.89,DENNIS EAGLE LTD,Community
2016-03-23,462.68,DENNIS EAGLE LTD,Community
