Payment Date,Amount,Benificiary Name,Organisational Unit
2017-10-04,21.18,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-04,2500.00,TRINOVA SYSTEMS LIMITED,Community
2017-10-04,53.64,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-25,45.26,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-02,22.5,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-18,256.93,BERENDSEN UK LTD,Community
2017-10-18,773.08,BERENDSEN UK LTD,Community
2017-10-25,500.65,BROOK STREET (UK) LTD,Community
2017-10-18,605.62,BROOK STREET (UK) LTD,Community
2017-10-11,549.1,BROOK STREET (UK) LTD,Community
2017-10-04,605.62,BROOK STREET (UK) LTD,Community
2017-10-04,684.5,DR CHRISTIAN LACHMANN,Community
2017-10-04,592,DR R SPENCER,Community
2017-10-04,684.5,DR VIVIENNE JAYNE POSKITT,Community
2017-10-18,593.45,FALON NAMEPLATES LTD,Community
2017-10-18,964,REDACTED - PERSONAL DATA,Community
2017-10-25,964,REDACTED - PERSONAL DATA,Community
2017-10-04,504.8,RIX PETROLEUM (HULL) LIMITED,Community
2017-10-18,1945.00,TELESHORE UK LTD,Community
2017-10-02,200,WETHERBY SKIP HIRE SERVICES,Community
2017-10-02,150,WETHERBY SKIP HIRE SERVICES,Community
2017-10-30,295,BULLOUGHS CLEANING SERVICES LTD,Community
2017-10-30,641.33,BULLOUGHS CLEANING SERVICES LTD,Community
2017-10-30,775.67,BULLOUGHS CLEANING SERVICES LTD,Community
2017-10-11,365.7,CORDANT PEOPLE LIMITED,Community
2017-10-18,426.65,CORDANT PEOPLE LIMITED,Community
2017-10-09,435.65,CORDANT PEOPLE LIMITED,Community
2017-10-30,444.65,CORDANT PEOPLE LIMITED,Community
2017-10-30,449.48,CORDANT PEOPLE LIMITED,Community
2017-10-18,524.73,CORDANT PEOPLE LIMITED,Community
2017-10-09,766.29,CORDANT PEOPLE LIMITED,Community
2017-10-25,819.64,CORDANT PEOPLE LIMITED,Community
2017-10-04,1108.40,PROFESSIONAL PAPER SUPPLIES LTD,Community
2017-10-18,219.5,PROFESSIONAL PAPER SUPPLIES LTD,Community
2017-10-04,223.85,PROFESSIONAL PAPER SUPPLIES LTD,Community
2017-10-18,253.35,PROFESSIONAL PAPER SUPPLIES LTD,Community
2017-10-04,320,BOB COWELL,Community
2017-10-04,672.69,EDEN FARM LTD,Community
2017-10-02,22425.00,EDGE PUBLIC SOLUTIONS LTD,Community
2017-10-18,233.2,KILLGERM CHEMICALS LTD,Community
2017-10-04,291.38,P P SNACK FOODS LTD,Community
2017-10-04,23.98,P P SNACK FOODS LTD,Community
2017-10-04,23.98,P P SNACK FOODS LTD,Community
2017-10-11,374.08,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-10-11,338.54,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-10-11,338.54,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-10-18,731.12,PELSIS LIMITED,Community
2017-10-11,2642.40,STORM ENVIRONMENTAL LIMITED,Community
2017-10-11,5094.00,STORM ENVIRONMENTAL LIMITED,Community
2017-10-04,58.77,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-04,58.77,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-25,56.86,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-25,56.86,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-02,105.39,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-02,105.39,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-25,8916.52,BAYDALE CONTROL SYSTEMS LTD,Community
2017-10-25,10643.89,BAYDALE CONTROL SYSTEMS LTD,Community
2017-10-11,2223.00,BEMROSE BOOTH PARAGON LTD,Community
2017-10-11,274.8,BEMROSE BOOTH PARAGON LTD,Community
2017-10-11,274.8,BEMROSE BOOTH PARAGON LTD,Community
2017-10-11,45,BEMROSE BOOTH PARAGON LTD,Community
2017-10-11,391.5,BEMROSE BOOTH PARAGON LTD,Community
2017-10-30,862.6,BEMROSE BOOTH PARAGON LTD,Community
2017-10-11,2268.00,BEMROSE BOOTH PARAGON LTD,Community
2017-10-30,375,BOB COWELL,Community
2017-10-02,825.16,G4S CASH SOLUTIONS (UK),Community
2017-10-25,2118.31,NEWTON ELECTRICAL CONTRACTORS UK LTD,Community
2017-10-25,552.5,NEWTON ELECTRICAL CONTRACTORS UK LTD,Community
2017-10-25,552.5,NEWTON ELECTRICAL CONTRACTORS UK LTD,Community
2017-10-25,2431.58,NEWTON ELECTRICAL CONTRACTORS UK LTD,Community
2017-10-25,1156.00,NEWTON ELECTRICAL CONTRACTORS UK LTD,Community
2017-10-25,1156.00,NEWTON ELECTRICAL CONTRACTORS UK LTD,Community
2017-10-16,3675.08,NIDDERDALE AGRICULTURAL SOCIETY,Community
2017-10-25,274.72,NORTHGATE VEHICLE HIRE LTD,Community
2017-10-25,274.72,NORTHGATE VEHICLE HIRE LTD,Community
2017-10-25,300.89,NORTHGATE VEHICLE HIRE LTD,Community
2017-10-25,300.89,NORTHGATE VEHICLE HIRE LTD,Community
2017-10-25,274.72,NORTHGATE VEHICLE HIRE LTD,Community
2017-10-25,274.72,NORTHGATE VEHICLE HIRE LTD,Community
2017-10-25,300.89,NORTHGATE VEHICLE HIRE LTD,Community
2017-10-25,300.89,NORTHGATE VEHICLE HIRE LTD,Community
2017-10-16,4166.67,PARK SQUARE PROPERTY MANAGEMENT LTD,Community
2017-10-18,616,PARKEON LTD,Community
2017-10-18,1092.00,PARKEON LTD,Community
2017-10-25,1,REDFERN TRAVEL LTD,Community
2017-10-25,1,REDFERN TRAVEL LTD,Community
2017-10-25,1,REDFERN TRAVEL LTD,Community
2017-10-30,2750.00,SCHEIDT & BACHMANN (UK) LTD,Community
2017-10-30,1800.00,SCHEIDT & BACHMANN (UK) LTD,Community
2017-10-18,1233.00,SCHEIDT & BACHMANN (UK) LTD,Community
2017-10-30,850,WHARFEDALE FINANCE CO.,Community
2017-10-25,388.06,YORKSHIRE WATER PLC,Community
2017-10-04,70.33,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-25,117.58,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-10-02,72.71,ALLSTAR BUSINESS SOLUTIONS LTD,Community
