Payment Date,Amount,Benificiary Name,Organisational Unit
2017-05-10,26.88,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-05-24,92.26,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-05-03,16.67,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-05-03,240.68,BERENDSEN UK LTD,Community
2017-05-17,300.85,BERENDSEN UK LTD,Community
2017-05-10,573.50,DR CHRISTIAN LACHMANN,Community
2017-05-10,721.50,DR R SPENCER,Community
2017-05-10,980.50,DR VIVIENNE JAYNE POSKITT,Community
2017-05-10,1614.96,FACULTATIEVE TECHNOLOGIES LTD,Community
2017-05-10,75.00,FACULTATIEVE TECHNOLOGIES LTD,Community
2017-05-08,5015.81,MEMSAFE LTD,Community
2017-05-08,1550.00,NEIL & SONYA MILSTED,Community
2017-05-08,352.76,ST CUTHBERTS CHURCH,Community
2017-05-03,695.00,TURNSIDE MARKETING LIMITED,Community
2017-05-31,304.75,CORDANT PEOPLE LIMITED,Community
2017-05-10,629.90,PROFESSIONAL PAPER SUPPLIES LTD,Community
2017-05-03,333.86,EDEN FARM LTD,Community
2017-05-10,497.84,EDEN FARM LTD,Community
2017-05-10,538.24,EDEN FARM LTD,Community
2017-05-24,541.88,EDEN FARM LTD,Community
2017-05-17,564.64,EDEN FARM LTD,Community
2017-05-03,592.82,EDEN FARM LTD,Community
2017-05-03,805.30,EDEN FARM LTD,Community
2017-05-24,237.44,KILLGERM CHEMICALS LTD,Community
2017-05-31,39114.19,NORTH YORKSHIRE COUNTY COUNCIL,Community
2017-05-10,261.21,P P SNACK FOODS LTD,Community
2017-05-10,22.36,P P SNACK FOODS LTD,Community
2017-05-10,22.36,P P SNACK FOODS LTD,Community
2017-05-24,704.00,PAUL WHITAKER,Community
2017-05-03,237.58,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-05-03,166.50,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-05-03,166.50,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-05-17,560.34,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-05-17,560.34,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-05-17,666.96,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2017-05-24,3056.40,STORM ENVIRONMENTAL LIMITED,Community
2017-05-15,517.50,SUPAMOLE LTD,Community
2017-05-31,672.96,THE PERFORMING RIGHT SOCIETY LTD,Community
2017-05-31,1396.98,UK CONTAINER MAINTENANCE LTD,Community
2017-05-10,53.04,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-05-10,53.04,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-05-24,51.57,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-05-24,51.57,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-05-03,56.61,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-05-03,56.61,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2017-05-24,2223.00,BEMROSE BOOTH PARAGON LTD,Community
2017-05-24,1099.20,BEMROSE BOOTH PARAGON LTD,Community
2017-05-24,592.80,BEMROSE BOOTH PARAGON LTD,Community
2017-05-24,45.00,BEMROSE BOOTH PARAGON LTD,Community
2017-05-24,1099.20,BEMROSE BOOTH PARAGON LTD,Community
2017-05-24,45.00,BEMROSE BOOTH PARAGON LTD,Community
2017-05-24,2268.00,BEMROSE BOOTH PARAGON LTD,Community
2017-05-03,875.00,BRITISH PARKING ASSOCIATION,Community
2017-05-22,5000.00,HER MAJESTYÔS COURTS SERVICE,Community
2017-05-22,5000.00,HER MAJESTYÔS COURTS SERVICE,Community
2017-05-22,885.00,HER MAJESTYÔS COURTS SERVICE,Community
2017-05-31,260.00,JAPS ENGINEERING,Community
2017-05-24,272.60,KELTIC LTD,Community
2017-05-24,19.00,NORTHGATE VEHICLE HIRE LTD,Community
2017-05-24,19.00,NORTHGATE VEHICLE HIRE LTD,Community
2017-05-17,465.37,PATROL,Community
2017-05-17,2629.20,PATROL,Community
2017-05-17,2629.20,PATROL,Community
2017-05-25,269.75,AEBI SCHMIDT UK LTD,Community
2017-05-22,378.41,AEBI SCHMIDT UK LTD,Community
2017-05-03,1315.98,AEBI SCHMIDT UK LTD,Community
2017-05-24,207.03,ATS EUROMASTER LTD,Community
2017-05-24,26.01,ATS EUROMASTER LTD,Community
2017-05-24,52.31,ATS EUROMASTER LTD,Community
2017-05-24,234.70,ATS EUROMASTER LTD,Community
2017-05-24,136.09,ATS EUROMASTER LTD,Community
2017-05-24,165.75,ATS EUROMASTER LTD,Community
2017-05-24,26.30,ATS EUROMASTER LTD,Community
2017-05-24,40.31,ATS EUROMASTER LTD,Community
2017-05-24,17.55,ATS EUROMASTER LTD,Community
2017-05-24,9.92,ATS EUROMASTER LTD,Community
2017-05-24,582.31,ATS EUROMASTER LTD,Community
2017-05-24,786.03,ATS EUROMASTER LTD,Community
2017-05-24,250.82,ATS EUROMASTER LTD,Community
2017-05-24,230.97,ATS EUROMASTER LTD,Community
2017-05-24,662.98,ATS EUROMASTER LTD,Community
2017-05-24,203.30,ATS EUROMASTER LTD,Community
2017-05-24,165.75,ATS EUROMASTER LTD,Community
2017-05-24,317.56,ATS EUROMASTER LTD,Community
2017-05-24,331.49,ATS EUROMASTER LTD,Community
2017-05-24,331.49,ATS EUROMASTER LTD,Community
2017-05-24,570.14,ATS EUROMASTER LTD,Community
2017-05-24,406.60,ATS EUROMASTER LTD,Community
2017-05-24,238.65,ATS EUROMASTER LTD,Community
2017-05-24,388.80,ATS EUROMASTER LTD,Community
2017-05-24,58.02,ATS EUROMASTER LTD,Community
2017-05-24,250.67,ATS EUROMASTER LTD,Community
2017-05-24,80.81,ATS EUROMASTER LTD,Community
2017-05-24,228.45,ATS EUROMASTER LTD,Community
2017-05-24,167.54,ATS EUROMASTER LTD,Community
2017-05-24,331.49,ATS EUROMASTER LTD,Community
2017-05-24,228.45,ATS EUROMASTER LTD,Community
2017-05-24,155.16,ATS EUROMASTER LTD,Community
2017-05-24,83.77,ATS EUROMASTER LTD,Community
2017-05-24,402.42,ATS EUROMASTER LTD,Community
2017-05-17,758.10,BERENDSEN UK LTD,Community
2017-05-03,272.80,CROSSROADS TRUCK & BUS,Community
2017-05-10,367.82,CROSSROADS TRUCK & BUS,Community
2017-05-17,470.27,CROSSROADS TRUCK & BUS,Community
2017-05-24,593.00,CROSSROADS TRUCK & BUS,Community
2017-05-03,275.60,DENNIS EAGLE LTD,Community
2017-05-25,282.12,DENNIS EAGLE LTD,Community
2017-05-03,469.20,DENNIS EAGLE LTD,Community
2017-05-10,18.33,DENNIS EAGLE LTD,Community
2017-05-10,581.05,DENNIS EAGLE LTD,Community
2017-05-03,678.33,DENNIS EAGLE LTD,Community
2017-05-03,212.72,DENNIS EAGLE LTD,Community
2017-05-24,212.72,DENNIS EAGLE LTD,Community
2017-05-10,261.00,EVANS HALSHAW DAF LEEDS,Community
2017-05-22,619.21,FUCHS LUBRICANTS (UK) PLC,Community
2017-05-24,1873.08,FUCHS LUBRICANTS (UK) PLC,Community
2017-05-03,2352.52,GEMCO SERVICES,Community
2017-05-17,73.65,GIBSONS GARDEN MACHINERY LTD,Community
2017-05-17,73.65,GIBSONS GARDEN MACHINERY LTD,Community
2017-05-17,138.90,GIBSONS GARDEN MACHINERY LTD,Community
2017-05-10,275.00,J D MACADAM & SON LIMITED,Community
2017-05-24,770.68,JOHNSTON SWEEPERS LTD,Community
2017-05-31,363.34,MEND A HOSE HYDRAULICS LTD,Community
2017-05-10,696.30,MITCHELL DIESEL LTD,Community
2017-05-24,958.88,MITCHELL DIESEL LTD,Community
2017-05-17,516.51,RIX PETROLEUM (HULL) LIMITED,Community
2017-05-31,9230.00,RIX PETROLEUM (HULL) LIMITED,Community
2017-05-24,9363.00,RIX PETROLEUM (HULL) LIMITED,Community
2017-05-10,9461.00,RIX PETROLEUM (HULL) LIMITED,Community
2017-05-17,9558.82,RIX PETROLEUM (HULL) LIMITED,Community
2017-05-03,10278.40,RIX PETROLEUM (HULL) LIMITED,Community
2017-05-31,298.00,S & W SERVICES (YORKSHIRE) LTD,Community
2017-05-24,382.45,S & W SERVICES (YORKSHIRE) LTD,Community
2017-05-03,595.85,S & W SERVICES (YORKSHIRE) LTD,Community
2017-05-24,215.00,S & W SERVICES (YORKSHIRE) LTD,Community
2017-05-03,233.65,TERBERG MATEC UK,Community
2017-05-24,390.40,TERBERG MATEC UK,Community
2017-05-24,457.39,TERBERG MATEC UK,Community
2017-05-10,655.37,TERBERG MATEC UK,Community
2017-05-03,265.00,THE AUTOGLAZIERS,Community
2017-05-03,2365.00,BAYDALE CONTROL SYSTEMS LTD,Community
2017-05-31,2365.00,BAYDALE CONTROL SYSTEMS LTD,Community
2017-05-08,28873.38,BRITISH TELECOMMUNICATIONS PLC,Community
2017-05-17,300.00,COMMUNITY LINKS (NORTHERN) LTD,Community
2017-05-15,600.00,CITY OF YORK COUNCIL,Community
2017-05-31,2986.99,NORTHUMBRIAN WATER LIMITED (NWL),Community
2017-05-03,2284.80,WEST YORKSHIRE ANALYTICAL SERVICES,Community
2017-05-03,2410.16,ESE DIRECT LTD,Community
2017-05-22,3464.00,HER MAJESTYÔS COURTS SERVICE,Community
2017-05-08,800623.56,NORTH YORKSHIRE COUNTY COUNCIL,Community
2017-05-17,1821.51,PATROL,Community
2017-05-17,280.00,ARGYLL GUEST HOUSE,Community
2017-05-31,420.00,ARGYLL GUEST HOUSE,Community
2017-05-22,525.00,ARGYLL GUEST HOUSE,Community
2017-05-08,1500.00,ARGYLL GUEST HOUSE,Community
2017-05-24,1560.00,ARGYLL GUEST HOUSE,Community
2017-05-24,2255.00,ARGYLL GUEST HOUSE,Community
2017-05-08,2365.00,ARGYLL GUEST HOUSE,Community
2017-05-24,1290.00,BELVOIR,Community
2017-05-15,712.53,ECLIPSE PROPERTIES LIMITED,Community
2017-05-15,1370.25,ECLIPSE PROPERTIES LIMITED,Community
2017-05-15,1699.11,ECLIPSE PROPERTIES LIMITED,Community
2017-05-25,600.00,ELET,Community
2017-05-31,600.00,ELET,Community
2017-05-03,904.24,HARROGATE HOMELESS PROJECT,Community
2017-05-15,435.00,HARROGATE LANDLORD SERVICES,Community
2017-05-24,504.00,MOHAMMED MAQSOOD YAQUB,Community
2017-05-24,400.00,NEIL AND MARY ANSLOW,Community
2017-05-17,575.00,SHERRINGTONS LETTINGS,Community
2017-05-31,1200.00,SHERRINGTONS LETTINGS,Community
2017-05-10,600.00,SHERRINGTONS LETTINGS,Community
2017-05-03,600.00,SIMON NESOM,Community
2017-05-08,300.00,THE WHITE HORSE,Community
2017-05-15,375.00,THE WHITE HORSE,Community
2017-05-03,595.00,VERITY FREARSON LTD,Community
2017-05-08,1250.00,WINDSOR COURT PROPERTIES,Community
2017-05-03,209.00,HQN LTD,Community
2017-05-17,39.00,REDFERN TRAVEL LTD,Community
2017-05-24,554.68,BRITISH GAS TRADING LTD,Community
2017-05-17,282.64,FURNITURE RESOURCE CENTRE LTD,Community
2017-05-17,11.02,FURNITURE RESOURCE CENTRE LTD,Community
2017-05-03,403.21,NPOWER LTD,Community
2017-05-03,607.83,NPOWER LTD,Community
2017-05-03,1005.72,NPOWER LTD,Community
2017-05-03,20.44,NPOWER LTD,Community
2017-05-03,30.12,NPOWER LTD,Community
2017-05-03,50.16,NPOWER LTD,Community
2017-05-03,1150.58,SECTOR SECURITY SERVICE LTD,Community
2017-05-03,1174.38,SECTOR SECURITY SERVICE LTD,Community
2017-05-17,1354.24,SECTOR SECURITY SERVICE LTD,Community
2017-05-10,719.65,YORKSHIRE WATER PLC,Community
2017-05-10,845.34,YORKSHIRE WATER PLC,Community
