Payment Date,Amount,Benificiary Name,Organisational Unit
2018-01-24,26.4,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-01-17,77,BARCHAM TREES PLC,Community
2018-01-17,77,BARCHAM TREES PLC,Community
2018-01-17,5160.00,BARCHAM TREES PLC,Community
2018-01-10,299,LANDMARK TRADING (STAMFORD) LTD,Community
2018-01-24,86.29,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-01-24,51.89,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-01-10,363.37,BROOK STREET (UK) LTD,Community
2018-01-31,363.37,BROOK STREET (UK) LTD,Community
2018-01-24,581.4,BROOK STREET (UK) LTD,Community
2018-01-08,605.62,BROOK STREET (UK) LTD,Community
2018-01-31,390.8,FALON NAMEPLATES LTD,Community
2018-01-31,18,FALON NAMEPLATES LTD,Community
2018-01-22,265.32,BERENDSEN UK LTD,Community
2018-01-22,773.08,BERENDSEN UK LTD,Community
2018-01-31,200,WETHERBY SKIP HIRE SERVICES,Community
2018-01-03,666,DR R SPENCER,Community
2018-01-31,345,C PRESTON MASONRY,Community
2018-01-31,300,C PRESTON MASONRY,Community
2018-01-31,300,C PRESTON MASONRY,Community
2018-01-03,980.5,DR VIVIENNE JAYNE POSKITT,Community
2018-01-03,869.5,DR CHRISTIAN LACHMANN,Community
2018-01-29,222.6,NORTHGATE VEHICLE HIRE LTD,Community
2018-01-29,222.6,NORTHGATE VEHICLE HIRE LTD,Community
2018-01-29,222.6,NORTHGATE VEHICLE HIRE LTD,Community
2018-01-29,295,BULLOUGHS CLEANING SERVICES LTD,Community
2018-01-29,641.33,BULLOUGHS CLEANING SERVICES LTD,Community
2018-01-29,775.67,BULLOUGHS CLEANING SERVICES LTD,Community
2018-01-15,230,PHS GROUP PLC,Community
2018-01-15,404.58,PHS GROUP PLC,Community
2018-01-17,404.58,PHS GROUP PLC,Community
2018-01-17,262.09,CORDANT PEOPLE LIMITED,Community
2018-01-15,301.57,CORDANT PEOPLE LIMITED,Community
2018-01-17,348.52,CORDANT PEOPLE LIMITED,Community
2018-01-17,350.51,CORDANT PEOPLE LIMITED,Community
2018-01-15,441.75,CORDANT PEOPLE LIMITED,Community
2018-01-29,294.53,CORDANT PEOPLE LIMITED,Community
2018-01-17,324.9,PROFESSIONAL PAPER SUPPLIES LTD,Community
2018-01-15,707.5,PROFESSIONAL PAPER SUPPLIES LTD,Community
2018-01-15,779.7,PROFESSIONAL PAPER SUPPLIES LTD,Community
2018-01-17,820.65,PROFESSIONAL PAPER SUPPLIES LTD,Community
2018-01-22,499,HIRING WIZARD LTD,Community
2018-01-17,1100.00,NORTH EAST PRO GROUP,Community
2018-01-17,50.14,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-01-24,1115.00,JOHNSTON PUBLISHING LTD,Community
2018-01-31,43625.24,NORTH YORKSHIRE COUNTY COUNCIL,Community
2018-01-24,318.2,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2018-01-24,282.66,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2018-01-24,282.66,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2018-01-31,456,PAUL WHITAKER,Community
2018-01-03,250,ACORN ANALYTICAL SERVICES LTD,Community
2018-01-22,854.01,ACORN LIGHTING SERVICES,Community
2018-01-22,420,ACORN LIGHTING SERVICES,Community
2018-01-22,420,ACORN LIGHTING SERVICES,Community
2018-01-24,60.87,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-01-24,60.87,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-01-17,60.34,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-01-17,60.34,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-01-24,247.8,NORTHGATE VEHICLE HIRE LTD,Community
2018-01-24,247.8,NORTHGATE VEHICLE HIRE LTD,Community
2018-01-17,854.1,G4S CASH SOLUTIONS (UK),Community
2018-01-31,854.1,G4S CASH SOLUTIONS (UK),Community
2018-01-19,1704.30,BEMROSE BOOTH PARAGON LTD,Community
2018-01-15,14375.00,PARK SQUARE PROPERTY MANAGEMENT LTD,Community
2018-01-22,850,WHARFEDALE FINANCE CO.,Community
2018-01-15,861,PARKEON LTD,Community
2018-01-17,658.75,PARKEON LTD,Community
2018-01-17,29.5,PARKEON LTD,Community
2018-01-17,673.5,PARKEON LTD,Community
2018-01-17,254.25,PARKEON LTD,Community
2018-01-10,616,PARKEON LTD,Community
2018-01-10,1092.00,PARKEON LTD,Community
2018-01-17,50,SCHEIDT & BACHMANN (UK) LTD,Community
2018-01-03,625,SCHEIDT & BACHMANN (UK) LTD,Community
2018-01-03,625,SCHEIDT & BACHMANN (UK) LTD,Community
2018-01-03,2390.00,SCHEIDT & BACHMANN (UK) LTD,Community
2018-01-03,3696.00,SCHEIDT & BACHMANN (UK) LTD,Community
2018-01-03,1440.00,SCHEIDT & BACHMANN (UK) LTD,Community
2018-01-17,360,SCHEIDT & BACHMANN (UK) LTD,Community
2018-01-24,97.79,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-01-17,102.6,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-01-29,221.6,BARRY CARTER MOTOR PRODUCTS LTD,Community
2018-01-03,447.75,BARRY CARTER MOTOR PRODUCTS LTD,Community
2018-01-17,243.88,EVANS HALSHAW DAF LEEDS,Community
2018-01-10,109.5,EVANS HALSHAW DAF LEEDS,Community
2018-01-17,269.22,EVANS HALSHAW DAF LEEDS,Community
2018-01-10,149.58,EVANS HALSHAW DAF LEEDS,Community
2018-01-31,417.58,EVANS HALSHAW DAF LEEDS,Community
2018-01-10,217.69,DENNIS EAGLE LTD,Community
2018-01-31,222.33,DENNIS EAGLE LTD,Community
2018-01-03,69.05,DENNIS EAGLE LTD,Community
2018-01-24,272.79,DENNIS EAGLE LTD,Community
2018-01-24,41.21,DENNIS EAGLE LTD,Community
2018-01-24,41.21,DENNIS EAGLE LTD,Community
2018-01-31,374.39,DENNIS EAGLE LTD,Community
2018-01-17,420.77,DENNIS EAGLE LTD,Community
2018-01-03,735.04,DENNIS EAGLE LTD,Community
2018-01-03,82.37,DENNIS EAGLE LTD,Community
2018-01-03,26.87,DENNIS EAGLE LTD,Community
2018-01-03,459.79,DENNIS EAGLE LTD,Community
2018-01-03,440.27,DENNIS EAGLE LTD,Community
2018-01-03,53.78,DENNIS EAGLE LTD,Community
2018-01-03,58.63,DENNIS EAGLE LTD,Community
2018-01-03,212.72,DENNIS EAGLE LTD,Community
2018-01-31,252.18,MEND A HOSE HYDRAULICS LTD,Community
2018-01-29,121,QPS PLASTICS LTD,Community
2018-01-29,121,QPS PLASTICS LTD,Community
2018-01-03,188.68,SPALDINGS (UK) LTD,Community
2018-01-03,26.68,SPALDINGS (UK) LTD,Community
2018-01-10,3447.88,TERBERG MATEC UK,Community
2018-01-24,239,S & W SERVICES (YORKSHIRE) LTD,Community
2018-01-24,239,S & W SERVICES (YORKSHIRE) LTD,Community
2018-01-29,2000.00,EURO MUNICIPAL LTD,Community
2018-01-29,2000.00,EURO MUNICIPAL LTD,Community
2018-01-31,287.85,RIX PETROLEUM (HULL) LIMITED,Community
2018-01-10,266.45,RIX PETROLEUM (HULL) LIMITED,Community
