Payment Date,Amount,Benificiary Name,Organisational Unit
2018-03-07,24.13,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-21,255.66,ASHTEAD PLANT HIRE CO LTD,Community
2018-03-14,238.98,RADIODETECTION LTD,Community
2018-03-26,58.5,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-14,267.21,BERENDSEN UK LTD,Community
2018-03-21,444.12,BROOK STREET (UK) LTD,Community
2018-03-14,585.43,BROOK STREET (UK) LTD,Community
2018-03-07,605.62,BROOK STREET (UK) LTD,Community
2018-03-07,605.62,BROOK STREET (UK) LTD,Community
2018-03-28,605.62,BROOK STREET (UK) LTD,Community
2018-03-07,832.5,DR CHRISTIAN LACHMANN,Community
2018-03-07,925,DR R SPENCER,Community
2018-03-07,1332,DR VIVIENNE JAYNE POSKITT,Community
2018-03-07,857.48,FACULTATIEVE TECHNOLOGIES LTD,Community
2018-03-28,245.5,G.E.M PRECAST LTD,Community
2018-03-26,297.6,G.E.M PRECAST LTD,Community
2018-03-28,366,RAPID 3D SOLUTIONS LTD,Community
2018-03-14,764.89,SAM TURNER & SONS LTD,Community
2018-03-12,352.76,ST CUTHBERTS CHURCH,Community
2018-03-28,295,BULLOUGHS CLEANING SERVICES LTD,Community
2018-03-28,641.33,BULLOUGHS CLEANING SERVICES LTD,Community
2018-03-28,775.67,BULLOUGHS CLEANING SERVICES LTD,Community
2018-03-12,542.45,CORDANT PEOPLE LIMITED,Community
2018-03-21,835.02,CORDANT PEOPLE LIMITED,Community
2018-03-26,212,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-26,212,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-26,212,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-26,212,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-28,57,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-19,57,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-05,404.58,PHS GROUP PLC,Community
2018-03-28,480,DRIVER & VEHICLE LICENSING AGENCY,Community
2018-03-07,35065.95,NORTH YORKSHIRE COUNTY COUNCIL,Community
2018-03-07,41442.04,NORTH YORKSHIRE COUNTY COUNCIL,Community
2018-03-28,456,PAUL WHITAKER,Community
2018-03-07,570,PAUL WHITAKER,Community
2018-03-07,59.94,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,59.94,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-05,62.6,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-05,62.6,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,63.38,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,58.55,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,63.38,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,58.55,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,64.38,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,121.24,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,64.38,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,121.24,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-21,889.2,BEMROSE BOOTH PARAGON LTD,Community
2018-03-21,45,BEMROSE BOOTH PARAGON LTD,Community
2018-03-21,1037.4,BEMROSE BOOTH PARAGON LTD,Community
2018-03-28,486,BOB COWELL,Community
2018-03-28,683,BOB COWELL,Community
2018-03-07,854.1,G4S CASH SOLUTIONS (UK),Community
2018-03-28,854.1,G4S CASH SOLUTIONS (UK),Community
2018-03-05,276,HARROGATE IN BLOOM,Community
2018-03-28,5000,HER MAJESTYÔS COURTS SERVICE,Community
2018-03-28,885,HER MAJESTYÔS COURTS SERVICE,Community
2018-03-28,5000,HER MAJESTYÔS COURTS SERVICE,Community
2018-03-07,1110.7,KELTIC LTD,Community
2018-03-05,104.1,LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,Community
2018-03-05,301.9,LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,Community
2018-03-28,128,MARLBOROUGH RADIO SERVICES,Community
2018-03-28,236,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-28,236,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-28,19,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-28,19,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-19,19,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-19,19,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-21,14375,PARK SQUARE PROPERTY MANAGEMENT LTD,Community
2018-03-21,616,PARKEON LTD,Community
2018-03-26,97813.86,VOLKERLASER LTD,Community
2018-03-07,62.98,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-05,98.32,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,49.95,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,95.07,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-28,231.17,BARRY CARTER MOTOR PRODUCTS LTD,Community
2018-03-28,458.82,CROSSROADS TRUCK & BUS,Community
2018-03-14,209.12,DENNIS EAGLE LTD,Community
2018-03-28,159.67,DENNIS EAGLE LTD,Community
2018-03-14,408.11,DENNIS EAGLE LTD,Community
2018-03-14,315.26,DENNIS EAGLE LTD,Community
2018-03-14,159.67,DENNIS EAGLE LTD,Community
2018-03-28,589.58,DENNIS EAGLE LTD,Community
2018-03-07,2427.1,DENNIS EAGLE LTD,Community
2018-03-28,219.1,DENNIS EAGLE LTD,Community
2018-03-28,438.2,DENNIS EAGLE LTD,Community
2018-03-28,3805.28,DIRECT TYRE MANAGEMENT LTD,Community
2018-03-14,216.66,EVANS HALSHAW DAF LEEDS,Community
2018-03-28,290.84,EVANS HALSHAW DAF LEEDS,Community
2018-03-14,222.08,EVANS HALSHAW DAF LEEDS,Community
2018-03-14,408.94,FG ADAMSON & SON,Community
2018-03-28,3900,GEMCO EQUIPMENT LTD,Community
2018-03-28,225.81,GEMCO SERVICES,Community
2018-03-28,2399.57,GEMCO SERVICES,Community
2018-03-28,230.93,JOHNSTON SWEEPERS LTD,Community
2018-03-07,695,MIKE WILSON MOTORS,Community
2018-03-21,276.63,RIX PETROLEUM (HULL) LIMITED,Community
2018-03-07,282,RIX PETROLEUM (HULL) LIMITED,Community
2018-03-28,284.46,RIX PETROLEUM (HULL) LIMITED,Community
2018-03-14,9215.44,RIX PETROLEUM (HULL) LIMITED,Community
2018-03-21,9560.09,RIX PETROLEUM (HULL) LIMITED,Community
2018-03-28,9627.66,RIX PETROLEUM (HULL) LIMITED,Community
2018-03-07,10726.1,RIX PETROLEUM (HULL) LIMITED,Community
2018-03-14,369,S & W SERVICES (YORKSHIRE) LTD,Community
2018-03-07,404.86,S & W SERVICES (YORKSHIRE) LTD,Community
2018-03-21,595,S & W SERVICES (YORKSHIRE) LTD,Community
2018-03-07,226.65,TERBERG MATEC UK,Community
2018-03-07,238.66,TERBERG MATEC UK,Community
2018-03-21,339.74,TERBERG MATEC UK,Community
2018-03-14,401.78,TERBERG MATEC UK,Community
2018-03-28,449.36,TERBERG MATEC UK,Community
2018-03-28,667.06,TERBERG MATEC UK,Community
2018-03-28,759.17,TERBERG MATEC UK,Community
2018-03-14,265,THE AUTOGLAZIERS,Community
2018-03-14,265,THE AUTOGLAZIERS,Community
2018-03-21,265,THE AUTOGLAZIERS,Community
2018-03-14,265,THE AUTOGLAZIERS,Community
2018-03-12,399,EPS TRAINING AND EVENTS LTD,Community
2018-03-26,500,NORTH YORKSHIRE COUNTY COUNCIL,Community
2018-03-12,1440,CHARTERED INSTITUTE OF ENVIRONMENTAL HEALTH,Community
2018-03-21,265,REDFERN TRAVEL LTD,Community
2018-03-28,2365,BAYDALE CONTROL SYSTEMS LTD,Community
2018-03-12,190,CROWNE PLAZA,Community
2018-03-12,839.17,CROWNE PLAZA,Community
2018-03-21,141.83,REDFERN TRAVEL LTD,Community
2018-03-21,82.5,REDFERN TRAVEL LTD,Community
2018-03-21,82.5,REDFERN TRAVEL LTD,Community
2018-03-07,428,THE SAFETY LETTER BOX COMPANY LTD,Community
2018-03-12,1080,CHARTERED INSTITUTE OF ENVIRONMENTAL HEALTH,Community
2018-03-05,1287.25,NORTHUMBRIAN WATER LIMITED (NWL),Community
2018-03-26,6500,KNARESBOROUGH TOWN COUNCIL,Community
2018-03-21,14859.19,NPOWER NORTHERN LTD,Community
2018-03-21,4355.57,NPOWER NORTHERN LTD,Community
2018-03-21,1182.18,NPOWER NORTHERN LTD,Community
2018-03-21,1088.75,NPOWER NORTHERN LTD,Community
2018-03-21,842.23,NPOWER NORTHERN LTD,Community
2018-03-21,1088.75,NPOWER NORTHERN LTD,Community
2018-03-21,1182.18,NPOWER NORTHERN LTD,Community
2018-03-21,9398.01,NPOWER NORTHERN LTD,Community
2018-03-21,12337.73,NPOWER NORTHERN LTD,Community
2018-03-21,12337.73,NPOWER NORTHERN LTD,Community
2018-03-21,13396.27,NPOWER NORTHERN LTD,Community
2018-03-21,13396.27,NPOWER NORTHERN LTD,Community
2018-03-21,14859.19,NPOWER NORTHERN LTD,Community
2018-03-21,16134.08,NPOWER NORTHERN LTD,Community
2018-03-26,6500,RIPON CITY COUNCIL,Community
2018-03-07,14.99,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,14.99,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,14.99,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,14.97,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-05,15.65,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-05,15.65,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-05,15.65,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-05,15.65,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,15.85,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,15.85,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,15.85,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,15.85,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,14.64,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,14.64,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,14.64,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,14.61,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,16.1,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,16.1,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,16.1,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,16.1,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,30.31,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,30.31,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,30.31,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,30.29,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-28,3464,HER MAJESTYÔS COURTS SERVICE,Community
2018-03-28,174,HER MAJESTYÔS COURTS SERVICE,Community
2018-03-28,149.5,HER MAJESTYÔS COURTS SERVICE,Community
2018-03-28,202.5,HER MAJESTYÔS COURTS SERVICE,Community
2018-03-28,125,HER MAJESTYÔS COURTS SERVICE,Community
2018-03-05,185.9,LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,Community
2018-03-05,418.1,LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,Community
2018-03-28,92.75,MARLBOROUGH RADIO SERVICES,Community
2018-03-28,9.5,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-28,9.5,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-19,9.5,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-19,9.5,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-28,800,ARCH RESOLUTION,Community
2018-03-14,525,BRIDGE PROPERTIES,Community
2018-03-14,785,BRIDGE PROPERTIES,Community
2018-03-14,304.2,CRAVEN DISTRICT COUNCIL,Community
2018-03-07,428.3,CRAVEN DISTRICT COUNCIL,Community
2018-03-07,471.55,CRAVEN DISTRICT COUNCIL,Community
2018-03-14,1151.01,ECLIPSE PROPERTIES LIMITED,Community
2018-03-19,623.82,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,Community
2018-03-14,794.26,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,Community
2018-03-26,859.86,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,Community
2018-03-14,337,JAMES WAITE,Community
2018-03-14,595,KARL HANOVER PROPERTIES LTD,Community
2018-03-14,625,KARL HANOVER PROPERTIES LTD,Community
2018-03-12,595,KARL HANOVER PROPERTIES LTD,Community
2018-03-12,595,KARL HANOVER PROPERTIES LTD,Community
2018-03-19,440,MR M J HASSALL,Community
2018-03-14,498.33,MR M J HASSALL,Community
2018-03-26,495,NEIL AND MARY ANSLOW,Community
2018-03-26,595,NEIL AND MARY ANSLOW,Community
2018-03-21,789,NICHOLLS TYREMAN ESTATE AGENTS,Community
2018-03-26,500,NIGEL RUDD,Community
2018-03-26,500,NIGEL RUDD,Community
2018-03-14,2653,T J NODDINGS,Community
2018-03-05,315,THE WHITE HORSE,Community
2018-03-14,315,THE WHITE HORSE,Community
2018-03-19,315,THE WHITE HORSE,Community
2018-03-26,315,THE WHITE HORSE,Community
2018-03-28,426,WINDSOR COURT PROPERTIES,Community
2018-03-12,441.35,YORKSHIRE HOUSING LTD,Community
2018-03-07,15.5,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,510.27,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-05,492.54,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-26,612.69,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-07,695.63,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2018-03-21,659.39,ALTERNATIVE WINDOWS (LEEDS) LTD,Community
2018-03-19,220,AWARD ENERGY CONSULTANTS,Community
2018-03-14,250,AWARD ENERGY CONSULTANTS,Community
2018-03-12,293.2,DUFTON PLUMBING AND HEATING,Community
2018-03-21,538.52,DUFTON PLUMBING AND HEATING,Community
2018-03-21,538.52,DUFTON PLUMBING AND HEATING,Community
2018-03-21,538.52,DUFTON PLUMBING AND HEATING,Community
2018-03-12,2047.99,DUFTON PLUMBING AND HEATING,Community
2018-03-21,843.26,GRAFTON MERCHANTING GB LTD,Community
2018-03-28,267.07,GRAFTON MERCHANTING GB LTD,Community
2018-03-07,353.99,GRAFTON MERCHANTING GB LTD,Community
2018-03-21,381.59,GRAFTON MERCHANTING GB LTD,Community
2018-03-07,407.2,GRAFTON MERCHANTING GB LTD,Community
2018-03-07,465.35,GRAFTON MERCHANTING GB LTD,Community
2018-03-14,227.85,GRAFTON MERCHANTING GB LTD,Community
2018-03-14,549.72,GRAFTON MERCHANTING GB LTD,Community
2018-03-07,785.77,GRAFTON MERCHANTING GB LTD,Community
2018-03-28,848.2,GRAFTON MERCHANTING GB LTD,Community
2018-03-28,1890.64,GRAFTON MERCHANTING GB LTD,Community
2018-03-28,2132.15,GRAFTON MERCHANTING GB LTD,Community
2018-03-28,11025.31,GRAFTON MERCHANTING GB LTD,Community
2018-03-07,214.58,GRAFTON MERCHANTING GB LTD,Community
2018-03-28,61.6,GRAFTON MERCHANTING GB LTD,Community
2018-03-28,302.67,GRAFTON MERCHANTING GB LTD,Community
2018-03-28,36.53,GRAFTON MERCHANTING GB LTD,Community
2018-03-14,241.49,HOWARTH TIMBER & BUILDING SUPPLIES LTD (HARROGATE),Community
2018-03-05,302.4,HOWARTH TIMBER & BUILDING SUPPLIES LTD (HARROGATE),Community
2018-03-12,319.62,HOWARTH TIMBER & BUILDING SUPPLIES LTD (HARROGATE),Community
2018-03-14,757.48,HOWARTH TIMBER & BUILDING SUPPLIES LTD (HARROGATE),Community
2018-03-28,360,HUNT & SYKES SAFETY SERVICES LTD,Community
2018-03-05,7259,NORTHERN POWERGRID (NORTHEAST) LTD,Community
2018-03-26,212,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-26,212,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-26,239.9,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-26,240,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-19,38,NORTHGATE VEHICLE HIRE LTD,Community
2018-03-28,1921.5,NORTON INTERIORS LTD,Community
2018-03-28,650,NORTON INTERIORS LTD,Community
2018-03-28,650,NORTON INTERIORS LTD,Community
2018-03-28,1921.5,NORTON INTERIORS LTD,Community
2018-03-28,650,NORTON INTERIORS LTD,Community
2018-03-28,650,NORTON INTERIORS LTD,Community
2018-03-28,650,NORTON INTERIORS LTD,Community
2018-03-28,650,NORTON INTERIORS LTD,Community
2018-03-28,1921.5,NORTON INTERIORS LTD,Community
2018-03-21,754,RICS,Community
2018-03-21,27175,SOLMEK LIMITED,Community
2018-03-28,350,STROMA TECHNOLOGY LTD,Community
2018-03-07,2375,SWIFT TIMBER HOMES LTD,Community
2018-03-28,18922,SWIFT TIMBER HOMES LTD,Community
2018-03-26,6120,TUNSTON CONSTRUCTION LTD,Community
2018-03-19,1624,UNIVERSITY COLLEGE OF ESTATE MANAGEMENT,Community
2018-03-05,420,WETHERBY SKIP HIRE SERVICES,Community
2018-03-05,600,WETHERBY SKIP HIRE SERVICES,Community
2018-03-05,208.33,WETHERBY SKIP HIRE SERVICES,Community
2018-03-05,575,WM SAUNDERS PARTNERSHIP LLP,Community
2018-03-28,638.45,YORKSHIRE WATER PLC,Community
2018-03-07,2140.7,YORKSHIRE WATER PLC,Community
2018-03-21,297.13,CORONA ENERGY RETAIL 4 LTD,Community
2018-03-21,580.75,CORONA ENERGY RETAIL 4 LTD,Community
2018-03-21,587.11,CORONA ENERGY RETAIL 4 LTD,Community
2018-03-14,11.25,FURNITURE RESOURCE CENTRE LTD,Community
2018-03-14,288.63,FURNITURE RESOURCE CENTRE LTD,Community
2018-03-28,233.09,NPOWER LTD,Community
2018-03-28,338.3,NPOWER LTD,Community
2018-03-28,284.91,NPOWER LTD,Community
2018-03-28,386.2,NPOWER LTD,Community
2018-03-28,10.91,NPOWER LTD,Community
2018-03-28,13.36,NPOWER LTD,Community
2018-03-28,18.02,NPOWER LTD,Community
2018-03-28,1174.38,SECTOR SECURITY SERVICE LTD,Community
2018-03-14,1184.96,SECTOR SECURITY SERVICE LTD,Community
2018-03-14,1184.96,SECTOR SECURITY SERVICE LTD,Community
2018-03-19,563.98,YORKSHIRE WATER PLC,Community
2018-03-07,280,CLARKES ENVIRONMENTAL LTD,Community
2018-03-07,360,CLARKES ENVIRONMENTAL LTD,Community
2018-03-28,720,CLARKES ENVIRONMENTAL LTD,Community
2018-03-28,720,CLARKES ENVIRONMENTAL LTD,Community
2018-03-28,6557,DLP SERVICES NORTHERN LTD,Community
2018-03-28,11808,DLP SERVICES NORTHERN LTD,Community
2018-03-28,11876.62,DLP SERVICES NORTHERN LTD,Community
2018-03-28,12370.48,DLP SERVICES NORTHERN LTD,Community
2018-03-07,12887.93,DLP SERVICES NORTHERN LTD,Community
2018-03-07,13328.28,DLP SERVICES NORTHERN LTD,Community
2018-03-21,2952.33,HELP-LINK UK LTD,Community
2018-03-07,2450.69,KEEPMOAT REGENERATION LTD,Community
2018-03-14,3182.13,KEEPMOAT REGENERATION LTD,Community
2018-03-21,3231.24,KEEPMOAT REGENERATION LTD,Community
2018-03-07,3392.7,KEEPMOAT REGENERATION LTD,Community
2018-03-07,3629.79,KEEPMOAT REGENERATION LTD,Community
2018-03-14,3785.14,KEEPMOAT REGENERATION LTD,Community
2018-03-21,3829.67,KEEPMOAT REGENERATION LTD,Community
2018-03-28,30,MATTHEW FLETCHER,Community
2018-03-28,30,MATTHEW FLETCHER,Community
2018-03-28,30,MATTHEW FLETCHER,Community
2018-03-07,1000,NORTON INTERIORS LTD,Community
2018-03-07,2554,NORTON INTERIORS LTD,Community
2018-03-21,3822,NORTON INTERIORS LTD,Community
2018-03-28,3916,NORTON INTERIORS LTD,Community
2018-03-07,4077,NORTON INTERIORS LTD,Community
2018-03-07,4219,NORTON INTERIORS LTD,Community
2018-03-21,4295,NORTON INTERIORS LTD,Community
2018-03-28,4348,NORTON INTERIORS LTD,Community
2018-03-28,4401,NORTON INTERIORS LTD,Community
2018-03-21,4441,NORTON INTERIORS LTD,Community
2018-03-21,4441.65,NORTON INTERIORS LTD,Community
2018-03-28,4451,NORTON INTERIORS LTD,Community
2018-03-21,4480,NORTON INTERIORS LTD,Community
2018-03-21,4551.65,NORTON INTERIORS LTD,Community
2018-03-07,4612,NORTON INTERIORS LTD,Community
2018-03-21,4631.65,NORTON INTERIORS LTD,Community
2018-03-14,4744,NORTON INTERIORS LTD,Community
2018-03-07,4750,NORTON INTERIORS LTD,Community
2018-03-21,4793,NORTON INTERIORS LTD,Community
2018-03-28,4818,NORTON INTERIORS LTD,Community
2018-03-21,4874.65,NORTON INTERIORS LTD,Community
2018-03-21,4896,NORTON INTERIORS LTD,Community
2018-03-07,5254,NORTON INTERIORS LTD,Community
2018-03-21,5546,NORTON INTERIORS LTD,Community
2018-03-21,5556.65,NORTON INTERIORS LTD,Community
2018-03-14,352,DISCLOSURE AND BARRING SERVICE,Community
2018-03-07,680,JAMES BUTTON & CO,Community
2018-03-21,294,KWIK-FIT FLEET,Community
2018-03-28,474,MIKE WILSON MOTORS,Community
2018-03-14,1120,SIMON GRAEME LTD,Community
2018-03-21,509,THE INSTITUTE OF LICENSING (EVENTS) LTD,Community
2018-03-14,698.12,ALLPAY LTD,Community
2018-03-28,400.8,BLUELINE CARS LTD,Community
2018-03-28,913.09,DULUX DECORATOR CENTRE,Community
2018-03-05,396.68,NPOWER LTD,Community
2018-03-21,136,REDFERN TRAVEL LTD,Community
2018-03-19,406,UNIVERSITY COLLEGE OF ESTATE MANAGEMENT,Community
2018-03-26,15314.93,BROADACRES HOUSING ASSOCIATION,Community
2018-03-12,68.37,HAMPSTHWAITE VILLAGE ROOM,Community
2018-03-12,791.63,HAMPSTHWAITE VILLAGE ROOM,Community
2018-03-26,187.29,KNARESBOROUGH ALLOTMENT SELF HELP SCHEME,Community
2018-03-26,681.17,KNARESBOROUGH ALLOTMENT SELF HELP SCHEME,Community
2018-03-26,78.3,KNARESBOROUGH ALLOTMENT SELF HELP SCHEME,Community
2018-03-26,26.1,KNARESBOROUGH ALLOTMENT SELF HELP SCHEME,Community
2018-03-26,10.14,KNARESBOROUGH ALLOTMENT SELF HELP SCHEME,Community
2018-03-07,890.5,KNOX SAWMILLS LTD,Community
2018-03-07,1085,KNOX SAWMILLS LTD,Community
2018-03-14,78.3,MASHAM ALLOTMENT ASSOCIATION,Community
2018-03-14,240,MASHAM ALLOTMENT ASSOCIATION,Community
2018-03-14,41.62,MASHAM ALLOTMENT ASSOCIATION,Community
2018-03-14,23.02,MASHAM ALLOTMENT ASSOCIATION,Community
2018-03-14,622,NEWTON ELECTRICAL CONTRACTORS UK LTD,Community
2018-03-26,442,NORTH YORKSHIRE COUNTY COUNCIL,Community
2018-03-26,442,NORTH YORKSHIRE COUNTY COUNCIL,Community
2018-03-26,747.74,NORTH YORKSHIRE COUNTY COUNCIL,Community
2018-03-28,2950,PARK LANE SERVICES (KNARESBOROUGH) LTD,Community
2018-03-07,465,RA PEATEY & SONS LTD,Community
