Payment Date,Amount,Benificiary Name,Organisational Unit
2016-08-08,295.00,ARBORICULTURAL ASSCOCIATION,Community
2016-08-31,15000.00,ARBORTRACK SYSTEMS LTD,Community
2016-08-31,400.00,TREEWISE SOLUTIONS LTD,Community
2016-08-24,16.31,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-08-10,103.93,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-08-17,280.17,BERENDSEN UK LTD,Community
2016-08-17,536.50,DR CHRISTIAN LACHMANN,Community
2016-08-17,518.00,DR R SPENCER,Community
2016-08-17,1036.00,DR VIVIENNE JAYNE POSKITT,Community
2016-08-10,8828.17,DUFFIELDS,Community
2016-08-03,18.00,FALON NAMEPLATES LTD,Community
2016-08-03,279.15,FALON NAMEPLATES LTD,Community
2016-08-10,337.20,G.E.M PRECAST,Community
2016-08-31,260.00,G4S SECURE SOLUTIONS (UK) LIMITED,Community
2016-08-03,595.00,ICCM PAYMENTS,Community
2016-08-03,502.00,ICCM PAYMENTS,Community
2016-08-03,502.00,ICCM PAYMENTS,Community
2016-08-08,2950.00,MOOR & VALLEY LTD,Community
2016-08-24,360.00,STEPHENSONS MEMORIAL WORKS,Community
2016-08-15,235.51,VIEWTOUCH LIMITED,Community
2016-08-15,319.42,VIEWTOUCH LIMITED,Community
2016-08-24,325.00,PROFESSIONAL PAPER SUPPLIES LTD,Community
2016-08-31,888.00,A & C WEBER UK LTD,Community
2016-08-17,142.00,BEYOND DIGITAL,Community
2016-08-31,350.42,EDEN FARM LTD,Community
2016-08-31,388.60,EDEN FARM LTD,Community
2016-08-31,412.05,EDEN FARM LTD,Community
2016-08-17,416.08,EDEN FARM LTD,Community
2016-08-10,615.96,EDEN FARM LTD,Community
2016-08-24,690.58,EDEN FARM LTD,Community
2016-08-17,727.68,EDEN FARM LTD,Community
2016-08-17,1039.12,EDEN FARM LTD,Community
2016-08-24,1086.49,EDEN FARM LTD,Community
2016-08-24,226.50,H BEARDMORE DOBSON & SONS LTD,Community
2016-08-01,680.00,JAPS ENGINEERING,Community
2016-08-22,38276.24,NORTH YORKSHIRE COUNTY COUNCIL,Community
2016-08-31,232.87,P P SNACK FOODS LTD,Community
2016-08-17,237.39,P P SNACK FOODS LTD,Community
2016-08-24,239.55,P P SNACK FOODS LTD,Community
2016-08-15,295.00,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2016-08-31,392.72,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2016-08-31,286.10,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2016-08-31,286.10,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
