Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-10-16,-38079.75,LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,,
2020-10-16,-39807.03,LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,,
2020-10-05,-40879.08,LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,,
2020-10-16,-44361.16,LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,,
2020-09-29,-44683.65,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-21,-44924.68,LONDON BUS SERVICES LTD,TELENT TECHNOLOGY SERVICES LTD,,
2020-09-25,-46297.80,LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,,
2020-10-16,-46297.80,LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,,
2020-09-29,-51557.44,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-29,-52025.61,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-25,-52137.98,LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,,
2020-09-29,-52537.15,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-29,-52913.27,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-29,-55019.57,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-29,-55275.33,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-29,-57321.45,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-10-16,-57342.71,LONDON UNDERGROUND LTD,FUSION PEOPLE LIMITED,,
2020-09-29,-57953.34,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-29,-58916.23,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-10-05,-59072.87,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-29,-60721.62,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-29,-62856.00,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-29,-63585.44,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-29,-70139.79,LONDON UNDERGROUND LTD,RULLION ENGINEERING LTD,,
2020-09-21,-134551.86,TFL CORPORATE,CONNECTED LIVING LONDON,,
2020-09-28,-278840.00,RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,,
2020-09-28,-428205.90,TRANSPORT TRADING LTD,COLLINS RIVER ENTERPRISES LTD,,
2020-09-22,-488948.74,LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,,
