Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2014-12-31,284.98,Children and Young People-Childrens Care Services,ABSOLUTE TRANSLATIONS,,
2014-11-03,60.83,Children and Young People-Childrens Services Unit,AL MURAD DIY (BRADFORD),,
2015-01-02,35.00,Communities & Service Support-Museums & Arts,ALDI,,
2015-01-19,5.62,"Adults, Health and Social Care-Adult Health & Social Care",AMEFA UK LTD,,
2015-01-15,258.33,"Adults, Health and Social Care-Adult Health & Social Care",APPLIANCE WORLD,,
2015-01-15,166.67,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-01-22,474.17,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2014-12-11,250.00,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2014-12-15,194.17,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2014-12-18,200.00,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2014-12-22,116.67,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2014-12-22,316.67,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2014-12-29,50.34,Communities & Service Support-Museums & Arts,ARCO LTD,,
2015-01-01,422.82,Economy and Environment-Regeneration - Capital,ARCO LTD,,
2014-12-17,94.79,Economy and Environment-Housing Services,ARGOS DIRECT,,
2015-01-23,18.27,Communities & Service Support-Customer Services and Communications,ARGOS DIRECT,,
2015-01-14,7.91,Communities & Service Support-Libraries Info & Tourism,ARGOS LTD,,
2014-11-25,20.57,Communities & Service Support-Sport & Leisure Management DSO,ARGOS LTD,,
2014-12-31,72.78,"Adults, Health and Social Care-Adult Health & Social Care",ARGOS LTD,,
2015-01-12,33.22,"Adults, Health and Social Care-Adult Health & Social Care",ARGOS LTD,,
2015-01-16,44.31,"Adults, Health and Social Care-Adult Health & Social Care",ARGOS LTD,,
2015-01-23,112.49,"Adults, Health and Social Care-Adult Health & Social Care",ARGOS LTD,,
2014-12-18,27.70,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2014-12-19,18.97,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2014-12-19,63.26,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2014-12-02,11.66,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2014-12-18,9.48,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-01-22,34.82,Children and Young People-Childrens Care Services,ARGOS LTD,,
2015-01-20,11.86,Communities & Service Support-Sport & Leisure Management DSO,ARGOS LTD,,
2014-12-30,82.02,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2014-12-31,116.65,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-01-27,25.35,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
