Body,Body Name,Transaction Date,Transaction number,Supplier Name,Net Amount,Merchant Category,Merchant Category Group,Expense Area,Expense Type,Expense Code
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-12,43258,APPLIANCE WORLD,82.50,Household Appliance Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-20,42018,APPLIANCE WORLD,490.83,Household Appliance Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-29,43681,APPLIANCE WORLD,191.67,Household Appliance Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-08,43930,APPLIANCE WORLD,82.50,Household Appliance Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-24,44360,APPLIANCE WORLD,200.00,Household Appliance Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-25,44396,APPLIANCE WORLD,283.33,Household Appliance Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-18,44233,ARCO LTD,30.02,Uniforms & Commercial Clothing,Business Clothing And Footwear,Economy and Environment-Environmental Services,Catering Clothing And Uniforms,E2154250
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-04,43048,ARCO LTD,29.95,Industrial Supplies - Def,Miscellaneous Industrial/Commercial Supplies,Communities & Service Support-Recreation & Support,Equipment Furniture And Materials (Cont),06104112
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-08,43176,ARCO LTD,37.83,Industrial Supplies - Def,Miscellaneous Industrial/Commercial Supplies,Communities & Service Support-Recreation & Support,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,06112040
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-25,42141,ARGOS DIRECT,124.12,Catalog Merchant,Mail Order / Direct Selling,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-09,43960,ARGOS DIRECT,124.99,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-01,43735,ARGOS LTD,23.74,Discount Stores,General Retail And Wholesale,"Adults, Health and Social Care-Adult Health & Social Care",Equipment Furniture And Materials,46564000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-01,43739,ARGOS LTD,19.78,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72214000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-28,43652,ARGOS LTD,18.04,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72244000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-09,43945,ARGOS LTD,54.99,Discount Stores,General Retail And Wholesale,Deputy Chief Executive-ICT Services,Communications And Computers,2A294530
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-23,44303,ARGOS LTD,79.16,Discount Stores,General Retail And Wholesale,Communities & Service Support-Sport & Leisure Management DSO,Equipment Furniture And Materials,92554020
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-17,44181,ARGOS LTD,20.98,Discount Stores,General Retail And Wholesale,Children and Young People-Schools and Children's Services - Non-School,Miscellaneous Expenses,683H4826
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-10,43988,ARGOS LTD,15.82,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72204000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-24,44341,ARGOS LTD,5.83,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72204000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-16,44156,ARGOS LTD,8.32,Discount Stores,General Retail And Wholesale,Communities & Service Support-Sport & Countryside,Miscellaneous Expenses,02604800
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-26,43571,ARGOS LTD,29.16,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72204000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-07-30,42951,ARGOS LTD,94.28,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72204000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-07-30,42952,ARGOS LTD,4.17,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72204000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-08,43165,ARGOS LTD,0.59,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72204000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-08,43912,ARGOS RETAIL GROUP,245.66,Discount Stores,General Retail And Wholesale,"Adults, Health and Social Care-Adult Health & Social Care",Equipment Furniture And Materials,46034020
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-11,44024,ARGOS RETAIL GROUP,199.12,Discount Stores,General Retail And Wholesale,"Adults, Health and Social Care-Adult Health & Social Care",Equipment Furniture And Materials,46034020
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-07-31,42998,ARGOS RETAIL GROUP,22.05,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-07-31,42999,ARGOS RETAIL GROUP,115.78,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-04,43052,ARGOS RETAIL GROUP,184.91,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-05,43080,ARGOS RETAIL GROUP,70.82,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-05,43081,ARGOS RETAIL GROUP,236.60,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-08,43186,ARGOS RETAIL GROUP,115.78,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-08,43187,ARGOS RETAIL GROUP,99.12,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-12,43261,ARGOS RETAIL GROUP,115.78,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-12,43262,ARGOS RETAIL GROUP,107.45,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-12,43263,ARGOS RETAIL GROUP,74.12,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-12,43264,ARGOS RETAIL GROUP,24.98,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-12,43265,ARGOS RETAIL GROUP,74.12,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-14,43326,ARGOS RETAIL GROUP,42.85,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-14,43327,ARGOS RETAIL GROUP,68.19,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-15,43359,ARGOS RETAIL GROUP,74.12,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-20,43475,ARGOS RETAIL GROUP,115.78,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-20,43476,ARGOS RETAIL GROUP,94.54,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-21,43502,ARGOS RETAIL GROUP,91.62,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-21,43503,ARGOS RETAIL GROUP,115.78,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-26,43584,ARGOS RETAIL GROUP,24.14,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-26,43585,ARGOS RETAIL GROUP,27.43,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-26,43586,ARGOS RETAIL GROUP,51.62,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-26,43587,ARGOS RETAIL GROUP,101.17,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-26,43588,ARGOS RETAIL GROUP,824.07,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-26,43589,ARGOS RETAIL GROUP,103.28,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-26,43590,ARGOS RETAIL GROUP,107.45,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-26,43591,ARGOS RETAIL GROUP,103.28,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-26,43592,ARGOS RETAIL GROUP,132.44,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-04,43840,ARGOS RETAIL GROUP,53.94,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72274859
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-05-29,41322,ARGOS RETAIL GROUP,88.82,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-05-30,41352,ARGOS RETAIL GROUP,115.78,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-05-30,41353,ARGOS RETAIL GROUP,94.54,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-12,41753,ARGOS RETAIL GROUP,132.45,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-13,41815,ARGOS RETAIL GROUP,69.95,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-17,41908,ARGOS RETAIL GROUP,94.54,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-18,41949,ARGOS RETAIL GROUP,115.78,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-23,42059,ARGOS RETAIL GROUP,99.92,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-24,42100,ARGOS RETAIL GROUP,63.84,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-24,42101,ARGOS RETAIL GROUP,132.45,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-26,42174,ARGOS RETAIL GROUP,67.24,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-28,43649,ARGOS RETAIL GROUP,132.44,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-29,43680,ARGOS RETAIL GROUP,28.27,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-03,43809,ARGOS RETAIL GROUP,274.11,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-05,43890,ARGOS RETAIL GROUP,72.38,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-08,43931,ARGOS RETAIL GROUP,115.78,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-08,43932,ARGOS RETAIL GROUP,20.81,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-08,43933,ARGOS RETAIL GROUP,399.10,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-11,44042,ARGOS RETAIL GROUP,265.77,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-11,44043,ARGOS RETAIL GROUP,118.73,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-16,44164,ARGOS RETAIL GROUP,24.13,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-16,44165,ARGOS RETAIL GROUP,132.45,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-22,44293,ARGOS RETAIL GROUP,530.72,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-24,44361,ARGOS RETAIL GROUP,26.59,Discount Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-08,43163,ARGOS RETAIL GROUP,232.43,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72204000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-14,43307,ARGOS RETAIL GROUP,224.09,Discount Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72204000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-22,43534,ARMITAGE & SON,140.74,Lawn/Garden Supply/Nursery,Estate And Garden Services,Communities & Service Support-Recreation & Support,Equipment Furniture And Materials (Cont),06114110
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-09,41626,ASDA  DIRECT WEB 4387,28.75,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-12,41751,ASDA  DIRECT WEB 4387,50.42,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-05,43891,ASDA  DIRECT WEB 4387,104.96,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-19,44264,ASDA  DIRECT WEB 4387,72.50,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-22,44294,ASDA  DIRECT WEB 4387,2.46,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-29,43676,ASDA STORE,25.08,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Catering Clothing And Uniforms,72244200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-24,44349,ASDA STORE,29.74,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Catering Clothing And Uniforms,72244200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-10,44009,ASDA STORE,6.67,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72244000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-28,43657,ASDA STORE,5.00,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Catering Clothing And Uniforms,72244200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-06-30,42230,ASDA STORE,18.33,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Safer Cleaner Greener,Equipment Furniture And Materials,90424020
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-01,43717,ASDA STORE,41.05,Grocery Stores,General Retail And Wholesale,"Adults, Health and Social Care-Adult Health & Social Care",Catering Clothing And Uniforms,46574200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-07-03,42341,ASDA STORE,9.34,Grocery Stores,General Retail And Wholesale,Children and Young People-Children and Young People's Serv - Central Depts.,Catering Clothing And Uniforms,60G44216
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-07-07,42413,ASDA STORE,12.72,Grocery Stores,General Retail And Wholesale,Children and Young People-Children and Young People's Serv - Central Depts.,Communications And Computers,60G44500
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-07-14,42544,ASDA STORE,7.68,Grocery Stores,General Retail And Wholesale,"Adults, Health and Social Care-Adult Health & Social Care",Equipment Furniture And Materials,46574000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-05-29,41313,ASDA STORE,10.00,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72244000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-09-23,44302,ASDA STORE,8.23,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Sport & Leisure Management DSO,Equipment Furniture And Materials,92554020
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-27,43607,ASDA STORE,7.22,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Catering Clothing And Uniforms,72214200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-10-16,44920,ASDA STORE,15.04,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72244000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-07-29,42920,ASDA STORE,26.46,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Services,72204422
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-07-31,42984,ASDA STORE,24.17,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Services,72204427
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-07,43130,ASDA STORE,33.15,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Services,72204421
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-12,43239,ASDA STORE,8.02,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Services,72204422
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-21,43490,ASDA STORE,26.67,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72204000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-21,43491,ASDA STORE,27.50,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Equipment Furniture And Materials,72204000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2014-08-21,43492,ASDA STORE,7.00,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Catering Clothing And Uniforms,72204200
