Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2011-03-25,2420.42,Safer and Stronger-Service Development - Leisure Halls & Tourism,CJ Ellmore and Company Ltd in Liquidation,,
2011-03-01,31757.70,"Adults, Health and Social Care-Adult Health & Social Care",2010:13D  Dementia,,
2011-03-01,1660.80,"Adults, Health and Social Care-Adult Health & Social Care",2010:13DSLDual Sensory Loss,,
2011-03-01,190182.50,"Adults, Health and Social Care-Adult Health & Social Care",2010:13FTIFrailty And/Or Temporary Illness,,
2011-03-01,58359.72,"Adults, Health and Social Care-Adult Health & Social Care",2010:13LD Learning Disabilities,,
2011-03-01,6051.51,"Adults, Health and Social Care-Adult Health & Social Care",2010:13MH Mental Health (Except Dementia),,
2011-03-01,6502.29,"Adults, Health and Social Care-Adult Health & Social Care",2010:13OV Other Vulnerable People,,
2011-03-01,234585.77,"Adults, Health and Social Care-Adult Health & Social Care",2010:13PD Physically Disabled,,
2011-03-01,8212.80,"Adults, Health and Social Care-Adult Health & Social Care",2010:13VI Visual Impairment,,
2011-03-29,30346.84,"Adults, Health and Social Care-Adult Health & Social Care",2011:01D  Dementia,,
2011-03-29,3134.80,"Adults, Health and Social Care-Adult Health & Social Care",2011:01DSLDual Sensory Loss,,
2011-03-29,247030.64,"Adults, Health and Social Care-Adult Health & Social Care",2011:01FTIFrailty And/Or Temporary Illness,,
2011-03-29,228643.53,"Adults, Health and Social Care-Adult Health & Social Care",2011:01LD Learning Disabilities,,
2011-03-29,7754.80,"Adults, Health and Social Care-Adult Health & Social Care",2011:01MH Mental Health (Except Dementia),,
2011-03-29,11882.28,"Adults, Health and Social Care-Adult Health & Social Care",2011:01OV Other Vulnerable People,,
2011-03-29,280411.86,"Adults, Health and Social Care-Adult Health & Social Care",2011:01PD Physically Disabled,,
2011-03-29,7884.00,"Adults, Health and Social Care-Adult Health & Social Care",2011:01VI Visual Impairment,,
2011-03-10,2016.14,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2011-03-10,1732.20,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2011-03-21,1646.64,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2011-03-21,1919.18,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2011-03-21,1615.61,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2011-03-07,1200.00,Children and Young People-Childrens Services Unit,A & R Training Services Ltd,,
2011-03-31,900.00,Children and Young People-Childrens Services Unit,A & R Training Services Ltd,,
2011-03-01,1740.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2011-03-10,562.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2011-03-10,598.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2011-03-10,642.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
