Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-04-22,3.96,Children and Young People-Children and Young People's Serv - Central Depts.,99P STORES,,
2015-04-13,4.12,Communities & Service Support-Libraries Info & Tourism,99P STORES,,
2015-04-09,296.17,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-04-09,296.17,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-04-09,342.00,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-04-13,45.82,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-04-13,25.00,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-04-20,146.00,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-04-10,41.54,Children and Young People-Childrens Care Services,AAKASH CAGTERING BRADF,,
2015-04-08,24.96,Communities & Service Support-Recreation & Support,ALDI 773 60,,
2015-03-30,10.95,Communities & Service Support-Customer Services and Communications,ANCESTRY.CO.UK,,
2015-04-09,10.82,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2015-04-16,6.35,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2015-04-17,99.95,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2015-04-17,99.95,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2015-04-17,5.41,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2015-04-09,140.83,Economy and Environment-Housing Services,AO RETAIL LIMITED,,
2015-04-13,83.33,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-04-13,33.33,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-04-14,475.00,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-04-24,100.00,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-04-09,66.30,Economy and Environment-Environmental Services,ARCO LTD,,
2015-04-13,69.05,Communities & Service Support-Museums & Arts,ARCO LTD,,
2015-03-27,20.38,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-03-27,124.11,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-03-30,224.11,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-03-30,236.60,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-03-30,83.92,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-03-30,20.82,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-03-31,24.15,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-03-31,539.92,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-03-31,132.45,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-04-08,16.67,Communities & Service Support-Recreation & Support,ARMITAGE & SON,,
2015-03-31,69.09,Communities & Service Support-Customer Services and Communications,ASDA 4387,,
2015-03-27,50.82,Children and Young People-Childrens Services Unit,ASDA HOME SHOPPING,,
2015-04-20,10.56,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-03-30,5.03,Economy and Environment-Housing Services,ASDA STORE,,
2015-04-01,32.42,Economy and Environment-Housing Services,ASDA STORE,,
2015-04-07,10.00,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-12,6.20,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-12,6.00,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-13,11.96,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-03-30,120.74,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-19,38.49,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-25,15.95,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-03-29,22.91,Children and Young People-Childrens Care Services,ASDA SUPERSTORE,,
2015-04-22,19.33,Economy and Environment-Highways and Engineering Services,Amazon Svcs Europe SAR,,
2015-03-28,26.67,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-03-30,14.99,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-04-08,2.81,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-04-14,3.16,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-04-15,22.20,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-04-15,2.81,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-04-16,2.81,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-04-17,50.60,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-04-26,10.39,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-04-04,12.99,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-13,5.00,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-13,38.99,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-22,8.82,Communities & Service Support-Museums & Arts,Amazon Svcs Europe SAR,,
2015-04-15,88.92,Communities & Service Support-Sport & Leisure Management DSO,Amazon Svcs Europe SAR,,
2015-04-20,66.58,Communities & Service Support-Sport & Leisure Management DSO,Amazon Svcs Europe SAR,,
2015-04-20,36.58,Communities & Service Support-Community Safety & Support,Amazon Svcs Europe SAR,,
2015-03-27,108.30,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-03-27,7.14,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-03-27,17.79,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-03-30,75.12,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-04-17,15.15,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-21,14.95,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-03-31,3.56,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-01,1.40,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-01,17.32,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-01,47.36,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-02,68.77,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-02,30.00,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-07,14.55,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-04-24,12.75,Communities & Service Support-Libraries Info & Tourism,Amazon UK Marketplace,,
2015-04-26,9.94,Communities & Service Support-Libraries Info & Tourism,Amazon UK Marketplace,,
2015-03-31,99.99,Communities & Service Support-Customer Services and Communications,Amazon UK Marketplace,,
