Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2013-12-03,49710.18,"Adults, Health and Social Care-Adult Health & Social Care",2013:10D  Dementia,,
2013-12-03,2412.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:10DSLDual Sensory Loss,,
2013-12-03,136741.41,"Adults, Health and Social Care-Adult Health & Social Care",2013:10FTIFrailty And/Or Temporary Illness,,
2013-12-03,120813.80,"Adults, Health and Social Care-Adult Health & Social Care",2013:10LD Learning Disabilities,,
2013-12-03,7983.48,"Adults, Health and Social Care-Adult Health & Social Care",2013:10MH Mental Health (Except Dementia),,
2013-12-03,2459.60,"Adults, Health and Social Care-Adult Health & Social Care",2013:10OV Other Vulnerable People,,
2013-12-03,258025.50,"Adults, Health and Social Care-Adult Health & Social Care",2013:10PD Physically Disabled,,
2013-12-03,14208.84,"Adults, Health and Social Care-Adult Health & Social Care",2013:10VI Visual Impairment,,
2013-12-24,55213.64,"Adults, Health and Social Care-Adult Health & Social Care",2013:11D  Dementia,,
2013-12-24,2712.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:11DSLDual Sensory Loss,,
2013-12-24,135473.92,"Adults, Health and Social Care-Adult Health & Social Care",2013:11FTIFrailty And/Or Temporary Illness,,
2013-12-24,119429.16,"Adults, Health and Social Care-Adult Health & Social Care",2013:11LD Learning Disabilities,,
2013-12-24,16827.05,"Adults, Health and Social Care-Adult Health & Social Care",2013:11MH Mental Health (Except Dementia),,
2013-12-24,1945.60,"Adults, Health and Social Care-Adult Health & Social Care",2013:11OV Other Vulnerable People,,
2013-12-24,253839.44,"Adults, Health and Social Care-Adult Health & Social Care",2013:11PD Physically Disabled,,
2013-12-24,14208.84,"Adults, Health and Social Care-Adult Health & Social Care",2013:11VI Visual Impairment,,
2013-12-23,10308.87,Children and Young People-Childrens Services Unit,3Corners,,
2013-12-05,595.00,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2013-12-12,845.34,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2013-12-02,143.45,Economy and Environment-Other Catering DSO,A & M,,
2013-12-02,169.70,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-12-02,1860.67,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-12-02,84.24,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-12-02,1108.96,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-12-02,76.46,Economy and Environment-Other Catering DSO,A & M,,
2013-12-23,85.47,Economy and Environment-Other Catering DSO,A & M,,
2013-12-23,1140.62,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-12-23,36.55,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-12-23,67.10,Economy and Environment-Other Catering DSO,A & M,,
2013-12-23,1097.53,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-12-23,22.50,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-12-23,27.86,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-12-23,1420.48,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-12-23,92.79,Economy and Environment-Other Catering DSO,A & M,,
2013-12-06,790.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-12-12,617.77,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-12-16,499.61,Economy and Environment-Transport Services,A Ashworth & Son Landscapes Ltd,,
2013-12-20,364.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-12-20,398.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-12-20,258.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-12-12,19500.00,Children and Young People-Schools and Children's Services - Non-School,A J Rowe,,
2013-12-02,465.00,Communities-Sport & Countryside,A T Graphics,,
2013-12-02,252.00,Communities-Sport & Countryside,A T Graphics,,
2013-12-02,244.00,Communities-Sport & Countryside,A T Graphics,,
2013-12-16,570.00,Economy and Environment-Transport Services,A1 Streetcars,,
2013-12-23,40.00,"Adults, Health and Social Care-Adult Health & Social Care",AAL Ltd,,
2013-12-23,4752.00,"Adults, Health and Social Care-Adult Health & Social Care",AAL Ltd,,
2013-12-12,2134.21,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2013-12-16,188.64,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2013-12-16,1504.76,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2013-12-12,19.50,Communities-Sport & Leisure Management DSO,ASA Awards Scheme,,
2013-12-12,1323.54,Communities-Sport & Leisure Management DSO,ASA Awards Scheme,,
2013-12-05,778.02,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-12-05,270.29,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-12-05,230.47,Communities-Recreation & Support,ATS Euromaster Ltd,,
2013-12-05,132.68,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-12-05,279.75,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-12-05,352.16,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-12-05,684.88,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-12-05,213.09,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-12-19,71051.52,Economy and Environment-Environmental Services,AWM Ltd,,
2013-12-19,65401.69,Economy and Environment-Environmental Services,AWM Ltd,,
2013-12-19,69396.27,Economy and Environment-Environmental Services,AWM Ltd,,
2013-12-19,66629.68,Economy and Environment-Environmental Services,AWM Ltd,,
2013-12-23,49.35,Economy and Environment-School & Welfare Catering DSO - South,AWM Ltd,,
2013-12-23,49.35,Economy and Environment-School & Welfare Catering DSO - South,AWM Ltd,,
2013-12-23,53.70,Economy and Environment-School & Welfare Catering DSO - South,AWM Ltd,,
2013-12-23,49.35,Economy and Environment-School & Welfare Catering DSO - South,AWM Ltd,,
