Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2012-06-18,950.00,Communities-Community Safety & Support,12th Halifax Company Of The Boys Brigade,,
2012-06-06,14352.00,"Adults, Health and Social Care-Adult Health & Social Care",2012:03LD Learning Disabilities,,
2012-06-19,27062.76,"Adults, Health and Social Care-Adult Health & Social Care",2012:04D  Dementia,,
2012-06-19,1056.00,"Adults, Health and Social Care-Adult Health & Social Care",2012:04DSLDual Sensory Loss,,
2012-06-19,146685.55,"Adults, Health and Social Care-Adult Health & Social Care",2012:04FTIFrailty And/Or Temporary Illness,,
2012-06-19,960.00,"Adults, Health and Social Care-Adult Health & Social Care",2012:04HI Hearing Impairment,,
2012-06-19,82641.12,"Adults, Health and Social Care-Adult Health & Social Care",2012:04LD Learning Disabilities,,
2012-06-19,7005.60,"Adults, Health and Social Care-Adult Health & Social Care",2012:04MH Mental Health (Except Dementia),,
2012-06-19,1024.80,"Adults, Health and Social Care-Adult Health & Social Care",2012:04OV Other Vulnerable People,,
2012-06-19,266099.54,"Adults, Health and Social Care-Adult Health & Social Care",2012:04PD Physically Disabled,,
2012-06-19,10804.00,"Adults, Health and Social Care-Adult Health & Social Care",2012:04VI Visual Impairment,,
2012-06-14,3136.05,Children and Young People-Childrens Services Unit,3Corners,,
2012-06-18,577.93,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2012-06-18,8.00,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2012-06-18,499.50,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2012-06-28,58.16,Deputy Chief Executive-Other Catering DSO,A & M,,
2012-06-28,1058.48,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2012-06-28,42.94,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2012-06-28,1284.37,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2012-06-28,71.11,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2012-06-28,79.06,Deputy Chief Executive-Other Catering DSO,A & M,,
2012-06-28,90.97,Deputy Chief Executive-Other Catering DSO,A & M,,
2012-06-28,1153.30,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2012-06-28,48.88,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2012-06-28,58.15,Deputy Chief Executive-Other Catering DSO,A & M,,
2012-06-28,50.20,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2012-06-28,1291.17,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2012-06-21,435.00,Communities-Safer Cleaner Greener,A & R Sheetmetal Ltd,,
2012-06-21,1104.00,Communities-Safer Cleaner Greener,A & R Sheetmetal Ltd,,
2012-06-07,298.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2012-06-07,233.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2012-06-07,52.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2012-06-07,265.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2012-06-07,197.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2012-06-22,499.00,Children and Young People-Childrens Care Services,A Ashworth & Son Landscapes Ltd,,
2012-06-25,2744.73,Children and Young People-Education - Capital,A Ashworth & Son Landscapes Ltd,,
2012-06-25,1810.00,Economy and Environment-Regeneration - Capital,A Ashworth & Son Landscapes Ltd,,
2012-06-25,2676.01,Communities-Museums & Arts,A Ashworth & Son Landscapes Ltd,,
2012-06-28,1592.00,Communities-Service Development - Client Services,A Ashworth & Son Landscapes Ltd,,
2012-06-28,774.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2012-06-28,98.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2012-06-28,860.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2012-06-21,2148.69,Children and Young People-Schools and Children's Services - Non-School,A J Rowe,,
2012-06-21,3745.00,Deputy Chief Executive-Human Resources,A J Training,,
2012-06-21,374.50,Deputy Chief Executive-Human Resources,A J Training,,
2012-06-14,1178.97,Children and Young People-Childrens Services Unit,ABC Day Nursery,,
2012-06-07,727.67,Chief Executive's Office-Law & Administration Service,ADT Fire&Security,,
2012-06-07,568.62,Children and Young People-Schools and Children's Services - Non-School,ADT Fire&Security,,
2012-06-07,79.11,Children and Young People-Schools and Children's Services - Non-School,ADT Fire&Security,,
2012-06-21,664.08,Communities-Community Safety & Support,ADT Fire&Security,,
2012-06-11,22667.46,Economy and Environment-Housing Services,AECOM,,
2012-06-28,594.00,"Adults, Health and Social Care-Adult Health & Social Care",AIDAPT (Bathrooms) Ltd,,
2012-06-21,630.00,Economy and Environment-Housing Services - Capital,AJK Construction Ltd,,
2012-06-21,15250.00,Economy and Environment-Housing Services - Capital,AJK Construction Ltd,,
2012-06-11,1112.30,Children and Young People-Childrens Care Services,ALS Support,,
2012-06-25,345.84,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,424.44,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,235.80,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,94.32,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,330.12,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,292.48,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,235.80,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,219.36,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,36.56,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,24.90,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,182.80,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,182.80,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,49.80,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,78.60,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,78.60,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,628.80,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,292.48,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-25,330.12,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2012-06-11,139.01,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2012-06-11,39.42,Communities-Recreation & Support,ATS Euromaster Ltd,,
2012-06-11,148.66,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2012-06-11,73.70,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2012-06-11,42.79,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2012-06-11,982.08,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2012-06-11,237.88,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2012-06-14,78.86,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2012-06-14,175.60,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2012-06-14,101.46,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2012-06-14,53.19,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2012-06-14,14.27,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2012-06-14,80.99,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2012-06-14,91.50,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
