Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2018-10-16,620.00,Adult Services and Wellbeing-Adult Health & Social Care,1st Call Mobility Ltd,,
2018-10-16,600.00,Adult Services and Wellbeing-Adult Health & Social Care,1st Call Mobility Ltd,,
2018-10-16,620.00,Adult Services and Wellbeing-Adult Health & Social Care,1st Call Mobility Ltd,,
2018-10-18,3130.00,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,2 Works TM Ltd,,
2018-10-03,43902.74,Adult Services and Wellbeing-Adult Health & Social Care,2018:07D  Dementia,,
2018-10-03,241661.44,Adult Services and Wellbeing-Adult Health & Social Care,2018:07FTIFrailty And/Or Temporary Illness,,
2018-10-03,4193.95,Adult Services and Wellbeing-Adult Health & Social Care,2018:07HI Hearing Impairment,,
2018-10-03,331091.48,Adult Services and Wellbeing-Adult Health & Social Care,2018:07LD Learning Disabilities,,
2018-10-03,5158.60,Adult Services and Wellbeing-Adult Health & Social Care,2018:07MH Mental Health (Except Dementia),,
2018-10-03,53114.11,Adult Services and Wellbeing-Adult Health & Social Care,2018:07OV Other Vulnerable People,,
2018-10-03,114573.55,Adult Services and Wellbeing-Adult Health & Social Care,2018:07PD Physically Disabled,,
2018-10-03,2362.20,Adult Services and Wellbeing-Adult Health & Social Care,2018:07VI Visual Impairment,,
2018-10-03,41839.18,Adult Services and Wellbeing-Adult Health & Social Care,2018:08D  Dementia,,
2018-10-31,44810.41,Adult Services and Wellbeing-Adult Health & Social Care,2018:08D  Dementia,,
2018-10-03,1880.00,Adult Services and Wellbeing-Adult Health & Social Care,2018:08DSLDual Sensory Loss,,
2018-10-03,123728.67,Adult Services and Wellbeing-Adult Health & Social Care,2018:08FTIFrailty And/Or Temporary Illness,,
2018-10-31,235467.60,Adult Services and Wellbeing-Adult Health & Social Care,2018:08FTIFrailty And/Or Temporary Illness,,
2018-10-03,2080.32,Adult Services and Wellbeing-Adult Health & Social Care,2018:08HI Hearing Impairment,,
2018-10-31,4752.54,Adult Services and Wellbeing-Adult Health & Social Care,2018:08HI Hearing Impairment,,
2018-10-03,258512.46,Adult Services and Wellbeing-Adult Health & Social Care,2018:08LD Learning Disabilities,,
2018-10-31,327014.64,Adult Services and Wellbeing-Adult Health & Social Care,2018:08LD Learning Disabilities,,
2018-10-03,25588.20,Adult Services and Wellbeing-Adult Health & Social Care,2018:08MH Mental Health (Except Dementia),,
2018-10-31,5158.60,Adult Services and Wellbeing-Adult Health & Social Care,2018:08MH Mental Health (Except Dementia),,
2018-10-03,41755.30,Adult Services and Wellbeing-Adult Health & Social Care,2018:08OV Other Vulnerable People,,
2018-10-31,55287.15,Adult Services and Wellbeing-Adult Health & Social Care,2018:08OV Other Vulnerable People,,
2018-10-03,274700.23,Adult Services and Wellbeing-Adult Health & Social Care,2018:08PD Physically Disabled,,
2018-10-31,107095.01,Adult Services and Wellbeing-Adult Health & Social Care,2018:08PD Physically Disabled,,
2018-10-03,18582.16,Adult Services and Wellbeing-Adult Health & Social Care,2018:08VI Visual Impairment,,
2018-10-31,2099.72,Adult Services and Wellbeing-Adult Health & Social Care,2018:08VI Visual Impairment,,
2018-10-31,45258.90,Adult Services and Wellbeing-Adult Health & Social Care,2018:09D  Dementia,,
2018-10-31,848.00,Adult Services and Wellbeing-Adult Health & Social Care,2018:09DSLDual Sensory Loss,,
2018-10-31,120623.15,Adult Services and Wellbeing-Adult Health & Social Care,2018:09FTIFrailty And/Or Temporary Illness,,
