Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2013-11-07,1148.40,Chief Executive's Office-Public Health,Church Lane Surgery,,
2013-11-07,1132.30,Chief Executive's Office-Public Health,Church Lane Surgery,,
2013-11-28,580.00,Chief Executive's Office-Public Health,Church Lane Surgery,,
2013-11-05,51253.39,"Adults, Health and Social Care-Adult Health & Social Care",2013:09D  Dementia,,
2013-11-05,2412.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:09DSLDual Sensory Loss,,
2013-11-05,133718.08,"Adults, Health and Social Care-Adult Health & Social Care",2013:09FTIFrailty And/Or Temporary Illness,,
2013-11-05,131746.71,"Adults, Health and Social Care-Adult Health & Social Care",2013:09LD Learning Disabilities,,
2013-11-05,9510.96,"Adults, Health and Social Care-Adult Health & Social Care",2013:09MH Mental Health (Except Dementia),,
2013-11-25,1500.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:09MH Mental Health (Except Dementia),,
2013-11-05,509.60,"Adults, Health and Social Care-Adult Health & Social Care",2013:09OV Other Vulnerable People,,
2013-11-05,2489.92,"Adults, Health and Social Care-Adult Health & Social Care",2013:09OV Other Vulnerable People,,
2013-11-05,262376.64,"Adults, Health and Social Care-Adult Health & Social Care",2013:09PD Physically Disabled,,
2013-11-05,15147.24,"Adults, Health and Social Care-Adult Health & Social Care",2013:09VI Visual Impairment,,
2013-11-07,1065.96,Children and Young People-Childrens Services Unit,3Corners,,
2013-11-07,1040.13,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-11-07,15.89,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-11-07,86.18,Economy and Environment-Other Catering DSO,A & M,,
2013-11-07,83.46,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-11-07,73.49,Economy and Environment-Other Catering DSO,A & M,,
2013-11-07,915.51,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-11-07,28.59,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-11-07,30.55,Economy and Environment-Other Catering DSO,A & M,,
2013-11-07,1087.54,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-11-01,790.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-11-04,2134.23,Economy and Environment-Regeneration - Capital,A Ashworth & Son Landscapes Ltd,,
2013-11-04,499.09,Children and Young People-Schools and Children's Services - Non-School,A Ashworth & Son Landscapes Ltd,,
2013-11-07,149.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-11-07,149.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-11-07,309.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-11-14,6469.00,Communities-Service Development - Client Services,A Ashworth & Son Landscapes Ltd,,
2013-11-14,862.00,Children and Young People-Childrens Care Services,A Ashworth & Son Landscapes Ltd,,
2013-11-14,475.66,Economy and Environment-Transport Services,A Ashworth & Son Landscapes Ltd,,
2013-11-21,698.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-11-25,664.39,Economy and Environment-Regeneration - Capital,A Ashworth & Son Landscapes Ltd,,
2013-11-28,948.72,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-11-29,246.00,Economy and Environment-Housing Services,A Ashworth & Son Landscapes Ltd,,
2013-11-29,998.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-11-29,224.00,Economy and Environment-Housing Services,A Ashworth & Son Landscapes Ltd,,
2013-11-29,389.00,Economy and Environment-Housing Services,A Ashworth & Son Landscapes Ltd,,
2013-11-21,444.00,Communities-Sport & Countryside,A T Graphics,,
2013-11-21,262.50,Communities-Sport & Countryside,A T Graphics,,
2013-11-25,570.00,Economy and Environment-Transport Services,A1 Streetcars,,
2013-11-25,460.39,Communities-Libraries Info & Tourism,ADT Fire&Security,,
2013-11-25,842.64,Economy and Environment-Markets,ADT Fire&Security,,
2013-11-14,2722.88,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2013-11-14,1507.68,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2013-11-04,1099.00,Communities-Sport & Leisure Management DSO,APSE,,
2013-11-14,500.00,Children and Young People-Childrens Care Services,ASYLUM ENTERTAINMENT,,
2013-11-11,76.53,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2013-11-11,76.53,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2013-11-11,53.89,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2013-11-11,395.91,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
