Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2016-09-28,4200.00,Economy and Environment-Housing Services - Capital,1st Ability Ltd,,
2016-09-23,740.00,Communities & Service Support-Safer Cleaner Greener,2 Works TM Ltd,,
2016-09-07,32510.30,"Adults, Health and Social Care-Adult Health & Social Care",2016:06D  Dementia,,
2016-09-07,266385.87,"Adults, Health and Social Care-Adult Health & Social Care",2016:06FTIFrailty And/Or Temporary Illness,,
2016-09-07,150336.83,"Adults, Health and Social Care-Adult Health & Social Care",2016:06LD Learning Disabilities,,
2016-09-07,7610.52,"Adults, Health and Social Care-Adult Health & Social Care",2016:06MH Mental Health (Except Dementia),,
2016-09-07,42314.84,"Adults, Health and Social Care-Adult Health & Social Care",2016:06OV Other Vulnerable People,,
2016-09-07,67433.65,"Adults, Health and Social Care-Adult Health & Social Care",2016:06PD Physically Disabled,,
2016-09-07,874.96,"Adults, Health and Social Care-Adult Health & Social Care",2016:06SM Substance Misuse,,
2016-09-07,4432.16,"Adults, Health and Social Care-Adult Health & Social Care",2016:06VI Visual Impairment,,
2016-09-07,33706.48,"Adults, Health and Social Care-Adult Health & Social Care",2016:07D  Dementia,,
2016-09-07,4395.80,"Adults, Health and Social Care-Adult Health & Social Care",2016:07DSLDual Sensory Loss,,
2016-09-07,133432.36,"Adults, Health and Social Care-Adult Health & Social Care",2016:07FTIFrailty And/Or Temporary Illness,,
2016-09-07,2080.32,"Adults, Health and Social Care-Adult Health & Social Care",2016:07HI Hearing Impairment,,
2016-09-07,205721.10,"Adults, Health and Social Care-Adult Health & Social Care",2016:07LD Learning Disabilities,,
2016-09-07,19912.46,"Adults, Health and Social Care-Adult Health & Social Care",2016:07MH Mental Health (Except Dementia),,
2016-09-07,19963.22,"Adults, Health and Social Care-Adult Health & Social Care",2016:07OV Other Vulnerable People,,
2016-09-07,329333.06,"Adults, Health and Social Care-Adult Health & Social Care",2016:07PD Physically Disabled,,
2016-09-07,14172.68,"Adults, Health and Social Care-Adult Health & Social Care",2016:07VI Visual Impairment,,
2016-09-05,469.56,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2016-09-09,3198.00,Communities & Service Support-Recreation & Support,A Ashworth & Son Landscapes Ltd,,
2016-09-12,770.65,Communities & Service Support-Libraries Info & Tourism,A Ashworth & Son Landscapes Ltd,,
2016-09-16,1267.20,Communities & Service Support-Safer Cleaner Greener,A Ashworth & Son Landscapes Ltd,,
2016-09-29,1669.00,"Adults, Health and Social Care-Adult Health & Social Care",A Ashworth & Son Landscapes Ltd,,
2016-09-23,19500.00,Children and Young People-Schools and Children's Services - Non-School,A J Rowe,,
2016-09-12,950.00,Chief Executive's Office-Other Services,REDACTED PERSONAL DATA,,
2016-09-14,471.75,Communities & Service Support-Sport & Countryside,A T Graphics,,
2016-09-20,490.80,"Adults, Health and Social Care-Adult Health & Social Care",AAA Medics Ltd Re Leylands,,
2016-09-20,1729.84,"Adults, Health and Social Care-Adult Health & Social Care",AAA Medics Ltd Re Leylands,,
2016-09-08,1350.00,"Adults, Health and Social Care-Adult Health & Social Care",ADASS (NCAS Conference Account),,
2016-09-14,11550.28,Economy and Environment-Highways and Engineering Services,AECOM,,
2016-09-08,1200.00,Deputy Chief Executive-Human Resources,AES Digital Solutions Ltd,,
2016-09-08,1935.20,Deputy Chief Executive-Human Resources,AES Digital Solutions Ltd,,
2016-09-08,7500.00,Deputy Chief Executive-Human Resources,AES Digital Solutions Ltd,,
2016-09-08,6250.00,Deputy Chief Executive-Human Resources,AES Digital Solutions Ltd,,
2016-09-08,540.00,Deputy Chief Executive-Human Resources,AES Digital Solutions Ltd,,
2016-09-08,1200.00,Deputy Chief Executive-Human Resources,AES Digital Solutions Ltd,,
2016-09-08,7500.00,Deputy Chief Executive-Human Resources,AES Digital Solutions Ltd,,
2016-09-13,675.00,Deputy Chief Executive-Human Resources,AFI Uplift Ltd (UTN Training),,
2016-09-09,28756.00,Children and Young People-Education - Capital,AHR Architects Ltd,,
2016-09-29,950.00,Children and Young People-Education - Capital,AHR Architects Ltd,,
2016-09-12,1898.80,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2016-09-12,1213.49,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2016-09-12,1431.90,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2016-09-12,951.25,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2016-09-08,1183.00,Economy and Environment-Environmental Services,APSE,,
2016-09-07,4414.82,Communities & Service Support-Sport & Leisure Management DSO,ASA Awards Scheme,,
2016-09-09,121.65,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2016-09-09,420.25,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2016-09-09,59.17,Communities & Service Support-Recreation & Support,ATS Euromaster Ltd,,
2016-09-09,471.00,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2016-09-09,1111.71,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2016-09-09,290.26,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2016-09-06,67686.06,Economy and Environment-Environmental Services,AWM Ltd,,
2016-09-06,87597.73,Economy and Environment-Environmental Services,AWM Ltd,,
2016-09-07,81172.25,Economy and Environment-Environmental Services,AWM Ltd,,
2016-09-07,73277.54,Economy and Environment-Environmental Services,AWM Ltd,,
2016-09-21,85440.42,Economy and Environment-Environmental Services,AWM Ltd,,
2016-09-27,92207.51,Economy and Environment-Environmental Services,AWM Ltd,,
2016-09-27,82563.42,Economy and Environment-Environmental Services,AWM Ltd,,
2016-09-02,1594.55,Communities & Service Support-Sport & Countryside,Abacus Lighting Ltd,,
2016-09-02,766.90,Communities & Service Support-Sport & Leisure Management DSO,Abacus Lighting Ltd,,
2016-09-09,1696.67,Communities & Service Support-Sport & Leisure Management DSO,Abacus Lighting Ltd,,
2016-09-23,960.00,"Adults, Health and Social Care-Adult Health & Social Care",Accora Ltd,,
2016-09-23,960.00,"Adults, Health and Social Care-Adult Health & Social Care",Accora Ltd,,
2016-09-23,960.00,"Adults, Health and Social Care-Adult Health & Social Care",Accora Ltd,,
2016-09-05,5250.00,Economy and Environment-Highways & Engineering Services - Capital,Acorn Analytical Services Ltd,,
2016-09-05,2500.00,Economy and Environment-Highways & Engineering Services - Capital,Acorn Analytical Services Ltd,,
2016-09-08,900.00,Economy and Environment-Transport Services,Acorn Analytical Services Ltd,,
2016-09-29,225.00,Communities & Service Support-Museums & Arts,Acorn Analytical Services Ltd,,
2016-09-29,150.00,Communities & Service Support-Recreation & Support,Acorn Analytical Services Ltd,,
2016-09-29,225.00,Communities & Service Support-Safer Cleaner Greener,Acorn Analytical Services Ltd,,
2016-09-29,225.00,Communities & Service Support-Safer Cleaner Greener,Acorn Analytical Services Ltd,,
2016-09-29,225.00,Communities & Service Support-Museums & Arts,Acorn Analytical Services Ltd,,
2016-09-22,1330.00,Children and Young People-Children and Young People's Serv - Central Depts.,Acorn Care & Education Limited re Meadowcroft,,
2016-09-22,1120.00,Children and Young People-Children and Young People's Serv - Central Depts.,Acorn Care & Education Limited re Meadowcroft,,
2016-09-22,1672.00,Children and Young People-Children and Young People's Serv - Central Depts.,Acorn Care & Education Limited re Meadowcroft,,
2016-09-22,1408.00,Children and Young People-Children and Young People's Serv - Central Depts.,Acorn Care & Education Limited re Meadowcroft,,
2016-09-23,980.00,Children and Young People-Children and Young People's Serv - Central Depts.,Acorn Care & Education Limited re Meadowcroft,,
2016-09-23,980.00,Children and Young People-Children and Young People's Serv - Central Depts.,Acorn Care & Education Limited re Meadowcroft,,
2016-09-08,3089.46,Children and Young People-Childrens Care Services,Acorn House (Fostering Services) Ltd,,
2016-09-08,3089.46,Children and Young People-Childrens Care Services,Acorn House (Fostering Services) Ltd,,
2016-09-23,13578.97,Communities & Service Support-Recreation & Support,Acoustic Arrangements Ltd,,
2016-09-09,507.60,Children and Young People-Childrens Care Services,Active,,
2016-09-09,945.00,Children and Young People-Childrens Care Services,Active,,
2016-09-09,2995.20,Children and Young People-Childrens Care Services,Active,,
2016-09-09,3193.00,Children and Young People-Childrens Care Services,Active,,
2016-09-09,1640.10,Children and Young People-Childrens Care Services,Active,,
2016-09-12,696.00,Children and Young People-Childrens Care Services,Active,,
2016-09-12,517.20,Children and Young People-Childrens Care Services,Active,,
2016-09-14,778.40,Children and Young People-Childrens Care Services,Active,,
2016-09-14,684.35,Children and Young People-Childrens Care Services,Active,,
2016-09-22,2224.57,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2016-09-23,2636.91,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2016-09-29,626.72,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2016-09-05,2697.17,Chief Executive's Office-Law & Administration Service,Adare Sec Limited,,
2016-09-05,530.40,Chief Executive's Office-Law & Administration Service,Adare Sec Limited,,
2016-09-05,569.60,Chief Executive's Office-Law & Administration Service,Adare Sec Limited,,
2016-09-22,2074.17,Chief Executive's Office-Law & Administration Service,Adare Sec Limited,,
2016-09-12,150.00,"Adults, Health and Social Care-Adult Health & Social Care",Ade Oyibu,,
2016-09-12,600.00,"Adults, Health and Social Care-Adult Health & Social Care",Ade Oyibu,,
2016-09-12,200.00,"Adults, Health and Social Care-Adult Health & Social Care",Ade Oyibu,,
2016-09-20,7420.85,"Adults, Health and Social Care-Adult Health & Social Care",Aden Mount Nursing Home,,
2016-09-20,3839.83,"Adults, Health and Social Care-Adult Health & Social Care",Aden Mount Nursing Home,,
2016-09-01,45.00,"Adults, Health and Social Care-Adult Health & Social Care",Aidservice Ltd,,
2016-09-01,905.00,"Adults, Health and Social Care-Adult Health & Social Care",Aidservice Ltd,,
2016-09-27,439.76,Economy and Environment-Environmental Services,Alcontrol UK Ltd,,
2016-09-01,47.50,Economy and Environment-Corporate Asset and Facilities Management,Aldermore Invoice Finance re Key Security UK Ltd,,
2016-09-01,400.00,Economy and Environment-Corporate Asset and Facilities Management,Aldermore Invoice Finance re Key Security UK Ltd,,
2016-09-01,24.00,Economy and Environment-Corporate Asset and Facilities Management,Aldermore Invoice Finance re Key Security UK Ltd,,
2016-09-23,2168.14,Economy and Environment-Markets,Aldermore Invoice Finance re Key Security UK Ltd,,
