Payment Date,Amount,Benificiary Name,Organisational Unit
2016-08-03,850.00,Dura-Sport (Leisure Care) Ltd,Communities & Service Support-Sport & Countryside
2016-08-03,820.00,Dura-Sport (Leisure Care) Ltd,Communities & Service Support-Sport & Countryside
2016-08-11,55.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,25.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,65.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,125.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,42.50,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,42.50,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,75.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,12.50,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,87.50,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,175.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,40.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,50.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,85.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,5.83,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,75.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,27.50,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,32.50,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,45.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,12.50,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,55.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,19.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,10.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,25.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,120.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,25.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,55.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,55.00,Montane Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-15,1200.00,2 Works TM Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-15,600.00,2 Works TM Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-18,422.00,2 Works TM Ltd,Children and Young People-Education - Capital
2016-08-09,32867.73,2016:05D  Dementia,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,244027.76,2016:05FTIFrailty And/Or Temporary Illness,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,135221.02,2016:05LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,7053.16,2016:05MH Mental Health (Except Dementia),"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,33699.92,2016:05OV Other Vulnerable People,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,73035.69,2016:05PD Physically Disabled,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,874.96,2016:05SM Substance Misuse,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,4220.20,2016:05VI Visual Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,36626.48,2016:06D  Dementia,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,5402.20,2016:06DSLDual Sensory Loss,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,132906.67,2016:06FTIFrailty And/Or Temporary Illness,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,3896.20,2016:06HI Hearing Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,260513.90,2016:06LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,23343.23,2016:06MH Mental Health (Except Dementia),"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,16165.28,2016:06OV Other Vulnerable People,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,302906.28,2016:06PD Physically Disabled,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,14172.68,2016:06VI Visual Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-08,13335.84,3Corners,Children and Young People-Childrens Services Unit
2016-08-22,612.64,@first parts solutions - Brunel Ford,Economy and Environment-Transport Vehicle Maintenance Workshop
2016-08-04,3127.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2016-08-04,2144.71,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2016-08-04,1260.00,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Museums & Arts
2016-08-31,665.00,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Sport & Countryside
2016-08-31,54.00,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Sport & Countryside
2016-08-31,238.80,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Sport & Countryside
2016-08-31,2432.00,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Sport & Countryside
2016-08-31,27.00,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Sport & Countryside
2016-08-23,490.80,AAA Medics Ltd Re Leylands,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-23,1729.84,AAA Medics Ltd Re Leylands,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-26,3150.00,ADASS (NCAS Conference Account),Chief Executive's Office-Other Services
2016-08-10,28756.00,AHR Architects Ltd,Children and Young People-Education - Capital
2016-08-18,3250.00,AHR Architects Ltd,Children and Young People-Education - Capital
2016-08-18,5906.00,AHR Building Consultancy Limited,Economy and Environment-Environmental Services
2016-08-18,1306.70,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-18,1010.36,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-02,554.17,APPLIANCE WORLD,Communities & Service Support-Customer Services and Communications
2016-08-02,565.83,ARGOS RETAIL GROUP,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-15,61.44,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-15,679.92,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-15,246.04,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-15,311.13,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-15,393.82,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-11,76976.95,AWM Ltd,Economy and Environment-Environmental Services
2016-08-05,626.00,Abacus Lighting Ltd,Communities & Service Support-Recreation & Support
2016-08-31,590.91,Abacus Lighting Ltd,Communities & Service Support-Sport & Countryside
2016-08-31,4915.80,Abacus Lighting Ltd,Communities & Service Support-Sport & Countryside
2016-08-08,22680.00,Abbey Park Primary Academy,Children and Young People-Childrens Services Unit
2016-08-04,140.00,Ace Contract Maintenance Ltd,Communities & Service Support-Sport & Leisure Management DSO
2016-08-04,30.00,Ace Contract Maintenance Ltd,Economy and Environment-Corporate Asset and Facilities Management
2016-08-04,240.00,Ace Contract Maintenance Ltd,Communities & Service Support-Recreation & Support
2016-08-04,240.00,Ace Contract Maintenance Ltd,Communities & Service Support-Sport & Leisure Management DSO
2016-08-04,30.00,Ace Contract Maintenance Ltd,Economy and Environment-Housing Services
2016-08-04,300.00,Ace Contract Maintenance Ltd,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-04,100.00,Ace Contract Maintenance Ltd,Communities & Service Support-Sport & Leisure Management DSO
2016-08-04,100.00,Ace Contract Maintenance Ltd,Economy and Environment-Corporate Asset and Facilities Management
2016-08-04,50.00,Ace Contract Maintenance Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-04,30.00,Ace Contract Maintenance Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-04,40.00,Ace Contract Maintenance Ltd,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-04,60.00,Ace Contract Maintenance Ltd,Economy and Environment-Corporate Asset and Facilities Management
2016-08-04,30.00,Ace Contract Maintenance Ltd,Economy and Environment-Regeneration
2016-08-04,40.00,Ace Contract Maintenance Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-08-04,30.00,Ace Contract Maintenance Ltd,Economy and Environment-Corporate Asset and Facilities Management
2016-08-04,50.00,Ace Contract Maintenance Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-04,30.00,Ace Contract Maintenance Ltd,Communities & Service Support-Safer Cleaner Greener
2016-08-04,30.00,Ace Contract Maintenance Ltd,Communities & Service Support-Libraries Info & Tourism
