Payment Date,Amount,Benificiary Name,Organisational Unit
2011-11-08,30011.64,2011:09D  Dementia,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-08,1660.80,2011:09DSLDual Sensory Loss,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-08,188269.72,2011:09FTIFrailty And/Or Temporary Illness,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-08,71197.89,2011:09LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-08,3548.80,2011:09MH Mental Health (Except Dementia),"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-08,960.00,2011:09OV Other Vulnerable People,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-08,226148.66,2011:09PD Physically Disabled,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-08,12792.00,2011:09VI Visual Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-10,2095.95,3Corners,Children and Young People-Childrens Services Unit
2011-11-10,1515.89,A & M,Deputy Chief Executive-School & Welfare Catering DSO - South
2011-11-10,1793.35,A & M,Deputy Chief Executive-School & Welfare Catering DSO - South
2011-11-10,1690.28,A & M,Deputy Chief Executive-School & Welfare Catering DSO - South
2011-11-07,627.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2011-11-07,846.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2011-11-14,424.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2011-11-14,1844.00,A Ashworth & Son Landscapes Ltd,Children and Young People-Schools and Children's Services - Non-School
2011-11-14,874.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services
2011-11-17,5212.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2011-11-17,3235.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2011-11-17,982.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services
2011-11-21,10752.88,A Ashworth & Son Landscapes Ltd,Children and Young People-Education - Capital
2011-11-24,113.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2011-11-24,998.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2011-11-24,861.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2011-11-24,3442.62,A Ashworth & Son Landscapes Ltd,Safer and Stronger-Sport & Countryside
2011-11-21,675.00,A G Smith Training,Deputy Chief Executive-HR and Change
2011-11-07,576.40,A S M Accessories Ltd,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-10,994.56,ABC Day Nursery,Children and Young People-Childrens Services Unit
2011-11-17,652.56,ABC Day Nursery,Children and Young People-Childrens Services Unit
2011-11-10,2857.50,ADT Fire&Security,Children and Young People-Children and Young People's Serv - Central Depts.
2011-11-10,1727.47,ADT Fire&Security,Safer and Stronger-Libraries Info & Tourism
2011-11-17,468.37,ADT Fire&Security,Safer and Stronger-Museums & Arts
2011-11-28,1910.64,ADT Fire&Security,Economy and Environment-Markets
2011-11-24,429.00,AIDAPT (Bathrooms) Ltd,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-10,292.48,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-10,487.32,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-10,424.44,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-10,188.64,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-10,479.46,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-10,94.32,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-10,495.18,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-10,292.48,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2011-11-14,758.60,ALS Support,Children and Young People-Childrens Care Services
2011-11-14,1309.18,ALS Support,Children and Young People-Childrens Care Services
2011-11-14,742.88,ALS Support,Children and Young People-Childrens Care Services
2011-11-14,1486.07,ALS Support,Children and Young People-Childrens Care Services
2011-11-17,1169.92,ALS Support,Children and Young People-Childrens Care Services
2011-11-17,658.08,ALS Support,Children and Young People-Childrens Care Services
