Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2013-03-11,3333.33,Communities-Museums & Arts,Flying Entertainment Ltd,,
2013-03-20,6000.00,Communities-Museums & Arts,Flying Entertainment Ltd,,
2013-03-22,1715.41,Communities-Museums & Arts,Flying Entertainment Ltd,,
2013-03-28,2398.12,Communities-Museums & Arts,Flying Entertainment Ltd,,
2013-03-25,43408.56,"Adults, Health and Social Care-Adult Health & Social Care",2013:01D  Dementia,,
2013-03-25,1056.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:01DSLDual Sensory Loss,,
2013-03-25,130304.84,"Adults, Health and Social Care-Adult Health & Social Care",2013:01FTIFrailty And/Or Temporary Illness,,
2013-03-25,162021.53,"Adults, Health and Social Care-Adult Health & Social Care",2013:01LD Learning Disabilities,,
2013-03-25,10396.60,"Adults, Health and Social Care-Adult Health & Social Care",2013:01MH Mental Health (Except Dementia),,
2013-03-25,2444.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:01OV Other Vulnerable People,,
2013-03-25,7512.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:01OV Other Vulnerable People,,
2013-03-25,291802.47,"Adults, Health and Social Care-Adult Health & Social Care",2013:01PD Physically Disabled,,
2013-03-25,15400.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:01VI Visual Impairment,,
2013-03-08,1338.60,Children and Young People-Childrens Services Unit,3Corners,,
2013-03-28,109.62,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-03-28,1415.98,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-03-28,117.42,Economy and Environment-Other Catering DSO,A & M,,
2013-03-28,93.46,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-03-28,1549.26,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-03-28,125.78,Economy and Environment-Other Catering DSO,A & M,,
2013-03-28,1593.19,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-03-28,230.33,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-03-28,63.03,Economy and Environment-Other Catering DSO,A & M,,
2013-03-04,1163.00,Children and Young People-Schools and Children's Services - Non-School,A Ashworth & Son Landscapes Ltd,,
2013-03-07,556.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-03-07,126.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-03-07,326.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-03-14,4345.00,Communities-Recreation & Support,A Ashworth & Son Landscapes Ltd,,
