Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2014-02-06,3175.00,Chief Executive's Office-Public Health,Church Lane Surgery,,
2014-02-25,56210.19,"Adults, Health and Social Care-Adult Health & Social Care",2013:13D  Dementia,,
2014-02-25,4101.92,"Adults, Health and Social Care-Adult Health & Social Care",2013:13DSLDual Sensory Loss,,
2014-02-25,131867.19,"Adults, Health and Social Care-Adult Health & Social Care",2013:13FTIFrailty And/Or Temporary Illness,,
2014-02-25,124234.55,"Adults, Health and Social Care-Adult Health & Social Care",2013:13LD Learning Disabilities,,
2014-02-25,8084.43,"Adults, Health and Social Care-Adult Health & Social Care",2013:13MH Mental Health (Except Dementia),,
2014-02-25,4955.52,"Adults, Health and Social Care-Adult Health & Social Care",2013:13OV Other Vulnerable People,,
2014-02-25,280463.73,"Adults, Health and Social Care-Adult Health & Social Care",2013:13PD Physically Disabled,,
2014-02-25,15840.84,"Adults, Health and Social Care-Adult Health & Social Care",2013:13VI Visual Impairment,,
2014-02-06,1000.00,Deputy Chief Executive-Human Resources,3Corners,,
2014-02-06,367.14,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2014-02-06,60.00,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2014-02-13,599.15,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2014-02-10,1336.67,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-02-10,57.35,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-02-10,80.53,Economy and Environment-Other Catering DSO,A & M,,
2014-02-10,100.05,Economy and Environment-Other Catering DSO,A & M,,
2014-02-10,81.10,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-02-10,1061.63,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-02-10,100.42,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-02-10,1191.33,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-02-10,76.73,Economy and Environment-Other Catering DSO,A & M,,
2014-02-10,86.05,Economy and Environment-Other Catering DSO,A & M,,
2014-02-10,29.42,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-02-10,1203.93,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-02-20,79.58,Economy and Environment-Other Catering DSO,A & M,,
2014-02-20,82.01,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-02-20,1198.08,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
