Body,Organisation Name,Date,Internal Ref Number,Invoice Number,Net Amount,Irrecoverable VAT,Supplier(Beneficiary) Name,Supplier Registered Company Number,Supplier Registered Charity Number,Supplier ID,VAT Registration Number,Expense Area,Procurement Classification: Council's Procurement Category Name,Expense Code,BVACOP,Proclass,Extended Description,Source,Subsource,Definition,Purpose of Spend (Summary)
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924780,0000107637,105.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924781,0000107637,140.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924794,0000107637,110.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774018,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924783,0000107637,250.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924784,0000107637,250.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924785,0000107637,60.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774018,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924786,0000107637,90.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774018,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924787,0000107637,30.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774018,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924775,0000128743,60.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924774,0000128743,120.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924773,0000128743,240.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924772,0000128743,250.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924771,0000128743,68.50,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924769,0000128743,125.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924770,0000128743,105.00,N/A,Montane Ltd,,,S226196,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68774033,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916305,2017:13D  Demen,55340.28,N/A,2017:13D  Dementia,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments Individual Service Funds,884A6501,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916306,2017:13FTIFrail,300788.39,N/A,2017:13FTIFrailty And/Or Temporary Illness,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments Individual Service Funds,884A6501,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916307,2017:13HI Heari,2196.24,N/A,2017:13HI Hearing Impairment,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments Individual Service Funds,884A6502,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916308,2017:13LD Learn,341447.13,N/A,2017:13LD Learning Disabilities,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments Individual Service Funds,884B6503,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916309,2017:13MH Menta,6252.44,N/A,2017:13MH Mental Health (Except Dementia),,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments Individual Service Funds,884C6504,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916310,2017:13OV Other,58996.61,N/A,2017:13OV Other Vulnerable People,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments Individual Service Funds,884A6505,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916311,2017:13PD Physi,127264.91,N/A,2017:13PD Physically Disabled,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments Individual Service Funds,884A6502,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916312,2017:13VI Visua,2542.22,N/A,2017:13VI Visual Impairment,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments Individual Service Funds,884A6502,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916286,2018:01D  Demen,26207.24,N/A,2018:01D  Dementia,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments - School Children And Students,884A6001,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916288,2018:01DSLDual,4280.40,N/A,2018:01DSLDual Sensory Loss,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments - School Children And Students,884A6002,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916290,2018:01FTIFrail,123297.84,N/A,2018:01FTIFrailty And/Or Temporary Illness,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments - School Children And Students,884A6001,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916292,2018:01HI Heari,2800.32,N/A,2018:01HI Hearing Impairment,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments - School Children And Students,884A6002,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916294,2018:01LD Learn,293751.93,N/A,2018:01LD Learning Disabilities,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments - School Children And Students,884B6003,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916296,2018:01MH Menta,17279.68,N/A,2018:01MH Mental Health (Except Dementia),,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments - School Children And Students,884C6004,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916298,2018:01OV Other,30170.46,N/A,2018:01OV Other Vulnerable People,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments - School Children And Students,884D6005,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916300,2018:01PD Physi,331693.77,N/A,2018:01PD Physically Disabled,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments - School Children And Students,884A6002,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916303,2018:01VI Visua,12816.60,N/A,2018:01VI Visual Impairment,,,Personal Budgets,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Transfer Payments - School Children And Students,884A6002,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-14,27886189,TP197261,500.00,N/A,5th Halifax (Elland) Company The Boy's Brigade,,,S213459,,Communities & Service Support (obsolete)-Community Safety & Support,Grants And Subscriptions,04194718,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-16,27907504,9458,5356.00,N/A,A Ashworth & Son Landscapes Ltd,01203270,,S202,,Communities & Service Support (obsolete)-Safer Cleaner Greener,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,90BS20P0,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916065,00143,19500.00,N/A,A J Rowe,,,S195184,,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Rent And Rates,68T42300,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-29,27928935,618,326.00,N/A,A T Graphics (WY) Ltd,,,S325019,,Communities & Service Support (obsolete)-Museums & Arts,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,12402000,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-29,27928934,618,745.00,N/A,A T Graphics (WY) Ltd,,,S325019,,Communities & Service Support (obsolete)-Museums & Arts,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,12402000,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27915554,1595,764.50,N/A,ACE Environmental Engineering Limited,01782534,,S291075,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,924620R0,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917476,5456,1567.50,N/A,ADCS Ltd,,,S28643,,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.,Miscellaneous Expenses,60004800,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916180,28318170,60954.00,N/A,AECOM,,,S211979,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Consultant Fees,57010272852A,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916171,28341427,6737.61,N/A,AECOM,,,S211979,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Consultant Fees,57018N72,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916170,28341427,21981.51,N/A,AECOM,,,S211979,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Consultant Fees,57018N72,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916168,28341663,6737.61,N/A,AECOM,,,S211979,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Consultant Fees,57017N72,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916167,28341663,21981.51,N/A,AECOM,,,S211979,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Consultant Fees,57017N72,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916164,28341680,5400.00,N/A,AECOM,,,S211979,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Consultant Fees,57017N72,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27916165,28341680,4580.00,N/A,AECOM,,,S211979,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Consultant Fees,57017N72,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-07,27847147,88700,4030.53,N/A,AHR Architects Ltd,,,S108214,,Children and Young People (obsolete)-Education - Capital,Architects fees,23BN2560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-07,27847145,88703,4212.84,N/A,AHR Architects Ltd,,,S108214,,Children and Young People (obsolete)-Education - Capital,Architects fees,23BN2560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-15,27888480,88823,750.00,N/A,AHR Architects Ltd,,,S108214,,Children and Young People (obsolete)-Education - Capital,Other Fees,23BN0290,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-29,27928601,89085,4030.53,N/A,AHR Architects Ltd,,,S108214,,Children and Young People (obsolete)-Education - Capital,Architects fees,23BN0560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-29,27928599,89088,4212.84,N/A,AHR Architects Ltd,,,S108214,,Children and Young People (obsolete)-Education - Capital,Architects fees,23BN0560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-26,27919508,89095,4250.00,N/A,AHR Building Consultancy Limited,,,S26051,,Economy and Environment (obsolete)-Regeneration - Capital,Construction & Conversion,17730220,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-07,27847586,2722,2405.42,N/A,ALS Support,,,S91184,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Voluntary Associations,46445400,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-07,27847316,2723,848.48,N/A,ALS Support,,,S91184,,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care",Private Contractors,88745500,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-07,27847781,XA09 29/10/17,603.62,N/A,ALTHAMS TRAVEL HEAD OF,,,Purchase Card Supplier,,Chief Executive's Office (obsolete)-Other Services,Expenses,34414600,,,,IV,CC,Credit Cards,Payments via credit cards
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-07,27847780,XA09 29/10/17,603.62,N/A,ALTHAMS TRAVEL HEAD OF,,,Purchase Card Supplier,,Chief Executive's Office (obsolete)-Other Services,Expenses,34414600,,,,IV,CC,Credit Cards,Payments via credit cards
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917271,A9980133556,660.87,N/A,ATS Euromaster Ltd,,,S24165,,Communities & Service Support (obsolete)-Safer Cleaner Greener,Contract Hire And Operating Leases,903332VT,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917267,A9980133556,15.36,N/A,ATS Euromaster Ltd,,,S24165,,Communities & Service Support (obsolete)-Safer Cleaner Greener,Services,90314458,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-26,27919582,PAY5420,900.00,N/A,AV Interiors Ltd,,,S107637,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17480140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-06,27845022,1792,1575.00,N/A,AVA Print,,,S177077,,Communities & Service Support (obsolete)-Museums & Arts,Printing Stationery And General Office Expenses,12404301,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27915405,659714,78962.34,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Environmental Services,Private Contractors,E2355564,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27915409,660799,78053.91,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Environmental Services,Private Contractors,E2355564,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,27915407,662019,44830.78,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Environmental Services,Private Contractors,E2355564,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917368,4237164,184.50,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Markets,Cleaning And Domestic Supplies,14022602,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917369,4237164,123.00,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Markets,Cleaning And Domestic Supplies,14022602,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917370,4237164,184.50,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Markets,Cleaning And Domestic Supplies,14022602,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917371,4237164,225.50,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Markets,Cleaning And Domestic Supplies,14022602,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917372,4237164,20.50,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Markets,Cleaning And Domestic Supplies,14022602,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917373,4237164,225.50,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Markets,Cleaning And Domestic Supplies,14022602,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917366,4237164,82.00,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Markets,Cleaning And Domestic Supplies,14022602,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917365,4237164,307.50,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Markets,Cleaning And Domestic Supplies,14022602,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,27917367,4237164,123.00,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Markets,Cleaning And Domestic Supplies,14022602,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924539,20465,525.00,N/A,Access Solutions Northern Ltd,05736883,,S312195,,Economy and Environment (obsolete)-Markets,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,140220R0,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-28,27924559,20466,830.00,N/A,Access Solutions Northern Ltd,05736883,,S312195,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,925620R0,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices
