Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-06-26,620.00,Chief Executive's Office (obsolete)-Public Health,Church Lane Surgery,,
2015-06-16,27087.90,Adult Services and Wellbeing-Adult Health & Social Care,2015:03D  Dementia,,
2015-06-16,252840.26,Adult Services and Wellbeing-Adult Health & Social Care,2015:03FTIFrailty And/Or Temporary Illness,,
2015-06-16,1411.60,Adult Services and Wellbeing-Adult Health & Social Care,2015:03HI Hearing Impairment,,
2015-06-16,61920.74,Adult Services and Wellbeing-Adult Health & Social Care,2015:03LD Learning Disabilities,,
2015-06-16,2194.88,Adult Services and Wellbeing-Adult Health & Social Care,2015:03MH Mental Health (Except Dementia),,
2015-06-16,9210.41,Adult Services and Wellbeing-Adult Health & Social Care,2015:03OV Other Vulnerable People,,
2015-06-16,69219.92,Adult Services and Wellbeing-Adult Health & Social Care,2015:03PD Physically Disabled,,
2015-06-16,813.12,Adult Services and Wellbeing-Adult Health & Social Care,2015:03SM Substance Misuse,,
2015-06-16,3698.58,Adult Services and Wellbeing-Adult Health & Social Care,2015:03VI Visual Impairment,,
2015-06-16,30287.26,Adult Services and Wellbeing-Adult Health & Social Care,2015:04D  Dementia,,
2015-06-16,5279.80,Adult Services and Wellbeing-Adult Health & Social Care,2015:04DSLDual Sensory Loss,,
2015-06-16,159018.16,Adult Services and Wellbeing-Adult Health & Social Care,2015:04FTIFrailty And/Or Temporary Illness,,
2015-06-16,239805.49,Adult Services and Wellbeing-Adult Health & Social Care,2015:04LD Learning Disabilities,,
2015-06-16,15838.71,Adult Services and Wellbeing-Adult Health & Social Care,2015:04MH Mental Health (Except Dementia),,
2015-06-16,21311.92,Adult Services and Wellbeing-Adult Health & Social Care,2015:04OV Other Vulnerable People,,
2015-06-16,288665.72,Adult Services and Wellbeing-Adult Health & Social Care,2015:04PD Physically Disabled,,
2015-06-16,1240.00,Adult Services and Wellbeing-Adult Health & Social Care,2015:04SM Substance Misuse,,
2015-06-16,15509.04,Adult Services and Wellbeing-Adult Health & Social Care,2015:04VI Visual Impairment,,
2015-06-09,500.00,Communities & Service Support (obsolete)-Museums & Arts,33rd Foot,,
