Body,Organistion Name,Transaction Date,Transaction number,Supplier Name,Net Amount,Merchant Category,Merchant Category Group,Expense Area,Expense Type,Expense Code
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-04-28,50020,99P STORES,1.98,Grocery Stores,General Retail And Wholesale,Communities & Service Support (obsolete)-Libraries Info & Tourism,Equipment Furniture And Materials,08144017
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-05-18,50539,A ONE TOOL & FIXING LT,5.00,Glass/Paint/Wallpaper Store,Building Materials,Economy and Environment (obsolete)-Housing Services,Equipment Furniture And Materials,52164020
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-04-29,50058,ALDI 773 60,3.39,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68J64017
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-05-06,50207,ALDI 773 60,5.03,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68J64017
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-05-08,50289,ALDI 773 60,32.61,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68J64017
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-05-08,50290,ALDI 773 60,6.08,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68J64017
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-05-17,50518,ALDI 773 60,31.37,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68J64017
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-04-30,50085,ANCESTRY.CO.UK,10.95,Continuity/Subscription Mercht,Mail Order / Direct Selling,Communities & Service Support (obsolete)-Customer Services and Communications,Miscellaneous Expenses,10204800
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-05-06,50199,ANTALIS UK LTD,59.34,Stationery/Office Supplies,Office Stationery Equipment And Supplies,Communities & Service Support (obsolete)-Customer Services and Communications,Printing Stationery And General Office Expenses,10414360
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-05-19,50562,APPLE ONLINE STORE GBP,415.83,Electronics Sales,General Retail And Wholesale,Deputy Chief Executive (obsolete)-ICT Services,Communications And Computers,2A364513
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-04-02,49349,APPLIANCE WORLD,244.17,Household Appliance Stores,General Retail And Wholesale,Communities & Service Support (obsolete)-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-05-19,50600,APPLIANCE WORLD,135.00,Household Appliance Stores,General Retail And Wholesale,Economy and Environment (obsolete)-Housing Services,Equipment Furniture And Materials,52IQ4010
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2015-05-11,50315,APPLIANCE WORLD,412.77,Household Appliance Stores,General Retail And Wholesale,Economy and Environment (obsolete)-Housing Services,Equipment Furniture And Materials,52IQ4010
