Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2013-08-01,5180.00,Chief Executive's Office-Public Health,Church Lane Surgery,,
2013-08-01,2781.10,Chief Executive's Office-Public Health,Church Lane Surgery,,
2013-08-05,750.00,Chief Executive's Office-Public Health,Church Lane Surgery,,
2013-08-08,1567.80,Chief Executive's Office-Public Health,Church Lane Surgery,,
2013-08-15,821.84,Chief Executive's Office-Public Health,Church Lane Surgery,,
2013-08-13,42383.32,"Adults, Health and Social Care-Adult Health & Social Care",2013:06D  Dementia,,
2013-08-13,2795.84,"Adults, Health and Social Care-Adult Health & Social Care",2013:06DSLDual Sensory Loss,,
2013-08-13,133025.05,"Adults, Health and Social Care-Adult Health & Social Care",2013:06FTIFrailty And/Or Temporary Illness,,
2013-08-13,122775.57,"Adults, Health and Social Care-Adult Health & Social Care",2013:06LD Learning Disabilities,,
2013-08-13,6714.71,"Adults, Health and Social Care-Adult Health & Social Care",2013:06MH Mental Health (Except Dementia),,
2013-08-13,1905.71,"Adults, Health and Social Care-Adult Health & Social Care",2013:06OV Other Vulnerable People,,
2013-08-13,242687.38,"Adults, Health and Social Care-Adult Health & Social Care",2013:06PD Physically Disabled,,
2013-08-30,25919.25,"Adults, Health and Social Care-Adult Health & Social Care",2013:06PD Physically Disabled,,
2013-08-13,17770.40,"Adults, Health and Social Care-Adult Health & Social Care",2013:06VI Visual Impairment,,
2013-08-19,561.22,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2013-08-29,479.34,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2013-08-29,50.00,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2013-08-08,1389.19,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-08-08,50.84,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-08-08,128.21,Economy and Environment-Other Catering DSO,A & M,,
2013-08-08,124.57,Economy and Environment-Other Catering DSO,A & M,,
2013-08-08,1525.16,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-08-08,38.45,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-08-27,2196.70,Children and Young People-Children and Young People's Serv - Central Depts.,REDACTED PERSONAL DATA,,
2013-08-01,892.00,Economy and Environment-Corporate Asset and Facilities Management,A Ashworth & Son Landscapes Ltd,,
2013-08-15,692.79,Children and Young People-Schools and Children's Services - Non-School,A Ashworth & Son Landscapes Ltd,,
2013-08-15,1198.00,"Adults, Health and Social Care-Adult Health & Social Care",A Ashworth & Son Landscapes Ltd,,
2013-08-16,1361.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-08-22,3251.00,Economy and Environment-Environmental Services,A Ashworth & Son Landscapes Ltd,,
2013-08-27,28119.58,Children and Young People-Children and Young People's Serv - Central Depts.,REDACTED PERSONAL DATA,,
2013-08-27,4302.54,Children and Young People-Children and Young People's Serv - Central Depts.,REDACTED PERSONAL DATA,,
2013-08-27,1679.51,Children and Young People-Children and Young People's Serv - Central Depts.,REDACTED PERSONAL DATA,,
2013-08-27,4408.70,Children and Young People-Children and Young People's Serv - Central Depts.,REDACTED PERSONAL DATA,,
2013-08-27,28233.10,Children and Young People-Children and Young People's Serv - Central Depts.,REDACTED PERSONAL DATA,,
2013-08-12,285.00,Communities-Sport & Countryside,A T Graphics,,
2013-08-12,405.90,Communities-Sport & Countryside,A T Graphics,,
2013-08-12,176.00,Communities-Sport & Countryside,A T Graphics,,
2013-08-22,1355.00,Deputy Chief Executive-Human Resources,ACAS,,
2013-08-01,1582.00,"Adults, Health and Social Care-Adult Health & Social Care",ADASS,,
2013-08-12,446.55,Communities-Libraries Info & Tourism,ADT Fire&Security,,
2013-08-30,870.00,Communities-Sport & Leisure Management DSO,ALLPARK LTD,,
2013-08-30,75.96,Communities-Sport & Leisure Management DSO,ALLPARK LTD,,
2013-08-30,45.00,Communities-Sport & Leisure Management DSO,ALLPARK LTD,,
2013-08-09,1450.28,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2013-08-19,2855.59,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2013-08-15,6600.00,Deputy Chief Executive-ICT Services,ANS Group PLC,,
2013-08-22,1024.17,Economy and Environment-Highways & Engineering Services - Capital,APA Concrete Repairs,,
2013-08-08,1069.00,Economy and Environment-Environmental Services,APSE,,
2013-08-08,26.00,Communities-Sport & Leisure Management DSO,ASA Awards Scheme,,
2013-08-08,2052.00,Communities-Sport & Leisure Management DSO,ASA Awards Scheme,,
2013-08-22,128.95,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2013-08-22,133.84,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2013-08-22,127.78,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2013-08-22,153.06,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2013-08-22,107.99,Economy and Environment-Transport Vehicle Maintenance Workshop,ATS Euromaster Ltd,,
2013-08-22,187.21,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-08-22,118.62,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-08-22,298.35,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-08-22,404.69,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-08-22,54.92,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-08-22,120.72,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-08-08,1360.00,Children and Young People-Schools and Children's Services - Non-School,AV Interiors Ltd,,
2013-08-15,1648.50,Communities-Museums & Arts,AVA Print,,
2013-08-01,60007.77,Economy and Environment-Environmental Services,AWM Ltd,,
2013-08-12,68698.83,Economy and Environment-Environmental Services,AWM Ltd,,
2013-08-12,68252.33,Economy and Environment-Environmental Services,AWM Ltd,,
2013-08-22,68657.09,Economy and Environment-Environmental Services,AWM Ltd,,
2013-08-22,1615.86,Economy and Environment-Environmental Services,AWM Ltd,,
2013-08-08,500.00,Economy and Environment-Housing Services,Aamer Wasim Hussain,,
2013-08-21,80489.00,Children and Young People-Education,Abbey Park J&I,,
2013-08-12,6048.78,Economy and Environment-Housing Services,Abraham Shaw Ltd,,
2013-08-01,10097.62,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2013-08-01,14583.33,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2013-08-01,14583.33,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2013-08-01,14583.33,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2013-08-08,4753.93,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2013-08-01,3321.34,Children and Young People-Childrens Care Services,Action for Children,,
2013-08-01,705.56,Children and Young People-Childrens Care Services,Action for Children,,
2013-08-01,2214.33,Children and Young People-Childrens Care Services,Action for Children,,
2013-08-01,566.99,Children and Young People-Childrens Care Services,Action for Children,,
2013-08-05,540.00,Children and Young People-Childrens Care Services,Active,,
2013-08-28,336.20,Children and Young People-Childrens Care Services,Active,,
2013-08-28,336.20,Children and Young People-Childrens Care Services,Active,,
2013-08-28,336.20,Children and Young People-Childrens Care Services,Active,,
2013-08-28,336.20,Children and Young People-Childrens Care Services,Active,,
2013-08-28,444.50,Children and Young People-Childrens Care Services,Active,,
2013-08-28,444.50,Children and Young People-Childrens Care Services,Active,,
2013-08-28,444.50,Children and Young People-Childrens Care Services,Active,,
2013-08-28,142.40,Children and Young People-Childrens Care Services,Active,,
2013-08-28,142.40,Children and Young People-Childrens Care Services,Active,,
2013-08-28,142.40,Children and Young People-Childrens Care Services,Active,,
2013-08-28,142.40,Children and Young People-Childrens Care Services,Active,,
2013-08-29,584.25,Children and Young People-Childrens Care Services,Active,,
2013-08-29,535.80,Children and Young People-Childrens Care Services,Active,,
2013-08-29,634.50,Children and Young People-Childrens Care Services,Active,,
2013-08-29,849.60,Children and Young People-Childrens Care Services,Active,,
2013-08-05,5248.80,Communities-Community Safety & Support,Advance Security (UK) Ltd,,
2013-08-27,150.00,"Adults, Health and Social Care-Adult Health & Social Care",Advanced Health & Care Ltd,,
2013-08-27,210.00,"Adults, Health and Social Care-Adult Health & Social Care",Advanced Health & Care Ltd,,
2013-08-27,350.00,"Adults, Health and Social Care-Adult Health & Social Care",Advanced Health & Care Ltd,,
2013-08-05,945.00,Children and Young People-Education - Capital,Aedas Building Consultancy Ltd,,
2013-08-01,16380.00,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-08-01,3484.00,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-08-01,6448.00,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-08-15,3805.62,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-08-15,13624.00,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-08-15,2704.00,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-08-15,5720.00,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-08-15,3805.62,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-08-19,834.00,Communities-Sport & Leisure Management DSO,Aldermore Invoice Finance re Bonasystems Europe,,
2013-08-29,97.20,Communities-Sport & Leisure Management DSO,Aldermore Invoice Finance re Bonasystems Europe,,
