Body,Organistion Name,Transaction Date,Transaction number,Supplier Name,Net Amount,Merchant Category,Merchant Category Group,Expense Area,Expense Type,Expense Code
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,85852,AMAZON SVCS EU-UK AMAZON.,11.64,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Miscellaneous Expenses,683H4826
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,85853,AMAZON SVCS EU-UK AMAZON.,2.99,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Miscellaneous Expenses,683H4826
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-22,85854,AMAZON SVCS EU-UK AMAZON.,42.64,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Miscellaneous Expenses,683H4826
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,85919,AMAZON SVCS EU-UK AMAZON.,17.92,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Miscellaneous Expenses,683H4826
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,85920,AMAZON SVCS EU-UK AMAZON.,101.99,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Miscellaneous Expenses,683H4826
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-23,85921,AMAZON SVCS EU-UK AMAZON.,17.92,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Miscellaneous Expenses,683H4826
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-02-12,84484,AMAZON SVCS EU-UK AMAZON.,15.63,Book Stores,Books And Periodicals,Communities & Service Support (obsolete)-Recreation & Support,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,06112040
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-02-12,84437,AMAZON SVCS EU-UK AMAZON.,64.97,Book Stores,Books And Periodicals,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Equipment Furniture And Materials,92564020
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-09,85416,AMAZON SVCS EU-UK AMAZON.,90.82,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Miscellaneous Expenses,686P4800
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-11,85479,AMAZON SVCS EU-UK AMAZON.,237.50,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Schools and Children's Services - Non-School,Miscellaneous Expenses,686P4800
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-02,85094,AMAZON SVCS EU-UK AMAZON.,54.09,Book Stores,Books And Periodicals,Communities & Service Support (obsolete)-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-13,85511,AMAZON SVCS EU-UK AMAZON.,69.95,Book Stores,Books And Periodicals,Communities & Service Support (obsolete)-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-14,85556,AMAZON SVCS EU-UK AMAZON.,118.75,Book Stores,Books And Periodicals,Communities & Service Support (obsolete)-Customer Services and Communications,Services,10294417
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-03-12,85477,AMAZON SVCS EU-UK AMAZON.,14.78,Book Stores,Books And Periodicals,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12404020
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-02-22,84801,AMAZON SVCS EU-UK AMAZON.,2.49,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Childrens Care Services,Equipment Furniture And Materials,72304005
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-02-23,84864,AMAZON SVCS EU-UK AMAZON.,94.98,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Childrens Care Services,Miscellaneous Expenses,72314850
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2018-02-22,84865,AMAZON SVCS EU-UK AMAZON.,57.14,Book Stores,Books And Periodicals,Children and Young People (obsolete)-Childrens Care Services,Miscellaneous Expenses,72314850
