Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2010-12-07,45129.48,"Adults, Health and Social Care-Adult Health & Social Care",2010:10D  Dementia,,
2010-12-07,1660.80,"Adults, Health and Social Care-Adult Health & Social Care",2010:10DSLDual Sensory Loss,,
2010-12-07,151000.61,"Adults, Health and Social Care-Adult Health & Social Care",2010:10FTIFrailty And/Or Temporary Illness,,
2010-12-21,891.00,"Adults, Health and Social Care-Adult Health & Social Care",2010:10FTIFrailty And/Or Temporary Illness,,
2010-12-07,66187.90,"Adults, Health and Social Care-Adult Health & Social Care",2010:10LD Learning Disabilities,,
2010-12-21,3511.43,"Adults, Health and Social Care-Adult Health & Social Care",2010:10LD Learning Disabilities,,
2010-12-07,7461.80,"Adults, Health and Social Care-Adult Health & Social Care",2010:10MH Mental Health (Except Dementia),,
2010-12-07,13576.00,"Adults, Health and Social Care-Adult Health & Social Care",2010:10OV Other Vulnerable People,,
2010-12-21,1140.00,"Adults, Health and Social Care-Adult Health & Social Care",2010:10OV Other Vulnerable People,,
2010-12-07,217541.74,"Adults, Health and Social Care-Adult Health & Social Care",2010:10PD Physically Disabled,,
2010-12-21,6663.03,"Adults, Health and Social Care-Adult Health & Social Care",2010:10PD Physically Disabled,,
2010-12-07,9840.80,"Adults, Health and Social Care-Adult Health & Social Care",2010:10VI Visual Impairment,,
2010-12-16,500.00,Economy and Environment-Regeneration - Capital,7th Heaven Beauty,,
2010-12-09,666.44,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2010-12-22,536.68,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2010-12-06,1620.98,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2010-12-09,1839.38,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2010-12-09,2172.44,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2010-12-29,1760.10,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2010-12-29,1729.79,Deputy Chief Executive-School & Welfare Catering DSO - South,A & M,,
2010-12-06,2468.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2010-12-06,672.67,"Adults, Health and Social Care-Adult Health & Social Care",A Ashworth & Son Landscapes Ltd,,
2010-12-06,2831.50,Safer and Stronger-Libraries Info & Tourism,A Ashworth & Son Landscapes Ltd,,
2010-12-09,1049.59,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2010-12-13,769.88,Economy and Environment-Highways and Engineering Services,A Ashworth & Son Landscapes Ltd,,
2010-12-22,491.68,Economy and Environment-Housing Services,A Ashworth & Son Landscapes Ltd,,
2010-12-29,1560.00,Economy and Environment-Highways & Engineering Services - Capital,A Ashworth & Son Landscapes Ltd,,
2010-12-29,3890.00,Safer and Stronger-Sport & Countryside,A Ashworth & Son Landscapes Ltd,,
2010-12-29,2585.00,Safer and Stronger-Sport & Leisure Management DSO,A Cumberlidge (Tilers) Ltd,,
2010-12-16,2740.50,Economy and Environment-Highways and Engineering Services,A F Connell Ltd,,
2010-12-09,19500.00,Children and Young People-Schools and Children's Services - Non-School,A J Rowe,,
2010-12-09,1500.00,Children and Young People-Childrens Services Unit,ABC Day Nursery,,
2010-12-20,3304.80,Children and Young People-Childrens Services Unit,ABC Day Nursery,,
2010-12-02,3430.00,Economy and Environment-Regeneration - Capital,ACP Coatings Ltd,,
2010-12-09,2180.71,Children and Young People-Schools and Children's Services - Non-School,ADT Fire&Security,,
2010-12-09,2905.87,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-09,1158.74,Children and Young People-Childrens Care Services,ALS Support,,
2010-12-09,1357.44,Children and Young People-Childrens Care Services,ALS Support,,
2010-12-09,812.61,Children and Young People-Childrens Care Services,ALS Support,,
2010-12-16,565.92,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,125.76,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,292.48,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,282.96,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,377.28,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,534.48,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,292.48,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,438.72,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,62.88,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,188.64,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,188.64,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,292.48,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,235.80,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,424.44,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-16,723.12,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-22,621.52,Children and Young People-Childrens Care Services,ALS Support,,
2010-12-22,753.12,Children and Young People-Childrens Care Services,ALS Support,,
2010-12-22,978.32,Children and Young People-Childrens Care Services,ALS Support,,
2010-12-22,575.82,Children and Young People-Childrens Care Services,ALS Support,,
2010-12-29,2781.00,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2010-12-02,735.39,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-02,321.27,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-02,2184.06,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-02,566.11,Economy and Environment-Transport Services,ARVAL Uk Ltd,,
2010-12-09,4958.74,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-13,603.13,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-13,25.00,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-13,1255.71,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-13,377.31,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-13,3174.96,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-13,2171.81,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-13,3086.07,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-13,149.23,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-16,1398.57,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
2010-12-20,2341.71,Safer and Stronger-Safer Cleaner Greener,ARVAL Uk Ltd,,
