Body,Body Name,Transaction Date,Transaction number,Supplier Name,Net Amount,Merchant Category,Merchant Category Group,Expense Area,Expense Type,Expense Code
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-02-07,71113,3 TIER CAKES,32.00,Bakeries,Catering And Catering Supplies,Children and Young People-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68L64017
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-01-10,70048,43035580 COSTA COFFEE,6.50,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-01-24,70620,43035580 COSTA COFFEE,6.50,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-02-20,71552,43036255 COSTA COFFEE,5.29,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-01-05,69902,43036255 COSTA COFFEE,6.46,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-12-05,68998,A1 NOWAZ SUPERSTOR 82439,5.97,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Community Safety & Support,Miscellaneous Expenses,04714835
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-10-16,67065,AAKASH CAGTERING BRADF,95.70,Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Services,72214421
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-12-14,69339,ACM TRAINING,143.99,Professional Services - Def,Professional Services,Communities & Service Support-Community Safety & Support,Expenses,04711601
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-02-01,70900,ACRE MILL COSTA KI,4.25,Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Services,72154421
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-01-28,70767,ADRENALINE INTERNA,50.00,Member Clubs/Sport/Rec/Golf,Leisure Activities,Children and Young People-Childrens Care Services,Services,72244421
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-01-28,70768,ADRENALINE INTERNA,6.87,Member Clubs/Sport/Rec/Golf,Leisure Activities,Children and Young People-Childrens Care Services,Services,72244421
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-02-05,71031,ADVENTURE LEISURE LTD,12.00,Sport/Recreational Camps,Leisure Activities,Children and Young People-Childrens Care Services,Services,72154421
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-12-23,69698,AINLEY TOP,10.53,Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Services,72214421
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-11-26,68577,AINLEY TOP,7.45,Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Catering Clothing And Uniforms,72214200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-02-04,71029,AINLEY TOP,12.58,Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Services,72214421
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-02-26,71790,AL HALAL SUPERMARKET,20.00,Misc Food Stores - Default,Catering And Catering Supplies,Children and Young People-Childrens Care Services,Catering Clothing And Uniforms,72214200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-10-04,66584,ALDI,16.02,Grocery Stores,General Retail And Wholesale,"Adults, Health and Social Care-Adult Health & Social Care",Catering Clothing And Uniforms,46494200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-10-04,66585,ALDI,17.92,Grocery Stores,General Retail And Wholesale,"Adults, Health and Social Care-Adult Health & Social Care",Catering Clothing And Uniforms,46494200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-10-11,66879,ALDI,24.40,Grocery Stores,General Retail And Wholesale,"Adults, Health and Social Care-Adult Health & Social Care",Catering Clothing And Uniforms,46494200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-10-25,67362,ALDI,32.58,Grocery Stores,General Retail And Wholesale,"Adults, Health and Social Care-Adult Health & Social Care",Catering Clothing And Uniforms,46494200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-01-29,70769,ALDI,5.71,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Catering Clothing And Uniforms,72244200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-02-20,71570,ALDI,4.33,Grocery Stores,General Retail And Wholesale,Children and Young People-Children and Young People's Serv - Central Depts.,Catering Clothing And Uniforms,60G44216
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-01-10,70068,ALDI,3.71,Grocery Stores,General Retail And Wholesale,Children and Young People-Children and Young People's Serv - Central Depts.,Catering Clothing And Uniforms,60G44216
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-10-31,67558,ALDI,10.83,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Safer Cleaner Greener,Equipment Furniture And Materials,90274088
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2016-11-02,67647,ALDI,21.65,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Safer Cleaner Greener,Equipment Furniture And Materials,90274088
