Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2017-06-01,17.50,Children and Young People-Childrens Care Services,43032170 COSTA COFFEE,,
2017-05-04,7.15,Children and Young People-Childrens Care Services,43035580 COSTA COFFEE,,
2017-05-18,6.00,Children and Young People-Childrens Care Services,43035580 COSTA COFFEE,,
2017-05-16,12.00,Children and Young People-Childrens Care Services,43036255 COSTA COFFEE,,
2017-05-08,6.35,Children and Young People-Childrens Care Services,43036255 COSTA COFFEE,,
2017-05-17,6.70,Children and Young People-Childrens Care Services,43036255 COSTA COFFEE,,
2017-05-19,300.81,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2017-05-23,28.78,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2017-04-29,15.23,Children and Young People-Childrens Care Services,AINLEY TOP,,
2017-05-20,16.38,Children and Young People-Childrens Care Services,AINLEY TOP,,
2017-05-02,18.67,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-05-03,28.77,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-05-06,6.07,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-05-10,12.37,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-05-10,17.33,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-05-10,13.27,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-05-10,13.47,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-05-11,18.74,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-05-17,3.42,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-05-21,28.30,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-31,42.38,Children and Young People-Childrens Care Services,ALDI,,
2017-03-27,22.96,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-27,30.93,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-04-01,5.23,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-04-04,11.22,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-04-04,3.47,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-04-05,1.51,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-04-23,7.82,Children and Young People-Childrens Care Services,ALDI,,
2017-05-02,77.08,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-27,33.07,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-04-10,7.26,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-04-19,36.88,"Adults, Health and Social Care-Adult Health & Social Care",ALLPAY LTD,,
2017-05-08,1175.88,Deputy Chief Executive-ICT Services,ALTOVA GMBH XML SPY,,
2017-04-15,14.36,Children and Young People-Schools and Children's Services - Non-School,AMAZON UK RETAIL AMAZON.C,,
2017-03-28,20.83,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-03-28,67.03,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-03-28,13.74,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-03-28,27.61,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-03-30,29.99,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-03-31,34.71,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-04-10,26.29,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-04-10,11.43,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
