Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2017-09-05,50554.65,"Adults, Health and Social Care-Adult Health & Social Care",2017:06D  Dementia,,
2017-09-05,299724.43,"Adults, Health and Social Care-Adult Health & Social Care",2017:06FTIFrailty And/Or Temporary Illness,,
2017-09-05,279196.76,"Adults, Health and Social Care-Adult Health & Social Care",2017:06LD Learning Disabilities,,
2017-09-05,10030.20,"Adults, Health and Social Care-Adult Health & Social Care",2017:06MH Mental Health (Except Dementia),,
2017-09-05,56704.05,"Adults, Health and Social Care-Adult Health & Social Care",2017:06OV Other Vulnerable People,,
2017-09-05,128327.90,"Adults, Health and Social Care-Adult Health & Social Care",2017:06PD Physically Disabled,,
2017-09-05,3422.76,"Adults, Health and Social Care-Adult Health & Social Care",2017:06SM Substance Misuse,,
2017-09-05,4433.72,"Adults, Health and Social Care-Adult Health & Social Care",2017:06VI Visual Impairment,,
2017-09-05,31957.50,"Adults, Health and Social Care-Adult Health & Social Care",2017:07D  Dementia,,
2017-09-05,5001.80,"Adults, Health and Social Care-Adult Health & Social Care",2017:07DSLDual Sensory Loss,,
2017-09-05,116525.08,"Adults, Health and Social Care-Adult Health & Social Care",2017:07FTIFrailty And/Or Temporary Illness,,
2017-09-05,2080.32,"Adults, Health and Social Care-Adult Health & Social Care",2017:07HI Hearing Impairment,,
2017-09-05,219322.37,"Adults, Health and Social Care-Adult Health & Social Care",2017:07LD Learning Disabilities,,
2017-09-05,20008.96,"Adults, Health and Social Care-Adult Health & Social Care",2017:07MH Mental Health (Except Dementia),,
2017-09-05,20702.68,"Adults, Health and Social Care-Adult Health & Social Care",2017:07OV Other Vulnerable People,,
2017-09-05,323855.52,"Adults, Health and Social Care-Adult Health & Social Care",2017:07PD Physically Disabled,,
2017-09-05,15555.70,"Adults, Health and Social Care-Adult Health & Social Care",2017:07VI Visual Impairment,,
2017-09-06,550.00,Children and Young People-Childrens Care Services,A Ashworth & Son Landscapes Ltd,,
2017-09-08,291.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2017-09-08,598.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2017-09-25,432.00,Communities & Service Support-Sport & Leisure Management DSO,A Ashworth & Son Landscapes Ltd,,
2017-09-15,652.00,Communities & Service Support-Museums & Arts,A C Entertainment Technologies Ltd,,
2017-09-15,35.20,Communities & Service Support-Museums & Arts,A C Entertainment Technologies Ltd,,
2017-09-15,24.64,Communities & Service Support-Museums & Arts,A C Entertainment Technologies Ltd,,
2017-09-25,19500.00,Children and Young People-Schools and Children's Services - Non-School,A J Rowe,,
2017-09-04,5500.00,Economy and Environment-Housing Services - Capital,A Petty Gas & Plumbing Services,,
2017-09-19,505.80,"Adults, Health and Social Care-Adult Health & Social Care",AAA Medics Ltd Re Leylands,,
