Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-08-01,7.99,Children and Young People-Childrens Care Services,43036255 COSTA COFFEE,,
2015-06-11,3.30,Children and Young People-Childrens Care Services,99P STORES,,
2015-07-01,4.95,Children and Young People-Children and Young People's Serv - Central Depts.,99P STORES,,
2015-08-08,32.64,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-06-30,46.57,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-07-10,348.00,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-07-17,360.93,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-08-27,94.89,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-07-15,199.98,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-08-25,22.10,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2015-06-30,40.00,Communities & Service Support-Safer Cleaner Greener,A-Z MOTOR FACTORS,,
2015-07-29,8.00,Communities & Service Support-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2015-08-18,16.00,Communities & Service Support-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2015-08-27,12.00,Communities & Service Support-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2015-07-01,18.46,Communities & Service Support-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2015-07-02,38.00,Communities & Service Support-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2015-08-17,20.83,Children and Young People-Childrens Care Services,ADIDAS UK LTD,,
2015-08-17,94.70,Children and Young People-Childrens Care Services,AHA PARENTING,,
2015-08-23,50.95,Children and Young People-Childrens Care Services,AINLEY TOP,,
2015-07-24,49.07,Children and Young People-Childrens Care Services,ALDI,,
2015-07-25,39.20,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2015-07-26,16.42,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2015-07-27,7.85,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2015-07-27,21.32,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2015-07-02,29.02,Communities & Service Support-Community Safety & Support,ALDI,,
2015-08-06,37.48,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2015-08-01,20.81,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2015-07-28,22.56,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2015-08-27,45.08,Children and Young People-Childrens Care Services,ALDI,,
2015-07-17,27.53,Communities & Service Support-Safer Cleaner Greener,ALM ELECTRICAL SOLUTIO,,
2015-07-30,202.00,Children and Young People-Schools and Children's Services - Non-School,ALTHAMS TRAVEL,,
2015-06-30,9.15,Children and Young People-Childrens Care Services,AMBERPUMPKI,,
2015-08-09,27.50,Children and Young People-Childrens Care Services,AMF BOWLING,,
2015-08-01,25.20,Children and Young People-Childrens Care Services,ANAMS LTD,,
2015-07-30,10.95,Communities & Service Support-Customer Services and Communications,ANCESTRY.CO.UK,,
2015-05-08,5.58,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2015-08-18,73.87,Children and Young People-Childrens Care Services,ANGUS STEAKHOUSE,,
2015-06-29,470.00,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-07-07,41.67,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-07-09,45.83,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-07-10,203.33,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-07-10,197.50,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-07-17,120.00,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-08-18,411.67,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-08-18,120.00,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-08-20,100.00,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2015-07-23,348.33,Economy and Environment-Housing Services,APPLIANCE WORLD,,
2015-07-24,69.94,Communities & Service Support-Customer Services and Communications,APPLIANCEDIRECT CO,,
2015-07-24,1.05,Communities & Service Support-Customer Services and Communications,APPLIANCEDIRECT CO,,
2015-08-24,138.12,Communities & Service Support-Libraries Info & Tourism,APPLIANCESDIRECT,,
2015-06-25,97.90,Communities & Service Support-Safer Cleaner Greener,ARCO LTD,,
2015-08-05,57.77,Children and Young People-Schools and Children's Services - Non-School,ARGOS LTD,,
2015-08-10,37.66,Children and Young People-Childrens Care Services,ARGOS LTD,,
2015-08-26,141.66,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-08-26,164.60,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-08-27,209.31,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-07-02,64.57,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-07-06,189.52,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-06-09,47.03,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-06-09,22.15,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-06-22,16.67,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-06-25,134.12,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-05-01,38.78,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-05-20,149.61,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-04-21,198.14,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-03-30,31.66,Children and Young People-Childrens Care Services,ARGOS LTD,,
2015-08-06,11.87,Economy and Environment-Planning & Building Control,ARGOS LTD,,
2015-08-06,9.27,Economy and Environment-Planning & Building Control,ARGOS LTD,,
2015-08-08,49.98,Communities & Service Support-Sport & Countryside,ARGOS LTD,,
2015-08-05,58.32,Children and Young People-Schools and Children's Services - Non-School,ARGOS LTD,,
2015-06-26,99.12,Children and Young People-Childrens Care Services,ARGOS RETAIL GROUP,,
2015-03-30,168.93,Children and Young People-Childrens Services Unit,ARGOS RETAIL GROUP,,
2015-03-31,364.92,Children and Young People-Childrens Services Unit,ARGOS RETAIL GROUP,,
2015-07-02,181.67,Economy and Environment-Housing Services,ARGOS RETAIL GROUP,,
2015-07-06,24.11,Children and Young People-Childrens Care Services,ARGOS RETAIL GROUP,,
2015-08-24,83.30,Communities & Service Support-Museums & Arts,ARGOS RETAIL GROUP,,
2015-08-28,217.32,Children and Young People-Childrens Care Services,ASDA HOME SHOPPING,,
2015-08-16,28.82,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-08-16,60.34,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-08-17,11.67,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-07-14,21.83,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-07-14,15.00,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-07-14,8.62,Children and Young People-Childrens Care Services,ASDA STORE,,
