Payment Date,Benificiary Name,Amount,Organisational Unit
2016-06-23,ASDA STORE,29.58,Children and Young People-Childrens Care Services
2016-06-23,ASDA STORE,19.40,Children and Young People-Childrens Care Services
2016-06-06,ASDA STORE,18.33,Children and Young People-Childrens Care Services
2016-06-06,ASDA STORE,15.28,Children and Young People-Childrens Care Services
2016-06-06,ASDA STORE,2.50,Children and Young People-Childrens Care Services
2016-06-07,ASDA STORE,11.67,Children and Young People-Childrens Care Services
2016-06-13,ASDA STORE,205.96,Children and Young People-Childrens Care Services
2016-06-22,ASDA STORE,16.67,Children and Young People-Childrens Care Services
2016-06-22,ASDA STORE,21.23,Children and Young People-Childrens Care Services
2016-06-16,ASDA STORE,28.70,Children and Young People-Childrens Care Services
2016-06-16,ASDA STORE,9.75,Children and Young People-Childrens Care Services
2016-06-27,ASDA STORE,106.68,Children and Young People-Childrens Care Services
2016-06-27,ASDA STORE,11.46,Children and Young People-Childrens Care Services
2016-06-27,ASDA STORE,7.08,Children and Young People-Childrens Care Services
2016-06-06,ASDA STORE,135.39,Children and Young People-Childrens Care Services
2016-06-06,ASDA STORE,12.49,Children and Young People-Childrens Care Services
2016-05-02,ASDA STORE,139.96,Children and Young People-Childrens Care Services
2016-05-09,ASDA STORE,149.81,Children and Young People-Childrens Care Services
2016-05-11,ASDA STORE,2.40,Children and Young People-Childrens Care Services
2016-05-16,ASDA STORE,4.22,Children and Young People-Childrens Care Services
2016-03-31,ASDA STORE,64.31,Children and Young People-Childrens Care Services
2016-03-31,ASDA STORE,11.25,Children and Young People-Childrens Care Services
2016-04-18,ASDA STORE,76.37,Children and Young People-Childrens Care Services
2016-07-28,ASDA STORE,13.12,Children and Young People-Childrens Care Services
2016-08-06,ASDA STORE,7.36,Children and Young People-Childrens Care Services
2016-08-15,ASDA STORE,51.94,Children and Young People-Childrens Care Services
2016-08-01,ASDA STORE,0.00,Children and Young People-Children and Young People's Serv - Central Depts.
2016-07-01,ASDA STORE,19.92,Children and Young People-Childrens Care Services
2016-07-10,ASDA STORE,23.39,Children and Young People-Childrens Care Services
2016-07-16,ASDA STORE,11.45,Children and Young People-Childrens Care Services
2016-07-22,ASDA STORE,5.00,Children and Young People-Childrens Care Services
2016-07-22,ASDA STORE,9.70,Children and Young People-Childrens Care Services
2016-07-03,ASDA STORE,51.75,Children and Young People-Childrens Care Services
2016-07-12,ASDA STORE,10.00,Children and Young People-Childrens Care Services
2016-07-15,ASDA STORE,30.52,Children and Young People-Childrens Care Services
2016-07-18,ASDA STORE,134.11,Children and Young People-Childrens Care Services
2016-07-18,ASDA STORE,4.17,Children and Young People-Childrens Care Services
2016-06-10,ASDA STORE,46.47,Children and Young People-Childrens Care Services
2016-06-22,ASDA STORE,15.32,Children and Young People-Childrens Care Services
2016-05-04,ASDA STORE,15.83,Children and Young People-Childrens Care Services
2016-05-04,ASDA STORE,7.47,Children and Young People-Childrens Care Services
2016-05-04,ASDA STORE,6.00,Children and Young People-Childrens Care Services
2016-04-19,ASDA STORE,8.20,Children and Young People-Childrens Care Services
2016-04-19,ASDA STORE,6.00,Children and Young People-Childrens Care Services
2016-04-22,ASDA STORE,73.66,Children and Young People-Childrens Care Services
2016-07-05,ASDA STORE,37.00,Communities & Service Support-Safer Cleaner Greener
2016-07-12,ASDA STORE,13.40,Communities & Service Support-Safer Cleaner Greener
2016-07-19,ASDA STORE,7.18,Communities & Service Support-Community Safety & Support
2016-08-10,ASDA STORE,53.30,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-01,ASDA STORE,17.55,Communities & Service Support-Libraries Info & Tourism
2016-08-13,ASDA STORE,12.19,Communities & Service Support-Libraries Info & Tourism
2016-08-16,ASDA STORE,13.32,Children and Young People-Childrens Care Services
2016-08-04,ASDA STORE,15.17,Economy and Environment-Housing Services
2016-08-24,ASDA STORE,15.98,Economy and Environment-Housing Services
2016-08-21,ASDA STORE,13.77,Children and Young People-Childrens Care Services
2016-05-23,ASDA STORE,200.31,Children and Young People-Childrens Care Services
2016-04-01,ASDA STORE,8.33,Communities & Service Support-Safer Cleaner Greener
2016-09-03,ASDA STORE,9.17,Children and Young People-Childrens Care Services
2016-09-09,ASDA STORE,46.00,Children and Young People-Childrens Care Services
2016-09-05,ASDA STORE,62.55,Children and Young People-Childrens Care Services
2016-09-05,ASDA STORE,10.00,Children and Young People-Childrens Care Services
2016-09-06,ASDA STORE,7.65,Children and Young People-Childrens Care Services
2016-08-28,ASDA STORE,18.07,Children and Young People-Childrens Care Services
2016-08-29,ASDA STORE,171.08,Children and Young People-Childrens Care Services
2016-08-31,ASDA STORE,21.67,Children and Young People-Childrens Care Services
2016-08-31,ASDA STORE,9.37,Children and Young People-Childrens Care Services
2016-09-06,ASDA STORE,6.46,Children and Young People-Childrens Care Services
2016-09-06,ASDA STORE,2.19,Children and Young People-Childrens Care Services
2016-09-15,ASDA STORE,23.17,Children and Young People-Childrens Care Services
2016-09-15,ASDA STORE,11.25,Children and Young People-Childrens Care Services
2016-09-15,ASDA STORE,1.67,Children and Young People-Childrens Care Services
2016-09-18,ASDA STORE,21.38,Children and Young People-Childrens Care Services
2016-09-21,ASDA STORE,3.67,Children and Young People-Childrens Care Services
2016-09-21,ASDA STORE,4.17,Children and Young People-Childrens Care Services
2016-08-26,ASDA STORE,20.00,Children and Young People-Childrens Care Services
2016-08-26,ASDA STORE,39.81,Children and Young People-Childrens Care Services
2016-08-29,ASDA STORE,57.49,Children and Young People-Childrens Care Services
2016-09-02,ASDA STORE,51.99,Children and Young People-Childrens Care Services
2016-09-02,ASDA STORE,24.00,Children and Young People-Childrens Care Services
2016-09-05,ASDA STORE,47.53,Children and Young People-Childrens Care Services
2016-09-12,ASDA STORE,36.73,Children and Young People-Childrens Care Services
2016-09-15,ASDA STORE,37.03,Children and Young People-Childrens Care Services
2016-08-31,ASDA STORE,5.00,Children and Young People-Childrens Care Services
2016-09-26,ASDA STORE,0.74,Children and Young People-Childrens Care Services
2016-08-09,ASDA STORE,5.00,Children and Young People-Childrens Care Services
2016-07-24,ASDA STORE,3.33,Children and Young People-Childrens Care Services
2016-06-22,ASDA STORE,25.05,Children and Young People-Childrens Care Services
2016-06-22,ASDA STORE,3.80,Children and Young People-Childrens Care Services
2016-08-15,ASDA STORE  4514,16.99,Children and Young People-Childrens Care Services
2016-08-16,ASDA STORE  4514,9.66,Children and Young People-Childrens Care Services
2016-08-19,ASDA STORE  4514,9.08,Children and Young People-Childrens Care Services
2016-08-19,ASDA STORE  4514,5.17,Children and Young People-Childrens Care Services
2016-09-12,ASDA STORES,7.24,Children and Young People-Childrens Care Services
2016-06-09,ASDA STORES 5819,33.33,Children and Young People-Childrens Care Services
2016-07-11,ASDA STORES 5819,17.39,Communities & Service Support-Safer Cleaner Greener
2016-09-11,ASDA STORES 5819,29.17,Children and Young People-Childrens Care Services
2016-08-21,ASDA STORES LTD 4288,75.47,Children and Young People-Schools and Children's Services - Non-School
2016-08-22,ASDA SUPERSTORE,22.26,Children and Young People-Schools and Children's Services - Non-School
2016-07-21,ASDA SUPERSTORE,3.06,Children and Young People-Schools and Children's Services - Non-School
2016-06-19,ASDA SUPERSTORE,10.00,Children and Young People-Childrens Care Services
2016-06-19,ASDA SUPERSTORE,6.67,Children and Young People-Childrens Care Services
2016-09-06,ASDA SUPERSTORE,32.00,Children and Young People-Childrens Care Services
2016-09-01,ASDA SUPERSTORE,43.20,Children and Young People-Schools and Children's Services - Non-School
2016-09-01,ASDA SUPERSTORE,37.00,Children and Young People-Schools and Children's Services - Non-School
2016-09-01,ASDA SUPERSTORE,6.95,Children and Young People-Schools and Children's Services - Non-School
2016-09-21,ASDA SUPERSTORE,12.90,Children and Young People-Schools and Children's Services - Non-School
2016-08-11,AUST FEDERAL POLICE,25.87,Children and Young People-Childrens Care Services
2016-09-01,Amazon Prime,79.00,Children and Young People-Childrens Services Unit
2016-08-18,Amazon Prime,79.00,Children and Young People-Childrens Services Unit
2016-05-31,Amazon Svcs Europe SAR,9.78,Children and Young People-Children and Young People's Serv - Central Depts.
2016-08-12,Amazon Svcs Europe SAR,1.79,Communities & Service Support-Libraries Info & Tourism
2016-09-14,Amazon Svcs Europe SAR,5.95,Children and Young People-Childrens Services Unit
2016-08-04,Amazon UK Marketplace,17.49,Communities & Service Support-Libraries Info & Tourism
2016-07-23,Amazon UK Marketplace,4.99,Communities & Service Support-Customer Services and Communications
2016-08-03,Amazon UK Marketplace,21.75,Communities & Service Support-Recreation & Support
2016-07-28,Amazon UK Marketplace,13.32,Children and Young People-Children and Young People's Serv - Central Depts.
2016-05-31,Amazon UK Marketplace,18.33,Children and Young People-Children and Young People's Serv - Central Depts.
2016-05-31,Amazon UK Marketplace,71.94,Children and Young People-Children and Young People's Serv - Central Depts.
2016-05-31,Amazon UK Marketplace,2.45,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-01,Amazon UK Marketplace,3.08,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-15,Amazon UK Marketplace,14.57,Children and Young People-Children and Young People's Serv - Central Depts.
2016-04-06,Amazon UK Marketplace,27.90,Children and Young People-Children and Young People's Serv - Central Depts.
2016-07-12,Amazon UK Marketplace,4.23,Children and Young People-Childrens Care Services
2016-05-16,Amazon UK Marketplace,6.99,Children and Young People-Childrens Care Services
2016-05-17,Amazon UK Marketplace,12.84,Children and Young People-Childrens Care Services
2016-06-29,Amazon UK Marketplace,74.90,Chief Executive's Office-Public Health
2016-07-14,Amazon UK Marketplace,105.30,Chief Executive's Office-Public Health
2016-08-03,Amazon UK Marketplace,32.12,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-04,Amazon UK Marketplace,8.99,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-04,Amazon UK Marketplace,2.18,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-05,Amazon UK Marketplace,10.62,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-11,Amazon UK Marketplace,28.32,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-15,Amazon UK Marketplace,41.23,Economy and Environment-Highways and Engineering Services
2016-08-04,Amazon UK Marketplace,557.50,Communities & Service Support-Museums & Arts
2016-08-03,Amazon UK Marketplace,2.42,Communities & Service Support-Museums & Arts
2016-07-29,Amazon UK Marketplace,2.39,Children and Young People-Childrens Care Services
2016-08-10,Amazon UK Marketplace,17.30,Children and Young People-Childrens Services Unit
2016-07-20,Amazon UK Marketplace,1.62,Children and Young People-Schools and Children's Services - Non-School
2016-08-02,Amazon UK Marketplace,37.92,Children and Young People-Childrens Care Services
2016-08-15,Amazon UK Marketplace,56.65,Children and Young People-Childrens Care Services
2016-07-05,Amazon UK Marketplace,8.32,Economy and Environment-Housing Services
2016-07-29,Amazon UK Marketplace,3.50,Communities & Service Support-Libraries Info & Tourism
2016-07-30,Amazon UK Marketplace,9.79,Communities & Service Support-Libraries Info & Tourism
2016-08-01,Amazon UK Marketplace,3.59,Communities & Service Support-Libraries Info & Tourism
2016-08-11,Amazon UK Marketplace,2.80,Communities & Service Support-Libraries Info & Tourism
2016-08-12,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-08-12,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-08-16,Amazon UK Marketplace,39.19,Communities & Service Support-Libraries Info & Tourism
2016-08-17,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-08-17,Amazon UK Marketplace,6.16,Communities & Service Support-Libraries Info & Tourism
2016-08-17,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-08-22,Amazon UK Marketplace,25.00,Communities & Service Support-Libraries Info & Tourism
2016-07-28,Amazon UK Marketplace,5.00,Communities & Service Support-Libraries Info & Tourism
2016-07-29,Amazon UK Marketplace,2.80,Communities & Service Support-Libraries Info & Tourism
2016-08-19,Amazon UK Marketplace,8.43,Communities & Service Support-Libraries Info & Tourism
2016-09-05,Amazon UK Marketplace,65.95,Children and Young People-Schools and Children's Services - Non-School
2016-09-14,Amazon UK Marketplace,8.75,Children and Young People-Childrens Services Unit
2016-09-15,Amazon UK Marketplace,2.29,Children and Young People-Childrens Services Unit
2016-09-15,Amazon UK Marketplace,7.00,Children and Young People-Childrens Services Unit
2016-09-15,Amazon UK Marketplace,37.65,Children and Young People-Childrens Services Unit
2016-09-15,Amazon UK Marketplace,13.76,Children and Young People-Childrens Services Unit
2016-09-15,Amazon UK Marketplace,40.46,Children and Young People-Childrens Services Unit
2016-08-10,Amazon UK Marketplace,15.60,Children and Young People-Childrens Services Unit
2016-08-11,Amazon UK Marketplace,39.50,Children and Young People-Childrens Services Unit
2016-08-22,Amazon UK Marketplace,22.99,Children and Young People-Childrens Care Services
2016-08-22,Amazon UK Marketplace,52.99,Children and Young People-Childrens Care Services
2016-08-22,Amazon UK Marketplace,52.99,Children and Young People-Childrens Care Services
2016-08-22,Amazon UK Marketplace,89.95,Children and Young People-Childrens Care Services
2016-08-22,Amazon UK Marketplace,71.96,Children and Young People-Childrens Care Services
2016-07-11,Amazon UK Marketplace,2.54,Children and Young People-Childrens Care Services
2016-07-21,Amazon UK Marketplace,28.22,Children and Young People-Childrens Care Services
2016-07-21,Amazon UK Marketplace,13.66,Children and Young People-Childrens Care Services
2016-08-15,Amazon UK Marketplace,5.90,Children and Young People-Schools and Children's Services - Non-School
2016-08-04,Amazon UK Retail,118.92,Deputy Chief Executive-ICT Services
2016-08-25,Amazon UK Retail,57.27,Deputy Chief Executive-ICT Services
2016-08-04,Amazon UK Retail,19.93,Communities & Service Support-Customer Services and Communications
2016-07-10,Amazon UK Retail,44.49,Communities & Service Support-Customer Services and Communications
2016-07-22,Amazon UK Retail,25.13,Communities & Service Support-Customer Services and Communications
2016-06-01,Amazon UK Retail,33.06,Deputy Chief Executive-ICT Services
2016-07-21,Amazon UK Retail,42.38,Deputy Chief Executive-ICT Services
2016-05-31,Amazon UK Retail,11.73,Children and Young People-Children and Young People's Serv - Central Depts.
2016-05-31,Amazon UK Retail,30.85,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-06,Amazon UK Retail,7.97,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-12,Amazon UK Retail,6.57,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-14,Amazon UK Retail,4.97,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-16,Amazon UK Retail,5.02,Children and Young People-Children and Young People's Serv - Central Depts.
2016-08-09,Amazon UK Retail,20.61,Communities & Service Support-Museums & Arts
2016-07-29,Amazon UK Retail,16.29,Children and Young People-Childrens Care Services
2016-07-30,Amazon UK Retail,61.29,Children and Young People-Childrens Care Services
2016-07-30,Amazon UK Retail,45.97,Children and Young People-Childrens Care Services
2016-07-30,Amazon UK Retail,15.32,Children and Young People-Childrens Care Services
2016-07-31,Amazon UK Retail,45.97,Children and Young People-Childrens Care Services
2016-08-08,Amazon UK Retail,23.72,Children and Young People-Schools and Children's Services - Non-School
2016-08-22,Amazon UK Retail,10.00,Children and Young People-Childrens Services Unit
2016-06-23,Amazon UK Retail,21.66,Children and Young People-Schools and Children's Services - Non-School
2016-08-02,Amazon UK Retail,19.61,Communities & Service Support-Libraries Info & Tourism
2016-08-04,Amazon UK Retail,11.18,Communities & Service Support-Libraries Info & Tourism
2016-08-04,Amazon UK Retail,22.75,Communities & Service Support-Libraries Info & Tourism
2016-08-11,Amazon UK Retail,30.64,Communities & Service Support-Libraries Info & Tourism
2016-08-11,Amazon UK Retail,16.37,Communities & Service Support-Libraries Info & Tourism
2016-08-16,Amazon UK Retail,11.33,Communities & Service Support-Libraries Info & Tourism
2016-08-18,Amazon UK Retail,6.99,Communities & Service Support-Libraries Info & Tourism
2016-08-22,Amazon UK Retail,14.36,Communities & Service Support-Libraries Info & Tourism
2016-08-22,Amazon UK Retail,90.58,Communities & Service Support-Libraries Info & Tourism
2016-07-31,Amazon UK Retail,31.39,Communities & Service Support-Libraries Info & Tourism
2016-08-04,Amazon UK Retail,19.96,Communities & Service Support-Libraries Info & Tourism
2016-08-06,Amazon UK Retail,31.09,Communities & Service Support-Libraries Info & Tourism
2016-08-15,Amazon UK Retail,5.31,Communities & Service Support-Libraries Info & Tourism
2016-08-18,Amazon UK Retail,10.87,Communities & Service Support-Libraries Info & Tourism
2016-08-17,B & M RETAIL,5.00,Communities & Service Support-Recreation & Support
2016-08-08,B & Q 1371,35.83,Children and Young People-Childrens Care Services
2016-08-15,B & Q 1371,48.92,Children and Young People-Childrens Care Services
2016-06-29,B & Q 1371,6.04,Children and Young People-Childrens Care Services
2016-07-13,B & Q 1371,10.50,Children and Young People-Childrens Care Services
2016-08-18,B & Q 1371,16.97,Children and Young People-Childrens Care Services
2016-08-24,B & Q 1371,3.33,Children and Young People-Childrens Care Services
2016-07-10,B & Q 1371,19.15,Children and Young People-Childrens Care Services
2016-07-14,B & Q 1371,3.33,Children and Young People-Childrens Care Services
2016-06-21,B & Q 1371,5.83,Children and Young People-Childrens Care Services
2016-08-03,B & Q 1371,36.17,Communities & Service Support-Sport & Countryside
2016-07-26,B & Q 1371,8.33,Communities & Service Support-Sport & Countryside
2016-06-23,B & Q 1371,33.78,Communities & Service Support-Safer Cleaner Greener
2016-07-13,B & Q 1371,48.86,Economy and Environment-Housing Services
2016-07-13,B & Q 1371,6.98,Economy and Environment-Housing Services
2016-06-06,B & Q 1371,12.62,Economy and Environment-Housing Services
2016-07-29,B & Q 1371,27.84,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-15,B & Q 1371,19.29,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-28,B & Q 1371,29.91,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-06,B & Q 1371,32.49,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-26,B & Q 1371,21.02,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-11,B & Q 1371,13.16,Communities & Service Support-Museums & Arts
2016-08-03,B & Q 1371,51.03,Children and Young People-Childrens Care Services
