Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2014-03-25,65111.08,"Adults, Health and Social Care-Adult Health & Social Care",2014:01D  Dementia,,
2014-03-25,4101.92,"Adults, Health and Social Care-Adult Health & Social Care",2014:01DSLDual Sensory Loss,,
2014-03-25,188665.50,"Adults, Health and Social Care-Adult Health & Social Care",2014:01FTIFrailty And/Or Temporary Illness,,
2014-03-25,290089.68,"Adults, Health and Social Care-Adult Health & Social Care",2014:01LD Learning Disabilities,,
2014-03-25,14789.85,"Adults, Health and Social Care-Adult Health & Social Care",2014:01MH Mental Health (Except Dementia),,
2014-03-25,7201.43,"Adults, Health and Social Care-Adult Health & Social Care",2014:01OV Other Vulnerable People,,
2014-03-25,322599.56,"Adults, Health and Social Care-Adult Health & Social Care",2014:01PD Physically Disabled,,
2014-03-25,17667.82,"Adults, Health and Social Care-Adult Health & Social Care",2014:01VI Visual Impairment,,
2014-03-27,500.00,Communities-Museums & Arts,33rd Foot,,
2014-03-13,2929.41,Children and Young People-Childrens Services Unit,3Corners,,
2014-03-20,1700.00,Communities-Community Safety & Support,3Valleys Gospel Choir,,
2014-03-27,1831.24,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2014-03-13,93.64,Economy and Environment-Other Catering DSO,A & M,,
2014-03-13,1227.84,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-03-13,29.39,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-03-13,92.62,Economy and Environment-Other Catering DSO,A & M,,
2014-03-13,1247.29,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-03-13,75.18,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-03-13,88.85,Economy and Environment-Other Catering DSO,A & M,,
2014-03-13,26.60,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-03-13,1116.70,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2014-03-31,7580.00,Economy and Environment-Highways & Engineering Services - Capital,A & P Chambers Ltd,,
2014-03-31,20.00,Economy and Environment-Highways & Engineering Services - Capital,A & P Chambers Ltd,,
2014-03-13,436.07,"Adults, Health and Social Care-Adult Health & Social Care",A Ashworth & Son Landscapes Ltd,,
2014-03-17,960.00,Communities-Recreation & Support,A Ashworth & Son Landscapes Ltd,,
