Body,Organistion Name,Transaction Date,Transaction number,Supplier Name,Net Amount,Merchant Category,Merchant Category Group,Expense Area,Expense Type,Expense Code
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-27,114804,ALDI 15 779,55.61,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Childrens Care Services,Catering Clothing And Uniforms,72244200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-16,114455,ALDI 15 779,100.31,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Childrens Care Services,Catering Clothing And Uniforms,72204200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-09,114107,ALDI 15 779,60.83,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Childrens Care Services,Catering Clothing And Uniforms,72204200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-24,114785,ALDI 15 779,28.33,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Childrens Care Services,Catering Clothing And Uniforms,72204200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-27,114819,ALDI 15 779,64.63,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Childrens Care Services,Catering Clothing And Uniforms,72204200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-03,113943,ALDI 15 779,7.84,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Childrens Care Services,Catering Clothing And Uniforms,72204200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-20,114601,ALDI 15 779,38.64,Grocery Stores,General Retail And Wholesale,Children and Young People's Services-Childrens Care Services,Catering Clothing And Uniforms,72204200
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-03-31,113840,AMAZON.CO.UK AMAZON.CO.UK,15.20,Misc Speciality Retail,General Retail And Wholesale,Economy and Environment (obsolete)-Highways and Engineering Services,Equipment Furniture And Materials,56014005
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-06,114042,AMAZON.CO.UK*0O5LA0N05 AM,13.57,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-12,114170,AMAZON.CO.UK*0W4UY3QK5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-13,114252,AMAZON.CO.UK*193269WR5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-16,114547,AMAZON.CO.UK*1B8MZ9895 AM,8.28,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-26,114822,AMAZON.CO.UK*1G0CB6365 AM,8.28,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-21,114698,AMAZON.CO.UK*1Q4HA9J95 AM,10.58,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-12,114169,AMAZON.CO.UK*1V29M1ZU5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-19,114633,AMAZON.CO.UK*205BY5GU5 AM,10.58,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-23,114748,AMAZON.CO.UK*2D1X90KD5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-16,114551,AMAZON.CO.UK*2S55N0Z75 AM,8.28,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-16,114545,AMAZON.CO.UK*3I30O63Z5 AM,8.28,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-12,114172,AMAZON.CO.UK*459MV0T15 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-14,114310,AMAZON.CO.UK*4637X4B95 AM,8.28,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-13,114204,AMAZON.CO.UK*4N7RA7MA5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-21,114664,AMAZON.CO.UK*4U2PI8DK5 AM,35.89,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Childrens Care Services,Equipment Furniture And Materials,72244000
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-22,114746,AMAZON.CO.UK*5U5GP9RB5 AM,8.88,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-14,114312,AMAZON.CO.UK*6B4TK7A75 AM,8.28,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-12,114199,AMAZON.CO.UK*6M3VI2BV5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-14,114255,AMAZON.CO.UK*6O8V37D25 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-13,114206,AMAZON.CO.UK*774511ZN5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-14,114254,AMAZON.CO.UK*795XS0EI5 AM,23.06,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-19,114629,AMAZON.CO.UK*7G7ZN0DQ5 AM,7.98,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-19,114628,AMAZON.CO.UK*7M9L07T45 AM,23.86,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-03-04,113075,AMAZON.CO.UK*7Y8LW3A75 AM,8.32,Misc Speciality Retail,General Retail And Wholesale,Communities & Service Support (obsolete)-Recreation & Support,Cleaning And Domestic Supplies,06112600
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-12,114173,AMAZON.CO.UK*952M091F5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-12,114198,AMAZON.CO.UK*9P61Z3OM5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-21,114700,AMAZON.CO.UK*BF7NG80X5 AM,10.58,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-13,114253,AMAZON.CO.UK*BK3TL40G5 AM,34.59,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-12,114171,AMAZON.CO.UK*CC3OG3955 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-23,114747,AMAZON.CO.UK*CI8P94L05 AM,11.93,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-13,114205,AMAZON.CO.UK*DZ74701C5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-14,114257,AMAZON.CO.UK*E38RR3VV5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-13,114207,AMAZON.CO.UK*ER4MG20D5 AM,10.58,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-11,114168,AMAZON.CO.UK*EY7EO94R5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-06,113981,AMAZON.CO.UK*FE4DH5K65 AM,13.57,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-19,114632,AMAZON.CO.UK*FK9U01KJ5 AM,10.58,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-16,114549,AMAZON.CO.UK*FM9435RJ5 AM,8.28,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-16,114546,AMAZON.CO.UK*GP0IU7E95 AM,8.28,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-20,114634,AMAZON.CO.UK*GR07H4195 AM,23.86,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-14,114256,AMAZON.CO.UK*GU9EB4HL5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-22,114699,AMAZON.CO.UK*HJ08D18J5 AM,11.93,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-19,114630,AMAZON.CO.UK*IU6VG6S35 AM,10.58,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-17,114560,AMAZON.CO.UK*J16AA9TN5 AM,8.28,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-14,114311,AMAZON.CO.UK*J43256HL5 AM,8.28,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-13,114200,AMAZON.CO.UK*LM1SB62X5 AM,11.53,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-21,114697,AMAZON.CO.UK*LO5I84HU5 AM,13.57,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2020-04-13,114251,AMAZON.CO.UK*MI5K276E5 AM,23.06,Misc Speciality Retail,General Retail And Wholesale,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Government Grants,60329099
