Payment Date,Amount,Benificiary Name,Organisational Unit
2017-07-11,50562.46,2017:04D  Dementia,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,288026.60,2017:04FTIFrailty And/Or Temporary Illness,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,240720.20,2017:04LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,13810.41,2017:04MH Mental Health (Except Dementia),"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,46671.69,2017:04OV Other Vulnerable People,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,133194.08,2017:04PD Physically Disabled,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,2025.42,2017:04SM Substance Misuse,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,3781.88,2017:04VI Visual Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,33412.16,2017:05D  Dementia,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,5373.80,2017:05DSLDual Sensory Loss,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,121715.60,2017:05FTIFrailty And/Or Temporary Illness,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,2080.32,2017:05HI Hearing Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,225807.64,2017:05LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,19980.52,2017:05MH Mental Health (Except Dementia),"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,18491.32,2017:05OV Other Vulnerable People,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,341317.11,2017:05PD Physically Disabled,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,15516.40,2017:05VI Visual Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-25,30000.00,509 Arts Ltd,Communities & Service Support-Community Safety & Support
2017-07-03,451.96,@first parts solutions - Brunel Ford,Economy and Environment-Transport Services
2017-07-03,536.83,@first parts solutions - Brunel Ford,Economy and Environment-Transport Services
2017-07-06,262.00,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Sport & Countryside
