Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2016-12-02,9.24,Children and Young People-Schools and Children's Services - Non-School,3 TIER CAKES,,
2016-11-25,5.25,Children and Young People-Childrens Care Services,43032170 COSTA COFFEE,,
2016-12-07,7.80,Children and Young People-Childrens Care Services,43032170 COSTA COFFEE,,
2016-11-29,5.41,Children and Young People-Childrens Care Services,43035580 COSTA COFFEE,,
2016-12-13,7.29,Children and Young People-Childrens Care Services,43035580 COSTA COFFEE,,
2016-11-24,5.00,Children and Young People-Childrens Care Services,43036255 COSTA COFFEE,,
2016-12-13,4.58,Children and Young People-Childrens Care Services,43036255 COSTA COFFEE,,
2016-12-06,8.91,Children and Young People-Childrens Care Services,43036255 COSTA COFFEE,,
2016-11-15,374.90,Communities & Service Support-Community Safety & Support,4IMPRINT,,
2016-11-03,124.61,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2016-11-16,5.00,Communities & Service Support-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2016-12-20,149.99,Communities & Service Support-Customer Services and Communications,ADOBE SYSTEMS SOFTWARE,,
2016-11-20,149.99,Communities & Service Support-Customer Services and Communications,ADOBE SYSTEMS SOFTWARE,,
2016-10-04,4.96,Economy and Environment-Housing Services,AFZAL FOOD STORE,,
2016-12-22,30.62,Children and Young People-Childrens Services Unit,ALDI,,
2016-11-28,5.46,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-11-28,6.05,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-11-30,26.87,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-11-30,20.58,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-11-30,5.88,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-11-30,15.37,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-12-06,45.32,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-12-06,12.63,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-12-08,9.77,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-12-20,40.00,Communities & Service Support-Recreation & Support,ALLEY BAR,,
2016-04-22,20.19,Children and Young People-Children and Young People's Serv - Central Depts.,ALTHAMS TRAVEL,,
2016-10-28,29.79,Children and Young People-Childrens Care Services,ALTON TOWERS,,
2016-10-28,53.96,Children and Young People-Childrens Care Services,ALTON TOWERS,,
2016-10-28,5.00,Children and Young People-Childrens Care Services,ALTON TOWERS,,
2016-12-06,25.13,Communities & Service Support-Customer Services and Communications,AMAZON UK RETAIL AMAZON.C,,
2016-12-21,42.99,Communities & Service Support-Customer Services and Communications,AMAZON UK RETAIL AMAZON.C,,
2016-12-20,33.24,Communities & Service Support-Customer Services and Communications,AMAZON UK RETAIL AMAZON.C,,
