Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-01-21,1997.45,Chief Executive's Office-Public Health,Church Lane Surgery,,
2015-01-21,1306.50,Chief Executive's Office-Public Health,Church Lane Surgery,,
2015-01-22,2589.30,Chief Executive's Office-Public Health,Church Lane Surgery,,
2015-01-16,450.00,Economy and Environment-Housing Services,Cooking School of Dean Clough Ltd T/A Chefs Sch,,
2015-01-06,4295.00,Economy and Environment-Highways & Engineering Services - Capital,2 Works TM Ltd,,
2015-01-06,1050.00,Economy and Environment-Highways & Engineering Services - Capital,2 Works TM Ltd,,
2015-01-06,900.00,Economy and Environment-Highways & Engineering Services - Capital,2 Works TM Ltd,,
2015-01-27,27142.96,,2014:11D  Dementia,,
2015-01-27,791.36,,2014:11DSLDual Sensory Loss,,
2015-01-27,217716.28,,2014:11FTIFrailty And/Or Temporary Illness,,
2015-01-27,948.00,,2014:11HI Hearing Impairment,,
2015-01-27,38008.50,,2014:11LD Learning Disabilities,,
2015-01-27,1599.47,,2014:11MH Mental Health (Except Dementia),,
2015-01-27,16831.15,,2014:11OV Other Vulnerable People,,
2015-01-27,54992.82,,2014:11PD Physically Disabled,,
2015-01-27,813.12,,2014:11SM Substance Misuse,,
2015-01-27,4600.92,,2014:11VI Visual Impairment,,
2015-01-27,46548.64,"Adults, Health and Social Care-Adult Health & Social Care",2014:12D  Dementia,,
2015-01-27,7386.32,"Adults, Health and Social Care-Adult Health & Social Care",2014:12DSLDual Sensory Loss,,
2015-01-27,159934.91,"Adults, Health and Social Care-Adult Health & Social Care",2014:12FTIFrailty And/Or Temporary Illness,,
2015-01-27,128300.56,"Adults, Health and Social Care-Adult Health & Social Care",2014:12LD Learning Disabilities,,
2015-01-27,14407.38,"Adults, Health and Social Care-Adult Health & Social Care",2014:12MH Mental Health (Except Dementia),,
2015-01-27,11446.08,"Adults, Health and Social Care-Adult Health & Social Care",2014:12OV Other Vulnerable People,,
2015-01-27,267523.56,"Adults, Health and Social Care-Adult Health & Social Care",2014:12PD Physically Disabled,,
2015-01-27,2480.00,"Adults, Health and Social Care-Adult Health & Social Care",2014:12SM Substance Misuse,,
2015-01-27,16835.72,"Adults, Health and Social Care-Adult Health & Social Care",2014:12VI Visual Impairment,,
2015-01-22,1500.00,Deputy Chief Executive-Human Resources,3Corners,,
2015-01-15,541.85,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2015-01-15,658.67,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2015-01-15,150.00,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2015-01-15,498.99,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2015-01-15,2033.00,Communities & Service Support-Service Development - Client Services,A Ashworth & Son Landscapes Ltd,,
2015-01-20,955.00,Economy and Environment-Housing Services,A Ashworth & Son Landscapes Ltd,,
2015-01-22,1448.23,Communities & Service Support-Libraries Info & Tourism,A Ashworth & Son Landscapes Ltd,,
2015-01-27,894.29,Economy and Environment-Markets,A Ashworth & Son Landscapes Ltd,,
2015-01-29,1039.75,Communities & Service Support-Museums & Arts,A Ashworth & Son Landscapes Ltd,,
2015-01-09,6904.40,Children and Young People-Education - Capital,AHR Architects Ltd,,
2015-01-21,6827.40,Children and Young People-Education - Capital,AHR Architects Ltd,,
2015-01-20,3100.00,Children and Young People-Education - Capital,AHR Building Consultancy Limited,,
2015-01-06,13000.00,Chief Executive's Office-Law & Administration Service,AIW Management Ltd,,
2015-01-12,2005.53,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2015-01-19,1456.69,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2015-01-19,741.41,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-01-05,2364.50,Children and Young People-Children and Young People's Serv - Central Depts.,ASSOCIATED BOARD O,,
2015-01-09,173.78,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2015-01-09,74.93,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2015-01-09,179.60,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2015-01-09,201.84,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2015-01-09,117.77,Communities & Service Support-Recreation & Support,ATS Euromaster Ltd,,
2015-01-22,1648.50,Communities & Service Support-Museums & Arts,AVA Print,,
2015-01-07,63673.11,Economy and Environment-Environmental Services,AWM Ltd,,
2015-01-07,30714.57,Economy and Environment-Environmental Services,AWM Ltd,,
2015-01-21,63684.82,Economy and Environment-Environmental Services,AWM Ltd,,
2015-01-22,84197.25,Economy and Environment-Environmental Services,AWM Ltd,,
2015-01-28,48263.19,Economy and Environment-Environmental Services,AWM Ltd,,
2015-01-28,48266.46,Economy and Environment-Environmental Services,AWM Ltd,,
2015-01-27,1010.00,"Adults, Health and Social Care-Adult Health & Social Care",Accora Ltd,,
2015-01-27,1010.00,"Adults, Health and Social Care-Adult Health & Social Care",Accora Ltd,,
2015-01-27,1048.00,"Adults, Health and Social Care-Adult Health & Social Care",Accora Ltd,,
2015-01-20,2875.00,Economy and Environment-Regeneration - Capital,Acorn Analytical Services Ltd,,
2015-01-21,4750.00,Children and Young People-Education - Capital,Acorn Analytical Services Ltd,,
2015-01-27,3509.59,Children and Young People-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2015-01-02,535.80,Children and Young People-Childrens Care Services,Active,,
2015-01-02,987.00,Children and Young People-Childrens Care Services,Active,,
2015-01-02,108.00,Children and Young People-Childrens Care Services,Active,,
2015-01-02,344.25,Children and Young People-Childrens Care Services,Active,,
2015-01-02,87.75,Children and Young People-Childrens Care Services,Active,,
2015-01-12,831.90,Children and Young People-Childrens Care Services,Active,,
2015-01-12,526.50,Children and Young People-Childrens Care Services,Active,,
2015-01-12,40.50,Children and Young People-Childrens Care Services,Active,,
2015-01-12,823.50,Children and Young People-Childrens Care Services,Active,,
2015-01-12,400.55,Children and Young People-Childrens Care Services,Active,,
2015-01-12,400.41,Children and Young People-Childrens Care Services,Active,,
2015-01-12,400.54,Children and Young People-Childrens Care Services,Active,,
2015-01-12,98.70,Children and Young People-Childrens Care Services,Active,,
2015-01-12,14.10,Children and Young People-Childrens Care Services,Active,,
2015-01-12,458.25,Children and Young People-Childrens Care Services,Active,,
2015-01-12,324.48,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2015-01-12,1243.87,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2015-01-12,323.55,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2015-01-12,244.46,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2015-01-12,1327.30,Children and Young People-Childrens Care Services,Active,,
2015-01-12,1274.00,Children and Young People-Childrens Care Services,Active,,
2015-01-12,566.48,Children and Young People-Childrens Care Services,Active,,
2015-01-12,1327.30,Children and Young People-Childrens Care Services,Active,,
2015-01-12,1274.00,Children and Young People-Childrens Care Services,Active,,
2015-01-12,566.48,Children and Young People-Childrens Care Services,Active,,
2015-01-15,67.65,Children and Young People-Childrens Care Services,Active,,
2015-01-15,504.30,Children and Young People-Childrens Care Services,Active,,
2015-01-15,105.75,Children and Young People-Childrens Care Services,Active,,
2015-01-15,401.85,Children and Young People-Childrens Care Services,Active,,
2015-01-15,627.75,Children and Young People-Childrens Care Services,Active,,
2015-01-06,5299.91,Communities & Service Support-Community Safety & Support,Advance Security (UK) Ltd,,
2015-01-15,5299.91,Communities & Service Support-Community Safety & Support,Advance Security (UK) Ltd,,
2015-01-12,18000.00,Children and Young People-Childrens Care Services,After Adoption,,
2015-01-16,1064.82,Children and Young People-Children and Young People's Serv - Central Depts.,Aidservice Ltd,,
2015-01-30,452.00,"Adults, Health and Social Care-Adult Health & Social Care",Aidservice Ltd,,
2015-01-02,165.00,Economy and Environment-Housing Services,Aldermore Invoice Finance re Key Security UK Ltd,,
2015-01-02,212.50,Economy and Environment-Housing Services,Aldermore Invoice Finance re Key Security UK Ltd,,
2015-01-02,245.00,Economy and Environment-Housing Services,Aldermore Invoice Finance re Key Security UK Ltd,,
2015-01-20,1831.84,Economy and Environment-Markets,Aldermore Invoice Finance re Key Security UK Ltd,,
2015-01-20,1974.73,Economy and Environment-Corporate Asset and Facilities Management,Aldermore Invoice Finance re Key Security UK Ltd,,
2015-01-15,819.55,Communities & Service Support-Museums & Arts,Alfred Bottomley Ltd,,
2015-01-20,236.05,Children and Young People-Childrens Care Services,Alfred Bottomley Ltd,,
2015-01-20,236.04,Children and Young People-Childrens Care Services,Alfred Bottomley Ltd,,
2015-01-20,586.30,"Adults, Health and Social Care-Adult Health & Social Care",Alfred Bottomley Ltd,,
2015-01-21,980.00,Economy and Environment-Corporate Asset and Facilities Management,Alfred Bottomley Ltd,,
2015-01-22,863.25,"Adults, Health and Social Care-Adult Health & Social Care",Alfred Bottomley Ltd,,
2015-01-27,1799.00,Communities & Service Support-Sport & Leisure Management DSO,Alfred Bottomley Ltd,,
2015-01-30,1263.49,Economy and Environment-Corporate Asset and Facilities Management,Alfred Bottomley Ltd,,
2015-01-21,61253.00,Children and Young People-Education,All Saints CE(VA) J&I School,,
2015-01-27,590.66,Children and Young People-Schools and Children's Services - Non-School,All Saints Catholic College,,
2015-01-07,9868.32,Children and Young People-Childrens Services Unit,All Saints Pre-School,,
2015-01-12,406.07,Children and Young People-Childrens Care Services,Allied Healthcare Group Ltd,,
2015-01-12,206.24,Children and Young People-Childrens Care Services,Allied Healthcare Group Ltd,,
2015-01-16,6513.64,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2015-01-16,6646.32,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2015-01-26,6989.28,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2015-01-26,47.30,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2015-01-26,425.64,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2015-01-26,1164.25,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2015-01-26,129.36,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2015-01-06,1149.56,Communities & Service Support-Safer Cleaner Greener,Allstar Business Solutions Ltd,,
