Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2013-09-12,550.00,Chief Executive's Office-Public Health,Church Lane Surgery,,
2013-09-10,42752.07,"Adults, Health and Social Care-Adult Health & Social Care",2013:07D  Dementia,,
2013-09-10,1264.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:07DSLDual Sensory Loss,,
2013-09-10,118225.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:07FTIFrailty And/Or Temporary Illness,,
2013-09-10,139210.22,"Adults, Health and Social Care-Adult Health & Social Care",2013:07LD Learning Disabilities,,
2013-09-10,6462.95,"Adults, Health and Social Care-Adult Health & Social Care",2013:07MH Mental Health (Except Dementia),,
2013-09-10,368.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:07OV Other Vulnerable People,,
2013-09-10,15331.96,"Adults, Health and Social Care-Adult Health & Social Care",2013:07OV Other Vulnerable People,,
2013-09-10,248619.09,"Adults, Health and Social Care-Adult Health & Social Care",2013:07PD Physically Disabled,,
2013-09-10,14487.20,"Adults, Health and Social Care-Adult Health & Social Care",2013:07VI Visual Impairment,,
2013-09-05,7401.24,Children and Young People-Childrens Services Unit,3Corners,,
2013-09-26,668.64,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2013-09-26,157.85,Economy and Environment-Other Catering DSO,A & M,,
2013-09-26,1637.73,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-09-26,46.10,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-09-26,94.48,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-09-26,1163.34,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-09-26,94.98,Economy and Environment-Other Catering DSO,A & M,,
2013-09-12,57.80,Communities-Sport & Countryside,A Ashworth & Son Landscapes Ltd,,
2013-09-12,770.50,Communities-Sport & Countryside,A Ashworth & Son Landscapes Ltd,,
2013-09-12,1011.50,Communities-Sport & Countryside,A Ashworth & Son Landscapes Ltd,,
2013-09-12,317.11,Communities-Sport & Countryside,A Ashworth & Son Landscapes Ltd,,
2013-09-12,202.00,Communities-Sport & Countryside,A Ashworth & Son Landscapes Ltd,,
2013-09-19,828.50,Deputy Chief Executive-ICT Services,A Ashworth & Son Landscapes Ltd,,
2013-09-19,520.00,Communities-Museums & Arts,A Ashworth & Son Landscapes Ltd,,
2013-09-24,4705.56,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2013-09-26,459.00,Economy and Environment-Environmental Services,A Ashworth & Son Landscapes Ltd,,
2013-09-12,252.42,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,211.45,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,26.10,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,114.80,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,982.80,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,130.95,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,963.76,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,127.68,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,798.00,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,297.00,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,272.25,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,39.40,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,96.80,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,350.00,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,120.00,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,400.00,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,2136.24,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-12,1288.92,Communities-Museums & Arts,A C Entertainment Technologies Ltd,,
2013-09-05,19500.00,Children and Young People-Schools and Children's Services - Non-School,A J Rowe,,
2013-09-12,1770.00,Chief Executive's Office-Law & Administration Service,A M Shea Upholstery & Furnishings,,
2013-09-05,283.74,Economy and Environment-Corporate Asset and Facilities Management,ADT Fire&Security,,
2013-09-05,922.34,Economy and Environment-Corporate Asset and Facilities Management,ADT Fire&Security,,
2013-09-19,801.14,Communities-Museums & Arts,ADT Fire&Security,,
2013-09-09,2094.08,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2013-09-09,1523.12,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2013-09-12,420.00,Economy and Environment-Regeneration - Capital,AOC Archaeology,,
2013-09-30,5200.00,Economy and Environment-Highways & Engineering Services - Capital,APA Concrete Repairs,,
2013-09-09,97.45,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-09-09,1066.52,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-09-09,483.26,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-09-09,19.00,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-09-09,272.66,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-09-09,500.19,Communities-Safer Cleaner Greener,ATS Euromaster Ltd,,
2013-09-09,66429.47,Economy and Environment-Environmental Services,AWM Ltd,,
2013-09-09,63380.08,Economy and Environment-Environmental Services,AWM Ltd,,
2013-09-09,50987.67,Economy and Environment-Environmental Services,AWM Ltd,,
2013-09-23,885.78,Economy and Environment-Markets,AWM Ltd,,
2013-09-26,61470.70,Economy and Environment-Environmental Services,AWM Ltd,,
2013-09-30,59093.24,Economy and Environment-Environmental Services,AWM Ltd,,
2013-09-26,500.00,Economy and Environment-Housing Services,Aamer Wasim Hussain,,
2013-09-19,81459.00,Children and Young People-Education,Abbey Park J&I,,
2013-09-16,1104.00,"Adults, Health and Social Care-Adult Health & Social Care",Accora Ltd,,
2013-09-09,1100.00,Economy and Environment-Corporate Asset and Facilities Management,Acorn Analytical Services Ltd,,
2013-09-23,595.00,Communities-Libraries Info & Tourism,Acorn Analytical Services Ltd,,
2013-09-09,6586.00,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2013-09-09,14583.33,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2013-09-09,14583.33,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2013-09-26,10658.00,Children and Young People-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2013-09-09,705.56,Children and Young People-Childrens Care Services,Action for Children,,
2013-09-09,3321.34,Children and Young People-Childrens Care Services,Action for Children,,
2013-09-09,566.99,Children and Young People-Childrens Care Services,Action for Children,,
2013-09-09,2214.33,Children and Young People-Childrens Care Services,Action for Children,,
2013-09-02,336.20,Children and Young People-Childrens Care Services,Active,,
2013-09-02,336.20,Children and Young People-Childrens Care Services,Active,,
2013-09-02,336.20,Children and Young People-Childrens Care Services,Active,,
2013-09-02,336.20,Children and Young People-Childrens Care Services,Active,,
2013-09-02,336.20,Children and Young People-Childrens Care Services,Active,,
2013-09-02,336.20,Children and Young People-Childrens Care Services,Active,,
2013-09-02,444.50,Children and Young People-Childrens Care Services,Active,,
2013-09-02,444.50,Children and Young People-Childrens Care Services,Active,,
2013-09-02,444.50,Children and Young People-Childrens Care Services,Active,,
2013-09-02,444.50,Children and Young People-Childrens Care Services,Active,,
2013-09-02,444.50,Children and Young People-Childrens Care Services,Active,,
2013-09-02,444.50,Children and Young People-Childrens Care Services,Active,,
2013-09-02,444.50,Children and Young People-Childrens Care Services,Active,,
2013-09-02,444.50,Children and Young People-Childrens Care Services,Active,,
2013-09-02,142.40,Children and Young People-Childrens Care Services,Active,,
2013-09-02,142.40,Children and Young People-Childrens Care Services,Active,,
2013-09-02,142.40,Children and Young People-Childrens Care Services,Active,,
2013-09-02,142.40,Children and Young People-Childrens Care Services,Active,,
2013-09-02,142.40,Children and Young People-Childrens Care Services,Active,,
2013-09-02,142.40,Children and Young People-Childrens Care Services,Active,,
2013-09-02,142.40,Children and Young People-Childrens Care Services,Active,,
2013-09-02,702.00,Children and Young People-Childrens Care Services,Active,,
2013-09-02,63.00,Children and Young People-Childrens Care Services,Active,,
2013-09-02,1085.70,Children and Young People-Childrens Care Services,Active,,
2013-09-02,857.80,Children and Young People-Childrens Care Services,Active,,
2013-09-02,1093.53,Children and Young People-Childrens Care Services,Active,,
2013-09-02,747.30,Children and Young People-Childrens Care Services,Active,,
2013-09-02,912.98,Children and Young People-Childrens Care Services,Active,,
2013-09-02,1471.50,Children and Young People-Childrens Care Services,Active,,
2013-09-02,1427.67,Children and Young People-Childrens Care Services,Active,,
2013-09-02,1485.00,Children and Young People-Childrens Care Services,Active,,
2013-09-02,918.00,Children and Young People-Childrens Care Services,Active,,
2013-09-02,1225.95,Children and Young People-Childrens Care Services,Active,,
2013-09-19,159.12,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2013-09-19,397.80,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2013-09-23,507.60,Children and Young People-Childrens Care Services,Active,,
2013-09-23,592.20,Children and Young People-Childrens Care Services,Active,,
2013-09-23,930.60,Children and Young People-Childrens Care Services,Active,,
2013-09-23,540.00,Children and Young People-Childrens Care Services,Active,,
2013-09-26,880.00,Children and Young People-Childrens Care Services,Active,,
2013-09-26,676.80,Children and Young People-Childrens Care Services,Active,,
2013-09-26,722.25,Children and Young People-Childrens Care Services,Active,,
2013-09-26,712.05,Children and Young People-Childrens Care Services,Active,,
2013-09-26,1478.25,Children and Young People-Childrens Care Services,Active,,
2013-09-26,860.10,Children and Young People-Childrens Care Services,Active,,
2013-09-26,783.00,Children and Young People-Childrens Care Services,Active,,
2013-09-12,955.50,Children and Young People-Childrens Care Services,REDACTED PERSONAL DATA,,
2013-09-12,2867.00,Economy and Environment-Housing Services,Adams & Duxbury Joiners & Contractors Ltd,,
2013-09-02,1232.50,Communities-Libraries Info & Tourism,Adem Ltd,,
2013-09-12,1140.00,Children and Young People-Childrens Care Services,Adoption UK,,
2013-09-12,105.00,Children and Young People-Childrens Care Services,Adoption UK,,
2013-09-05,5248.80,Communities-Community Safety & Support,Advance Security (UK) Ltd,,
2013-09-05,760.00,Children and Young People-Education - Capital,Aedas Building Consultancy Ltd,,
2013-09-11,3805.62,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-09-11,5096.00,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-09-11,2600.00,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-09-11,10712.00,"Adults, Health and Social Care-Adult Health & Social Care",Age Uk Calderdale & Kirklees,,
2013-09-26,1824.55,Economy and Environment-Corporate Asset and Facilities Management,Aldermore Invoice Finance re Key Security UK Ltd,,
2013-09-05,2846.72,Communities-Sport & Leisure Management DSO,Alfred Bottomley Ltd,,
2013-09-05,1142.62,Communities-Museums & Arts,Alfred Bottomley Ltd,,
2013-09-05,49.02,Economy and Environment-Building Cleaning Traded Service,Alfred Bottomley Ltd,,
2013-09-19,514.71,Communities-Sport & Leisure Management DSO,Alfred Bottomley Ltd,,
2013-09-19,1102.95,"Adults, Health and Social Care-Adult Health & Social Care",Alfred Bottomley Ltd,,
2013-09-23,1506.67,Communities-Sport & Leisure Management DSO,Alfred Bottomley Ltd,,
2013-09-26,2446.90,Communities-Sport & Leisure Management DSO,Alfred Bottomley Ltd,,
2013-09-12,767.00,Children and Young People-Childrens Care Services,REDACTED PERSONAL DATA,,
2013-09-19,61515.00,Children and Young People-Education,All Saints CE(VA) J&I School,,
2013-09-05,6369.55,Children and Young People-Childrens Services Unit,All Saints Pre-School,,
2013-09-16,504.90,Children and Young People-Childrens Care Services,Allied Healthcare Group Ltd,,
2013-09-16,824.96,Children and Young People-Childrens Care Services,Allied Healthcare Group Ltd,,
2013-09-18,8886.11,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2013-09-18,79975.01,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2013-09-18,8716.15,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2013-09-18,78445.34,"Adults, Health and Social Care-Adult Health & Social Care",Allied Healthcare Group Ltd,,
2013-09-19,2061.25,Communities-Safer Cleaner Greener,Allstar Business Solutions Ltd,,
2013-09-26,2084.01,Communities-Safer Cleaner Greener,Allstar Business Solutions Ltd,,
2013-09-24,1581.92,"Adults, Health and Social Care-Adult Health & Social Care",Alpine Health Care Ltd re Alpine Lodge,,
2013-09-09,1000.00,Economy and Environment-Regeneration,Amanda Blackwell,,
2013-09-12,623075.41,Economy and Environment-Highways and Engineering Services,Amey LG Limited,,
2013-09-26,446.25,Economy and Environment-Highways and Engineering Services,Amtech,,
2013-09-11,21000.00,"Adults, Health and Social Care-Adult Health & Social Care",Anchor Trust,,
2013-09-24,8276.24,"Adults, Health and Social Care-Adult Health & Social Care",Anchor Trust,,
2013-09-24,1614.60,"Adults, Health and Social Care-Adult Health & Social Care",Anchor Trust,,
