Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-03-02,8.47,Communities & Service Support (obsolete)-Community Safety & Support,A1 NOWAZ SUPERSTOR 824,,
2020-05-25,52.38,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2020-04-30,23.71,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2020-05-06,3.50,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2020-05-09,5.06,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2020-05-18,66.85,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2020-05-14,8.25,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2020-05-11,51.22,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2020-05-14,14.13,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2020-05-18,44.11,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2020-05-10,0.59,Children and Young People's Services-Childrens Care Services,ALDI 60 779,,
2020-05-11,55.69,Children and Young People's Services-Childrens Care Services,ALDI 60 779,,
2020-04-03,7.99,Children and Young People's Services-Childrens Care Services,AMAZON PRIME*7V2MU1PG5 AM,,
2020-05-21,67.99,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*189M72BD5 AM,,
2020-05-19,15.46,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*2E7X514Q5 AM,,
2020-05-10,10.61,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*456CV8JM5 AM,,
2020-05-21,67.99,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*8L52W9EB5 AM,,
2020-05-17,6.99,Children and Young People's Services-Childrens Care Services,AMAZON.CO.UK*AN0AL31M5 AM,,
2020-04-30,25.29,Children and Young People's Services-Childrens Care Services,AMAZON.CO.UK*AO0TM8BL5 AM,,
2020-03-01,162.91,Children and Young People's Services-Schools and Children's Services - Non-School,AMAZON.CO.UK*DG9A69TG5 AM,,
2020-05-14,9.16,Children and Young People's Services-Childrens Care Services,AMAZON.CO.UK*EQ3711VI5 AM,,
2020-05-21,67.99,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*IY7LY6TH5 AM,,
2020-05-21,67.99,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*JE85Z7VJ5 AM,,
2020-05-21,67.99,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*MG0NA17S5 AM,,
2020-05-21,67.99,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*R807851R5 AM,,
2020-05-21,67.99,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*WR6AI11K5 AM,,
2020-04-28,10.58,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*X10LD0NQ5 AM,,
2020-03-06,70.82,Communities & Service Support (obsolete)-Customer Services and Communications,AMAZON.CO.UK*Y77SR4PO5 AM,,
2020-05-12,37.49,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMAZON.CO.UK*ZI0819915 AM,,
2020-05-12,0.29,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMZ*Amazon.co.uk,,
2020-05-16,9.68,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMZ*Amazon.co.uk,,
2020-03-02,23.28,Communities & Service Support (obsolete)-Community Safety & Support,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-29,11.46,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-29,5.99,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-01,57.06,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-01,36.55,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-06,10.45,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-10,19.67,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-21,15.42,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-03-04,89.00,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-29,59.30,Communities & Service Support (obsolete)-Recreation & Support,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-08,10.39,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-08,10.41,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-22,10.16,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-24,9.78,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMKTPLACE AMAZON.CO.UK,,
2020-03-08,14.23,Communities & Service Support (obsolete)-Customer Services and Communications,AMZNMKTPLACE AMAZON.CO.UK,,
2020-03-10,10.82,Communities & Service Support (obsolete)-Customer Services and Communications,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-28,12.70,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-29,20.00,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-30,14.87,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-29,8.09,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-30,6.50,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-01,9.16,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-03,17.40,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-03,31.98,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-04,8.99,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-05,108.30,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-14,25.23,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-14,20.32,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-15,4.24,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-18,14.63,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-20,61.58,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-28,8.32,Economy and Environment (obsolete)-Highways and Engineering Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-04,52.27,Economy and Environment (obsolete)-Highways and Engineering Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-04,28.88,Economy and Environment (obsolete)-Highways and Engineering Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-20,8.32,Economy and Environment (obsolete)-Highways and Engineering Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-21,14.15,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-15,11.58,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-07,20.47,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-06,22.98,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-06,7.49,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-03,9.96,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-05,9.94,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-07,6.84,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-24,6.89,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-24,2.95,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-16,34.34,Children and Young People's Services-Childrens Services Unit,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-19,39.16,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-09,6.98,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-10,28.21,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-08,12.23,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-10,27.48,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-13,8.19,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-14,4.55,Children and Young People's Services-Childrens Care Services,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-01,133.31,Communities & Service Support (obsolete)-Customer Services and Communications,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-24,99.99,Communities & Service Support (obsolete)-Customer Services and Communications,AMZNMKTPLACE AMAZON.CO.UK,,
2020-06-08,10.28,Adult Services and Wellbeing-Adult Health & Social Care,AMZNMKTPLACE AMAZON.CO.UK,,
2020-05-16,17.07,Economy and Environment (obsolete)-Planning & Building Control,AMZNMKTPLACE AMAZON.CO.UK,,
2020-04-28,89.98,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMZNMktplace,,
2020-03-04,357.67,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMktplace,,
2020-03-04,117.56,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMktplace,,
2020-05-10,29.98,Communities & Service Support (obsolete)-Recreation & Support,AMZNMktplace,,
2020-04-08,23.32,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMktplace,,
2020-04-30,48.75,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMktplace,,
2020-04-30,7.90,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMktplace,,
2020-05-03,7.94,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMktplace,,
2020-05-03,13.00,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMktplace,,
2020-05-05,26.94,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMktplace,,
2020-05-19,21.66,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AMZNMktplace,,
2020-03-05,13.97,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMktplace,,
2020-04-28,6.24,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMktplace,,
2020-04-28,6.24,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMktplace,,
2020-04-29,21.05,Children and Young People's Services-Schools and Children's Services - Non-School,AMZNMktplace,,
2020-05-01,54.50,Adult Services and Wellbeing-Adult Health & Social Care,AMZNMktplace,,
2020-04-06,39.84,Children and Young People's Services-Childrens Care Services,AMZNMktplace,,
2020-05-16,34.34,Children and Young People's Services-Childrens Services Unit,AMZNMktplace,,
2020-05-14,9.12,Children and Young People's Services-Childrens Care Services,AMZNMktplace,,
2020-04-05,24.99,Children and Young People's Services-Childrens Care Services,AMZNMktplace,,
2020-04-09,4.79,Children and Young People's Services-Childrens Care Services,AMZNMktplace,,
2020-04-21,6.50,Children and Young People's Services-Childrens Care Services,AMZNMktplace,,
2020-05-02,49.17,Communities & Service Support (obsolete)-Customer Services and Communications,AMZNMktplace,,
2020-05-22,97.48,Communities & Service Support (obsolete)-Customer Services and Communications,AMZNMktplace,,
2020-03-27,58.32,Communities & Service Support (obsolete)-Customer Services and Communications,AMZNMktplace,,
2020-04-01,123.80,Communities & Service Support (obsolete)-Customer Services and Communications,AMZNMktplace,,
2020-03-11,220.82,Communities & Service Support (obsolete)-Customer Services and Communications,AMZNMktplace,,
2020-03-18,90.27,Communities & Service Support (obsolete)-Customer Services and Communications,AMZNMktplace,,
2020-04-28,365.83,Communities & Service Support (obsolete)-Customer Services and Communications,AO RETAIL LIMITED,,
2020-04-29,170.83,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-05-01,170.83,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-05-01,337.50,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-05-06,150.00,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-05-11,345.83,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-05-11,170.83,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-05-20,312.50,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-03-27,300.00,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-03-30,362.50,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-04-01,487.50,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-04-02,104.17,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-04-02,170.83,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-04-03,104.17,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-04-03,104.17,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-04-08,316.67,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-04-15,487.50,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-04-20,104.17,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-03-11,70.83,Communities & Service Support (obsolete)-Customer Services and Communications,APPLIANCE WORLD,,
2020-05-20,33.94,Children and Young People's Services-Schools and Children's Services - Non-School,ARGOS LTD,,
2020-05-25,20.82,Children and Young People's Services-Childrens Care Services,ARGOS LTD,,
2020-05-27,8.33,Children and Young People's Services-Childrens Care Services,ARGOS LTD,,
2020-04-29,28.29,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-29,25.79,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-30,83.32,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-30,23.29,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-30,83.32,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-30,26.62,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-01,23.29,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-01,28.29,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-04,25.79,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-11,67.45,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-11,26.62,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-12,316.65,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-12,99.99,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-12,60.79,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-13,82.45,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-20,29.12,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-20,71.62,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-20,449.97,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-20,99.99,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-20,17.46,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-22,28.29,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-05-27,57.45,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-03-27,74.12,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-03-27,23.33,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-03-27,3.29,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-02,29.12,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-03,224.99,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-04,6.62,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-04,20.79,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-03,71.62,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-04,6.62,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-03,94.95,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-10,62.46,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-17,34.12,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
2020-04-20,316.65,Communities & Service Support (obsolete)-Customer Services and Communications,ARGOS LTD,,
