Body,Body Name,Transaction Date,Transaction number,Supplier Name,Net Amount,Merchant Category,Merchant Category Group,Expense Area,Expense Type,Expense Code
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-04-06,73369,43035580 COSTA COFFEE,5.90,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-04-25,74039,43036255 COSTA COFFEE,5.58,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-04-03,73229,43036255 COSTA COFFEE,8.75,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-04-04,73276,43036255 COSTA COFFEE,6.94,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-04-13,73653,43036255 COSTA COFFEE,5.90,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-04-19,73759,43036255 COSTA COFFEE,4.50,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-04-25,74037,43036255 COSTA COFFEE,7.79,Fast Food Restaurants,Restaurants And Bars,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72724821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-04-20,73814,ADOBE SYSTEMS SOFTWARE,149.99,Computer Software Stores,Computer Equipment & Services,Communities & Service Support-Customer Services and Communications,Services,10404450
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-04-07,73421,AFZAL FOOD STORE,173.75,Grocery Stores,General Retail And Wholesale,Economy and Environment-Housing Services,Equipment Furniture And Materials,52SY4010
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-03-27,72946,ALDI,7.71,Grocery Stores,General Retail And Wholesale,Children and Young People-Childrens Care Services,Miscellaneous Expenses,72704821
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-03-28,73071,ALDI,37.50,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Community Safety & Support,Grants And Subscriptions,04194718
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2017-03-28,73072,ALDI,16.71,Grocery Stores,General Retail And Wholesale,Communities & Service Support-Community Safety & Support,Grants And Subscriptions,04194718
