Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2013-07-04,2014.00,Chief Executive's Office-Public Health,Church Lane Surgery,,
2013-07-29,902.50,Children and Young People-Childrens Care Services,Julie Ann Elliott,,
2013-07-16,46080.69,"Adults, Health and Social Care-Adult Health & Social Care",2013:05D  Dementia,,
2013-07-16,1264.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:05DSLDual Sensory Loss,,
2013-07-16,125531.30,"Adults, Health and Social Care-Adult Health & Social Care",2013:05FTIFrailty And/Or Temporary Illness,,
2013-07-16,111015.77,"Adults, Health and Social Care-Adult Health & Social Care",2013:05LD Learning Disabilities,,
2013-07-16,4848.17,"Adults, Health and Social Care-Adult Health & Social Care",2013:05MH Mental Health (Except Dementia),,
2013-07-16,2898.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:05OV Other Vulnerable People,,
2013-07-16,1052.00,"Adults, Health and Social Care-Adult Health & Social Care",2013:05OV Other Vulnerable People,,
2013-07-16,251001.71,"Adults, Health and Social Care-Adult Health & Social Care",2013:05PD Physically Disabled,,
2013-07-16,16429.52,"Adults, Health and Social Care-Adult Health & Social Care",2013:05VI Visual Impairment,,
2013-07-03,1300.40,Children and Young People-Childrens Services Unit,3Corners,,
2013-07-04,99.80,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-04,1592.44,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-04,126.67,Economy and Environment-Other Catering DSO,A & M,,
2013-07-04,22.79,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-04,1498.49,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-04,128.14,Economy and Environment-Other Catering DSO,A & M,,
2013-07-04,143.54,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-04,1490.79,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-04,115.19,Economy and Environment-Other Catering DSO,A & M,,
2013-07-04,63.85,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-04,1685.40,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-04,191.68,Economy and Environment-Other Catering DSO,A & M,,
2013-07-11,1557.28,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-11,77.60,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-11,64.66,Economy and Environment-Other Catering DSO,A & M,,
2013-07-11,44.20,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-11,1585.17,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-11,89.63,Economy and Environment-Other Catering DSO,A & M,,
2013-07-18,110.21,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-18,1660.80,Economy and Environment-School & Welfare Catering DSO - South,A & M,,
2013-07-18,135.25,Economy and Environment-Other Catering DSO,A & M,,
2013-07-04,7610.00,Communities-Service Development - Client Services,A Ashworth & Son Landscapes Ltd,,
2013-07-04,6224.00,Communities-Service Development - Client Services,A Ashworth & Son Landscapes Ltd,,
2013-07-19,445.00,Children and Young People-Children and Young People's Serv - Central Depts.,A Ashworth & Son Landscapes Ltd,,
2013-07-19,272.75,Children and Young People-Children and Young People's Serv - Central Depts.,A Ashworth & Son Landscapes Ltd,,
2013-07-19,1428.78,Economy and Environment-Regeneration - Capital,A Ashworth & Son Landscapes Ltd,,
2013-07-19,4692.00,"Adults, Health and Social Care-Adult Health & Social Care",A Ashworth & Son Landscapes Ltd,,
2013-07-19,930.00,"Adults, Health and Social Care-Adult Health & Social Care",A Ashworth & Son Landscapes Ltd,,
2013-07-19,5910.00,"Adults, Health and Social Care-Adult Health & Social Care",A Ashworth & Son Landscapes Ltd,,
2013-07-19,528.00,Children and Young People-Childrens Services Unit,A Ashworth & Son Landscapes Ltd,,
2013-07-29,3823.50,Communities-Sport & Leisure Management DSO,A Ashworth & Son Landscapes Ltd,,
2013-07-08,570.00,Economy and Environment-Transport Services,A1 Streetcars,,
2013-07-05,786.00,Chief Executive's Office-Public Health,ABC Advertising Partners Ltd,,
