Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-07-02,23.90,Children and Young People-Childrens Care Services,ALDI,,
2015-06-03,88.57,Economy and Environment-Housing Services,AMOMA.COM,,
2015-06-29,10.95,Communities & Service Support-Customer Services and Communications,ANCESTRY.CO.UK,,
2015-06-05,51.91,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2015-06-15,104.17,Communities & Service Support-Customer Services and Communications,AO RETAIL LIMITED,,
2015-07-01,46.42,Economy and Environment-Planning & Building Control,ARCO LTD,,
2015-07-06,225.92,Economy and Environment-Planning & Building Control,ARGOS LTD,,
2015-07-09,15.98,Children and Young People-Schools and Children's Services - Non-School,ARGOS LTD,,
2015-07-25,14.24,Children and Young People-Childrens Care Services,ARGOS LTD,,
2015-06-18,67.27,Children and Young People-Childrens Care Services,ARGOS LTD,,
2015-05-21,201.37,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-05-21,82.42,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-03-31,42.73,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-03-31,45.00,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2015-04-02,118.73,Children and Young People-Childrens Care Services,ARGOS LTD,,
2015-04-07,39.56,Children and Young People-Childrens Care Services,ARGOS LTD,,
2015-07-22,167.41,Children and Young People-Childrens Care Services,ARGOS RETAIL GROUP,,
2015-04-28,49.94,Communities & Service Support-Museums & Arts,ARGOS RETAIL GROUP,,
2015-03-30,28.94,Children and Young People-Childrens Services Unit,ARGOS RETAIL GROUP,,
2015-04-13,55.23,Children and Young People-Childrens Services Unit,ARGOS RETAIL GROUP,,
2015-04-13,330.64,Children and Young People-Childrens Services Unit,ARGOS RETAIL GROUP,,
2015-07-03,14.99,Communities & Service Support-Recreation & Support,ARMITAGE & SON,,
2015-07-21,8.33,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-07-25,14.85,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-07-01,18.33,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-06-24,65.99,Communities & Service Support-Museums & Arts,ASDA STORE,,
2015-06-12,13.89,Communities & Service Support-Community Safety & Support,ASDA STORE,,
2015-07-06,117.97,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-07-16,9.00,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-07-16,6.17,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-06-18,20.62,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-06-24,42.92,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-06-24,29.17,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-06-24,16.67,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-06-24,4.97,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-10,47.00,Children and Young People-Childrens Services Unit,ASDA STORE,,
2015-04-06,190.60,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-07,2.32,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-10,12.27,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-14,5.83,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-14,2.94,Children and Young People-Childrens Care Services,ASDA STORE,,
2015-04-07,32.72,Children and Young People-Childrens Care Services,ASDA STORES 5819,,
2015-05-01,29.92,Communities & Service Support-Safer Cleaner Greener,AXMINSTER.CO.UK,,
2015-07-09,11.99,Economy and Environment-Corporate Asset and Facilities Management,Amazon Svcs Europe SAR,,
2015-06-26,10.79,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-07-22,8.67,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-07-22,6.64,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-07-14,83.33,Children and Young People-Schools and Children's Services - Non-School,Amazon Svcs Europe SAR,,
2015-06-22,97.20,Children and Young People-Childrens Care Services,Amazon Svcs Europe SAR,,
2015-07-02,21.21,Deputy Chief Executive-ICT Services,Amazon Svcs Europe SAR,,
2015-07-03,184.00,Communities & Service Support-Customer Services and Communications,Amazon Svcs Europe SAR,,
2015-06-30,4.85,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-07-06,55.36,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-07-06,14.81,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-07-18,24.09,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-07-19,11.90,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-07-22,17.28,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-03-27,14.17,Children and Young People-Children and Young People's Serv - Central Depts.,Amazon Svcs Europe SAR,,
2015-03-30,14.17,Children and Young People-Children and Young People's Serv - Central Depts.,Amazon Svcs Europe SAR,,
2015-04-15,14.00,Children and Young People-Children and Young People's Serv - Central Depts.,Amazon Svcs Europe SAR,,
2015-04-22,1.79,Children and Young People-Children and Young People's Serv - Central Depts.,Amazon Svcs Europe SAR,,
2015-06-26,15.30,Communities & Service Support-Libraries Info & Tourism,Amazon Svcs Europe SAR,,
2015-07-09,8.43,Communities & Service Support-Community Safety & Support,Amazon Svcs Europe SAR,,
2015-06-09,17.75,Communities & Service Support-Museums & Arts,Amazon Svcs Europe SAR,,
2015-06-11,14.63,Communities & Service Support-Museums & Arts,Amazon Svcs Europe SAR,,
2015-05-07,12.47,Communities & Service Support-Museums & Arts,Amazon Svcs Europe SAR,,
2015-04-08,20.09,Deputy Chief Executive-ICT Services,Amazon Svcs Europe SAR,,
2015-06-29,3.69,Deputy Chief Executive-ICT Services,Amazon Svcs Europe SAR,,
2015-07-10,22.96,Children and Young People-Childrens Care Services,Amazon UK Marketplace,,
2015-07-21,16.64,Children and Young People-Childrens Care Services,Amazon UK Marketplace,,
2015-07-23,31.19,Children and Young People-Childrens Care Services,Amazon UK Marketplace,,
2015-07-14,14.95,Children and Young People-Childrens Services Unit,Amazon UK Marketplace,,
2015-04-30,5.60,Children and Young People-Childrens Care Services,Amazon UK Marketplace,,
2015-07-04,5.79,Communities & Service Support-Libraries Info & Tourism,Amazon UK Marketplace,,
2015-07-22,11.30,Communities & Service Support-Libraries Info & Tourism,Amazon UK Marketplace,,
2015-07-22,7.91,Communities & Service Support-Libraries Info & Tourism,Amazon UK Marketplace,,
2015-07-22,29.16,Communities & Service Support-Libraries Info & Tourism,Amazon UK Marketplace,,
