Organisational Unit,Payment Date,Benificiary Name,Amount
Adult & Culture,2012-07-09,DISABILITY RIGHTS UK,759.00
Adult & Culture,2012-07-06,FERRET INFORMATION SYSTEMS LTD,4999.00
Adult & Culture,2012-07-09,PURCHASE POWER,499.19
Adult & Culture,2012-07-13,Redacted Personal Data,1500.00
Adult & Culture,2012-07-27,KAFFEL & NEWTON,4125.00
Adult & Culture,2012-07-27,KAFFEL & NEWTON,3060.80
Adult & Culture,2012-07-13,N POWER NORTHERN LTD,464.19
Adult & Culture,2012-07-23,N POWER NORTHERN LTD,2123.89
Adult & Culture,2012-07-12,PRINT & PROMOTIONAL SERVICES LTD,455.00
Adult & Culture,2012-07-13,N POWER NORTHERN LTD,417.84
Adult & Culture,2012-07-24,ON-PROPERTY,5750.00
Adult & Culture,2012-07-06,APOGEE CORPORATION,1441.40
Adult & Culture,2012-07-13,APOGEE CORPORATION,428.72
Adult & Culture,2012-07-04,ABC,505.05
Adult & Culture,2012-07-03,LTC HEALTHCARE,698.92
Adult & Culture,2012-07-13,NORTHERN CONSTRUCTION TRAINING+REGENERAT,1038.96
Adult & Culture,2012-07-11,AGE UK NEWCASTLE,1528.94
Adult & Culture,2012-07-12,AGE UK NEWCASTLE,1186.64
Adult & Culture,2012-07-12,AGE UK NEWCASTLE,6814.62
Adult & Culture,2012-07-12,AGE UK NEWCASTLE,7393.68
Adult & Culture,2012-07-12,AGE UK NEWCASTLE,1905.51
Adult & Culture,2012-07-12,AGE UK NEWCASTLE,1939.74
Adult & Culture,2012-07-12,AGE UK NEWCASTLE,547.68
Adult & Culture,2012-07-12,AGE UK NEWCASTLE,547.69
Adult & Culture,2012-07-20,AGE UK NEWCASTLE,18846.67
Adult & Culture,2012-07-09,ALLIED HEALTHCARE GROUP LTD,2536.24
Adult & Culture,2012-07-25,ALLIED HEALTHCARE GROUP LTD,2536.24
Adult & Culture,2012-07-06,ARK HOUSE TREATMENT CENTRE,959.98
Adult & Culture,2012-07-12,ASPIRATIONS CARE LTD,624.33
Adult & Culture,2012-07-12,ASPIRATIONS CARE LTD,624.33
Adult & Culture,2012-07-12,ASPIRATIONS CARE LTD,624.33
Adult & Culture,2012-07-30,ASPIRATIONS CARE LTD,10781.46
Adult & Culture,2012-07-30,ASPIRATIONS CARE LTD,17672.50
Adult & Culture,2012-07-06,AZURE,769.92
Adult & Culture,2012-07-06,AZURE,866.16
Adult & Culture,2012-07-06,AZURE,4509.96
Adult & Culture,2012-07-06,AZURE,1251.12
Adult & Culture,2012-07-06,AZURE,962.40
Adult & Culture,2012-07-09,AZURE,1371.42
Adult & Culture,2012-07-09,AZURE,896.24
Adult & Culture,2012-07-09,AZURE,818.04
Adult & Culture,2012-07-09,AZURE,1251.12
Adult & Culture,2012-07-09,AZURE,938.28
Adult & Culture,2012-07-09,AZURE,1130.82
Adult & Culture,2012-07-09,AZURE,1587.96
Adult & Culture,2012-07-09,AZURE,505.26
Adult & Culture,2012-07-09,AZURE,601.50
Adult & Culture,2012-07-09,AZURE,553.38
Adult & Culture,2012-07-09,AZURE,1420.97
Adult & Culture,2012-07-10,AZURE,577.44
Adult & Culture,2012-07-20,AZURE,1587.96
Adult & Culture,2012-07-20,AZURE,1070.67
Adult & Culture,2012-07-20,AZURE,4509.96
Adult & Culture,2012-07-20,AZURE,536.54
Adult & Culture,2012-07-25,AZURE,594.39
Adult & Culture,2012-07-25,AZURE,721.80
Adult & Culture,2012-07-25,AZURE,938.28
Adult & Culture,2012-07-25,AZURE,818.04
Adult & Culture,2012-07-25,AZURE,553.38
Adult & Culture,2012-07-25,AZURE,1159.01
Adult & Culture,2012-07-25,AZURE,1251.12
Adult & Culture,2012-07-25,AZURE,769.92
Adult & Culture,2012-07-25,AZURE,517.29
Adult & Culture,2012-07-25,AZURE,914.28
Adult & Culture,2012-07-25,AZURE,1124.81
Adult & Culture,2012-07-25,AZURE,1227.06
Adult & Culture,2012-07-26,AZURE,1395.48
Adult & Culture,2012-07-20,CARE UK HOMECARE,939.93
Adult & Culture,2012-07-27,CARE UK HOMECARE,930.24
Adult & Culture,2012-07-06,CARE UK LEARNING DISABILITIES SERVICES,1457.80
Adult & Culture,2012-07-06,CARE UK LEARNING DISABILITIES SERVICES,1556.24
Adult & Culture,2012-07-06,CARE UK LEARNING DISABILITIES SERVICES,1556.24
Adult & Culture,2012-07-06,CARE UK LEARNING DISABILITIES SERVICES,1122.88
Adult & Culture,2012-07-09,CARE UK LEARNING DISABILITIES SERVICES,992.00
Adult & Culture,2012-07-09,CARE UK LEARNING DISABILITIES SERVICES,1914.00
Adult & Culture,2012-07-09,CARE UK LEARNING DISABILITIES SERVICES,1733.95
Adult & Culture,2012-07-20,CARE UK LEARNING DISABILITIES SERVICES,1556.24
Adult & Culture,2012-07-20,CARE UK LEARNING DISABILITIES SERVICES,1556.24
Adult & Culture,2012-07-20,CARE UK LEARNING DISABILITIES SERVICES,1914.00
Adult & Culture,2012-07-20,CARE UK LEARNING DISABILITIES SERVICES,1457.80
Adult & Culture,2012-07-20,CARE UK LEARNING DISABILITIES SERVICES,1122.88
Adult & Culture,2012-07-20,CARE UK LEARNING DISABILITIES SERVICES,1556.24
Adult & Culture,2012-07-06,CARELINE HOMECARE LTD,703.20
Adult & Culture,2012-07-06,CARELINE HOMECARE LTD,703.20
Adult & Culture,2012-07-06,CARELINE HOMECARE LTD,703.20
Adult & Culture,2012-07-06,CARELINE HOMECARE LTD,703.20
Adult & Culture,2012-07-09,CARELINE HOMECARE LTD,692.58
