Payment Date,Benificiary Name,Amount
2013-06-18,ALLAN COURT RESIDENTIAL HOME,-4135.49
2013-06-18,ALLAN COURT RESIDENTIAL HOME,40214.03
2013-06-18,ALLAN COURT RESIDENTIAL HOME,878.32
2013-06-15,ALLAN HOUSE SOCIAL CLUB,720.00
2013-06-05,ALLIANCE DISPOSABLES LTD,299.70
2013-06-13,ALLIED HEALTHCARE GROUP,64233.92
2013-06-13,ALLIED HEALTHCARE GROUP,1705.54
2013-06-13,ALLIED HEALTHCARE GROUP,12030.42
2013-06-11,ALLIED HEALTHCARE GROUP,503.88
2013-06-11,ALLIED HEALTHCARE GROUP,2585.00
2013-06-11,ALLIED HEALTHCARE GROUP,29.07
2013-06-13,ALLIED HEALTHCARE GROUP,1991.33
2013-06-11,ALLIED HEALTHCARE GROUP,271.32
2013-06-28,ALLPAY.NET LIMITED,22.36
2013-06-28,ALLPAY.NET LIMITED,419.63
2013-06-28,ALLPAY.NET LIMITED,324.03
2013-06-28,ALLPAY.NET LIMITED,2077.70
2013-06-17,ALMET SHEETMETAL FABRICATION LTD,290.00
2013-06-04,ALZHEIMERS SOCIETY,15501.88
2013-06-04,AMBER HOUSE RESIDENTIAL HOME,123.23
2013-06-06,AMBER HOUSE RESIDENTIAL HOME,1546.30
2013-06-19,AMCO ENGINEERING,1251.00
2013-06-09,ANCHOR HOUSING TRUST,18274.96
2013-06-16,ANCHOR TRUST,696.61
2013-06-20,ANDRELL EDUCATION LTD,6600.00
2013-06-14,ANDRELL EDUCATION LTD,2200.00
2013-06-21,ANDTECH SYSTEMS,2600.00
2013-06-09,ANVIL LOCK & KEY CO,3000.00
2013-06-09,ANVIL LOCK & KEY CO,3000.00
2013-06-19,APSE,3435.00
2013-06-20,APSE,792.00
2013-06-08,ARCO LTD,898.59
2013-06-29,ARK HOUSE TREATMENT CENTRE,1177.55
2013-06-08,ARMCON LTD,929.17
2013-06-14,ARNOLD CLARK,323.12
2013-06-26,ARNOLD CLARK,258.97
2013-06-29,ARNOLD CLARK,323.12
2013-06-29,ARTIS CONSULTING LTD,2100.00
2013-06-12,ASH HIRE EQUIPMENT,388.80
2013-06-18,ASHFIELD COURT,-2488.28
2013-06-18,ASHFIELD COURT,7950.34
2013-06-12,ASHMOLE MINICOACHES,739.00
2013-06-08,ASHMOLE MINICOACHES,1040.00
2013-06-03,ASHTEAD PLANT HIRE CO LTD,552.30
2013-06-18,ASKEWS LIBRARY SERVICES LTD,284.47
2013-06-28,ASKEWS LIBRARY SERVICES LTD,283.71
2013-06-19,ASKEWS LIBRARY SERVICES LTD,659.57
2013-06-04,ASPINDEN WOOD CENTRE,-486.00
2013-06-04,ASPINDEN WOOD CENTRE,2760.00
2013-06-10,ASPIRATIONS CARE LTD,10781.46
2013-06-26,ASPIRATIONS CARE LTD,17672.50
2013-06-14,ASPIRATIONS CARE LTD,10781.46
2013-06-16,ASPIRATIONS CARE LTD,17672.50
2013-06-14,ASPIRATIONS CARE LTD,14359.59
2013-06-16,ASSOCIATION OF NORTH EAST COUNCILS,79951.00
2013-06-21,AT COMPUTERS,912.00
2013-06-13,AT COMPUTERS,450.00
2013-06-13,AT COMPUTERS,7000.00
2013-06-29,AT COMPUTERS,3625.99
2013-06-13,AT COMPUTERS,280.00
2013-06-15,AT HOME IN THE COMMUNITY LTD,1851.80
2013-06-23,AT HOME IN THE COMMUNITY LTD,1851.80
2013-06-16,AT HOME IN THE COMMUNITY LTD,9648.00
2013-06-03,AT HOME IN THE COMMUNITY LTD,-651.77
2013-06-15,AT HOME IN THE COMMUNITY LTD,-651.77
2013-06-08,AT HOME IN THE COMMUNITY LTD,-651.77
2013-06-23,AT HOME IN THE COMMUNITY LTD,-651.77
2013-06-29,AT HOME IN THE COMMUNITY LTD,-651.77
2013-06-05,AT HOME IN THE COMMUNITY LTD,8069.20
2013-06-03,AT HOME IN THE COMMUNITY LTD,1448.57
2013-06-03,AT HOME IN THE COMMUNITY LTD,1108.28
2013-06-03,AT HOME IN THE COMMUNITY LTD,1514.24
2013-06-05,AT HOME IN THE COMMUNITY LTD,1607.12
2013-06-15,AT HOME IN THE COMMUNITY LTD,8546.80
2013-06-13,AT HOME IN THE COMMUNITY LTD,1448.57
2013-06-13,AT HOME IN THE COMMUNITY LTD,1108.28
2013-06-15,AT HOME IN THE COMMUNITY LTD,1514.24
2013-06-15,AT HOME IN THE COMMUNITY LTD,1607.12
2013-06-06,AT HOME IN THE COMMUNITY LTD,7836.37
2013-06-06,AT HOME IN THE COMMUNITY LTD,1448.57
2013-06-06,AT HOME IN THE COMMUNITY LTD,1108.28
2013-06-08,AT HOME IN THE COMMUNITY LTD,1514.24
2013-06-06,AT HOME IN THE COMMUNITY LTD,1607.12
2013-06-21,AT HOME IN THE COMMUNITY LTD,7902.04
2013-06-21,AT HOME IN THE COMMUNITY LTD,1448.57
2013-06-23,AT HOME IN THE COMMUNITY LTD,1108.28
2013-06-21,AT HOME IN THE COMMUNITY LTD,1514.24
2013-06-23,AT HOME IN THE COMMUNITY LTD,1607.12
2013-06-29,AT HOME IN THE COMMUNITY LTD,7902.04
2013-06-29,AT HOME IN THE COMMUNITY LTD,1448.57
2013-06-27,AT HOME IN THE COMMUNITY LTD,1108.28
2013-06-29,AT HOME IN THE COMMUNITY LTD,1514.24
2013-06-29,AT HOME IN THE COMMUNITY LTD,1649.96
2013-06-06,ATG ACCESS,950.28
2013-06-06,ATG ACCESS,3629.04
2013-06-07,ATKINS LTD,20072.24
2013-06-07,ATKINSON ROAD PRIMARY ACADEMY,50590.00
2013-06-14,ATKINSON ROAD PRIMARY ACADEMY,50590.00
2013-06-10,AUBREY CORNFOOT LTD,887.67
2013-06-10,AUBREY CORNFOOT LTD,730.00
2013-06-10,AUBREY CORNFOOT LTD,331.33
2013-06-12,AUBREY CORNFOOT LTD,696.67
2013-06-14,AUBREY CORNFOOT LTD,711.67
2013-06-14,AUBREY CORNFOOT LTD,780.00
2013-06-21,AUBREY CORNFOOT LTD,11037.00
2013-06-30,AUDIT COMMISSION,2000.00
2013-06-16,AURA (NEWCASTLE) PROJECT COMPANY LTD,47978.00
2013-06-29,AURA (NEWCASTLE) PROJECT COMPANY LTD,13495.16
2013-06-16,AURA (NEWCASTLE) PROJECT COMPANY LTD,803.00
2013-06-29,AURA (NEWCASTLE) PROJECT COMPANY LTD,870.66
2013-06-29,AURA (NEWCASTLE) PROJECT COMPANY LTD,450.09
2013-06-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,1150.89
2013-06-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,412.45
2013-06-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,630.36
2013-06-29,AURA (NEWCASTLE) PROJECT COMPANY LTD,7473.43
2013-06-07,AURA (NEWCASTLE) PROJECT COMPANY LTD,3180.48
2013-06-15,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,2650.40
2013-06-21,AURA NEWCASTLE LTD,205159.00
2013-06-09,AURA NEWCASTLE LTD,11023.00
2013-06-17,AUTISM DIMENSIONS,731.50
2013-06-18,AUTISM DIMENSIONS,731.50
2013-06-04,AUTISM INITIATIVES,-311.40
2013-06-04,AUTISM INITIATIVES,6107.52
2013-06-11,AUTISM INITIATIVES,18077.36
2013-06-06,AUTISM NORTH - EASTCLIFFE,9528.20
2013-06-06,AUTISM NORTH SEAHAM VIEW,9484.52
2013-06-13,AUTOMATICA LTD,1000.00
2013-06-13,AUTOMATICA LTD,1000.00
2013-06-20,AVENUE COMMUNITY NH LTD,1568.00
2013-06-20,AVENUE COMMUNITY NH LTD,439.16
2013-06-29,AVERY DENNISON RETAIL INFO SERV UK LTD,280.35
2013-06-12,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-06-12,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-06-12,AVOR GARAGES (NORTH EAST) LTD,388.00
2013-06-10,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-06-12,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-06-10,AVOR GARAGES (NORTH EAST) LTD,628.00
2013-06-12,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-06-18,AVOR GARAGES (NORTH EAST) LTD,326.40
2013-06-18,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-06-18,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-06-18,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-06-21,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-06-24,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-06-24,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-06-24,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-06-27,AVOR GARAGES (NORTH EAST) LTD,384.00
2013-06-25,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-06-17,AXIELL LTD,16998.51
2013-06-14,AXIELL LTD,22500.00
2013-06-17,AZURE,336.00
2013-06-17,AZURE,288.00
2013-06-17,AZURE,432.00
2013-06-17,AZURE,4655.49
2013-06-17,AZURE,936.00
2013-06-17,AZURE,768.00
2013-06-17,AZURE,288.00
2013-06-17,AZURE,360.00
2013-06-17,AZURE,1440.00
2013-06-19,AZURE,786.00
2013-06-19,AZURE,1248.00
2013-06-19,AZURE,1239.09
2013-06-19,AZURE,288.00
2013-06-19,AZURE,384.00
2013-06-19,AZURE,696.00
2013-06-19,AZURE,384.00
2013-06-19,AZURE,384.00
2013-06-19,AZURE,1128.00
2013-06-19,AZURE,480.00
2013-06-19,AZURE,840.00
2013-06-19,AZURE,576.00
2013-06-19,AZURE,384.00
2013-06-17,AZURE,288.00
2013-06-17,AZURE,336.00
2013-06-17,AZURE,444.00
2013-06-17,AZURE,360.00
2013-06-17,AZURE,888.00
2013-06-26,AZURE,864.00
2013-06-14,AZURE,1008.63
2013-06-24,AZURE,1224.00
2013-06-26,AZURE,768.00
2013-06-26,AZURE,1008.00
2013-06-26,AZURE,457.14
2013-06-30,AZURE,261.00
2013-06-28,AZURE,384.96
2013-06-30,AZURE,396.99
2013-06-30,AZURE,920.30
2013-06-30,AZURE,336.84
2013-06-28,AZURE,1584.99
2013-06-30,AZURE,336.00
2013-06-21,AZURE,864.00
2013-06-16,AZURE,10494.12
2013-06-13,AZURE,-2653.80
2013-06-11,AZURE,37034.28
2013-06-09,AZZURRI COMMUNICATIONS LTD,11.51
2013-06-22,AZZURRI COMMUNICATIONS LTD,11.52
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-09,AZZURRI COMMUNICATIONS LTD,34.38
2013-06-09,AZZURRI COMMUNICATIONS LTD,139.71
2013-06-09,AZZURRI COMMUNICATIONS LTD,22.92
2013-06-09,AZZURRI COMMUNICATIONS LTD,135.91
2013-06-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-09,AZZURRI COMMUNICATIONS LTD,1.74
2013-06-09,AZZURRI COMMUNICATIONS LTD,18.80
2013-06-09,AZZURRI COMMUNICATIONS LTD,52.05
2013-06-09,AZZURRI COMMUNICATIONS LTD,39.07
2013-06-09,AZZURRI COMMUNICATIONS LTD,39.45
2013-06-09,AZZURRI COMMUNICATIONS LTD,112.96
2013-06-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,63.00
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.66
2013-06-09,AZZURRI COMMUNICATIONS LTD,22.92
2013-06-09,AZZURRI COMMUNICATIONS LTD,150.83
2013-06-07,AZZURRI COMMUNICATIONS LTD,240.66
2013-06-07,AZZURRI COMMUNICATIONS LTD,15.34
2013-06-07,AZZURRI COMMUNICATIONS LTD,15.34
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,13.21
2013-06-07,AZZURRI COMMUNICATIONS LTD,51.29
2013-06-07,AZZURRI COMMUNICATIONS LTD,34.56
2013-06-07,AZZURRI COMMUNICATIONS LTD,18.00
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.56
2013-06-07,AZZURRI COMMUNICATIONS LTD,70.07
2013-06-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,38.26
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,34.38
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,22.92
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-09,AZZURRI COMMUNICATIONS LTD,22.09
2013-06-09,AZZURRI COMMUNICATIONS LTD,13.75
2013-06-09,AZZURRI COMMUNICATIONS LTD,142.23
2013-06-22,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,34.38
2013-06-20,AZZURRI COMMUNICATIONS LTD,34.41
2013-06-20,AZZURRI COMMUNICATIONS LTD,22.92
2013-06-20,AZZURRI COMMUNICATIONS LTD,115.96
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,1.58
2013-06-20,AZZURRI COMMUNICATIONS LTD,18.05
2013-06-20,AZZURRI COMMUNICATIONS LTD,52.23
2013-06-20,AZZURRI COMMUNICATIONS LTD,40.14
2013-06-20,AZZURRI COMMUNICATIONS LTD,39.40
2013-06-20,AZZURRI COMMUNICATIONS LTD,113.84
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,58.99
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.81
2013-06-22,AZZURRI COMMUNICATIONS LTD,22.92
2013-06-22,AZZURRI COMMUNICATIONS LTD,171.95
2013-06-20,AZZURRI COMMUNICATIONS LTD,243.12
2013-06-22,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,12.51
2013-06-20,AZZURRI COMMUNICATIONS LTD,44.37
2013-06-20,AZZURRI COMMUNICATIONS LTD,34.51
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.65
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.59
2013-06-22,AZZURRI COMMUNICATIONS LTD,69.85
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-22,AZZURRI COMMUNICATIONS LTD,38.26
2013-06-22,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,34.38
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.88
2013-06-20,AZZURRI COMMUNICATIONS LTD,22.92
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,23.56
2013-06-20,AZZURRI COMMUNICATIONS LTD,172.15
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,15.34
2013-06-20,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-20,AZZURRI COMMUNICATIONS LTD,15.34
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,23.28
2013-06-07,AZZURRI COMMUNICATIONS LTD,15.34
2013-06-07,AZZURRI COMMUNICATIONS LTD,45.84
2013-06-07,AZZURRI COMMUNICATIONS LTD,23.50
2013-06-07,AZZURRI COMMUNICATIONS LTD,68.76
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,33.68
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,22.92
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-06-07,AZZURRI COMMUNICATIONS LTD,57.30
