Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2011-03-15,CHILD AND FAMILY TRAINING SERVICES,1384.90
Adult and Culture,2011-03-14,CHILDREN-NORTH EAST,700.00
Adult and Culture,2011-03-24,GED LAING PERSONAL SAFETY TRAINING,2500.00
Adult and Culture,2011-03-24,GED LAING PERSONAL SAFETY TRAINING,2500.00
Adult and Culture,2011-03-24,GED LAING PERSONAL SAFETY TRAINING,2500.00
Adult and Culture,2011-03-31,GED LAING PERSONAL SAFETY TRAINING,2500.00
Adult and Culture,2011-03-31,GED LAING PERSONAL SAFETY TRAINING,2250.00
Adult and Culture,2011-03-31,GED LAING PERSONAL SAFETY TRAINING,2250.00
Adult and Culture,2011-03-17,HEALTHCARE EVENTS LTD,547.50
Adult and Culture,2011-03-11,ICIS,804.46
Adult and Culture,2011-03-29,ICIS,806.93
Adult and Culture,2011-03-31,ICIS,806.93
Adult and Culture,2011-03-15,IN-TRAC,1761.20
Adult and Culture,2011-03-14,INVESTORS IN PEOPLE NORTH EAST,4342.50
Adult and Culture,2011-03-17,NORTH EAST AMBULANCE SERVICE NHS TRUST,6970.00
Adult and Culture,2011-03-17,NORTH EAST AMBULANCE SERVICE NHS TRUST,4510.00
Adult and Culture,2011-03-17,OPEN UNIVERSITY,1100.00
Adult and Culture,2011-03-17,OPEN UNIVERSITY,1100.00
Adult and Culture,2011-03-17,OPEN UNIVERSITY,1100.00
Adult and Culture,2011-03-31,PARKINSONS UK,600.00
Adult and Culture,2011-03-28,SAFEGUARD TRAINING SOLUTIONS,2080.00
Adult and Culture,2011-03-22,SODEXO PRESTIGE,1247.00
Adult and Culture,2011-03-11,TEAM-TEACH LTD,1560.00
Adult and Culture,2011-03-17,THE OPEN UNIVERSITY,5158.00
Adult and Culture,2011-03-17,UNIVERSITY OF NORTHUMBRIA,4600.00
Adult and Culture,2011-03-18,NALESTAR LTD,788.50
Adult and Culture,2011-03-22,NEOPOST FINANCE LTD,536.05
Adult and Culture,2011-03-17,PREMIER HEALTHCARE & HYGIENE,491.60
Adult and Culture,2011-03-03,VIRGIN MEDIA PAYMENTS LIMITED,422.04
Adult and Culture,2011-03-29,VIRGIN MEDIA PAYMENTS LIMITED,427.32
Adult and Culture,2011-03-16,N POWER NORTHERN LTD,1144.17
Adult and Culture,2011-03-17,NORTHUMBRIAN WATER LIMITED,561.02
Adult and Culture,2011-03-11,MISCO,1524.92
Adult and Culture,2011-03-10,THERAPOSTURE LTD,2545.00
Adult and Culture,2011-03-21,TOTAL VISION & SOUND LTD,796.00
Adult and Culture,2011-03-09,N POWER NORTHERN LTD,902.78
Adult and Culture,2011-03-07,WM MORRISON SUPERMARKETS PLC,520.06
Adult and Culture,2011-03-02,CASTLEGATE CONFERENCE SERVICES LTD,700.00
Adult and Culture,2011-03-25,REMI D TRAINING,561.50
Adult and Culture,2011-03-25,REMI D TRAINING,566.49
Adult and Culture,2011-03-02,AGE UK NEWCASTLE,524.86
Adult and Culture,2011-03-02,AGE UK NEWCASTLE,1089.66
Adult and Culture,2011-03-02,AGE UK NEWCASTLE,1842.75
Adult and Culture,2011-03-02,AGE UK NEWCASTLE,1141.00
Adult and Culture,2011-03-02,AGE UK NEWCASTLE,718.83
Adult and Culture,2011-03-02,AGE UK NEWCASTLE,1842.75
Adult and Culture,2011-03-02,AGE UK NEWCASTLE,1460.48
Adult and Culture,2011-03-02,AGE UK NEWCASTLE,530.57
Adult and Culture,2011-03-02,AGE UK NEWCASTLE,6449.52
Adult and Culture,2011-03-02,AGE UK NEWCASTLE,7119.84
Adult and Culture,2011-03-30,AGE UK NEWCASTLE,1369.20
Adult and Culture,2011-03-30,AGE UK NEWCASTLE,536.27
Adult and Culture,2011-03-30,AGE UK NEWCASTLE,1095.36
Adult and Culture,2011-03-30,AGE UK NEWCASTLE,6846.00
Adult and Culture,2011-03-30,AGE UK NEWCASTLE,502.04
Adult and Culture,2011-03-30,AGE UK NEWCASTLE,1780.00
Adult and Culture,2011-03-30,AGE UK NEWCASTLE,6124.33
Adult and Culture,2011-03-30,AGE UK NEWCASTLE,701.72
Adult and Culture,2011-03-09,ALLIED HEALTHCARE GROUP LTD,5015.17
Adult and Culture,2011-03-17,ANCHOR HOUSING TRUST,16051.20
Adult and Culture,2011-03-17,ANCHOR HOUSING TRUST,16051.20
Adult and Culture,2011-03-17,ANCHOR HOUSING TRUST,16051.20
Adult and Culture,2011-03-02,ARABELLA HEALTH STAFFING,659.95
Adult and Culture,2011-03-02,ARABELLA HEALTH STAFFING,584.14
Adult and Culture,2011-03-02,ARABELLA HEALTH STAFFING,602.26
Adult and Culture,2011-03-02,ARABELLA HEALTH STAFFING,575.92
Adult and Culture,2011-03-02,ARABELLA HEALTH STAFFING,869.60
Adult and Culture,2011-03-02,ARABELLA HEALTH STAFFING,738.02
Adult and Culture,2011-03-02,ARABELLA HEALTH STAFFING,585.47
Adult and Culture,2011-03-07,ARABELLA HEALTH STAFFING,592.46
Adult and Culture,2011-03-07,ARABELLA HEALTH STAFFING,676.52
Adult and Culture,2011-03-07,ARABELLA HEALTH STAFFING,560.04
Adult and Culture,2011-03-14,ARABELLA HEALTH STAFFING,676.21
Adult and Culture,2011-03-21,ARABELLA HEALTH STAFFING,502.53
Adult and Culture,2011-03-21,ARABELLA HEALTH STAFFING,723.14
Adult and Culture,2011-03-28,ARABELLA HEALTH STAFFING,634.43
Adult and Culture,2011-03-30,ARABELLA HEALTH STAFFING,675.18
Adult and Culture,2011-03-14,ARC ENVIRONMENTAL LTD,2562.50
Adult and Culture,2011-03-30,ARK HOUSE TREATMENT CENTRE,2176.41
Adult and Culture,2011-03-02,AT HOME IN THE COMMUNITY LTD,7307.28
Adult and Culture,2011-03-02,AT HOME IN THE COMMUNITY LTD,620.88
Adult and Culture,2011-03-16,AT HOME IN THE COMMUNITY LTD,3955.52
Adult and Culture,2011-03-23,AT HOME IN THE COMMUNITY LTD,6056.96
Adult and Culture,2011-03-23,AT HOME IN THE COMMUNITY LTD,4218.20
Adult and Culture,2011-03-23,AT HOME IN THE COMMUNITY LTD,955.20
Adult and Culture,2011-03-30,AT HOME IN THE COMMUNITY LTD,7307.28
Adult and Culture,2011-03-30,AT HOME IN THE COMMUNITY LTD,620.88
Adult and Culture,2011-03-03,AZURE,866.16
Adult and Culture,2011-03-09,AZURE,1227.04
Adult and Culture,2011-03-09,AZURE,1130.80
Adult and Culture,2011-03-09,AZURE,818.04
Adult and Culture,2011-03-09,AZURE,721.80
Adult and Culture,2011-03-09,AZURE,697.74
Adult and Culture,2011-03-09,AZURE,1443.60
Adult and Culture,2011-03-09,AZURE,577.44
Adult and Culture,2011-03-09,AZURE,1828.56
Adult and Culture,2011-03-09,AZURE,986.40
Adult and Culture,2011-03-09,AZURE,529.32
Adult and Culture,2011-03-10,AZURE,1315.87
Adult and Culture,2011-03-10,AZURE,1172.09
Adult and Culture,2011-03-15,AZURE,1197.00
Adult and Culture,2011-03-15,AZURE,866.16
Adult and Culture,2011-03-16,AZURE,657.17
Adult and Culture,2011-03-16,AZURE,1752.18
Adult and Culture,2011-03-30,AZURE,769.92
Adult and Culture,2011-03-07,CARE UK HOMECARE,3546.54
Adult and Culture,2011-03-02,CARELINE HOMECARE LTD,896.58
Adult and Culture,2011-03-03,CARELINE HOMECARE LTD,846.61
Adult and Culture,2011-03-03,CARELINE HOMECARE LTD,995.26
Adult and Culture,2011-03-03,CARELINE HOMECARE LTD,651.84
Adult and Culture,2011-03-25,CARELINE HOMECARE LTD,651.84
Adult and Culture,2011-03-25,CARELINE HOMECARE LTD,518.96
Adult and Culture,2011-03-25,CARELINE HOMECARE LTD,2093.68
Adult and Culture,2011-03-30,CARELINE HOMECARE LTD,879.00
Adult and Culture,2011-03-31,CARELINE HOMECARE LTD,23994.30
Adult and Culture,2011-03-02,CAREWATCH (NEWCASTLE UPON TYNE),2238.39
Adult and Culture,2011-03-02,CAREWATCH (NEWCASTLE UPON TYNE),1698.36
Adult and Culture,2011-03-03,CAREWATCH (NEWCASTLE UPON TYNE),1698.36
Adult and Culture,2011-03-16,CAREWATCH (NEWCASTLE UPON TYNE),1698.36
Adult and Culture,2011-03-16,CAREWATCH (NEWCASTLE UPON TYNE),1112.56
Adult and Culture,2011-03-16,CAREWATCH (NEWCASTLE UPON TYNE),1757.38
Adult and Culture,2011-03-16,CAREWATCH (NEWCASTLE UPON TYNE),1381.04
Adult and Culture,2011-03-16,CAREWATCH (NEWCASTLE UPON TYNE),2546.88
Adult and Culture,2011-03-29,CAREWATCH (NEWCASTLE UPON TYNE),1639.39
Adult and Culture,2011-03-29,CAREWATCH (NEWCASTLE UPON TYNE),2470.99
Adult and Culture,2011-03-18,COMMUNITY INTEGRATED CARE,564.96
