Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2015-11-03,ABBEYMOOR,4000
Adult and Culture,2015-11-03,ABBEYMOOR,-397.2
Adult and Culture,2015-11-05,ABIGAIL HOUSE,1288.72
Adult and Culture,2015-11-03,ABIGAIL HOUSE,19957.56
Adult and Culture,2015-11-03,ABIGAIL HOUSE,-4820.56
Adult and Culture,2015-11-16,ABSOLUTE QUALITY CARE,1364.98
Adult and Culture,2015-11-03,ABSOLUTE QUALITY CARE,5605.6
Adult and Culture,2015-11-24,ABSOLUTE QUALITY CARE,8594.92
Adult and Culture,2015-11-24,ABSOLUTE QUALITY CARE,5812.16
Chief Executive's,2015-11-07,ABSOLUTE RENEWABLE TECHNOLOGIES LTD,100000
Chief Executive's,2015-11-21,ABSOLUTE RENEWABLE TECHNOLOGIES LTD,40000
Adult and Culture,2015-11-03,ACCOUNTABILITY,2782
Children's Services,2015-11-11,ACME,925.32
Children's Services,2015-11-17,ACORN HOUSE,7195.71
Environment & Regeneration,2015-11-18,ACP,3990.20
Environment & Regeneration,2015-11-18,ACP,1441.60
Environment & Regeneration,2015-11-11,ACP,3180.53
Environment & Regeneration,2015-11-12,ACROL AIR CONDITIONING CO LTD,995
Children's Services,2015-11-26,ACTION FOR CHILDREN,2485.05
Children's Services,2015-11-18,ACTION FOR CHILDREN,90157.25
Children's Services,2015-11-18,ACTION FOR CHILDREN,66765.25
Children's Services,2015-11-26,ACTION FOR CHILDREN,27733.25
Children's Services,2015-11-17,ACTION FOR CHILDREN,7896
Adult and Culture,2015-11-25,ACTION ON HEARING LOSS,449.03
Adult and Culture,2015-11-19,ACTIVE HORIZONS LTD,1748
Adult and Culture,2015-11-19,ACTIVE HORIZONS LTD,1748
Adult and Culture,2015-11-17,ACTIVE HORIZONS LTD,-495.8
Chief Executive's,2015-11-28,ADARE LTD,582.19
Chief Executive's,2015-11-12,ADARE LTD,605.62
Environment & Regeneration,2015-11-27,ADC ELECTRICAL CO LTD(F),641.00
Environment & Regeneration,2015-11-27,ADC ELECTRICAL CO LTD(F),685.00
Adult and Culture,2015-11-19,ADELPHI HOTEL,675
Environment & Regeneration,2015-11-07,ADL ENVIRONMENTAL LTD,3085.00
Chief Executive's,2015-11-27,ADT FIRE & SECURITY,271.62
Chief Executive's,2015-11-27,ADT FIRE & SECURITY,2785.66
Environment & Regeneration,2015-11-20,ADT FIRE & SECURITY,342.12
Environment & Regeneration,2015-11-29,ADT FIRE & SECURITY,1634.68
Environment & Regeneration,2015-11-26,ADT FIRE & SECURITY,266
Environment & Regeneration,2015-11-26,ADT FIRE & SECURITY,283.17
Environment & Regeneration,2015-11-19,ADT FIRE & SECURITY,696.47
Environment & Regeneration,2015-11-09,ADVANCE MOULDINGS LTD,1993.75
Adult and Culture,2015-11-10,ADVANCED CLEANING & MAINTENANCE LTD,360
HRA,2015-11-27,ADVANCED CLEANING & MAINTENANCE LTD,320.00
Chief Executive's,2015-11-26,ADVANCED LEGAL LTD,1215
Environment & Regeneration,2015-11-24,ADVANCED MOULDS LT,395
Environment & Regeneration,2015-11-27,ADVANCED WATER TECHNOLOGIES,1365.00
HRA,2015-11-11,ADVANTAGE UTILTITIES LTD,550.00
HRA,2015-11-13,ADVANTAGE UTILTITIES LTD,800.00
HRA,2015-11-06,ADVANTAGE UTILTITIES LTD,900.00
HRA,2015-11-27,ADVANTAGE UTILTITIES LTD,650.00
Chief Executive's,2015-11-30,ADVANTEX NETWORK SOLUTIONS LTD,7108
Chief Executive's,2015-11-17,ADVANTEX NETWORK SOLUTIONS LTD,1772.8
Chief Executive's,2015-11-17,ADVANTEX NETWORK SOLUTIONS LTD,2990
Chief Executive's,2015-11-03,ADVANTEX NETWORK SOLUTIONS LTD,1964.76
Chief Executive's,2015-11-06,ADVANTEX NETWORK SOLUTIONS LTD,2910
Chief Executive's,2015-11-18,ADVANTEX NETWORK SOLUTIONS LTD,2870
Chief Executive's,2015-11-18,ADVANTEX NETWORK SOLUTIONS LTD,2451.82
Chief Executive's,2015-11-18,ADVANTEX NETWORK SOLUTIONS LTD,2991
Chief Executive's,2015-11-18,ADVANTEX NETWORK SOLUTIONS LTD,2720
Children's Services,2015-11-03,AECOM,1300
Children's Services,2015-11-04,AECOM,3419.59
Environment & Regeneration,2015-11-19,AECOM,25480
Environment & Regeneration,2015-11-03,AECOM,13719.13
Environment & Regeneration,2015-11-04,AECOM,7500
Environment & Regeneration,2015-11-17,AECOM,4491.21
Environment & Regeneration,2015-11-04,AEROVISION LTD,325.00
Environment & Regeneration,2015-11-16,AGD SYSTEMS LTD,50
Environment & Regeneration,2015-11-16,AGD SYSTEMS LTD,11040
Environment & Regeneration,2015-11-18,AGD SYSTEMS LTD,7360
Adult and Culture,2015-11-26,AGE UK NEWCASTLE,18420.64
Adult and Culture,2015-11-26,AGE UK NEWCASTLE,13029.8
Adult and Culture,2015-11-24,AGE UK NEWCASTLE,477.19
Adult and Culture,2015-11-24,AGE UK NEWCASTLE,1392.4
Adult and Culture,2015-11-24,AGE UK NEWCASTLE,8985.7
Adult and Culture,2015-11-24,AGE UK NEWCASTLE,456.4
Adult and Culture,2015-11-24,AGE UK NEWCASTLE,1369.2
Adult and Culture,2015-11-24,AGE UK NEWCASTLE,1665.88
Adult and Culture,2015-11-24,AGE UK NEWCASTLE,1780.08
Adult and Culture,2015-11-24,AGE UK NEWCASTLE,7884.31
Adult and Culture,2015-11-24,AGE UK NEWCASTLE,7667.52
Chief Executive's,2015-11-12,AGILE COMMUNICATIONS,2937.13
Environment & Regeneration,2015-11-15,AGILEKRC LIMITED,1100.00
Environment & Regeneration,2015-11-15,AGILEKRC LIMITED,2200.00
Environment & Regeneration,2015-11-23,AIR TECHNIQUE,424
Environment & Regeneration,2015-11-28,AIR TECHNIQUE,888
Environment & Regeneration,2015-11-26,AIR TECHNIQUE,924
Environment & Regeneration,2015-11-26,AIR TECHNIQUE,1127.5
Environment & Regeneration,2015-11-06,AKW MEDI-CARE LTD,717.7
Environment & Regeneration,2015-11-12,AKW MEDI-CARE LTD,560.49
Environment & Regeneration,2015-11-13,AKW MEDI-CARE LTD,376.84
Environment & Regeneration,2015-11-13,AKW MEDI-CARE LTD,560.49
Environment & Regeneration,2015-11-23,AKW MEDI-CARE LTD,582.4
Environment & Regeneration,2015-11-30,AKW MEDI-CARE LTD,534.99
Environment & Regeneration,2015-11-09,AKW MEDI-CARE LTD,360.17
Environment & Regeneration,2015-11-24,AKW MEDI-CARE LTD,360.17
Environment & Regeneration,2015-11-11,AKW MEDI-CARE LTD,318.95
Environment & Regeneration,2015-11-03,AKW MEDI-CARE LTD,340.86
Environment & Regeneration,2015-11-03,AKW MEDI-CARE LTD,360.17
Environment & Regeneration,2015-11-15,ALAN CARR DESIGN & PRINT,318
Adult and Culture,2015-11-03,ALBANY HOUSE  (WHITLEY BAY),4855.8
Adult and Culture,2015-11-16,ALBANY OFFICE FURNITURE SOLUTIONS,319
Environment & Regeneration,2015-11-02,ALBANY OFFICE FURNITURE SOLUTIONS,459.00
Environment & Regeneration,2015-11-10,ALCHEMY PROMOTIONS,11032.22
Adult and Culture,2015-11-19,ALEXANDRA HOUSE,1872
Adult and Culture,2015-11-17,ALEXANDRA HOUSE,-495.8
Environment & Regeneration,2015-11-26,ALL ABOUT TREES LTD,390
Adult and Culture,2015-11-03,ALLAN COURT RESIDENTIAL HOME,30608.8
Adult and Culture,2015-11-03,ALLAN COURT RESIDENTIAL HOME,10187.48
Adult and Culture,2015-11-05,ALLAN COURT RESIDENTIAL HOME,8078.68
Adult and Culture,2015-11-03,ALLAN COURT RESIDENTIAL HOME,5726.08
Adult and Culture,2015-11-03,ALLAN COURT RESIDENTIAL HOME,448
Adult and Culture,2015-11-03,ALLAN COURT RESIDENTIAL HOME,-2053.36
Adult and Culture,2015-11-03,ALLAN COURT RESIDENTIAL HOME,-3038.04
Adult and Culture,2015-11-03,ALLAN COURT RESIDENTIAL HOME,-807.57
Adult and Culture,2015-11-03,ALLAN COURT RESIDENTIAL HOME,-505.2
Adult and Culture,2015-11-13,ALLIED HEALTHCARE GROUP,737
Adult and Culture,2015-11-24,ALLIED HEALTHCARE GROUP,59039.74
Adult and Culture,2015-11-24,ALLIED HEALTHCARE GROUP,11010.12
Adult and Culture,2015-11-24,ALLIED HEALTHCARE GROUP,2497.68
Adult and Culture,2015-11-24,ALLIED HEALTHCARE GROUP,707.16
HRA,2015-11-27,ALLPAY.NET LIMITED,5141.86
HRA,2015-11-27,ALLPAY.NET LIMITED,515.72
HRA,2015-11-27,ALLPAY.NET LIMITED,626.52
Chief Executive's,2015-11-09,ALNWICK COMPUTERWARE,2990
Chief Executive's,2015-11-28,ALNWICK COMPUTERWARE,3000
Chief Executive's,2015-11-19,ALNWICK COMPUTERWARE,2995
Chief Executive's,2015-11-19,ALNWICK COMPUTERWARE,3000
Chief Executive's,2015-11-18,ALNWICK COMPUTERWARE,2995
Children's Services,2015-11-12,AMCO ENGINEERING,1751.56
Children's Services,2015-11-12,AMCO ENGINEERING,5251.44
Children's Services,2015-11-29,AMCO ENGINEERING,716.56
Environment & Regeneration,2015-11-10,AMCO ENGINEERING,655.5
Environment & Regeneration,2015-11-25,AMCO ENGINEERING,4182.72
Environment & Regeneration,2015-11-27,AMCO ENGINEERING,3312
Environment & Regeneration,2015-11-25,AMCO ENGINEERING,1104
Environment & Regeneration,2015-11-25,AMCO ENGINEERING,6941.94
Environment & Regeneration,2015-11-30,AMCO ENGINEERING,1104
Environment & Regeneration,2015-11-26,AMCO ENGINEERING,6941.94
Environment & Regeneration,2015-11-27,AMTECH GROUP LTD,590.70
Environment & Regeneration,2015-11-27,AMTECH GROUP LTD,590.70
Chief Executive's,2015-11-25,ANCHOR,822.77
Adult and Culture,2015-11-26,ANCHOR TRUST,900.24
Chief Executive's,2015-11-25,ANDERTON GABLES LTD,600
Chief Executive's,2015-11-25,ANDERTON GABLES LTD,600
Environment & Regeneration,2015-11-11,ANDTECH SYSTEMS,1494
Environment & Regeneration,2015-11-11,ANDTECH SYSTEMS,538
Environment & Regeneration,2015-11-26,ANDTECH SYSTEMS,2780
Chief Executive's,2015-11-21,ANIMALSTORY,350
Adult and Culture,2015-11-26,AOC CREATE,1200
Chief Executive's,2015-11-25,AON HEWITT LIMITED,3510
Environment & Regeneration,2015-11-21,APEX CABLES LTD,1250
Children's Services,2015-11-22,APPLE TRAINING ACADEMY LTD,995
Children's Services,2015-11-06,APPLE TRAINING ACADEMY LTD,2985
Chief Executive's,2015-11-25,ARC BUILDING CONSULTANCY LTD,950
Adult and Culture,2015-11-11,ARCADEA,450
Adult and Culture,2015-11-11,ARCADEA,405
Children's Services,2015-11-06,ARCADIS LLP,5566
Environment & Regeneration,2015-11-30,ARCHITECTURAL LOUVRE PRODUCTS & SERVICES,680.00
Environment & Regeneration,2015-11-30,ARCO LTD,288
Environment & Regeneration,2015-11-30,AREA NORTH TRAINING & SAFETY SERVICES,280
Environment & Regeneration,2015-11-30,AREA NORTH TRAINING & SAFETY SERVICES,280
Environment & Regeneration,2015-11-30,AREA NORTH TRAINING & SAFETY SERVICES,280
Environment & Regeneration,2015-11-30,AREA NORTH TRAINING & SAFETY SERVICES,280
Environment & Regeneration,2015-11-30,AREA NORTH TRAINING & SAFETY SERVICES,280
Environment & Regeneration,2015-11-30,AREA NORTH TRAINING & SAFETY SERVICES,280
Environment & Regeneration,2015-11-26,AREA NORTH TRAINING & SAFETY SERVICES,280
Environment & Regeneration,2015-11-26,AREA NORTH TRAINING & SAFETY SERVICES,280
Environment & Regeneration,2015-11-26,AREA NORTH TRAINING & SAFETY SERVICES,560
Environment & Regeneration,2015-11-26,AREA NORTH TRAINING & SAFETY SERVICES,560
Environment & Regeneration,2015-11-26,AREA NORTH TRAINING & SAFETY SERVICES,280
Environment & Regeneration,2015-11-07,ARNOLD CLARK,383.4
Environment & Regeneration,2015-11-21,ARNOLD CLARK,372.41
Environment & Regeneration,2015-11-10,ARNOLD CLARK,372.41
Environment & Regeneration,2015-11-27,ARNOLD CLARK,372.82
Environment & Regeneration,2015-11-17,ARRIVA NORTH EAST,995
Children's Services,2015-11-17,ARTEMIS SUPPORT,11600
Children's Services,2015-11-17,ARTEMIS SUPPORT,11600
Adult and Culture,2015-11-24,ARTEMIS SUPPORT LTD,15105.84
Chief Executive's,2015-11-20,ASH INFORMATION SYSTEMS LTD,1125
Adult and Culture,2015-11-05,ASHFIELD COURT,9304.68
Adult and Culture,2015-11-05,ASHFIELD COURT,-1772.6
Adult and Culture,2015-11-03,ASKEWS LIBRARY SERVICES LTD,586.5
Adult and Culture,2015-11-05,ASKEWS LIBRARY SERVICES LTD,346.43
Adult and Culture,2015-11-05,ASKEWS LIBRARY SERVICES LTD,476.6
Adult and Culture,2015-11-05,ASKEWS LIBRARY SERVICES LTD,582.2
Adult and Culture,2015-11-05,ASKEWS LIBRARY SERVICES LTD,408.56
Adult and Culture,2015-11-05,ASKEWS LIBRARY SERVICES LTD,424.24
Children's Services,2015-11-11,ASKEWS LIBRARY SERVICES LTD,1020
Environment & Regeneration,2015-11-11,ASKEWS LIBRARY SERVICES LTD,4245.00
Environment & Regeneration,2015-11-06,ASKEWS LIBRARY SERVICES LTD,4245.00
Adult and Culture,2015-11-19,ASPINDEN WOOD CENTRE,2760
Adult and Culture,2015-11-17,ASPINDEN WOOD CENTRE,-495.8
Adult and Culture,2015-11-07,ASPIRATIONS CARE LTD,9610
Adult and Culture,2015-11-24,ASPIRATIONS CARE LTD,16313.08
Adult and Culture,2015-11-24,ASPIRATIONS CARE LTD,2501.32
Adult and Culture,2015-11-24,ASPIRATIONS CARE LTD,9952.12
Adult and Culture,2015-11-24,ASPIRATIONS CARE LTD,16492
Chief Executive's,2015-11-20,ASPIRE TECHNOLOGY SOLUTIONS LTD,800
Chief Executive's,2015-11-19,ASPIRE TECHNOLOGY SOLUTIONS LTD,3000
Children's Services,2015-11-08,ATG ACCESS,2172.5
Environment & Regeneration,2015-11-20,ATG ACCESS,567.44
Environment & Regeneration,2015-11-18,ATG ACCESS,540
Environment & Regeneration,2015-11-03,ATKINS LTD,500
Environment & Regeneration,2015-11-28,AUDITEL RENTAL & SERVICE LTD,1200
Children's Services,2015-11-13,AURA (NEWCASTLE) PROJECT COMPANY LTD,509.8
Children's Services,2015-11-13,AURA (NEWCASTLE) PROJECT COMPANY LTD,314.55
Children's Services,2015-11-25,AURA (NEWCASTLE) PROJECT COMPANY LTD,1119500.52
Children's Services,2015-11-25,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,819739.86
Chief Executive's,2015-11-21,AURA NEWCASTLE LTD,11302.88
Chief Executive's,2015-11-11,AURA NEWCASTLE LTD,10754
Children's Services,2015-11-30,AURA NEWCASTLE LTD,7450
Children's Services,2015-11-02,AURA NEWCASTLE LTD,12031.25
Children's Services,2015-11-21,AURA NEWCASTLE LTD,36909.5
Adult and Culture,2015-11-26,AUTISM CARE UK,1890
Adult and Culture,2015-11-24,AUTISM INITIATIVES,18878.72
Adult and Culture,2015-11-19,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2015-11-19,AUTISM NORTH - EASTCLIFFE,5716.92
Environment & Regeneration,2015-11-04,AUTODIESEL (NEWCASTLE),258.78
Environment & Regeneration,2015-11-26,AUTODIESEL (NEWCASTLE),419.64
Environment & Regeneration,2015-11-28,AUTODIESEL (NEWCASTLE),275.36
Adult and Culture,2015-11-27,AUTOMATIC RETAILING VENDING,301.56
Environment & Regeneration,2015-11-09,AUTOMATICA LTD,1000
Environment & Regeneration,2015-11-16,AUTOMATICA LTD,1000
Environment & Regeneration,2015-11-12,AVALON PROMOTIONS LTD,9600.00
Adult and Culture,2015-11-03,AVENUE COMMUNITY NH LTD,2075.72
Adult and Culture,2015-11-06,AVENUE MEDICAL GROUP,288
Adult and Culture,2015-11-24,AZURE,52980.52
Adult and Culture,2015-11-24,AZURE,96.96
Adult and Culture,2015-11-26,AZURE,17964.8
Adult and Culture,2015-11-26,AZURE,7047.78
Adult and Culture,2015-11-24,AZURE,1738.52
Adult and Culture,2015-11-26,AZURE,-2707.68
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,81.31
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,74.89
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,50.4
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,122.51
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,778.84
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,35.73
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,14.09
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,133.2
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,108.04
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,0.03
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.93
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,35.37
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,114.77
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,-11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,126.53
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,63.48
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,135.96
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,19.07
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,58.95
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,50.38
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,28.19
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,47.19
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,21.71
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,71.97
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,25.18
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,310.37
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,72.17
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,47.5
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,329.07
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,20.64
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,481.19
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,72.01
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,121.88
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,501.72
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,15.19
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.8
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,46.5
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,12.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,12.59
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,81.56
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,34.71
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,35.37
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,14.55
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,78.5
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,176.03
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,29.46
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,412.74
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,83.87
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,61.02
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,13.26
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,-40.6
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,16.39
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,18.35
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,17.46
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,24.25
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,16.17
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,26.01
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,82.86
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,34.16
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,43.65
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,28.3
Chief Executive's,2015-11-27,AZZURRI COMMUNICATIONS LTD,61.32
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,379.69
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,502.27
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,28.11
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,17.67
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,16.88
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,13.74
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,15.84
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,12.23
Chief Executive's,2015-11-29,AZZURRI COMMUNICATIONS LTD,19.48
