Payment Date,Benificiary Name,Amount
2013-05-13,ACTION FOR CHILDREN,750.00
2013-05-13,ACTION FOR CHILDREN,750.00
2013-05-30,ACTION FOR CHILDREN,20750.00
2013-05-07,ACTIVE HORIZONS LTD,-486.00
2013-05-07,ACTIVE HORIZONS LTD,1648.00
2013-05-31,ACTIVE TRAVEL,1350.00
2013-05-20,ACTIVE TRAVEL,1555.00
2013-05-01,ACTIVE TRAVEL,1810.00
2013-05-01,ACTIVE TRAVEL,1710.00
2013-05-10,ADARE LTD,600.00
2013-05-21,ADC ELECTRICAL CO LTD(F),458.93
2013-05-17,ADOPTION UK,418.50
2013-05-15,ADOPTION UK,550.00
2013-05-15,ADOPTION UK,426.75
2013-05-01,ADT FIRE & SECURITY,555.02
2013-05-01,ADT FIRE & SECURITY,368.34
2013-05-01,ADT FIRE & SECURITY,2024.16
2013-05-01,ADT FIRE & SECURITY,424.12
2013-05-01,ADT FIRE & SECURITY,528.98
2013-05-01,ADT FIRE & SECURITY,1423.28
2013-05-01,ADT FIRE & SECURITY,298.18
2013-05-01,ADT FIRE & SECURITY,882.73
2013-05-01,ADT FIRE & SECURITY,943.58
2013-05-01,ADT FIRE & SECURITY,364.68
2013-05-01,ADT FIRE & SECURITY,722.04
2013-05-01,ADT FIRE & SECURITY,280.64
2013-05-01,ADT FIRE & SECURITY,1089.54
2013-05-01,ADT FIRE & SECURITY,276.35
2013-05-01,ADT FIRE & SECURITY,525.26
2013-05-01,ADT FIRE & SECURITY,1051.07
2013-05-23,ADT FIRE & SECURITY,948.97
2013-05-01,ADT FIRE & SECURITY,790.37
2013-05-01,ADT FIRE & SECURITY,1219.56
2013-05-01,ADT FIRE & SECURITY,536.09
2013-05-01,ADT FIRE & SECURITY,646.27
2013-05-01,ADT FIRE & SECURITY,253.16
2013-05-01,ADT FIRE & SECURITY,618.03
2013-05-01,ADT FIRE & SECURITY,417.61
2013-05-01,ADT FIRE & SECURITY,472.89
2013-05-01,ADT FIRE & SECURITY,976.29
2013-05-01,ADT FIRE & SECURITY,376.13
2013-05-28,ADT FIRE & SECURITY,540.00
2013-05-01,ADT FIRE & SECURITY,508.74
2013-05-01,ADT FIRE & SECURITY,792.45
2013-05-01,ADT FIRE & SECURITY,1135.35
2013-05-01,ADT FIRE & SECURITY,756.51
2013-05-01,ADT FIRE & SECURITY,333.46
2013-05-01,ADT FIRE & SECURITY,346.07
2013-05-01,ADT FIRE & SECURITY,282.04
2013-05-01,ADT FIRE & SECURITY,677.73
2013-05-20,ADVANCE INSTALLATIONS LTD,1720.00
2013-05-21,ADVANCE INSTALLATIONS LTD,1720.00
2013-05-02,ADVANCE INSTALLATIONS LTD,687.33
2013-05-02,ADVANCE INSTALLATIONS LTD,1151.33
2013-05-01,ADVANCE INSTALLATIONS LTD,1984.00
2013-05-01,ADVANCE INSTALLATIONS LTD,1771.00
2013-05-22,ADVANCE INSTALLATIONS LTD,1923.00
2013-05-23,ADVANCED CLEANING & MAINTENANCE LTD,508.00
2013-05-13,ADVANCED CLEANING & MAINTENANCE LTD,760.00
2013-05-30,ADVANCED LEGAL LTD,900.00
2013-05-08,AEBI SCHMIDT UK LTD,789.99
2013-05-07,AEBI SCHMIDT UK LTD,427.76
2013-05-30,AEBI SCHMIDT UK LTD,459.91
2013-05-24,AEBI SCHMIDT UK LTD,581.79
2013-05-23,AEBI SCHMIDT UK LTD,556.69
2013-05-01,AEBI SCHMIDT UK LTD,374.39
2013-05-24,AEROVISION LTD,280.00
2013-05-02,AEROVISION LTD,328.00
2013-05-02,AGD SYSTEMS LTD,8100.00
2013-05-28,AGE UK NEWCASTLE,6808.93
2013-05-23,AGE UK NEWCASTLE,479.22
2013-05-14,AGE UK NEWCASTLE,1935.20
2013-05-14,AGE UK NEWCASTLE,10735.05
2013-05-14,AGE UK NEWCASTLE,236.00
2013-05-14,AGE UK NEWCASTLE,58121.40
2013-05-14,AGE UK NEWCASTLE,5786.00
2013-05-14,AGE UK NEWCASTLE,357.50
2013-05-14,AGE UK NEWCASTLE,1556.50
2013-05-14,AGE UK NEWCASTLE,728.75
2013-05-14,AINSWORTH SPARK ASSOC,1500.00
2013-05-23,AIR TECHNIQUE,1137.00
2013-05-30,AJP PROPERTY SERVICES LTD,1365.00
2013-05-20,AKW MEDI-CARE LTD,311.93
2013-05-28,AKW MEDI-CARE LTD,390.00
2013-05-28,AKW MEDI-CARE LTD,515.56
2013-05-28,AKW MEDI-CARE LTD,451.43
2013-05-28,AKW MEDI-CARE LTD,426.00
2013-05-21,AKW MEDI-CARE LTD,329.61
2013-05-17,AKW MEDI-CARE LTD,523.36
2013-05-13,AKW MEDI-CARE LTD,664.59
2013-05-21,ALBANY HOUSE  (WHITLEY BAY),4670.72
2013-05-02,ALBANY MOTORS,595.00
2013-05-29,ALBANY OFFICE FURNITURE SOLUTIONS,255.00
2013-05-28,ALBANY OFFICE FURNITURE SOLUTIONS,6472.00
2013-05-16,ALBANY OFFICE FURNITURE SOLUTIONS,1020.45
2013-05-20,ALBANY OFFICE FURNITURE SOLUTIONS,440.00
2013-05-20,ALBANY OFFICE FURNITURE SOLUTIONS,7715.00
2013-05-21,ALEXANDRA PARK,13321.80
2013-05-21,ALEXANDRA PARK,8262.96
2013-05-21,ALLAN COURT RESIDENTIAL HOME,-6851.88
2013-05-21,ALLAN COURT RESIDENTIAL HOME,-4964.54
2013-05-21,ALLAN COURT RESIDENTIAL HOME,20656.43
2013-05-21,ALLAN COURT RESIDENTIAL HOME,23028.00
2013-05-21,ALLAN COURT RESIDENTIAL HOME,887.04
2013-05-21,ALLAN COURT RESIDENTIAL HOME,5322.24
2013-05-21,ALLAN COURT RESIDENTIAL HOME,13988.55
2013-05-21,ALLAN COURT RESIDENTIAL HOME,348.57
2013-05-21,ALLAN COURT RESIDENTIAL HOME,500.61
2013-05-21,ALLAN COURT RESIDENTIAL HOME,887.04
2013-05-14,ALLIED HEALTHCARE GROUP,65782.51
2013-05-14,ALLIED HEALTHCARE GROUP,1690.95
2013-05-14,ALLIED HEALTHCARE GROUP,12050.53
2013-05-14,ALLIED HEALTHCARE GROUP,608.05
2013-05-14,ALLIED HEALTHCARE GROUP,2807.75
2013-05-14,ALLIED HEALTHCARE GROUP,19.38
2013-05-14,ALLIED HEALTHCARE GROUP,2233.71
2013-05-14,ALLIED HEALTHCARE GROUP,271.32
2013-05-14,ALLIED HEALTHCARE GROUP,22.00
2013-05-08,ALLPAY.NET LIMITED,995.72
2013-05-08,ALLPAY.NET LIMITED,101.57
2013-05-30,ALLPAY.NET LIMITED,995.72
2013-05-30,ALLPAY.NET LIMITED,101.57
2013-05-08,ALLPAY.NET LIMITED,1675.78
2013-05-08,ALLPAY.NET LIMITED,288.46
2013-05-30,ALLPAY.NET LIMITED,1675.78
2013-05-30,ALLPAY.NET LIMITED,288.46
2013-05-22,ALPHACON LTD,447.50
2013-05-08,ALZHEIMERS SOCIETY,14629.12
2013-05-28,AMARI PLASTICS PLC,340.65
2013-05-07,AMBER HOUSE RESIDENTIAL HOME,-1218.33
2013-05-07,AMBER HOUSE RESIDENTIAL HOME,5100.00
2013-05-28,AMCO ENGINEERING,2502.00
2013-05-09,AMCO ENGINEERING,1251.00
2013-05-16,AMCO ENGINEERING,1251.00
2013-05-16,ANCHOR TRUST,764.82
2013-05-23,ANDREW REED,480.00
2013-05-03,ANDREW WEBSTER,750.00
2013-05-09,ANTALIS MCNAUGHTON LTD,271.13
2013-05-24,APEX RADIO SYSTEMS LTD,600.00
2013-05-30,ARCADEA,1969.50
2013-05-24,ARCO LTD,342.80
2013-05-21,ARDEN CHAMBERS,1500.00
2013-05-20,AREEEBA DISTRIBUTION,252.00
2013-05-21,AREEEBA DISTRIBUTION,960.00
2013-05-21,AREEEBA DISTRIBUTION,525.00
2013-05-28,ARGOS BUSINESS SOLUTIONS,258.94
2013-05-29,ARK HOUSE TREATMENT CENTRE,1207.86
2013-05-16,ARMAH SWITCHGEAR LTD,11532.00
2013-05-24,ARMCON LTD,3600.00
2013-05-14,ARMSTRONG ALLOTMENTS,481.95
2013-05-03,ARRIVA NORTH EAST,3160.00
2013-05-20,ARRIVA NORTH EAST,1480.00
2013-05-15,ARTHRITIS RESEARCH CAMPAIGN,691.59
2013-05-30,ASCENTIS,434.00
2013-05-23,ASDA BUSINESS AWARDS,975.00
2013-05-03,ASH HIRE EQUIPMENT,560.00
2013-05-21,ASHFIELD COURT,-2815.42
2013-05-21,ASHFIELD COURT,8704.88
2013-05-30,ASHMOLE MINICOACHES,1122.00
2013-05-28,ASHTEAD PLANT HIRE CO LTD,420.00
2013-05-15,ASKEWS LIBRARY SERVICES LTD,547.15
2013-05-15,ASKEWS LIBRARY SERVICES LTD,576.26
2013-05-17,ASKEWS LIBRARY SERVICES LTD,288.88
2013-05-24,ASKEWS LIBRARY SERVICES LTD,592.05
2013-05-02,ASKEWS LIBRARY SERVICES LTD,773.33
2013-05-31,ASKEWS LIBRARY SERVICES LTD,705.03
2013-05-23,ASKEWS LIBRARY SERVICES LTD,414.87
2013-05-23,ASKEWS LIBRARY SERVICES LTD,380.84
2013-05-07,ASPINDEN WOOD CENTRE,-486.00
2013-05-07,ASPINDEN WOOD CENTRE,2760.00
2013-05-28,ASPIRATIONS CARE LTD,2497.32
2013-05-20,ASPLI SAFETY LTD,263.15
2013-05-23,ASSOCIATION OF NORTH EAST COUNCILS,816.55
2013-05-09,AT COMPUTERS,2400.00
2013-05-17,AT COMPUTERS,1785.00
2013-05-16,AT HOME IN THE COMMUNITY LTD,9648.00
2013-05-02,AT HOME IN THE COMMUNITY LTD,-651.77
2013-05-10,AT HOME IN THE COMMUNITY LTD,-651.77
2013-05-23,AT HOME IN THE COMMUNITY LTD,-651.77
2013-05-16,AT HOME IN THE COMMUNITY LTD,-651.77
2013-05-02,AT HOME IN THE COMMUNITY LTD,8570.68
2013-05-02,AT HOME IN THE COMMUNITY LTD,1448.57
2013-05-02,AT HOME IN THE COMMUNITY LTD,1108.28
2013-05-02,AT HOME IN THE COMMUNITY LTD,1514.24
2013-05-02,AT HOME IN THE COMMUNITY LTD,1663.28
2013-05-10,AT HOME IN THE COMMUNITY LTD,8379.65
2013-05-10,AT HOME IN THE COMMUNITY LTD,1448.57
2013-05-10,AT HOME IN THE COMMUNITY LTD,1108.28
2013-05-10,AT HOME IN THE COMMUNITY LTD,1514.24
2013-05-10,AT HOME IN THE COMMUNITY LTD,1607.12
2013-05-23,AT HOME IN THE COMMUNITY LTD,7902.04
2013-05-23,AT HOME IN THE COMMUNITY LTD,1448.57
2013-05-23,AT HOME IN THE COMMUNITY LTD,1108.28
2013-05-23,AT HOME IN THE COMMUNITY LTD,1514.24
2013-05-23,AT HOME IN THE COMMUNITY LTD,1607.12
2013-05-16,AT HOME IN THE COMMUNITY LTD,7902.04
2013-05-16,AT HOME IN THE COMMUNITY LTD,1448.57
2013-05-16,AT HOME IN THE COMMUNITY LTD,1108.28
2013-05-16,AT HOME IN THE COMMUNITY LTD,1514.24
2013-05-16,AT HOME IN THE COMMUNITY LTD,1607.12
2013-05-17,ATG ACCESS,1750.00
2013-05-30,ATG ACCESS,873.26
2013-05-17,ATG ACCESS,791.78
2013-05-13,AUBREY CORNFOOT LTD,1340.00
2013-05-20,AUBREY CORNFOOT LTD,3353.00
2013-05-20,AUBREY CORNFOOT LTD,881.00
2013-05-20,AUBREY CORNFOOT LTD,1340.00
2013-05-20,AUBREY CORNFOOT LTD,3304.00
2013-05-20,AUBREY CORNFOOT LTD,449.00
2013-05-20,AUBREY CORNFOOT LTD,1156.67
2013-05-20,AUBREY CORNFOOT LTD,1665.00
2013-05-20,AUBREY CORNFOOT LTD,370.00
2013-05-21,AUBREY CORNFOOT LTD,1340.00
2013-05-21,AUBREY CORNFOOT LTD,3353.00
2013-05-21,AUBREY CORNFOOT LTD,881.00
2013-05-21,AUBREY CORNFOOT LTD,3304.00
2013-05-21,AUBREY CORNFOOT LTD,449.00
2013-05-21,AUBREY CORNFOOT LTD,1156.67
2013-05-21,AUBREY CORNFOOT LTD,1665.00
2013-05-21,AUBREY CORNFOOT LTD,370.00
2013-05-24,AUBREY CORNFOOT LTD,501.00
2013-05-24,AUBREY CORNFOOT LTD,325.67
2013-05-17,AUBREY CORNFOOT LTD,741.67
2013-05-02,AUBREY CORNFOOT LTD,7347.67
2013-05-02,AUBREY CORNFOOT LTD,1492.00
2013-05-02,AUBREY CORNFOOT LTD,615.00
2013-05-02,AUBREY CORNFOOT LTD,769.00
2013-05-02,AUBREY CORNFOOT LTD,1575.00
2013-05-22,AUBREY CORNFOOT LTD,511.33
2013-05-03,AURA (NEWCASTLE) PROJECT COMPANY LTD,35689.50
2013-05-03,AURA (NEWCASTLE) PROJECT COMPANY LTD,32700.00
2013-05-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,43593.22
2013-05-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,1031003.50
2013-05-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,8281.64
2013-05-13,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,1230.00
2013-05-28,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,28163.54
2013-05-28,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,770751.81
2013-05-17,AURA NEWCASTLE LTD,1574.94
2013-05-17,AURA NEWCASTLE LTD,198142.80
2013-05-08,AURA NEWCASTLE LTD,1151.10
2013-05-15,AURA NEWCASTLE LTD,317.26
2013-05-17,AURA NEWCASTLE LTD,1098.00
2013-05-07,AUTISM INITIATIVES,-311.40
2013-05-07,AUTISM INITIATIVES,-311.40
2013-05-07,AUTISM INITIATIVES,-311.40
2013-05-14,AUTISM INITIATIVES,18077.36
2013-05-07,AUTISM INITIATIVES,6107.52
2013-05-07,AUTISM INITIATIVES,6107.52
2013-05-07,AUTISM INITIATIVES,6107.52
2013-05-07,AUTISM NORTH - EASTCLIFFE,9528.20
2013-05-07,AUTISM NORTH SEAHAM VIEW,9484.52
2013-05-21,AVENUE COMMUNITY NH LTD,1568.00
2013-05-21,AVENUE COMMUNITY NH LTD,443.52
2013-05-21,AVOR GARAGES (NORTH EAST) LTD,625.00
2013-05-28,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-05-21,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-05-21,AVOR GARAGES (NORTH EAST) LTD,384.00
2013-05-21,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-05-21,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-05-09,AVOR GARAGES (NORTH EAST) LTD,388.00
2013-05-09,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-05-24,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-05-24,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-05-24,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-05-24,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-05-10,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-05-13,AVOR GARAGES (NORTH EAST) LTD,384.00
2013-05-20,AZURE,962.40
2013-05-20,AZURE,721.80
2013-05-20,AZURE,433.08
2013-05-20,AZURE,4509.96
2013-05-28,AZURE,1130.82
2013-05-28,AZURE,288.72
2013-05-28,AZURE,312.78
2013-05-28,AZURE,384.96
2013-05-28,AZURE,396.99
2013-05-28,AZURE,384.96
2013-05-28,AZURE,842.10
2013-05-28,AZURE,745.86
2013-05-28,AZURE,769.92
2013-05-28,AZURE,818.04
2013-05-28,AZURE,1251.12
2013-05-07,AZURE,384.96
2013-05-07,AZURE,1587.96
2013-05-10,AZURE,288.72
2013-05-10,AZURE,384.96
2013-05-23,AZURE,938.28
2013-05-23,AZURE,673.68
2013-05-23,AZURE,1443.60
2013-05-13,AZURE,553.38
2013-05-13,AZURE,360.90
2013-05-13,AZURE,384.96
2013-05-13,AZURE,1010.52
2013-05-13,AZURE,457.14
2013-05-16,AZURE,10494.12
2013-05-14,AZURE,-2613.80
2013-05-14,AZURE,36797.95
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.51
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,34.38
2013-05-09,AZZURRI COMMUNICATIONS LTD,23.07
2013-05-09,AZZURRI COMMUNICATIONS LTD,22.92
2013-05-09,AZZURRI COMMUNICATIONS LTD,152.23
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,0.48
2013-05-09,AZZURRI COMMUNICATIONS LTD,18.15
2013-05-09,AZZURRI COMMUNICATIONS LTD,48.80
2013-05-09,AZZURRI COMMUNICATIONS LTD,39.07
2013-05-09,AZZURRI COMMUNICATIONS LTD,39.92
2013-05-09,AZZURRI COMMUNICATIONS LTD,120.06
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,46.90
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.90
2013-05-09,AZZURRI COMMUNICATIONS LTD,22.92
2013-05-09,AZZURRI COMMUNICATIONS LTD,157.58
2013-05-09,AZZURRI COMMUNICATIONS LTD,240.71
2013-05-09,AZZURRI COMMUNICATIONS LTD,15.34
2013-05-09,AZZURRI COMMUNICATIONS LTD,15.34
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,13.27
2013-05-09,AZZURRI COMMUNICATIONS LTD,46.38
2013-05-09,AZZURRI COMMUNICATIONS LTD,34.54
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.49
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.56
2013-05-09,AZZURRI COMMUNICATIONS LTD,70.83
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,38.26
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,34.38
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,23.44
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,25.10
2013-05-09,AZZURRI COMMUNICATIONS LTD,144.73
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,15.34
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,34.38
2013-05-09,AZZURRI COMMUNICATIONS LTD,15.34
2013-05-09,AZZURRI COMMUNICATIONS LTD,45.84
2013-05-09,AZZURRI COMMUNICATIONS LTD,23.11
2013-05-09,AZZURRI COMMUNICATIONS LTD,69.61
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,44.98
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.88
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,22.92
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,57.30
2013-05-09,AZZURRI COMMUNICATIONS LTD,12.90
2013-05-09,AZZURRI COMMUNICATIONS LTD,34.38
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,22.92
2013-05-09,AZZURRI COMMUNICATIONS LTD,22.92
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,114.93
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,22.92
2013-05-09,AZZURRI COMMUNICATIONS LTD,34.39
2013-05-09,AZZURRI COMMUNICATIONS LTD,20.90
2013-05-09,AZZURRI COMMUNICATIONS LTD,49.45
2013-05-09,AZZURRI COMMUNICATIONS LTD,20.65
2013-05-09,AZZURRI COMMUNICATIONS LTD,22.92
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,90.04
2013-05-09,AZZURRI COMMUNICATIONS LTD,28.37
2013-05-09,AZZURRI COMMUNICATIONS LTD,30.82
2013-05-09,AZZURRI COMMUNICATIONS LTD,21.45
2013-05-09,AZZURRI COMMUNICATIONS LTD,50.00
2013-05-09,AZZURRI COMMUNICATIONS LTD,15.98
2013-05-09,AZZURRI COMMUNICATIONS LTD,106.62
2013-05-09,AZZURRI COMMUNICATIONS LTD,38.53
2013-05-09,AZZURRI COMMUNICATIONS LTD,12.76
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.47
2013-05-09,AZZURRI COMMUNICATIONS LTD,87.53
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,38.74
2013-05-09,AZZURRI COMMUNICATIONS LTD,119.14
2013-05-09,AZZURRI COMMUNICATIONS LTD,47.18
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,38.37
2013-05-09,AZZURRI COMMUNICATIONS LTD,44.73
2013-05-09,AZZURRI COMMUNICATIONS LTD,24.25
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,15.34
2013-05-09,AZZURRI COMMUNICATIONS LTD,56.81
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,163.30
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,80.27
2013-05-09,AZZURRI COMMUNICATIONS LTD,150.41
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,685.07
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,22.92
2013-05-09,AZZURRI COMMUNICATIONS LTD,1.47
2013-05-09,AZZURRI COMMUNICATIONS LTD,23.17
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.96
2013-05-09,AZZURRI COMMUNICATIONS LTD,65.22
2013-05-09,AZZURRI COMMUNICATIONS LTD,41.39
2013-05-09,AZZURRI COMMUNICATIONS LTD,162.14
2013-05-09,AZZURRI COMMUNICATIONS LTD,289.84
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,0.97
2013-05-09,AZZURRI COMMUNICATIONS LTD,40.15
2013-05-09,AZZURRI COMMUNICATIONS LTD,13.77
2013-05-09,AZZURRI COMMUNICATIONS LTD,101.70
2013-05-09,AZZURRI COMMUNICATIONS LTD,109.43
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,34.38
2013-05-09,AZZURRI COMMUNICATIONS LTD,45.84
2013-05-09,AZZURRI COMMUNICATIONS LTD,122.37
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,78.34
2013-05-09,AZZURRI COMMUNICATIONS LTD,60.92
2013-05-09,AZZURRI COMMUNICATIONS LTD,63.41
2013-05-09,AZZURRI COMMUNICATIONS LTD,25.37
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,12.91
2013-05-09,AZZURRI COMMUNICATIONS LTD,11.46
2013-05-09,AZZURRI COMMUNICATIONS LTD,49.69
2013-05-09,AZZURRI COMMUNICATIONS LTD,347.02
2013-05-09,AZZURRI COMMUNICATIONS LTD,439.20
2013-05-09,AZZURRI COMMUNICATIONS LTD,41.93
2013-05-09,AZZURRI COMMUNICATIONS LTD,45.84
