Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2011-06-06,DIMENSIONS (UK) LTD,996.24
Adult and Culture,2011-06-08,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1343.84
Adult and Culture,2011-06-17,GUARDIAN HOMECARE & NURSING (NCLE) LTD,671.92
Adult and Culture,2011-06-17,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1507.68
Adult and Culture,2011-06-17,GUARDIAN HOMECARE & NURSING (NCLE) LTD,675.26
Adult and Culture,2011-06-17,GUARDIAN HOMECARE & NURSING (NCLE) LTD,590.04
Adult and Culture,2011-06-10,GUARDIAN HOMECARE & NURSING (NCLE) LTD,7996.56
Adult and Culture,2011-06-07,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4171.92
Adult and Culture,2011-06-07,GUARDIAN HOMECARE & NURSING (NCLE) LTD,10667.81
Adult and Culture,2011-06-20,GUARDIAN HOMECARE & NURSING (NCLE) LTD,8535.57
Adult and Culture,2011-06-17,GUARDIAN HOMECARE & NURSING (NCLE) LTD,528.6
Adult and Culture,2011-06-17,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4309.22
Adult and Culture,2011-06-17,GUARDIAN HOMECARE & NURSING (NCLE) LTD,10844.17
Adult and Culture,2011-06-17,GUARDIAN HOMECARE & NURSING (NCLE) LTD,8265.16
Adult and Culture,2011-06-20,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1287.96
Adult and Culture,2011-06-17,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1203.87
Adult and Culture,2011-06-17,GUARDIAN HOMECARE & NURSING (NCLE) LTD,601.04
Adult and Culture,2011-06-02,ID SUPPORT LTD,10932.86
Adult and Culture,2011-06-17,ID SUPPORT LTD,509.04
Adult and Culture,2011-06-17,ID SUPPORT LTD,2923.48
Adult and Culture,2011-06-16,JB SKILLCARE LTD,480
Adult and Culture,2011-06-22,JB SKILLCARE LTD,456
Adult and Culture,2011-06-07,LIFEWAYS COMMUNITY CARE,5287.34
Adult and Culture,2011-06-07,LIFEWAYS COMMUNITY CARE,2585.36
Adult and Culture,2011-06-06,LS CARE LTD,2837.06
Adult and Culture,2011-06-06,LS CARE LTD,2685.64
Adult and Culture,2011-06-14,LS CARE LTD,529.73
Adult and Culture,2011-06-07,LS CARE LTD,556.74
Adult and Culture,2011-06-07,LS CARE LTD,698.65
Adult and Culture,2011-06-17,LS CARE LTD,2534.23
Adult and Culture,2011-06-17,LS CARE LTD,529.73
Adult and Culture,2011-06-15,LS CARE LTD,2534.23
Adult and Culture,2011-06-10,NEW PROSPECTS ASSOCIATION LTD,617.76
Adult and Culture,2011-06-10,NEW PROSPECTS ASSOCIATION LTD,748.8
Adult and Culture,2011-06-08,NEW PROSPECTS ASSOCIATION LTD,599.04
Adult and Culture,2011-06-08,NEW PROSPECTS ASSOCIATION LTD,1106.88
Adult and Culture,2011-06-08,NEW PROSPECTS ASSOCIATION LTD,1248
Adult and Culture,2011-06-09,NEW PROSPECTS ASSOCIATION LTD,599.04
Adult and Culture,2011-06-09,NEW PROSPECTS ASSOCIATION LTD,798.72
Adult and Culture,2011-06-09,NEW PROSPECTS ASSOCIATION LTD,599.04
Adult and Culture,2011-06-10,NEW PROSPECTS ASSOCIATION LTD,998.4
Adult and Culture,2011-06-10,NEW PROSPECTS ASSOCIATION LTD,1098.24
Adult and Culture,2011-06-10,NEW PROSPECTS ASSOCIATION LTD,2620.8
Adult and Culture,2011-06-10,NEW PROSPECTS ASSOCIATION LTD,1010.88
Adult and Culture,2011-06-10,NEW PROSPECTS ASSOCIATION LTD,1123.2
Adult and Culture,2011-06-10,NEW PROSPECTS ASSOCIATION LTD,948.48
Adult and Culture,2011-06-08,NEW PROSPECTS ASSOCIATION LTD,624
Adult and Culture,2011-06-08,NEW PROSPECTS ASSOCIATION LTD,1035.84
Adult and Culture,2011-06-08,NEW PROSPECTS ASSOCIATION LTD,748.8
Adult and Culture,2011-06-08,NEW PROSPECTS ASSOCIATION LTD,661.44
Adult and Culture,2011-06-09,NEW PROSPECTS ASSOCIATION LTD,917.28
Adult and Culture,2011-06-09,NEW PROSPECTS ASSOCIATION LTD,599.04
Adult and Culture,2011-06-09,NEW PROSPECTS ASSOCIATION LTD,1397.76
Adult and Culture,2011-06-17,NORTH EAST AUTISTIC SOCIETY,3058.25
Adult and Culture,2011-06-20,NORTH EAST AUTISTIC SOCIETY,1259.44
Adult and Culture,2011-06-20,NORTH EAST AUTISTIC SOCIETY,1303.12
Adult and Culture,2011-06-17,NORTH EAST AUTISTIC SOCIETY,1354.08
Adult and Culture,2011-06-17,NORTH EAST AUTISTIC SOCIETY,1113.84
Adult and Culture,2011-06-17,NORTH EAST AUTISTIC SOCIETY,1164.8
Adult and Culture,2011-06-17,NORTH EAST AUTISTIC SOCIETY,1434.16
Adult and Culture,2011-06-17,NORTH EAST AUTISTIC SOCIETY,902.72
Adult and Culture,2011-06-17,NORTH EAST AUTISTIC SOCIETY,1645.28
Adult and Culture,2011-06-17,NORTH EAST AUTISTIC SOCIETY,2538.48
Adult and Culture,2011-06-08,NORTHUMBERLAND TYNE & WEAR NHS TRUST,7060.58
Adult and Culture,2011-06-08,PHOENIX HOUSE,1568.14
Adult and Culture,2011-06-09,PHOENIX HOUSE,784.07
Adult and Culture,2011-06-16,POSITIVE LIFE CHOICES(F),1155.66
Adult and Culture,2011-06-01,POSITIVE LIFE CHOICES(F),502.01
Adult and Culture,2011-06-01,POSITIVE LIFE CHOICES(F),1618.45
Adult and Culture,2011-06-01,POSITIVE LIFE CHOICES(F),696.58
Adult and Culture,2011-06-08,POSITIVE LIFE CHOICES(F),612.51
Adult and Culture,2011-06-08,POSITIVE LIFE CHOICES(F),1343.15
Adult and Culture,2011-06-29,POSITIVE LIFE CHOICES(F),501.3
Adult and Culture,2011-06-29,POSITIVE LIFE CHOICES(F),1249.58
Adult and Culture,2011-06-17,POSITIVE LIFE CHOICES(F),501.3
Adult and Culture,2011-06-22,POSITIVE LIFE CHOICES(F),501.3
Adult and Culture,2011-06-22,POSITIVE LIFE CHOICES(F),1146.23
Adult and Culture,2011-06-03,THE PIERPOINT GROUP,1263.8
Adult and Culture,2011-06-07,THE PIERPOINT GROUP,1104
Adult and Culture,2011-06-17,THE PIERPOINT GROUP,1198.2
Adult and Culture,2011-06-17,THE PIERPOINT GROUP,1260.3
Adult and Culture,2011-06-17,THE PIERPOINT GROUP,1201.7
Adult and Culture,2011-06-02,FAMILY HEALTH & COMM PROJECT/CUSHTY CAFE,3495.1
Adult and Culture,2011-06-08,MILLIN CENTRE,1547
Adult and Culture,2011-06-08,OUSEBURN TRUST,895.64
Adult and Culture,2011-06-07,SHELTER,789.58
Adult and Culture,2011-06-08,TRINITY CENTRE,1122.3
Adult and Culture,2011-06-02,N POWER NORTHERN LTD,672.35
Adult and Culture,2011-06-02,N POWER NORTHERN LTD,644.98
Adult and Culture,2011-06-13,SUPPLIES TEAM LTD,547.66
Adult and Culture,2011-06-20,DAVID JOHNSON TAXIS,750
Adult and Culture,2011-06-20,DJ MINIBUSES,435
Adult and Culture,2011-06-20,LA TAXIS,586
Adult and Culture,2011-06-20,LA TAXIS,944
Adult and Culture,2011-06-20,LA TAXIS,714
Adult and Culture,2011-06-17,NODA TAXIS LTD,625
Adult and Culture,2011-06-17,NODA TAXIS LTD,628.4
Adult and Culture,2011-06-17,NODA TAXIS LTD,594.2
Adult and Culture,2011-06-08,N POWER NORTHERN LTD,1105.17
Adult and Culture,2011-06-10,NEWCASTLE AMBULANCE SERVICE,2020
Adult and Culture,2011-06-20,NEWCASTLE AMBULANCE SERVICE,2020
Adult and Culture,2011-06-28,COBOLT SYSTEMS LTD,570.85
Adult and Culture,2011-06-27,COBOLT SYSTEMS LTD,570.85
Adult and Culture,2011-06-22,LANGUAGE LINE SERVICES,600.1
Adult and Culture,2011-06-08,N POWER NORTHERN LTD,814.12
Adult and Culture,2011-06-22,CLAVERING STATIONERS,1110
Adult and Culture,2011-06-02,N POWER NORTHERN LTD,1038.86
Adult and Culture,2011-06-16,N POWER NORTHERN LTD,703.26
Adult and Culture,2011-06-16,N POWER NORTHERN LTD,631.64
Adult and Culture,2011-06-16,N POWER NORTHERN LTD,1041.94
Adult and Culture,2011-06-06,N POWER NORTHERN LTD,464.35
Adult and Culture,2011-06-06,JPM CONSULTANTS,2754.4
Adult and Culture,2011-06-17,JPM CONSULTANTS,2695.25
Adult and Culture,2011-06-17,Redacted Personal Data,1250
Adult and Culture,2011-06-07,ELGATE PRODUCTS LTD,748.81
Adult and Culture,2011-06-06,NAVIGATOR SIGNING SOLUTIONS LTD,458.3
Adult and Culture,2011-06-14,NEWCASTLE GATESHEAD INITIATIVE,110110.68
Adult and Culture,2011-06-23,NORTHUMBERLAND TARTAN CO LTD,1225
Adult and Culture,2011-06-17,TRADITION,418.62
Adult and Culture,2011-06-03,TYNESIDE IRISH CULTURAL SOCIETY LTD,704
Adult and Culture,2011-06-16,XEROX (UK) LTD,842.58
Adult and Culture,2011-06-13,CRISIS UK,19307
Adult and Culture,2011-06-30,NEWCASTLE UNITED FOUNDATION,620
Adult and Culture,2011-06-30,CANON UK  LTD,701.69
Adult and Culture,2011-06-03,CITY & GUILDS,2040
Adult and Culture,2011-06-22,CITY & GUILDS,930
Adult and Culture,2011-06-07,D & P TROPHIES,481.58
Adult and Culture,2011-06-08,FOOTSTEPS INTO ASHFIELD,1309
Adult and Culture,2011-06-22,FOOTSTEPS INTO ASHFIELD,960
Adult and Culture,2011-06-08,NCFE,600
Adult and Culture,2011-06-22,NCFE,532
Adult and Culture,2011-06-24,NEOPOST FINANCE LTD,738
Adult and Culture,2011-06-22,OCR,2188.8
Adult and Culture,2011-06-22,SERVICE BIRMINGHAM ITD,14496
Adult and Culture,2011-06-07,THE WILD BUNCH,700
Adult and Culture,2011-06-10,N POWER NORTHERN LTD,150.69
Adult and Culture,2011-06-10,N POWER NORTHERN LTD,279.85
Adult and Culture,2011-06-06,ASKEWS LIBRARY SERVICES LTD,628.69
Adult and Culture,2011-06-13,ASKEWS LIBRARY SERVICES LTD,725.85
Adult and Culture,2011-06-22,ASKEWS LIBRARY SERVICES LTD,635
Adult and Culture,2011-06-27,ASKEWS LIBRARY SERVICES LTD,573.51
Adult and Culture,2011-06-01,BERTRAM LIBRARY SERVICES,448.26
Adult and Culture,2011-06-13,BERTRAM LIBRARY SERVICES,1204.99
Adult and Culture,2011-06-17,BERTRAM LIBRARY SERVICES,835.29
Adult and Culture,2011-06-15,BERTRAM LIBRARY SERVICES,1718.65
Adult and Culture,2011-06-01,BRIGHTSOLID,4583.33
Adult and Culture,2011-06-16,CITY WAKEFIELD METROPOLITAN,541.3
Adult and Culture,2011-06-13,ST ANDREWS NEWSAGENCY,625.15
Adult and Culture,2011-06-21,SWETS INFORMATION SERVICES LTD,971.14
Adult and Culture,2011-06-21,SWETS INFORMATION SERVICES LTD,1265.71
Adult and Culture,2011-06-23,ULVERSCROFT LARGE PRINT BOOKS LTD,680.22
Adult and Culture,2011-06-23,ULVERSCROFT LARGE PRINT BOOKS LTD,456.73
Adult and Culture,2011-06-23,ULVERSCROFT LARGE PRINT BOOKS LTD,503.48
Adult and Culture,2011-06-23,ULVERSCROFT LARGE PRINT BOOKS LTD,501.78
Adult and Culture,2011-06-23,UNIQUE MAGAZINES,2053.67
Adult and Culture,2011-06-22,UNIQUE MAGAZINES,2304.88
Adult and Culture,2011-06-13,WF HOWES LTD,467.2
Adult and Culture,2011-06-27,WF HOWES LTD,506.4
Adult and Culture,2011-06-02,OCE FINANCE,1156.72
Adult and Culture,2011-06-10,KAJIMA NEWCASTLE LIBRARIES LTD,277036.55
Adult and Culture,2011-06-02,KAJIMA NEWCASTLE LIBRARIES LTD,8781.92
Adult and Culture,2011-06-13,ROBERTSON FACILITIES MANAGEMENT,829.5
Adult and Culture,2011-06-03,BPH DATA LTD,762.5
Adult and Culture,2011-06-17,CIPFA BUSINESS LTD,6633.52
Adult and Culture,2011-06-08,DURHAM BUSINESSWEAR LTD,1413
Adult and Culture,2011-06-08,DURHAM BUSINESSWEAR LTD,0
Adult and Culture,2011-06-08,HEPSCOTT WATER SYSTEMS,832
Adult and Culture,2011-06-17,NEOPOST-CREDIFON ACCOUNTS,2000
Adult and Culture,2011-06-08,PHS GROUP LTD,3415.9
Adult and Culture,2011-06-09,PHS GROUP LTD,422.54
Adult and Culture,2011-06-13,ROYAL MAIL,1012.63
Adult and Culture,2011-06-13,Redacted Personal Data,912
Adult and Culture,2011-06-03,ELANDERS HINDSON LTD,2051
Adult and Culture,2011-06-14,DARLINGTON BOROUGH COUNCIL,5798.52
Adult and Culture,2011-06-14,GATESHEAD MBC,28514.2
Adult and Culture,2011-06-14,MIDDLESBROUGH BOROUGH COUNCIL,47097.6
Adult and Culture,2011-06-14,STOCKTON BOROUGH COUNCIL,22281.43
Adult and Culture,2011-06-14,SUNDERLAND CITY COUNCIL,54368.53
Adult and Culture,2011-06-15,NEWCASTLE UNITED FOUNDATION,620
Adult and Culture,2011-06-27,OCR,1200
Adult and Culture,2011-06-10,SUPPLIES TEAM LTD,423.92
Adult and Culture,2011-06-27,BIRCH & CO SOLICITORS,20852.34
Adult and Culture,2011-06-30,C.I.C.,610
Adult and Culture,2011-06-13,Redacted Personal Data,1900
Adult and Culture,2011-06-10,DEMENTIA CARE PARTNERSHIP,1877.26
Adult and Culture,2011-06-30,DEMENTIA CARE PARTNERSHIP,1813.41
Adult and Culture,2011-06-10,DWP,1428.76
Adult and Culture,2011-06-01,DWP,872.57
Adult and Culture,2011-06-03,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1791.52
Adult and Culture,2011-06-29,GUARDIAN HOMECARE & NURSING (NCLE) LTD,568
Adult and Culture,2011-06-30,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1791.52
Adult and Culture,2011-06-02,NICHOLSON & MORGAN,24245.31
Adult and Culture,2011-06-22,NORTHUMBERLAND TYNE & WEAR NHS TRUST,640
Adult and Culture,2011-06-23,TRUSTEES OF COOKSON GROUP PENSION PLAN,518.66
Adult and Culture,2011-06-29,LOUGHBOROUGH UNIVERSITY,1470.6
Adult and Culture,2011-06-09,HABINTEG HOUSING ASSOCIATION,1669.2
Adult and Culture,2011-06-09,HAWKSIDE MANAGEMENT SERVICES LTD,570
Adult and Culture,2011-06-09,HAWKSIDE MANAGEMENT SERVICES LTD,520
Adult and Culture,2011-06-24,KNIGHT FRANK LLP,7344.51
Adult and Culture,2011-06-03,ADELPHI HOTEL,2251.5
Adult and Culture,2011-06-08,BUSINESS & DECISION LTD,6427.2
Adult and Culture,2011-06-10,CAPABILITYS,1316.27
Adult and Culture,2011-06-02,CAPABILITYS,1033.39
Adult and Culture,2011-06-23,CAPABILITYS,953.72
Adult and Culture,2011-06-10,CAPABILITYS,17.78
Adult and Culture,2011-06-08,CHOICEWORKS,6000
Adult and Culture,2011-06-24,COMENSURA LTD,5636.09
Adult and Culture,2011-06-24,COMENSURA LTD,5770.92
Adult and Culture,2011-06-10,COMENSURA LTD,8411.22
Adult and Culture,2011-06-08,COMENSURA LTD,1913.76
Adult and Culture,2011-06-08,COMENSURA LTD,3504.55
Adult and Culture,2011-06-20,COMENSURA LTD,2961.38
Adult and Culture,2011-06-06,Redacted Personal Data,850
Adult and Culture,2011-06-16,MILLHOME PROPERTIES,1689.99
Adult and Culture,2011-06-06,NEWCASTLE HEALTHY CITY PROJECT,51000
Adult and Culture,2011-06-02,NEWCASTLE UPON TYNE FOUNDATION TRUST,753.5
Adult and Culture,2011-06-16,NEWCASTLE UPON TYNE FOUNDATION TRUST,1623
Adult and Culture,2011-06-10,Redacted Personal Data,618.25
Adult and Culture,2011-06-21,SUE ROSS CONSULTING LTD,1097.6
Adult and Culture,2011-06-27,THE BUSINESSLAB GROUP LTD,15000
Adult and Culture,2011-06-08,THE CYRENIANS,5555
Adult and Culture,2011-06-08,THE CYRENIANS,5555
Adult and Culture,2011-06-14,THE JESMOND PARK HOTEL,710.42
Adult and Culture,2011-06-06,AGE UK NEWCASTLE,18846.67
Adult and Culture,2011-06-08,AGE UK NEWCASTLE,8100
Adult and Culture,2011-06-08,AGE UK NEWCASTLE,18846.67
Adult and Culture,2011-06-08,Redacted Personal Data,1000
Adult and Culture,2011-06-23,KENSINGTON RESIDENTIAL HOME,51760.49
Adult and Culture,2011-06-24,MENTAL HEALTH MATTERS,17536
Adult and Culture,2011-06-24,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,24834
Adult and Culture,2011-06-08,NORTHUMBRIA PROBATION BOARD,8500
Adult and Culture,2011-06-16,PALATINE BEDS,336780
Adult and Culture,2011-06-03,PARBEL BUILDERS,884.22
Adult and Culture,2011-06-28,Redacted Personal Data,4496.82
Adult and Culture,2011-06-06,Redacted Personal Data,884.22
Adult and Culture,2011-06-29,WESTWOOD LODGE NURSING HOME,992.7
Adult and Culture,2011-06-10,CAPABILITYS,33.33
Adult and Culture,2011-06-10,CAPABILITYS,21.8
Adult and Culture,2011-06-14,Redacted Personal Data,584.88
Adult and Culture,2011-06-09,Redacted Personal Data,567.56
Adult and Culture,2011-06-08,STONHAM,1496.7
Adult and Culture,2011-06-20,STONHAM,1496.7
Adult and Culture,2011-06-10,Redacted Personal Data,1271
Adult and Culture,2011-06-10,Redacted Personal Data,543
Adult and Culture,2011-06-14,ACCEPT CARE,6528.64
Adult and Culture,2011-06-10,ANCHOR HOUSING TRUST,16051.2
Adult and Culture,2011-06-29,ASHLEY COMMERCIAL FINANCE LTD,17905.76
Adult and Culture,2011-06-16,BARCHESTER HEALTHCARE,21702.04
Adult and Culture,2011-06-16,BARCHESTER HEALTHCARE,23802.23
Adult and Culture,2011-06-02,CARE UK LEARNING DISABILITIES SERVICES,1071.84
Adult and Culture,2011-06-02,CARE UK LEARNING DISABILITIES SERVICES,1071.84
Adult and Culture,2011-06-02,CARE UK LEARNING DISABILITIES SERVICES,1084.6
Adult and Culture,2011-06-02,CARE UK LEARNING DISABILITIES SERVICES,1071.84
Adult and Culture,2011-06-02,CARE UK LEARNING DISABILITIES SERVICES,1071.84
Adult and Culture,2011-06-02,CARE UK LEARNING DISABILITIES SERVICES,1071.84
Adult and Culture,2011-06-06,CARE UK LEARNING DISABILITIES SERVICES,586.96
Adult and Culture,2011-06-06,CARE UK LEARNING DISABILITIES SERVICES,4454.64
Adult and Culture,2011-06-06,CARE UK LEARNING DISABILITIES SERVICES,1071.84
Adult and Culture,2011-06-24,CARE UK LEARNING DISABILITIES SERVICES,1945.3
Adult and Culture,2011-06-06,CARE UK LEARNING DISABILITIES SERVICES,1556.24
Adult and Culture,2011-06-06,CARE UK LEARNING DISABILITIES SERVICES,1556.24
Adult and Culture,2011-06-06,CARE UK LEARNING DISABILITIES SERVICES,744
Adult and Culture,2011-06-06,CARE UK LEARNING DISABILITIES SERVICES,1556.24
Adult and Culture,2011-06-10,CASTLE CRAIG HOSPITAL LTD,1304.4
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,1271
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,1271
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,1271
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,1271
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,1271
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,1120.9
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,847.34
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,847.34
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,847.34
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,847.34
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,7971.14
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,7277.53
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,7842.32
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,7626.27
Adult and Culture,2011-06-17,COMMUNITY INTEGRATED CARE,7277.61
Adult and Culture,2011-06-22,DUMFRIES & GALLOWAY COUNCIL,2160.4
Adult and Culture,2011-06-16,ESPA LTD - EUROPEAN SERVICES FOR,14861.6
Adult and Culture,2011-06-16,ESPA LTD - EUROPEAN SERVICES FOR,14861.6
Adult and Culture,2011-06-16,ESPA LTD - EUROPEAN SERVICES FOR,14861.6
Adult and Culture,2011-06-16,ESPA LTD - EUROPEAN SERVICES FOR,23496.71
Adult and Culture,2011-06-16,ESPA LTD - EUROPEAN SERVICES FOR,14981.98
Adult and Culture,2011-06-16,ESPA LTD - EUROPEAN SERVICES FOR,5489.7
Adult and Culture,2011-06-16,ESPA LTD - EUROPEAN SERVICES FOR,5486.78
Adult and Culture,2011-06-24,GRANGE WELFARE ASSOCIATION,4176.9
Adult and Culture,2011-06-06,HOUSING21,655.2
Adult and Culture,2011-06-14,HOUSING21,753.9
Adult and Culture,2011-06-03,Redacted Personal Data,840
Adult and Culture,2011-06-06,LEONARD CHESHIRE DISABILITY,650.44
