Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2016-02-09,14 EIGHTH ROW,9800.00
Adult and Culture,2016-02-09,18 SEA VIEW VILLAS,1540.00
Adult and Culture,2016-02-17,A GILES,338.93
Environment & Regeneration,2016-02-25,A S PNEUMATICS,895.89
Environment & Regeneration,2016-02-03,A&J KEITH LTD,166216.68
Environment & Regeneration,2016-02-03,A&J KEITH LTD,415.00
Environment & Regeneration,2016-02-29,A&J KEITH LTD,415.00
Environment & Regeneration,2016-02-26,A&J KEITH LTD,15582.53
Environment & Regeneration,2016-02-16,A&J KEITH LTD,286826.42
Environment & Regeneration,2016-02-26,A&S LOCKSMITHS,380.52
Environment & Regeneration,2016-02-26,A&S LOCKSMITHS,326.59
Environment & Regeneration,2016-02-26,A&S LOCKSMITHS,0.00
Chief Executive's,2016-02-08,AA GLOBAL LANGUAGES SERVICES LTD,735.00
Chief Executive's,2016-02-26,AA GLOBAL LANGUAGES SERVICES LTD,1206.00
Environment & Regeneration,2016-02-11,AAA CHEMICALS LTD,484.00
Environment & Regeneration,2016-02-29,AAA CHEMICALS LTD,484.00
Adult and Culture,2016-02-23,ABBEYFIELD CASTLE FARM,3938.56
Adult and Culture,2016-02-23,ABBEYFIELD CASTLE FARM,-1021.00
Adult and Culture,2016-02-23,ABBEYFIELD THE GROVE,1969.28
Adult and Culture,2016-02-23,ABBEYFIELD THE GROVE,-677.24
Adult and Culture,2016-02-23,ABIGAIL HOUSE,-644.36
Adult and Culture,2016-02-23,ABIGAIL HOUSE,12765.32
Adult and Culture,2016-02-23,ABIGAIL HOUSE,250.35
Environment & Regeneration,2016-02-24,ABLE 2 OCCUPATIONAL THERAPY SERVICES LTD,460.60
Environment & Regeneration,2016-02-24,ABLE 2 OCCUPATIONAL THERAPY SERVICES LTD,617.40
Adult and Culture,2016-02-16,ABSOLUTE QUALITY CARE,16519.10
Adult and Culture,2016-02-16,ABSOLUTE QUALITY CARE,6143.20
Chief Executive's,2016-02-15,ABZORB DATA LTD,659.00
Chief Executive's,2016-02-15,ABZORB DATA LTD,3000.00
Chief Executive's,2016-02-16,ABZORB DATA LTD,1718.00
Adult and Culture,2016-02-23,ACCOUNTABILITY,2782.00
Children's Services,2016-02-09,ACORN HOUSE,2920.00
Environment & Regeneration,2016-02-18,ACP,4129.70
